,bee,cat,squirrel,ant,goat,raccoon,frog,kangaroo,leopard,fish,camel,penguin,giraffe,horse,zebra,alligator,rabbit,lion,cow,tiger,elephant,sheep,turtle,dog,rhinoceros,donkey,monkey,bear,bird,deer
105903,-0.027133144,-0.03663185,-0.009085699,0.0023366362,0.024787962,0.001276603,-0.03663123,0.00093972875,-0.0022883688,-0.028017402,-0.024565788,-0.015086785,-0.05988903,-0.01880607,-0.069568686,-0.008607793,-0.03470993,-0.020407183,-0.013631505,-0.019097198,0.012710414,-0.016434832,-0.00088908774,0.012126955,0.0015748572,-0.038309008,-0.028388334,-0.06268586,-0.046055567,0.01217461
109889,0.04811981,-0.03623036,0.008525649,0.0109951915,0.0029932912,0.05352598,0.018538717,-0.021451013,0.032570694,0.04309535,-0.03349859,0.043787315,-0.010850273,0.010621837,0.010909126,0.033749774,0.04150619,0.017223394,0.019648442,0.02726186,-0.0004763212,0.01428553,-0.0003894317,0.036541224,-0.004037431,-0.01853075,0.022294277,0.008996013,0.026815334,0.006947271
109890,0.052996695,0.011905458,0.041389022,0.027862966,0.060178753,0.06245621,0.074451126,0.052602295,0.031968385,0.035404924,0.047116414,0.07813396,0.041025493,0.046722114,0.048525155,0.044427123,0.055368945,0.04160212,0.032859366,0.07676951,0.039260585,0.02410078,-0.0077890013,0.08400039,0.030752802,0.055411544,0.055175096,0.06300728,0.038367856,0.004257103
109914,0.004464296,-0.010895621,-0.022045568,0.010121995,0.031710364,-0.01029631,0.010946706,0.0153544,0.041764826,0.027385538,-0.0033709316,0.03249615,-0.013129895,0.0054470934,0.032109905,0.0019332046,0.011131386,0.013909721,0.027887017,0.01815021,-0.012885363,0.0045048404,-0.0037991602,0.01762334,0.01274415,-0.016893398,0.035872772,0.042255763,-0.008733929,-0.014121655
109943,-0.003723298,0.037112083,0.06178245,0.034205846,0.09884421,0.03727545,0.07484251,0.07602724,0.07193867,0.019899024,0.048538968,0.027464502,0.04341623,0.02547186,0.045906987,0.07434132,0.0547516,0.027121926,0.071331985,0.031522628,0.07608623,0.064168416,0.06670938,0.06411754,0.052584562,0.06701574,0.09476956,0.056558456,0.06564211,0.018969562
109944,0.026266016,0.040878575,0.029180504,0.016334591,0.0816367,0.04491347,0.058878426,0.02458418,0.0708596,-0.00486677,0.0009354825,0.027221793,0.0024906502,0.023795968,0.005959781,0.05432436,0.04962394,0.044022944,0.050098542,0.0078237755,0.03669331,0.017927175,0.034700096,0.039827373,0.020849219,0.00564882,0.06049845,0.047605414,0.018111654,0.018785808
109947,0.036430314,0.079098254,0.062599085,0.024728293,0.08421197,0.07790606,0.053999826,0.055190403,0.05244677,0.0011215284,0.016880723,0.0592789,0.0032080163,0.065213256,0.016895546,0.06293931,0.0692304,0.07370411,0.05083103,0.061509777,0.073214084,0.0517424,0.054803923,0.04159753,0.031118326,0.041697055,0.077258326,0.008365955,0.07268961,0.03441623
109948,0.05045748,0.0566451,0.07639106,0.043192152,0.091364555,0.041549694,0.083458416,0.093369395,0.08135355,0.032401476,0.023561396,0.06304709,0.010485366,0.06716881,0.068424135,0.062371563,0.06329629,0.074115604,0.056212466,0.08893625,0.057386648,0.07448166,0.051158424,0.051470187,0.045034558,0.008642478,0.09086477,0.009288144,0.06711469,0.06338028
109973,0.029167846,0.015483662,-0.011042416,0.0041584377,0.03502397,0.06983924,0.03813837,0.012637126,0.028413335,0.030876586,0.043216225,0.044475093,-0.020402951,-0.008158867,0.044692185,0.023373405,0.036288965,0.01765184,0.043303486,0.017285282,0.021759244,0.058520835,0.0052210414,0.045477454,0.023314288,-0.0032483435,0.007880986,0.044631455,0.02165837,-0.008638184
109974,-0.006473345,0.03493671,0.05199495,0.023914613,0.020435905,0.0087132035,0.017900415,0.0028673522,0.022958087,0.024490235,0.034045886,0.0024299168,-0.008032199,0.0035407895,0.038281377,0.019484697,0.034534376,0.024463443,-0.0072679706,0.008250795,0.029136026,0.02076926,-0.0071159876,0.014222422,-0.024086455,0.02558857,-0.0026989446,0.01652529,0.05343776,0.006130582
109975,0.049657658,0.008446603,0.026038585,0.005093146,0.049689215,0.04284696,0.007309824,0.020330448,-0.0032913678,0.012396009,0.024291359,0.008515216,0.028189449,0.000420381,0.070216775,0.016700722,0.061242882,0.0008938268,0.03566162,0.04487956,0.00719022,-0.028509237,0.04791355,0.016427567,0.038783673,0.010321639,0.00433974,0.055952806,0.050042287,-0.0016385292
109976,0.004795208,0.0033645052,0.029022431,0.0069912947,0.051339626,0.037942555,0.038645003,0.017274382,0.030780545,0.017921021,0.021119157,0.03726456,0.025329411,0.02170521,0.057074178,0.0068296962,0.042215098,0.02857829,0.029319227,0.036048044,0.014154926,0.007852998,0.03777331,0.0034271094,0.06487878,0.042141467,0.017471574,0.034978595,0.027286371,0.008200825
109977,0.018591503,0.044004813,0.022176063,0.01356822,0.0887048,0.047690958,0.079035126,0.01915118,0.057183485,0.058567535,0.049064297,0.03165697,0.032460224,0.008810609,0.009066264,0.0628796,0.015671762,0.02916739,0.048656706,3.4170534e-05,0.05722907,0.011563237,0.006137412,-0.006870512,0.03029213,0.07283255,0.04383905,0.06171775,0.03862771,0.039773587
109981,-0.013573956,-0.0071410756,0.01506566,-0.0012127048,0.016095472,0.0069539286,0.022125393,0.041593283,0.039249126,0.0059797787,-0.021876605,0.018303,-0.029966608,0.0028454282,-0.0051483014,-0.007509491,0.0063399985,0.010987484,0.009982725,0.021323496,-0.00856909,-0.001575099,0.0045793485,0.009760191,0.0041373265,0.00936339,0.02286526,-0.0371493,0.028646024,0.027746767
110006,0.08071894,0.06520019,0.06157401,0.070729025,0.08769852,0.10053498,0.08033215,0.08057663,0.12691067,0.07788506,0.07230918,0.07955776,0.040273193,0.04840939,0.11526424,0.09729756,0.09719241,0.05203153,0.091700695,0.10390548,0.057178993,0.1055002,0.0813204,0.07054874,0.078287475,0.027490636,0.113540076,0.0664758,0.04486853,0.069590576
110007,0.06018354,0.0459953,0.011518034,0.063741386,0.03014046,0.06224534,0.03724756,0.0414449,0.051928014,0.09148199,0.04372024,0.04379716,0.03813782,0.035441823,0.08337181,0.047550585,0.074558996,0.06246953,0.061066568,0.036347356,0.02016418,0.066221446,0.015969284,0.035287198,0.05212636,-0.026366793,0.036904998,0.016712954,0.04089069,0.025495224
110012,0.052975487,0.00824308,0.0038326543,0.024152694,0.029040352,0.003593197,0.04297993,0.028446311,0.043469697,0.010223216,0.055362675,-0.0046063173,0.057279617,-0.0045887097,0.039260972,0.015130353,0.033384547,0.003468293,0.016996326,0.015104872,0.03043209,0.05528907,0.0119862445,0.0018105464,0.030654168,0.0073463735,0.029276147,-0.00782799,0.031030139,0.0122112455
110013,-0.0072850785,-0.013574357,0.019733347,0.002675998,-0.032625858,-0.017520344,-0.00022942945,-0.00753372,-0.012505434,0.0033317627,-0.0028421555,0.008471378,-0.017381225,-0.009797189,0.0084561035,0.0013003104,0.012178638,-0.00323769,0.0027006874,-0.0051128813,-0.012503992,0.0401601,0.04943153,0.020344272,0.01230351,0.025522016,-0.009626678,-0.026946923,-0.033979267,-0.005262939
110014,0.0065172613,-0.050233338,0.0013685828,-0.018283356,-0.030364698,-0.027704246,0.00033599325,0.010957659,-0.015829977,-0.03713539,-0.03176276,-0.0043895547,-0.03345437,-0.03185508,-0.027791442,-0.014480881,-0.01147712,-0.038481694,-0.024773175,-0.027508333,0.017771376,-0.015381746,-0.00020109925,0.011867887,-0.014365335,-0.026158616,-0.01937286,-0.06335825,-0.025065899,-0.033382416
110015,0.0017626747,-0.019204788,-0.009520161,-0.008467287,-0.015738504,0.021987094,0.010350488,0.009304132,0.019401824,-0.0056828056,0.0077227675,-0.0073773884,-0.032472637,-0.014616195,-0.015759842,-0.0026017928,-0.010376465,-0.0065042987,-0.03641309,0.009715953,-0.014055117,0.001261094,0.002056672,-0.025758244,-0.005726464,-0.02655887,-0.012580901,-0.047066852,-0.01295136,-0.006842004
110043,0.094853826,0.06375898,0.0296664,0.019854011,0.09694404,0.083721735,0.057122167,0.09093652,0.09068185,0.060215518,0.049994916,0.04548214,0.028438136,0.029250281,0.111446835,0.08020485,0.070983104,0.06225495,0.07906807,0.061331827,0.08699471,0.10215247,0.074867755,0.066791914,0.0736714,0.039050758,0.061051976,0.063673146,0.056645278,0.061806276
110049,0.026323983,0.046082225,0.05306914,0.035283867,0.055746913,0.05023515,0.076843604,0.043685544,0.05061808,0.025114357,0.05647105,0.04046319,0.022831306,0.037690908,0.045445245,0.075237446,0.060431212,0.06523702,0.025080694,0.06348783,0.042960823,0.05552784,0.010123588,0.020178499,0.056233447,0.052033383,0.06010671,0.010562521,0.04532616,0.0388212
110050,-0.0031038008,-0.003461565,0.0015919954,0.038435586,0.02709915,0.026925879,0.017010083,0.04185776,0.03915669,0.04001071,0.011379964,0.01205748,-0.010005058,0.003805532,0.025824418,0.04121904,0.040769313,0.011068982,-0.00050514314,0.050646316,0.025199138,0.03463948,0.011438406,0.002694541,0.03586017,0.031425398,0.039379824,-0.040485177,0.006611282,0.023786755
110051,-0.0033042347,-0.018497914,-0.0053512915,0.00037298902,-0.02128915,0.013763553,-0.0044229934,0.030045213,-0.0024215833,-0.017075265,-0.017600426,-0.020541297,0.013298724,-0.0023636192,-0.01874725,-0.013587158,-0.0067044147,0.03250325,0.0003373544,-0.020075412,0.015809556,0.02302645,-0.013943046,0.020555317,-0.017954884,0.012820791,-0.0021840904,-0.02329722,0.011420835,0.023615105
110088,-0.07700089,-0.054298963,-0.008835148,-0.051493432,0.0013185776,0.0004004476,0.011306009,-0.0016237423,-0.00020322141,0.015266985,0.007840377,-0.033708308,-0.053088337,-0.04064066,0.0018029871,-0.013441077,-0.0023774577,-0.048259437,-0.0346481,-0.0042019445,-0.05035432,-0.014702037,-0.026495354,-0.028128168,-0.037550114,-0.040356908,-0.012644075,-0.021416774,-0.00076841476,-0.036465164
110089,-0.03579103,-0.020919165,-0.028655792,0.0008102401,-0.011707656,-0.0275233,0.00019695424,-0.0075407308,-0.012800825,-0.032950263,-0.018708242,-0.021650923,-0.061626192,-0.013034626,-0.014904216,-0.012077104,-0.008811894,-0.056081533,-0.029010763,-0.026318258,0.007148227,-0.021142775,-0.022144383,-0.067478724,0.0019924839,-0.030064045,-0.018494109,-0.069664255,-0.023831049,-0.04186888
110091,-0.015743699,0.011717373,-0.011640205,-0.028923748,0.0044701197,-0.005906768,-0.006164978,0.010737956,-0.00464632,0.022127993,-0.03094771,-0.024566352,-0.070199266,-0.018062128,-0.011742517,0.0064846263,0.0018087594,-0.026074464,-0.022482865,-0.009834021,-0.04045854,-0.02346549,-0.008034498,0.011380759,-0.018958291,-0.013694234,-0.02498968,0.006568346,-4.6138808e-05,-0.017477242
110130,0.015106954,-0.046267927,-0.028758213,-0.04636346,-0.025779715,-0.025140395,-0.01132496,-0.040556625,-0.016334957,-0.022804342,-0.017967,-0.012672264,-0.00050244824,-0.02520092,-0.017615093,-0.041579198,-0.017817289,-0.038425233,-0.023591464,-0.039830726,-0.03892557,-0.0004567043,0.0013678063,-0.04115012,-0.0072376872,-0.012541771,-0.030622674,-0.07298035,-0.02721913,-0.037790135
110131,-0.015846135,-0.0185986,0.00942089,-0.05484094,-0.0010797573,-0.041958023,-0.02562224,-0.018982247,-0.027832255,-0.015248702,-0.04701425,-0.04704426,-0.038826086,-0.03919143,-0.06893481,-0.037738353,-0.013417552,-0.03780992,-0.028062942,-0.03551316,-0.05386491,0.002085898,-0.014156618,-0.009921642,-0.016742896,-0.031116955,-0.022113346,-0.060359437,-0.06683148,-0.035543
110132,-0.025097191,-0.039359692,-0.015242043,-0.022690281,-0.021927176,-0.043532204,0.010295258,-0.016988382,-0.011255954,-0.015094243,-0.057595026,-0.02819147,-0.052488472,-0.030137755,-0.017435461,-0.03729696,-0.022727614,-0.028946385,-0.025578724,-0.011043225,-0.019599171,0.0042522303,-0.010693521,0.0042770756,-0.013149601,-0.025077855,-0.013720754,-0.06992412,-0.027258763,-0.050312232
110133,-0.03068249,-0.05706975,-0.016761888,-0.027382577,-0.029747682,-0.02495707,-0.016575294,-0.02968813,-0.065422416,-0.016910208,-0.026416713,-0.022429107,-0.054257795,-0.03298737,-0.038058564,-0.06381164,-0.031036148,-0.038836062,-0.06353661,-0.045003187,-0.057470348,-0.052854374,-0.04096551,-0.027168686,-0.032285746,-0.059007782,-0.0243881,-0.107652664,-0.06180434,-0.058667857
110134,-0.02272053,-0.018441983,-0.020385183,-0.0029312775,-0.006529587,-0.00918216,-0.037949707,0.011594233,-0.018395161,-2.5177374e-05,-0.026006626,-0.033454034,-0.035725385,-0.03100165,-0.009130095,-0.036936577,-0.029313078,-0.0014762626,-0.020297056,-0.045351133,-0.020483451,-0.03911385,0.0018464247,-0.006288251,-0.019270062,-0.032981306,-0.011295552,-0.06540517,-0.02636876,0.0022858127
110183,0.006924098,-0.010428407,-0.024125947,-0.0274909,-0.019393882,0.00045676995,-0.0034718392,0.020482011,-0.011999705,-0.029757658,-0.019860677,-0.010245411,-0.044552263,0.0034792991,-0.0017418191,-0.034579653,-0.0046983245,-0.019377602,-0.019516315,0.005059414,-0.017346144,-0.0016357271,-0.027805462,0.0041311276,-0.0057351477,-0.019006515,-0.024723483,-0.045158952,-0.021150613,-0.007401351
110222,-0.010382078,-0.022603149,0.0019616426,-0.00709301,-0.0060017277,-0.01386594,-0.013670365,0.0033405693,-0.02152288,-0.033667702,0.023330174,0.011865704,-0.05168945,-0.011069629,-0.019623624,-0.03504789,-0.006666034,0.017766066,-0.004541407,-0.033825893,-0.008366707,0.009440844,-0.00885258,0.0062896498,4.312396e-05,-0.013510875,-0.014735148,-0.04922202,0.008976706,-0.02677233
110225,-0.058493573,-0.036249083,0.023654476,-0.030901985,0.016059885,-0.0011692507,-0.022425508,0.028002853,-0.045480218,0.0064501497,-0.014845173,-0.0062143556,-0.06853918,-0.042739805,-0.044051226,-0.030702561,-0.022914631,-0.017668044,-0.051643636,0.004926508,-0.050864294,0.0043888576,-0.0057134763,0.006285504,-0.0013274151,-0.058082446,-0.015334935,-0.05715244,-0.03066084,-0.022339629
110226,-0.049077895,-0.047262024,-0.04675379,-0.009995932,0.0023461655,-0.0418323,-0.030242166,-0.011997602,-0.031817324,-0.03906517,-0.0286564,-0.0124682905,-0.061607867,-0.026454382,-0.02414116,-0.033167396,-0.024102002,-0.036543127,-0.039804395,-0.02188789,-0.025131518,-0.007821108,-0.007437514,-0.027804753,-0.01945821,-0.05087824,-0.0037331579,-0.108728826,-0.024042413,-0.050166618
110265,-0.030027792,-0.035533395,-0.019939778,-0.02794809,0.000805906,-0.02351909,0.01578967,0.0017075986,-0.011024919,-0.04019541,-0.04377274,-0.04523162,-0.06551608,-0.024151644,-0.029467868,-0.008747677,-0.041459356,-0.0078437375,-0.01765327,-0.03712209,-0.006056079,0.003901543,-0.00026577138,-0.016124686,-0.020951955,-0.018861916,0.0043083057,-0.08224285,-0.048204243,-0.009784013
110267,-0.0038723059,-0.0049106386,0.008925474,-0.01587089,0.0051122955,-0.017532784,0.022673314,0.002710657,-0.02482643,-0.013054583,-0.013036138,0.022842467,-0.039198946,-0.0023516193,-0.032650378,-0.0071476307,-0.009392483,0.014438606,0.010502726,0.0032551035,-0.0013677403,-0.009801559,0.00013927184,0.0034481732,-0.0062077534,-0.031482887,0.014178085,-0.05008635,-0.037141647,-0.014468783
110270,-0.029049234,-0.010049734,0.016876718,-0.03387487,-0.00981174,-0.0023253437,0.0022754767,0.032622863,-0.04011348,-0.01306167,-0.024576724,0.0063543655,-0.06231909,-0.019144205,-0.0073152278,-0.034876276,-0.014784035,-0.028212534,-0.023465252,-0.012697313,-0.03577379,-0.02269502,0.007817215,-0.0036253762,-0.036854643,-0.01044109,-0.0050067506,-0.031944342,-0.034210876,-0.003299358
110271,-0.07843531,-0.043769747,0.017952396,-0.046243582,0.0068708193,-0.024893152,-0.024291562,0.038384847,-0.053438824,-0.014082648,-0.03936077,-0.039168417,-0.06523687,-0.024866378,-0.026744125,-0.01440337,-0.020967921,-0.023882588,-0.047346324,-0.03671788,-0.038681243,-0.027899398,-0.0015883719,-0.028615879,-0.013111218,-0.03978307,-0.015927631,-0.084712714,-0.028762495,-0.046313632
110315,-0.07076297,-0.016753945,-0.013519097,-0.05799535,0.0066854465,0.025396815,0.01093484,0.011389956,-0.015484138,0.004318315,-0.025823632,-0.012707572,-0.012502513,-0.0018274818,-0.007689048,-0.025192887,0.00559178,-0.0024696384,0.017318627,-0.0015817154,0.0018295177,-0.00043898216,-0.01322225,0.0004199571,-0.016843712,0.008789858,0.00935831,-0.02567003,0.021373145,0.023906082
110316,0.006778268,0.0035184815,0.010147517,-0.006961847,0.021672776,0.010538285,0.03981031,0.016467122,0.026157128,0.001681402,-0.005560462,-0.0141602345,-0.011025109,-0.0014735708,0.0077425763,0.013360553,-0.010868173,0.02478909,0.0028773367,-0.00049080147,0.0035905715,0.0053519816,-0.015817635,0.0073830807,0.015403389,-0.004771721,0.015341971,-0.03523245,0.013515507,0.022915022
110319,-0.022086067,-0.043054048,0.030746056,0.005788104,0.01075951,-0.02614355,-0.03064993,0.0013089348,-0.038545255,-0.017327765,-0.04325975,-0.027854778,-0.082103826,-0.049100455,-0.026254771,-0.03151901,-0.049249787,-0.029018201,-0.034108203,-0.019719956,-0.04937358,-0.034334037,-0.0066670426,-0.038034365,-0.040870253,-0.01373917,-0.031564765,-0.06584082,-0.025256755,-0.030808551
110367,-0.009660479,-0.025557185,0.016171174,-0.04251279,-0.032196753,-0.02211441,-0.014732125,-0.0036069986,-0.0055804006,-0.0030401468,-0.014547159,0.01992529,0.00048284046,-0.004344094,-0.014017484,-0.00084796624,-0.02382683,0.025975702,-0.012704454,-0.017644411,-0.026926892,0.013897962,-0.015975269,-0.008436238,-0.029688077,-0.010998551,-0.0012651128,-0.065959975,0.011401421,-0.039266188
110368,-0.014607609,0.0152972145,-0.010507817,-0.02192699,0.0026111358,-0.028147215,-0.011868056,0.012308694,-0.0021560912,-0.03527798,-0.0005901766,-0.0047680163,-0.030837389,0.00048152264,-0.015435833,-0.013880357,-0.012597442,-0.004388137,0.010758869,-0.013176318,-0.009776761,-0.013723728,-0.02875149,-0.028847096,-0.014950558,0.0066746958,-0.002145494,-0.016885838,0.01796723,-0.00047951704
110420,0.0035676274,0.003957084,0.018622017,0.005358761,-0.0026046976,-0.03421838,0.008220225,0.009266305,-0.038656905,-0.02361084,-0.0069711315,0.010319059,-0.03150798,0.011179716,0.020059897,-0.014845084,-0.015849663,-0.0024776887,-0.017768456,-0.024084529,-0.008851368,-0.0039214157,-0.0041274587,-0.03516146,0.0078883795,0.031862203,0.01732101,-0.036589727,0.003952796,-0.011356965
110421,-0.0035541516,-0.03518596,-0.022375606,-0.017084602,-0.010577321,-0.019385057,-0.003023386,-0.038518533,-0.04771413,-0.042421807,-0.028148554,-0.028191501,-0.010988064,-0.034549106,0.014900929,-0.030558703,-0.014632825,-0.0026925318,-0.01751324,-0.004659377,-0.01653034,-0.03462178,-0.027109519,-0.012193009,-0.016262634,-0.011120949,-0.032825183,0.0053297556,-0.026327616,-0.0067142546
110422,-0.053714678,-0.029278032,-0.022888726,-0.029758012,0.0034060802,-0.015311738,-0.032434173,0.0054097804,-0.024173455,-0.05514432,-0.034893915,-0.042563234,-0.078574665,-0.012954506,-0.019949628,-0.033864353,-0.031453416,-0.03709612,-0.015611307,-0.01663055,-0.018095428,-0.0043198527,-0.010719652,0.01468432,-0.041733816,-0.03070823,-0.02431191,-0.050501954,-0.039304096,-0.011040367
114412,0.05008537,0.043479707,0.045146495,0.023316218,0.07110759,0.048049703,0.047206372,0.058353733,0.059412435,0.03059449,0.054182198,0.039899092,0.0117579,0.03267802,0.013356491,0.050480347,0.056921523,0.034925263,0.043626864,0.03987801,0.042900946,0.037599202,-0.0040281396,0.067187466,0.023033379,0.017115118,0.04351959,0.030958183,0.044781342,0.03767075
114413,-0.01306878,-0.010391104,0.018856147,-0.009021913,0.02153941,0.027856981,0.013083077,0.022637887,0.02701003,0.026396131,0.034230553,0.029791629,0.012322184,0.005395418,0.008093891,0.017551167,0.013541281,0.01046551,0.028340241,-0.010406188,0.020586366,0.0044154483,0.03466964,0.03692292,-0.010335273,-0.007364109,0.011302057,-0.007104076,0.056411017,0.033601526
114436,-0.01820085,-0.0026119233,0.02281942,-0.014000602,0.06818945,0.020909766,-0.0024932662,0.06141777,0.021547021,0.014649923,0.016575273,0.040606774,0.032498844,0.010148461,0.041817952,0.045475025,0.015648043,0.003165112,0.016398149,0.028192585,0.020141874,0.065594904,0.0137533285,0.025721515,0.0021278998,0.024147926,0.025584184,0.07587356,0.009739307,0.01309844
114440,0.022793315,0.045746785,0.037561364,0.050257694,0.095525734,0.048733342,0.047921408,0.05071265,0.045026686,0.020442521,-0.014992039,0.03577211,-0.034193616,0.034782067,0.04310369,0.051609907,0.049732704,0.026408851,0.045363497,0.060691405,0.04394952,0.05686532,0.03674387,0.039997306,0.030818209,0.0025435637,0.059657793,-0.0050713527,0.047986936,0.02317336
114441,0.03420827,0.023308756,0.04429609,0.027961796,0.079334885,0.032084692,0.037774812,0.074042745,0.027248261,0.028822348,-0.017301805,0.04858941,-0.015731223,0.05296855,0.06498815,0.029621989,0.040328074,0.041220218,0.018525831,0.07647818,0.03322574,0.03915752,0.014244557,0.02538495,0.03859324,-0.0005253041,0.06047924,0.0024178864,0.040344886,0.055621546
114464,0.022094274,0.0109024905,0.028146738,0.035738032,0.029939564,0.011471726,0.040313046,0.047038257,0.068542644,0.041031063,0.070863515,0.03185625,-0.011088084,0.0019442629,0.03780598,0.0360069,0.05526064,0.025632078,0.018819058,0.044345826,0.034797866,0.05742629,0.014260774,0.049323276,0.03051185,0.024215609,0.03566478,0.04080737,0.026580198,0.041067164
114466,0.008584834,-0.0065667457,0.023378396,0.015271544,0.039472353,0.032882627,0.036453214,0.01789519,0.027452411,-0.012681265,-0.009265504,0.015933763,0.030873055,0.02230312,0.03885326,0.032236192,0.03845158,0.05056645,0.028713295,0.022250064,-0.0013296766,0.036426865,0.0036595594,0.027068235,0.04089561,0.012619093,0.031042406,0.03160088,0.030484458,-0.009254837
114467,0.028846355,0.033232976,0.046393048,0.013903514,0.069901735,0.04695493,0.05572757,0.025744855,0.02962569,0.034298908,0.007131193,0.055039626,0.020740783,0.029096583,0.034434948,0.054638606,0.058069464,0.046173166,0.02974165,0.027343735,0.022766039,0.05024566,0.04529291,0.024673605,0.018974261,0.02397333,0.043252204,0.023859346,0.0265448,0.04930835
114468,-0.028909126,-0.017931668,0.006573698,-0.07061165,0.02636604,0.00094871543,0.010112262,0.018418584,-0.002025022,0.0053015654,-0.01208498,0.011458044,-0.04935154,-0.009753139,0.005661717,-0.00070346246,5.3026324e-05,-0.014029692,-0.0014961098,-0.03675871,-0.0009736009,0.0042357123,-0.008621301,0.0063700457,-0.057473425,-0.016381389,0.015082163,-0.0004604558,0.009194514,0.0011637583
114470,-0.016838884,0.020862013,-0.0009931723,-0.0086340085,0.020564236,-0.017724536,0.008472891,0.015044049,0.041313075,-0.02419849,-0.010864724,0.0044197906,-0.037511975,-0.0073508476,0.012764835,0.013862763,0.027882477,0.013007761,0.0002784948,0.044666845,-0.009705442,-0.0021140787,0.004169781,0.009938522,0.014969855,-0.046932563,0.027627075,-0.021963315,-0.0015911864,0.02556341
114495,0.04560106,0.0046546804,-0.027463071,0.021043813,0.021337338,0.03668286,0.020944702,0.011341342,0.015734445,0.009409219,0.03969827,0.017673818,0.023324983,0.004742889,0.05284212,0.016472144,0.023852482,-0.012143868,0.00043387347,0.033485193,-0.0059608542,0.033870824,0.013172918,0.018942313,0.032606192,0.00055358064,0.013903401,0.019500386,0.022295149,0.008935249
114496,0.02684415,0.03741045,0.020306922,0.018898105,0.023918452,-0.011443946,0.0058466536,-0.012849488,0.020654062,0.011057246,0.029204508,0.017652227,0.0076358416,0.0033386245,0.0379224,0.012713101,0.01641127,-0.0031187634,0.011659205,0.018970536,0.047072884,0.051490437,-0.012682901,-0.0026130362,-0.00010434911,0.016399093,0.014465339,-0.00071974937,0.014710297,0.012537562
114499,0.056240615,0.0066999584,0.019947397,0.04468213,0.04534917,0.008569414,0.04487559,0.014566436,0.058187857,0.04640102,0.033375595,0.020748816,-0.020474372,0.009742217,0.004463619,0.026756616,0.028292993,-0.00893777,0.054203585,0.041799277,0.05559881,0.02844412,0.021434078,0.017546881,0.02482071,0.036915716,0.021787852,0.0016695019,0.03230187,0.040113587
114501,-0.017517649,-0.031712614,-0.010368641,-0.030625917,-0.014851295,-0.034038078,-0.027532732,-0.033943567,-0.044795096,-0.038218394,-0.03336248,-0.05361982,-0.01928936,-0.00824999,-0.032409266,-0.04000008,-0.024396539,-0.023014704,-0.046358366,-0.036115233,-0.024505317,-0.011699393,-0.01205276,-0.00943496,-0.026427412,-0.026112815,-0.029705739,-0.05500358,-0.019209063,-0.013676245
114502,-0.016218068,-0.0028257307,-0.041351065,-0.04316832,-0.049577694,-0.04364088,-0.058063745,-0.034766972,-0.0067151417,-0.03462571,0.006020308,-0.03633183,-0.042744618,-0.033049095,-0.023829,-0.016642688,-0.02924143,-0.02776766,-0.047272157,-0.027592355,-0.013334141,-0.037525263,-0.048345502,0.017963408,-0.01152575,-0.03817207,-0.026972188,-0.034875046,-0.010178889,0.005441219
114530,0.071002044,0.01995516,0.049417973,0.016535603,0.04506206,0.041151065,0.06170727,0.06598119,0.030136667,0.073593594,0.043866996,0.05487347,0.032247793,0.035594225,0.075349115,0.049784947,0.034422804,0.020974355,0.05298519,0.064017035,0.014651624,0.04651077,0.0055591413,0.05034478,0.03748557,-0.025851836,0.040962283,0.02702757,0.050301764,0.049245775
114534,0.052905876,0.044895884,0.042087194,0.0645471,0.040200174,0.03614102,0.037586257,0.020603726,0.050827336,0.024388446,0.08097483,0.040886525,0.020644661,0.029175943,0.06469152,0.0538614,0.06783112,0.037335943,0.07209894,0.05827501,0.06207229,0.030516915,0.037270814,0.029437462,0.041350607,0.032640148,0.048498467,0.009894784,0.058694784,0.051349152
114535,0.055182993,0.028275484,0.035323378,0.067402415,0.008907354,0.04406233,0.052249163,0.04105728,0.067767635,0.07004786,0.051878292,-0.0066908463,0.0121629685,0.018529803,0.028334925,0.03655115,0.04554692,0.027306654,0.050387036,0.025726795,0.033872515,0.049546737,0.043908987,0.043624576,0.05800296,0.024788545,0.03293315,-0.0074309483,0.019459657,0.018832222
114536,-0.004225367,0.010646366,0.040973563,0.035914924,-0.010429546,0.0223649,0.019195968,-0.01735693,0.0039813747,0.012094808,0.011399404,-0.008180098,-0.0044497494,-0.009584795,0.02139029,0.0071607647,0.031588558,-0.0036056389,0.013569248,0.0068481737,-0.011126599,0.02171094,0.022029907,0.008788266,0.017502675,-0.013541587,0.0034368162,-0.02620945,-0.008181975,-0.007419532
114572,0.049889043,0.03650525,0.03713616,0.052350402,0.0925073,0.024997152,0.05256602,0.03207918,0.0477768,0.044679437,0.012047127,0.025670422,0.015474564,0.0333762,0.08330158,0.063404284,0.06636227,0.027828537,0.03840206,0.041571017,0.049110893,0.06776977,0.034410466,0.007636456,0.06327287,0.011942114,0.0369217,-0.010878146,0.031716492,0.0051091244
114574,0.012795565,-0.022477493,-0.016106294,0.0032431222,-0.019926818,-0.043313894,-0.02320681,-0.033455327,-0.05463217,-0.0050917827,-0.016313402,-0.027925381,-0.022760311,-0.019006725,-0.04389593,-0.04107297,-0.0084502995,-0.024652911,-0.019706333,-0.014770011,-0.026855327,-0.031898778,0.025063483,0.014494118,-0.028985113,-0.017664598,-0.020587662,-0.04336122,-0.016185455,-0.011359106
