,turtle,fish,bee,frog,rabbit,cow,cat,dog,raccoon,monkey,rhinoceros,giraffe,elephant,leopard,penguin,tiger,bird,sheep,lion,alligator,bear,deer,goat,horse,squirrel,camel,ant,kangaroo,donkey,zebra
30183,0.03137451,0.047277823,0.01577718,0.04426743,0.049009744,0.031245189,0.06906687,0.060338024,0.014415366,0.03122137,0.041255902,0.005290097,0.019808764,0.052747983,0.037708968,0.021825373,0.033771448,0.033596765,0.03327087,0.043302014,0.061139613,0.03093127,0.04783209,0.029616045,0.039426666,0.05534373,0.041922987,0.054822624,0.014660914,0.017771969
30184,0.017025,0.04507648,0.04005505,0.046695422,0.041015588,0.003703219,0.053857755,0.04847293,0.030060023,0.032806713,0.00067438744,0.01399565,0.022648051,0.03253777,0.017827524,0.026562555,0.023865009,0.036696944,0.03559147,0.032181043,0.010495626,0.007048271,0.009470331,0.028908662,0.008701551,0.02737491,0.021529028,0.039425567,0.0063864957,0.022614941
30185,-0.008666445,0.03823437,-0.0026355207,0.012696051,0.007424696,0.012331613,0.016689142,0.05850708,0.051699664,0.017890714,0.011796868,0.02028285,-0.0132652195,0.05963436,0.028867519,0.018685063,-0.0067608324,0.0074007385,0.03878316,0.028226009,0.008353147,0.00016396197,0.05585882,0.045755923,0.018765671,-0.03246089,0.0035791819,0.02332697,0.023536583,0.02250856
30186,0.014688094,0.01967842,0.0011711778,0.018824568,0.03365015,0.0035184964,0.028011577,0.014845434,0.03339588,0.026251338,0.036228094,-0.033920698,-0.029408492,0.027158536,0.02784252,0.013290604,-0.029451834,0.016208565,0.025347143,0.015072296,0.02816624,-0.005524009,0.0287843,0.01732638,-0.0041995794,0.01693439,0.0033562016,0.025116608,0.015965648,0.022037566
30187,0.04087975,0.025388576,0.009237038,0.034009673,0.03287511,0.023079997,0.02402304,0.042879537,0.010550476,0.028295698,0.0600943,0.02566839,0.028886268,0.04298218,0.043868333,0.04005148,-0.02734103,0.009489133,0.028523281,0.020556914,0.03982494,-0.004110281,0.025017736,0.028654119,0.027890377,0.023105027,-0.014756173,0.011641748,-0.04468206,-0.003406618
30188,0.016563823,-0.0036138648,-0.008425892,-0.0069394023,-0.0071277916,0.0029736997,0.029681088,-0.009620802,0.009347821,0.00263024,0.017329196,-0.011646832,0.025080292,-0.010096348,0.00281869,0.014790316,0.00077212026,-0.0049176295,0.0451535,0.019398512,-0.0015757186,0.012443566,0.023868248,0.005840773,0.0056357887,-0.012271573,-0.014688599,0.02248768,0.0012742443,0.00242051
30234,0.018596238,0.0138936,0.020395096,0.013524581,0.030952515,0.019022841,0.008275417,0.019387962,0.048225474,0.030295856,0.016974354,0.017222881,0.025690706,0.039776098,0.017931258,0.01175763,0.011340209,0.019200413,0.046088845,0.040432762,0.054750193,0.02645923,-0.019360121,0.024771214,0.036432277,0.005782601,0.0012208242,0.007327425,0.040159393,-0.0038205003
30235,0.013153122,0.027980164,0.025223278,0.009010501,0.019872049,0.0058517135,0.033078477,0.040603735,0.005207267,0.014207828,0.051050816,0.026166024,0.010868561,0.02063076,0.016862264,0.02961272,0.024783105,0.03177971,0.047389243,0.016796615,0.016373863,0.0219803,0.004946174,0.008382353,-0.0023888473,0.03633457,0.00019416136,0.043275297,0.04611313,0.028291002
30236,0.04101559,0.038773734,0.041955452,0.012309722,0.024994241,0.015469949,0.023099795,0.06182748,0.03155147,0.033690307,0.036788072,0.023843681,0.054735288,0.030613966,0.00989645,0.03399818,0.05051331,0.053441465,0.04405533,0.006910917,0.026293494,0.021189677,0.06062461,0.045701426,0.013045925,0.04219282,0.028495379,0.062166024,0.044125676,0.0429982
30237,0.046151195,0.033860683,-0.0065629617,0.015818125,0.036703665,0.0014865967,0.037427384,0.06992377,0.052030127,0.042672258,0.029452717,0.008631265,0.027717495,0.03187255,0.025678799,0.025196085,0.031807277,0.023557069,0.014482143,0.0165891,0.0512412,0.01871587,0.023695774,0.026076784,0.045646224,0.0027076986,0.019396333,0.050476864,0.00911361,0.03908224
30238,0.032247644,0.0333221,-0.019728124,0.041849006,0.04376875,0.0054611918,0.03406358,0.06209436,0.036386333,0.030570319,0.033778906,0.019929236,0.007458269,0.023955112,0.013510469,0.038653072,0.049132254,0.024040265,0.027910352,0.036272045,0.028335856,0.04189558,0.036348328,0.016439242,0.03379578,0.014099862,-0.024211636,0.05109944,-0.00325924,0.015653383
30239,0.02328259,0.0313486,-0.022509202,0.010844986,0.0023421145,0.006148698,0.024322668,0.07650428,0.05141213,0.06901635,0.005281873,0.030376956,0.053553298,0.03406446,-0.0028105073,0.075375356,0.027161896,-8.2382314e-05,0.038437672,0.03146755,0.054180104,0.020034278,-0.011865258,0.028661305,0.03124884,-0.006989049,0.040636897,0.04166998,0.012083866,0.059514407
30285,0.051622022,0.0472122,0.027099088,0.066192515,0.02194655,0.020974837,0.04737502,0.059514377,0.08220452,0.037741642,0.036323573,0.02219013,0.02182197,0.05552822,0.04746343,0.06445094,0.06592391,0.028382743,0.06255655,0.07384145,0.063374236,0.06483143,0.06160094,0.0651303,0.033255085,0.033158544,0.01540823,0.05400313,0.080236785,0.039207354
30286,0.025630375,0.021627925,0.019044396,0.0072915307,0.018357677,0.012282041,0.039431192,0.023756789,0.033438265,0.008548083,0.03666227,0.0067028366,-0.00135385,0.024671791,0.049001798,0.036308173,0.03828187,5.070865e-05,0.060763586,0.032664064,0.0103444075,0.043674823,0.008283366,0.049410556,0.0048170094,0.019460354,0.021246338,0.008673179,0.04032966,0.014846082
30287,-0.015958643,-0.01032443,-0.022464642,0.007272583,-0.0022931083,-0.0027039845,-0.03443856,0.007889024,0.02398596,0.013809516,0.026249183,-0.009228184,0.02305649,0.025519365,-0.006871546,0.0032429846,0.015028377,0.020614581,0.015057658,0.015149653,-0.0037907052,-0.0022468537,-0.0040362147,0.02206179,0.017461425,-0.005156397,-0.0035268206,0.011741375,0.04914615,0.03364449
30288,0.059096936,0.04373445,0.029559122,0.044323668,0.025005708,0.003553955,0.042645942,0.0487843,0.036507916,0.061849345,0.01521447,0.0064407378,0.06491222,0.03851847,0.03053089,0.047528002,0.031772576,0.028425721,0.032251168,0.020131186,0.0324121,0.031987432,0.06254643,0.039073054,0.03180823,0.05494805,0.03219181,0.045314953,0.06134765,0.077554695
30289,0.037804674,0.027698658,0.026560782,-0.013987278,-0.00068393996,-0.00077066734,0.033955786,0.077600665,0.026160792,0.042834636,0.012734179,0.025087511,0.02891717,0.015111339,0.04775208,0.021921791,0.03269052,0.03581092,0.018421955,0.014807679,0.010085473,0.022786168,0.02152574,0.036579635,0.034748618,0.020926783,-0.013163167,0.037939984,0.03879624,0.028381616
30290,2.7541071e-05,-0.02854308,-0.006356207,0.02318944,-0.00465952,-0.00037397258,-0.0012160707,0.0035703115,0.022376321,-0.0069818883,-0.0040906835,-0.009300251,-0.022091823,0.027094739,-0.011091321,0.0037105114,0.0061020614,0.041127864,0.014282678,0.003552433,-0.014923298,-0.010022474,0.023769474,0.019821608,0.0049392926,0.007999537,-0.018839868,-0.006862598,-0.0034286727,0.019384697
30291,0.011206987,-0.009239157,0.028408313,0.02270835,-0.004541309,0.020520268,0.031409908,0.032736216,0.01872906,0.032227557,-0.030198291,0.010515266,0.005527641,0.028248392,0.03589331,0.036491204,0.003978892,-0.0052131847,0.03211787,0.021899639,0.0010466477,-0.003325313,0.01263469,0.028296808,0.009561508,0.017065587,0.0050189905,0.011281897,0.024688317,0.037910175
30337,0.020287829,0.045616496,-0.018521266,0.02820277,0.019886209,0.033202957,0.02160477,0.020024935,0.01231308,0.014545158,0.008274491,-0.0031183276,0.023848526,0.030846536,0.018865438,0.051272687,0.0024817009,0.0021108973,0.042255282,0.041534465,0.0064313333,0.023245966,0.030573964,0.03144431,0.047362104,0.011116776,-0.018118188,0.042298555,0.03676987,-0.0059678243
30338,0.019885443,0.017564608,-0.00973293,0.056431208,0.012172583,-0.004361426,0.037010733,0.04214965,0.0057681114,0.011162885,0.03078985,-0.01881552,0.0148677835,0.0026078403,0.024618035,0.03379835,0.0073604486,-0.014920422,0.023072341,0.026045417,0.010616648,0.012450308,0.018232819,0.020737208,0.012662175,0.0046053138,0.005229698,-0.00786735,0.034544248,0.040457617
30339,0.016574465,0.04247873,0.02864226,0.054888632,0.041143898,0.01344777,0.035987865,0.039735366,0.05314881,0.041392915,0.045842662,-0.0007260707,0.0288392,0.04629003,0.022807786,0.05767171,0.021419913,0.02065444,0.015829442,0.038793176,0.04453519,0.045478106,0.06674492,0.05479547,0.042380173,0.0009728726,0.03237431,0.01017298,0.02952013,0.03851862
30340,0.049291015,0.019690223,0.027456967,0.045964193,0.037426665,0.023789091,0.039314877,0.016176932,0.059549738,0.03368945,0.031441174,0.032331828,0.031744674,0.053163275,0.025150346,0.049853254,0.024872541,0.016124645,0.022636065,0.017421493,0.07255213,0.033073127,0.051658,0.027227312,0.015921218,0.017099809,0.016209165,0.037917625,0.034344506,0.05373734
30341,0.02156684,0.00090018316,0.018368466,0.011058051,0.0030596189,-0.002202026,0.0027438824,0.03211372,0.021665262,0.019027298,-0.015055806,-0.002115891,0.032022472,0.013059544,0.03687688,0.017056976,0.008773834,0.025304547,-0.014229268,0.017672995,0.0115785645,0.028278545,0.024885328,0.018861918,0.020544635,0.015001622,0.017720738,0.018299768,0.011999921,0.04355751
30389,-0.0052407198,0.034802813,-0.011025857,0.028871438,0.007163305,0.033052888,0.040723775,0.023027504,0.011179537,-0.0007241414,0.011909942,0.007806499,0.025958078,0.017019011,0.0039176983,0.046507135,-0.0029420468,0.038206298,0.026969308,0.009913931,0.015780173,0.012981924,-0.011206987,0.025776044,-0.0057170466,0.023678238,-0.0054668165,-0.00089277996,0.033294316,0.0023767322
30390,0.0116933705,0.009805492,-0.022671422,0.022840759,-0.0032515319,-0.0031336418,-0.009554306,0.03874564,-0.014498615,-0.0010273777,-0.028835097,0.0007462641,-0.02648282,-0.0061377413,-0.010650813,-0.0024146521,0.0017119553,-0.010394438,-0.033967704,0.0024926094,-0.0005876757,0.0011377562,-0.004136744,-0.012505996,0.009358436,-0.020281112,-0.0018336208,0.0039477255,0.006899338,0.007337189
30391,0.01372898,0.04041907,0.020050226,0.016512185,0.0137514705,0.018063625,0.009754177,0.040470976,0.021623714,0.04498225,0.026762394,0.020176968,0.029996904,0.056228783,0.02379026,0.05238269,0.01190962,0.015945783,0.028417401,0.009058758,0.026126377,0.009559165,0.035936948,0.029233724,0.036656234,0.020590818,0.023152677,0.036432315,0.024933025,0.029423157
30392,0.022508562,0.030881092,0.010964614,0.017378485,0.027045755,0.034736607,0.039499026,0.0101302555,0.030578703,0.042538855,0.024360945,0.020119812,0.035449926,0.023645377,0.004729168,0.010800677,0.028134214,0.00553206,0.01728279,0.0003976055,0.0064187585,0.021605479,0.036088154,0.03561663,0.0020798587,0.024415985,0.029841013,0.05553827,0.008516993,0.012207312
30393,0.06734818,0.026317894,0.009421243,0.038815517,0.02595778,0.02630242,0.05948772,0.037874103,0.035910178,0.019341974,0.021664536,0.0074610277,0.025582736,0.03683879,0.026236495,0.06195338,0.032197487,0.011061256,0.03967096,0.040335964,0.052693333,0.037477102,0.027091265,0.037795294,0.021433717,0.022155747,0.06486916,0.05919948,0.0072768107,0.059184264
30444,0.0074440003,0.021150576,0.017778272,-0.014151629,0.0018393068,0.008334119,0.023529338,0.035780564,-0.003936474,0.03600668,0.023354204,-0.011399873,0.025580755,-0.002084681,0.013084196,0.01785571,-0.008784265,0.031905532,0.026859373,0.016114375,0.029372118,0.0024257742,0.012522447,0.027124627,0.010812358,0.017025659,0.012125712,5.1662326e-05,0.057282567,0.042878937
