,boat,penguin,cat,ladder,bus,horse,apple,dolphin,table,bear,axe,elephant,bell,pencil,spoon,frog,tiger,guitar,turtle,rhinoceros,cow,bee,monkey,spider,banana,rabbit,shoe,tree,trumpet,cactus,kangaroo,chair,dog,giraffe,wolf,lion,mushroom,tie,computer,whale,dress,hammer,scissors,ant,butterfly,popcorn,rifle,microscope,sheep,kite,knife,motorcycle,fish,piano,scorpion,umbrella,couch,brush,bottle,cup
12810,-0.0017785099,-0.015404514,0.044623733,0.0025823512,-0.014498523,-0.011479977,0.012556746,0.003748528,0.011128354,-0.009041279,0.014418855,-0.010734354,-0.017524872,0.0019231819,0.007209481,0.01882248,-0.032922085,-0.0054079443,0.008510717,-0.018642468,-0.005809642,0.02227161,0.020787545,-0.0051535573,0.032826647,-0.0012797676,0.0038078714,0.0085060075,-0.00016389352,-0.0015169872,0.02388852,-0.038987186,-0.013445218,0.029585078,0.016807288,-0.0012791619,-0.016726134,0.022578081,-0.012728636,0.024832835,0.015140376,-0.017786736,0.031719323,0.023334295,0.008255451,0.009386806,-0.0327475,-0.019342642,-0.05730632,0.021539047,0.0029653746,0.025327826,-0.012646035,0.03910776,-0.016368464,0.017468838,0.020535005,0.029659485,0.029120883,0.019378444
14947,0.0045210975,0.04541573,0.051217426,-0.010105295,0.026138002,0.022349732,0.034349695,0.0068757297,0.018842502,0.006173058,0.035888482,0.039520375,0.04734391,0.033088014,0.035421778,-0.005454682,0.013978962,0.018780751,-0.011539113,0.008917269,0.025548592,0.027192427,0.0046629836,0.0063297586,0.0047086873,0.0104688285,-0.010494494,0.012750457,0.021294823,0.025804238,0.007848629,-0.0026997097,0.024739763,0.012952979,-0.007768313,0.0019117332,0.029052617,0.013196248,-0.0029044896,0.024692118,0.015710454,-0.023554206,0.025347091,0.0510013,-0.002911199,-0.0005573556,0.0060307886,0.006912345,0.024583785,0.008558942,0.012210409,-0.020854985,0.015135755,0.013715702,0.0430381,0.0361212,-0.008380421,0.035264995,0.010846332,0.04036361
14994,-0.014867369,0.036925744,0.044265572,0.020733712,0.0011979557,0.040865287,0.0211865,0.011536591,0.021665668,0.030134575,0.029345855,0.00624039,0.021374365,0.03125628,0.014189195,0.01338433,0.029135713,-0.014536761,0.015086844,0.04311953,0.003394331,0.030092642,0.032634735,0.045426097,0.02088461,0.0149018215,0.024938414,-0.0030032482,-0.0098973205,0.0057230014,0.013934902,0.006629288,0.026405223,0.014123698,0.013135974,-0.0040048594,0.05527195,-0.025350764,0.012874109,0.024854928,0.036725093,0.010491122,-0.0006387904,0.04162636,0.005602501,0.006286778,-0.019993426,0.0018517756,0.0068701915,0.018125352,0.01273111,0.024166994,0.04174386,0.013089873,0.043326348,-0.006224614,-0.037648335,0.0016348105,0.00015584349,0.009306212
14995,0.003714857,0.012925438,0.026219634,0.038595643,0.041734938,0.017603265,0.017394355,0.04196225,-0.006230157,0.031466056,0.020348234,0.026959272,0.017771637,0.023090148,0.026639434,0.015816687,0.0058537307,-0.008238974,0.014652732,-0.018323315,-0.0024128892,0.019007653,0.0050982977,0.0009396141,0.007815066,0.0068636066,0.011840806,0.0034601314,0.023978079,-0.016420005,0.033862088,-0.016257321,0.009509799,0.017754702,0.018906983,0.0016335008,0.015779762,0.042373195,0.021748876,0.016480384,0.036447246,0.01749988,0.013739127,0.001112014,0.018009143,-0.0034103561,0.015590212,0.003143741,-0.0008183578,-0.002195581,0.02197816,-0.0031106167,0.016148238,0.007967962,0.029491397,-0.0017547744,-0.006339462,-0.0024118004,-0.038593873,0.019394664
15042,-0.005704979,0.01747891,0.03603588,0.0075054057,-0.03852069,0.03224816,0.010669607,0.01769279,0.016876817,0.00767805,0.023877734,0.012912867,-0.0026442732,0.040970188,-0.009986473,-0.009232087,0.026964432,0.009091917,-0.004861895,0.014029141,0.009393821,0.04521234,0.036316175,0.003159482,0.0094570145,0.015817452,0.009425231,0.0007959511,-0.0011665733,0.028103098,0.05991065,-0.00032563586,0.04768245,0.029963957,-0.008700198,0.00852361,-0.003165625,-0.020427588,0.0063032857,0.027215421,0.028336242,0.0019397537,0.0002158843,0.037044898,0.037770357,-0.005308386,0.0028570245,0.0014691291,-0.015659122,0.0030304044,0.0072305426,0.021870518,0.0015336685,0.030504575,0.11489544,0.0067432807,-0.029836977,0.006350013,0.03195152,0.01342855
15043,-0.0116812475,0.006251157,0.037801147,0.020991907,0.0038758954,-0.0019523784,0.0018072812,-0.013160204,-0.017911304,0.008340722,0.02358541,0.009897272,0.002467418,-0.012433077,0.010022531,0.007554414,-0.016654992,0.007895107,0.055852726,-0.0047174213,0.032390837,0.0018914929,-0.019723013,0.010100942,0.01535726,0.002540384,-0.0004366034,0.00391105,0.0027792386,0.03843825,0.013497991,0.001636059,0.018388161,-0.0029063548,0.012074649,0.0062156157,0.020021206,-0.004655766,0.0020577328,0.006712392,0.026642835,-0.006243587,0.016127994,0.021601697,0.0053723566,-0.023665689,-0.0017149845,0.004642369,0.015063557,0.016770631,0.010187071,0.017764596,0.01019384,0.017580386,0.027494049,-0.005007491,-0.032874916,0.020672452,0.01583234,0.019660197
15091,0.011051483,0.010194936,0.03823471,0.019033115,-0.004512808,0.012995783,0.025055265,0.006834677,-0.0018191282,0.031545885,0.024446676,-0.021405779,0.0021715825,0.01041695,0.00891867,0.0388722,0.032653067,0.0067328117,0.00082200003,-0.0034740318,-0.0008275481,-0.009356479,0.017668664,0.057993438,0.017591288,0.009411496,-0.0149240745,0.03460226,0.03981164,0.011482365,0.03509234,0.0033641607,0.04262793,0.036992285,-0.00784663,-0.010734049,0.032398876,-0.007843856,0.013467976,0.017676264,0.025358453,0.05118616,-0.014191341,0.036192045,0.014073822,0.056014687,-0.023572167,-0.034069557,0.0208298,0.02511163,0.029117884,0.00010989327,0.0008800961,0.027638495,0.07202508,0.01898829,0.03632846,0.042332243,0.008506424,0.02775833
15092,-0.0034351766,0.013954879,0.016114054,0.010736686,-0.03546056,0.0024143558,-0.014530235,-0.00095434644,0.0049787587,0.00260624,0.028735174,-0.025813507,0.022953711,-0.0015768748,0.02627737,-0.007783743,0.008307039,-0.0129113,0.008752198,-0.01438086,0.027286092,0.0020002972,0.010661308,0.0037415538,0.014623672,0.027800465,-0.012885395,-0.0029377593,0.0031135522,0.031148186,-0.012155302,-0.0060743405,0.027453275,0.01475441,-0.006983818,-0.008848274,0.013835922,0.00025336575,0.03271692,-0.008368143,0.030097743,0.033090964,0.0005191485,-0.012606822,0.015995674,-0.009987985,0.0076414323,-0.003961537,0.02776253,0.042863186,0.03741527,0.013505523,-0.0113057345,-0.0012665224,0.014503527,0.0142427115,-0.003988629,0.033019196,0.0067251115,0.037341796
15139,-0.0046605053,0.060699284,0.0019048894,0.0075308788,-0.021528477,0.02110324,-0.0064218026,0.028960407,0.016112188,0.0055919937,0.03357185,0.025428183,0.02258318,0.026978254,0.014800998,0.012350875,0.043815497,0.022470402,0.0028076756,0.03236403,0.026278364,0.032785982,0.037253328,0.038913324,0.019588733,-0.003012904,0.011438963,0.004038625,-0.005361948,0.019070605,0.06495824,-0.00016939391,0.03896341,0.0040414557,0.051162437,0.052232504,0.009333064,0.008075914,0.03812967,0.06295215,0.008269125,-0.007847974,0.016665874,-0.0008566945,0.04029074,0.011518304,0.020362446,0.020578288,0.015210953,0.015439674,0.027686814,-0.0065613897,0.015490326,0.033669196,0.056965005,0.027260311,0.0200804,0.006323047,0.0031425774,0.018889261
15140,0.015761275,0.014994088,0.03797852,0.022242123,0.0021114012,0.004174538,0.024902916,0.0629408,0.021238066,0.006131233,0.03304281,0.041483935,0.02544644,0.008307247,0.014685814,0.017010735,-0.019738853,0.027754424,-0.011475089,-0.010485654,0.011825244,-0.004089654,0.033921808,0.03861053,0.006142959,0.009760131,-0.0177839,0.045164373,0.0036865228,0.02858659,0.033623766,-0.004037462,0.024472006,0.024470104,0.026191114,-0.013094117,0.0742372,0.037581682,0.034971964,0.05363932,0.04150096,0.02884616,0.040640157,0.023044208,0.021360755,0.07380166,0.010348471,-0.0049536433,0.019244973,0.021035379,0.027711421,0.04563425,-0.0039014628,0.05204988,0.07179923,0.030220931,0.010134762,0.063077286,0.034762345,0.019007728
15141,-0.0009522266,0.024590028,0.04725356,-0.008452726,0.0075444686,0.011929798,0.016952055,0.04357627,0.009637614,0.0054505174,0.022712624,-0.012424015,-0.012127827,0.009051478,0.006206064,-0.0043090465,0.008716135,-0.011191268,-0.014516301,-0.015865875,0.00040415468,-0.009785815,0.04900433,0.015353073,-0.0012292042,0.012344069,-0.030860404,-0.021119967,-0.00565763,0.026660835,0.0035794321,0.033960707,0.009221255,0.012591515,-0.00072406884,-0.009106793,0.0013903567,0.024923436,0.013838851,0.0077082408,0.04113696,0.02399338,0.0068968595,0.010196961,0.018583912,0.018009307,-0.0023052385,0.01424702,0.010709236,0.0314979,0.028208131,0.038484547,0.0072927102,0.008258675,0.017835984,0.01141499,-0.029045215,0.010915396,0.023257613,-0.006287787
15189,-0.0024031692,0.017193122,0.000626768,-0.021280311,0.012073311,-0.0010053791,-0.024939718,0.0057902723,0.012446494,-0.017644985,-0.004109059,-0.022040782,-0.001764454,-0.009557811,-0.0052526146,0.010524787,-0.021791035,-0.019525647,0.008811298,-0.00240299,-0.0026193867,-0.0072825816,-0.0012706683,-0.0053816712,0.007278251,0.0071173054,-0.0381969,-0.025209548,-0.008486724,-0.035164054,0.04088727,-0.0025223542,0.01219687,0.0024032483,0.0074944855,0.024648717,-0.046407674,-0.003299493,0.005353376,0.013997284,-0.004005411,0.00933328,0.023227617,-0.019926637,-0.010267547,-0.018500313,-0.033368252,-0.018031966,0.024433041,0.00407958,0.0010552513,0.031695683,-0.0026461326,0.0032382424,0.016295383,-0.008513186,0.0067322874,-0.002493601,-0.026248189,-0.011393531
15190,0.015191518,0.018393425,0.06621676,0.07582995,-0.0007778636,0.05691978,0.035287663,0.05782306,0.027936935,0.036803056,0.016332855,0.042912703,0.0012362035,0.024332868,0.016299725,0.051773235,0.033266064,-0.0024135562,0.011241111,0.039179455,0.017148932,0.03496476,0.058003794,0.08125006,0.04834525,0.020773571,-0.014466024,0.014633257,0.0072125457,0.05222321,0.0839949,-0.02272203,0.044330705,0.036905985,0.017042445,0.048180133,0.056167405,0.038139105,0.0078095417,0.04952824,0.07115307,0.051943105,0.042757224,0.07418119,0.03364641,0.02115765,0.024870152,0.023038238,0.07076035,-0.013663135,0.023186537,0.018970286,0.009031911,0.065188594,0.06702901,0.052032575,0.0006701094,0.060690586,0.025976889,-0.0028834974
15191,-0.006046174,-0.0072885877,0.024561128,0.028813034,-0.017696263,0.0033689179,0.0038403273,0.0120283635,0.03561252,0.011248331,0.0023944557,0.03319065,-0.008295924,0.026695287,0.002506815,0.014543809,0.03701538,0.006265616,0.0037886798,0.018913947,0.019984474,0.068732046,0.02925411,0.041754086,0.0024067885,-0.01475248,-0.013119433,0.016395083,0.0057155397,0.04923251,0.06115022,0.0008097154,0.010231902,0.005237811,0.006416555,0.020357938,0.02545475,-0.002044536,0.010960194,0.03984007,0.018542925,0.0041761827,0.021754598,0.049219534,0.01977534,0.022368753,-0.0016964147,-0.0008015122,0.017364018,0.0061377585,0.018584844,0.05278727,0.0152864605,0.034161266,0.045977637,0.033832338,0.0050823153,0.013479645,0.022350311,0.034146357
15239,0.0054524117,0.0103402315,0.02231194,0.005300691,0.0043900157,0.026971973,0.04738249,0.015680237,0.04965811,0.0037679973,0.0038824284,0.034122687,0.028479626,-0.0030747612,0.04144663,0.0045441897,0.025396643,0.014498409,0.033098485,-0.0053956644,0.0016163588,0.013056935,0.012793736,0.053881556,-0.00035531772,0.035847034,-0.015914602,0.017062442,0.037580583,-0.008737837,0.02129122,0.00384559,0.02725886,0.009457528,-0.0011582337,0.0055851615,0.047091067,0.020887338,-0.0007482103,0.007766901,0.020829834,-0.001782359,0.011046321,0.03886229,0.006277613,0.00367429,-0.04272518,-0.0024765192,0.025670081,-0.016216889,0.020928025,0.016940614,0.010488761,0.009020015,0.046636995,0.02579163,-0.0015066393,0.007909321,0.0014218619,-0.011589769
15240,0.009380226,0.012189939,0.07057459,0.037189562,0.005880521,0.03866561,0.092857786,0.041339096,0.046286423,0.019289603,0.039551217,0.024616012,0.009073661,0.008272677,0.031574603,0.047988012,0.016802602,0.01054664,0.034969103,0.0227553,0.0029392214,0.06842553,0.026602715,0.056466434,0.042807754,0.02106756,0.011786327,0.053331237,0.026312822,0.046002533,0.054650843,-0.015195961,0.058207985,-0.0007854116,-0.04104171,0.019516429,0.023670234,0.0124697015,-0.022949338,0.05896291,0.040187288,0.024757443,0.038082223,0.057044696,0.013230149,-0.008298569,-0.005683029,0.001963475,0.038594548,0.018481271,0.02522405,0.023339378,0.003913839,0.045545217,0.07838567,0.01759341,0.007604912,0.046293985,0.015183155,0.009205142
15241,0.00071917934,0.009662238,0.023588335,0.039536532,0.006510992,0.0097380215,0.016974293,-0.0087207705,0.038058072,-0.00014624698,0.038224313,0.031569276,0.015654298,-0.017247189,0.013883397,0.008906617,0.003503138,-0.014748816,0.0035107627,-0.004961317,0.02505458,0.036028776,0.0046164244,0.057930157,0.019386867,0.018491318,0.045516957,-0.012857899,0.029879069,0.038205057,0.034510467,-0.013013717,0.01870208,0.014683105,0.012308127,0.03468682,0.0071330927,-0.01895423,0.031213358,0.029533612,0.028390264,0.0099305,0.03648129,0.042086054,0.030476645,-0.007987159,0.019083824,-0.0033613609,0.016863612,0.0016845191,0.02056799,0.03331275,0.008306809,0.00148381,0.04894905,-0.0031057075,-0.0006836518,-0.004045809,0.028970474,0.008032554
15242,0.02002062,-0.006949007,0.010041014,0.0040688864,0.022244975,-0.001362898,-0.010997199,-0.016055243,0.02503162,-0.009955251,-0.025478022,-0.0049292194,0.003229289,0.011971326,-0.002305471,-0.030493453,0.012593947,-0.0024565614,0.003164842,0.01870334,-0.0020510396,-0.0059362724,3.4559827e-05,0.0002556198,-0.006808374,-0.008450194,-0.003617921,-0.004181854,-0.024147533,-0.0038970541,-0.012928169,0.0026140574,-0.0021641266,-0.0034679628,0.018313924,-0.014035094,0.0006192715,-0.0158003,-0.0013167923,0.0029998831,0.005556245,-0.0023779657,-0.0018438421,-0.01630594,0.007276788,0.002140602,0.014829089,0.009688446,-0.01589141,-0.03181084,0.0011404721,-0.024016978,0.0060779904,0.00024059042,-0.0029574912,-0.005947914,0.0088438755,0.016563838,0.004205244,0.015201975
15290,-0.009863167,-0.017592667,0.037393693,0.017561907,-0.010393872,0.036278512,0.059942592,0.041775886,0.040266585,0.021574574,0.012143233,0.015830165,0.04840525,0.008358586,0.00801196,0.005190079,-0.016311066,0.0063119107,0.011100267,0.019324332,0.0024613058,0.08742844,0.022554653,0.05140835,0.024028674,0.0246273,0.00064693764,0.057982188,0.022162667,0.034068685,0.04387175,0.014469643,0.069666505,0.004232871,-0.011887838,0.0007379567,0.019640671,-0.0025567606,0.017577754,0.012812878,0.026389467,-0.007418815,0.0024874983,0.023250848,0.019151913,0.022447094,-0.031101704,0.0017017238,0.0057414356,0.0064265993,0.024998428,0.010334271,0.02809278,0.008542617,0.028905412,0.017478524,-0.029528288,-0.00060405646,0.027806401,0.008115088
15291,0.010718301,0.0035206887,0.0024681166,0.005168999,0.004271627,0.009017397,0.021158239,0.022899069,-0.008577474,0.026074074,0.009215933,-0.03197676,-0.009255934,-0.0029998815,-0.0067389165,-0.0034296717,0.0068080532,-0.014113974,0.008435428,0.015002175,-0.012369044,-0.013288352,0.0277007,0.0484184,0.011833535,0.00011479327,-0.000550343,0.02205669,0.0077532325,0.032394912,0.0076863603,0.027603427,-0.002585439,-0.0019852717,-0.010963491,0.024927987,0.016837152,-0.01797082,0.032695,-0.01614373,-0.0080974465,0.0121123,-0.02337187,0.028860718,0.016557388,-0.03081011,-0.005195471,0.020803148,0.018688532,-0.0094861975,-0.0053095147,0.016888725,0.036893155,0.000278736,-0.020271072,0.0070716147,-0.004258638,-0.031176342,0.007652826,0.059579697
15340,-0.013535571,0.029635131,-0.0055702184,0.028379431,0.012198216,-0.005354155,0.023180654,-0.027909996,-0.008582099,0.023145346,-0.00138924,0.035610616,-0.0018492608,0.015726764,0.0158945,-0.012813899,0.011047917,0.010006386,0.010991533,0.0034928906,0.00030873017,0.025202401,-0.022603244,0.032428022,0.0012875,0.009506161,0.006238504,0.038484175,0.010218968,0.005845025,0.028414672,-0.021280898,-0.0031075832,0.025195574,-0.009674758,0.021783324,0.019813575,-0.021702247,0.011919695,0.020599721,0.004303991,-0.010663158,-0.015885934,0.009883246,0.011649209,0.034687188,-0.004931214,0.019432805,0.028590165,-0.005929425,0.005841778,0.02199234,0.0043915543,-0.0094663035,-0.016105086,0.0052627902,-0.036929898,0.030693216,0.0102182,0.017530737
17518,0.013169215,0.019644732,0.053646173,0.015331467,-0.015699795,0.023266347,0.025890708,0.025514359,0.036723647,0.006686019,0.034767106,0.05968679,0.02114892,0.036758624,0.026966767,-0.0060972427,0.065545976,0.02587665,0.03954167,0.0035216592,0.009496546,0.04607563,0.039219707,0.0657366,0.022641482,0.025872832,-0.04126819,-0.0028654796,0.020842455,0.01237025,0.016425503,-0.011884685,0.041721135,0.015965689,0.009744541,0.040292922,0.06078231,0.034894194,0.016403602,0.03079542,0.044208556,0.016613552,0.054418296,0.063586995,0.020669999,-0.008457101,-0.041428674,0.009263698,0.0069999113,0.020902194,0.027017511,-0.021269297,0.042423856,0.05159378,0.033119265,0.014192805,-0.016791824,0.05121735,0.043782543,-0.0026058748
17566,0.008821103,-0.017434947,-0.0041542905,0.010739653,-0.0068365857,0.0055697057,-0.0218682,-0.017267955,0.014485392,-0.015819715,-0.0012682546,0.009442363,0.009947242,0.03106969,-0.008244796,-0.00035451772,0.0143659,-0.04676501,0.009482863,0.009431851,-0.015819743,-0.00682527,-0.0005005935,-0.0036674682,0.004095604,-0.01157347,0.011020113,-0.018293835,-0.00034474893,-0.0036640645,0.012030498,-0.016136354,-0.014940161,-0.007181969,0.012245183,-0.0027170365,0.024305508,-0.006165625,0.041343752,0.002643389,-0.0029043267,-0.015720762,-0.037060566,-0.016319351,0.00932033,0.010801145,-0.020683117,0.0035888848,-0.02078944,-0.003397425,-0.0017069507,-0.015816063,-0.0036519598,-0.02724789,-0.0010433086,-0.009528952,-0.035678227,-0.008282708,0.01732569,-0.021476204
17567,0.008008064,0.020779366,0.068714686,0.03278919,-0.0059532947,0.053746227,0.051389534,0.045536328,0.040365595,0.0061124396,0.057371695,0.037405897,-0.00645289,0.03834544,0.023392374,0.005316959,0.06502082,0.013444307,-0.0013441773,0.052430555,0.0029030293,0.061861828,0.045480024,0.092291445,0.005225256,0.005487958,-0.0049809725,0.0023824244,0.0058239396,0.023270747,0.105938874,0.0060288026,0.06666022,0.03913155,0.061605737,0.047612276,0.06867658,0.0080291135,0.0049566426,0.051014584,0.055628493,0.016938852,0.041773338,0.050238684,0.041896198,0.01004386,-0.0169964,0.028711298,0.023598118,0.039745405,0.062782906,0.0067115,0.014818664,0.050405283,0.09827847,0.009630107,-0.0118879555,0.024952583,0.01598019,0.043354403
