,boat,penguin,cat,ladder,bus,horse,apple,dolphin,table,bear,axe,elephant,bell,pencil,spoon,frog,tiger,guitar,turtle,rhinoceros,cow,bee,monkey,spider,banana,rabbit,shoe,tree,trumpet,cactus,kangaroo,chair,dog,giraffe,wolf,lion,mushroom,tie,computer,whale,dress,hammer,scissors,ant,butterfly,popcorn,rifle,microscope,sheep,kite,knife,motorcycle,fish,piano,scorpion,umbrella,couch,brush,bottle,cup
36979,0.023104593,0.05551516,0.07972192,0.01228908,0.03910581,0.08470914,0.01536926,0.06813284,-0.008688419,0.044390123,0.0467052,0.052566007,0.035135936,0.03894715,0.028986225,0.059294686,0.07614068,0.043702174,0.08937437,0.042495206,0.05555932,0.060457457,0.06892709,0.046581965,0.04872446,0.027441641,0.06298585,-0.016479008,0.05950756,0.029848034,0.099839695,0.009947994,0.04833861,0.0583733,0.08562768,0.06816625,0.032498892,0.019956231,0.015570871,0.053258535,0.03150266,0.052052736,0.02260121,0.04649623,0.029492026,0.005684434,0.042930692,0.043291304,0.051106695,0.031481624,0.034158465,0.024196126,0.03196391,0.007720728,0.04758029,0.011254639,0.0115045095,0.069901116,0.061228648,-0.013644349
37025,0.023673901,0.019497938,0.07912011,0.019600494,0.00829782,0.041443005,0.02362197,0.013112397,0.020181611,0.032932125,0.034049615,0.04434211,0.045107126,0.036061604,0.015457566,0.026156923,0.014238134,0.01674846,0.017377095,0.05836911,0.019180898,0.06093347,0.04296598,0.034227055,0.022804253,0.033146344,-0.0011398107,-0.0024653336,0.01813957,0.048242006,0.022075286,0.020791315,0.053407073,0.015277234,0.056387994,0.067566074,-0.0053344965,0.06862694,0.07201148,0.020086357,0.0044755638,-0.001942444,0.022099098,0.009463666,0.056893166,0.047694568,0.013027581,0.045680355,0.005707985,0.010423116,0.0077806464,0.031031182,0.066732645,0.010754466,0.0013762331,0.024270155,0.039671026,0.029484695,0.020164505,0.018406944
37026,0.025980758,0.07124191,0.08174022,0.020299848,0.050158773,0.07717373,0.036362417,0.03206541,0.0007901429,0.09519243,0.049298834,0.0514027,0.05956916,0.035814855,0.020566888,0.058033753,0.04495892,0.060233206,0.06208312,0.055416863,0.05732253,0.08039615,0.05958368,0.03876345,0.038469687,0.06626577,0.03910592,0.02517359,0.052608013,0.07447698,0.104608685,0.033675846,0.08102049,0.032731805,0.06712342,0.040125277,0.032338437,0.057158604,0.05968031,0.08769029,0.04616687,-0.008153174,0.04338969,0.05967975,0.032567564,0.025469529,0.055803936,0.051930904,0.05061872,0.028751722,0.02141185,0.019805178,0.06324371,0.020619879,0.042625237,0.024883471,0.03444241,0.0070966627,0.031898785,0.05193701
37027,0.036644213,0.08213659,0.076254256,0.021910885,0.044563536,0.07906184,0.0501838,0.06498175,0.021324426,0.08747528,0.0801659,0.06769783,0.06480209,0.06412531,0.045189362,0.075206794,0.0938186,0.048304837,0.098573565,0.0906404,0.06037132,0.060866166,0.079696395,0.06817778,0.043166623,0.06555974,0.06757317,0.00018513326,0.09043043,0.04548047,0.11874401,0.027007582,0.08056699,0.07006592,0.09232229,0.08442143,0.060123205,0.08154713,0.03326677,0.07894913,0.076637074,0.049706172,0.06655911,0.081636935,0.060398918,0.013766903,0.048129413,0.0574888,0.072203405,0.0565705,0.058505993,0.018491568,0.064104654,0.021466693,0.08145904,0.02055913,0.0453956,0.041036837,0.042602062,0.014549796
37028,0.0048976564,0.02145017,0.032313123,0.00943487,0.0041891956,0.027828978,0.029300824,0.040195297,0.006014949,-0.0042405035,0.03712873,0.050581675,0.03715065,0.024585826,0.0045978376,-0.011742137,0.018763265,0.02848138,0.027570223,0.01277072,0.019345805,-0.0015645213,0.010154764,0.025632305,0.014127004,-0.0086858,0.03689183,0.009305806,0.04591635,0.0071063745,0.03609911,0.01235653,0.031847697,0.012240221,0.026997952,0.020332264,0.026585005,0.028247863,0.0064444933,0.05082276,0.024501448,0.038425185,0.0084536625,0.016826682,0.035766486,0.024158865,0.03142321,0.014335144,0.013996788,0.010697778,0.034677457,0.019269159,0.03146365,0.0065661967,0.045540873,0.010906112,0.009119408,0.042354103,0.020554507,-0.0055144373
37074,-0.004131862,0.023746928,0.02021726,-0.0043768235,-0.02008375,0.015655061,0.018209705,-0.0151182115,0.0037950438,0.005301679,-0.00041288944,0.031710524,0.015415753,0.012340445,-0.01654211,0.0093956655,0.017770855,-0.010625209,0.02893404,0.023920208,0.0028957324,0.008780231,-0.0017392584,0.017930992,0.014421995,0.009039129,-0.01230872,0.030313477,-0.02661747,0.0022808511,0.009721944,0.020332674,0.024064997,0.012896814,-0.0013148406,-0.007864365,0.019301893,0.037656963,0.023970762,0.03257678,-0.002520015,-0.025608802,0.013666394,-0.013307079,0.013918142,0.004625716,0.017307794,0.01885164,0.008953993,0.014600185,-0.03023471,0.025982434,0.025390603,0.010950501,-0.00062072027,0.01622576,-0.0090606585,0.028930696,0.0151665,-0.008807533
37075,0.020515073,0.01354601,0.002422841,0.013368768,0.024874285,0.0041977437,0.020677669,0.0036209337,0.009125359,0.038337074,0.00874186,0.016888445,0.01301078,-0.03055717,0.005431525,-0.021571549,0.0030829732,0.018329198,0.010610533,0.013671893,0.013949244,0.0150702605,0.015221265,0.011890553,0.0014716418,0.017666461,0.021474397,0.002752707,0.03945515,0.039176527,0.027604863,0.0040887673,0.016817978,0.0318998,0.017479239,0.022560775,0.020856632,0.032259513,0.01936919,0.023558402,0.027446395,0.0055548884,0.026190944,0.015115466,0.011763893,0.010486491,0.00074495684,0.008066391,0.012166578,0.015362158,-0.008692813,0.020983882,-0.0007574105,0.013500816,0.024884358,0.015479322,0.016247148,0.0045293416,0.015760757,-0.0037256994
37076,0.03165283,0.042449176,0.028003588,0.034092262,0.027541542,0.013906832,0.02545777,0.007241357,0.022528453,0.026767552,0.053722695,0.007416632,0.02567713,0.026169496,0.038258843,0.063464634,0.043619916,0.048158642,0.026377656,0.025641637,0.022856623,0.018769799,0.041812915,0.01840326,0.013360669,0.026458269,0.022291886,0.039308272,0.065688334,0.04052861,0.029360345,0.013897673,0.047367062,-0.0020946562,0.04280117,0.01730542,0.024574278,0.064330764,-0.010631777,0.053011645,0.03501631,-0.013315159,0.050953254,0.04926764,0.022175727,0.027726347,0.009442299,0.0005962501,0.052253235,0.012604083,0.034556832,0.009271522,0.045488182,0.015373193,0.03895204,0.020948632,0.054157075,0.05656448,0.017491462,0.0014914637
37080,0.03587122,0.037414704,0.05063781,0.048406098,0.03360242,0.06380598,0.02951929,0.090132296,0.040125534,0.01274351,0.08451653,0.052809462,0.062343907,0.0551261,0.01968748,0.073770486,0.05188692,0.045677964,0.075720154,0.018744024,0.049161535,0.030406164,0.05207418,0.061729357,0.060702544,-0.0039970377,0.040364936,0.008457338,0.09546778,0.02386578,0.071545504,0.029982982,0.05566576,0.009485987,0.07866472,0.031124929,0.07576596,0.045577943,0.04672401,0.037221517,0.025607832,0.026792405,0.063787244,0.03323215,0.053002138,0.037189323,0.069222845,0.046534266,0.045270417,0.028120546,0.07090489,0.021055855,0.0382262,0.0029597848,0.03043112,0.035584815,0.002553981,0.045662,0.023068702,0.05052967
37124,0.0008446258,-0.021441348,-0.009855664,0.006967083,0.006008236,-0.0039817872,-0.005731678,-0.0044782236,0.0029753791,0.0012329222,-0.0126643805,-0.026332038,0.004358874,-0.035254207,-0.00779291,-0.027591243,0.015165947,0.034868654,0.005728232,0.020822242,0.009115986,-0.017121436,-0.0045606103,-0.01928548,-0.0015559876,0.0024827437,-0.012836439,0.0024394887,0.0042994097,-0.019290397,-0.024773188,-0.00071298704,-0.01769231,0.0040074294,0.023820365,0.029045537,0.017093526,-0.019713216,0.010719822,-0.011709175,0.025110148,0.007859533,-0.015930714,-0.0020265945,-0.0049803182,-0.0031105143,-0.011662293,-0.030198777,-0.013304781,0.0129784895,0.0037320396,-0.009615939,0.008635822,0.006711465,-0.0035535798,0.0038387503,0.0067805196,-0.020084238,0.005690606,-0.02356556
37174,0.019810967,-0.0004530611,0.018393246,-0.004973955,0.035075884,0.0362625,-0.023237623,0.029851763,0.0077385274,0.03294981,0.0050922805,0.03437311,0.012606251,0.0023290126,0.004487208,0.054837566,0.018021336,0.013107475,0.02881235,0.0125374645,0.0013681845,0.031574223,0.0007091781,0.016924916,0.015451291,0.0077680554,0.026885951,0.005746446,-0.0055929315,0.009888265,0.047589634,0.03722438,-0.009901282,0.0239342,0.012817497,0.024678523,0.012829986,-0.0109338695,0.018545793,0.0048615905,0.01268465,0.030899787,0.031059109,0.014433536,0.01608655,0.0020427343,-0.005464794,-0.0011587018,0.010628664,0.0023211439,0.016052661,0.008940313,0.047673106,-0.017887196,-0.02002023,-0.008527038,-0.0059639844,0.01058579,-0.012747877,0.00300231
37324,0.041759316,0.040705148,0.05275551,0.061454047,0.026005404,0.024650112,0.03559122,0.038567487,0.046346292,0.059842993,0.072673626,0.027440054,0.04736149,0.07419748,0.043056387,0.090462685,0.046933006,0.05989855,0.06749589,0.034256864,0.041785393,0.021585224,0.040157318,0.023034066,0.03902177,0.031806022,0.044055406,0.0073448657,0.07168928,0.036728527,0.05935614,0.019874306,0.092595816,0.036608722,0.086617015,0.059593584,0.06974799,0.06706996,0.036539245,0.04999784,0.03975909,0.05077091,0.07549746,0.067557976,0.046968296,0.011135545,0.09961154,0.06746064,0.09124669,0.0833461,0.055204913,0.07393741,0.04958193,0.03486601,0.04701418,0.039868172,0.026800968,-0.012396239,0.04265104,0.050381865
37375,0.062331375,0.09376935,0.075011335,0.066849865,0.023243986,0.08295127,0.088143826,0.0632518,0.077829905,0.10284475,0.10560039,0.018326664,0.0784822,0.073383346,0.043125395,0.096527494,0.07185185,0.07755802,0.101127185,0.06442181,0.06484831,0.043022186,0.0476228,0.049774572,0.07284871,0.051596586,0.11498973,0.018364774,0.08570918,0.06788877,0.08468168,0.02941136,0.108562864,0.054641966,0.091994375,0.05499029,0.09126713,0.067004025,0.028384922,0.03810835,0.06291157,0.07470115,0.090222806,0.094396316,0.059191395,0.030796753,0.08354947,0.089207925,0.07312642,0.06219809,0.08355817,0.08153305,0.08639174,0.052996416,0.0681631,0.04845524,0.02735428,0.039098274,0.06359455,0.07421522
37376,0.041391976,0.07859505,0.028802821,0.016886251,0.0021400608,0.046652485,0.035788987,0.060641978,-0.008099079,0.06979402,0.05112524,0.011341133,0.06500726,0.0589221,0.016738124,0.042286187,0.04776575,0.04208236,0.02104579,0.055723548,0.02924566,0.068287574,0.04232661,0.009633368,0.03144004,0.042763676,0.052614346,0.040430423,0.04035109,0.057409838,0.06374952,0.014805748,0.08988205,0.006401601,0.03176422,0.0700479,0.021173246,0.042285606,0.029642602,0.032596514,0.0394932,0.015057045,0.052127857,0.06802242,0.032344673,0.037184447,0.023477456,0.03826954,0.079877816,0.040466674,0.035499804,0.04666096,0.072493404,0.006091719,0.053959742,0.020411445,0.011483789,0.008767844,0.062313586,0.05853503
37377,0.03001902,0.051220734,0.0076299277,-0.016555088,-0.014823648,-0.00076727103,0.008015829,-0.004785186,-0.007371925,0.015613531,0.014642728,-0.0005422216,0.0014238731,0.032071877,0.019722708,0.013617792,0.03749263,0.026804633,0.019940149,-0.009215416,0.01659474,0.036453206,0.027836174,0.013001375,0.0027742384,0.0114665525,0.0040831245,0.013619639,-0.020043299,0.019705074,0.00829781,0.0034531255,0.03457187,-0.00093304896,0.0072793164,0.021170221,0.008293041,0.02612759,0.008873871,0.0326142,0.0025711705,0.01190425,0.028619563,0.012698249,0.004720761,0.0419774,0.009698191,0.006077621,0.017573176,0.005621534,0.04162301,0.014505758,0.0064311195,0.002917406,0.008351518,0.021515928,0.0036263543,0.002966647,0.019731013,0.0067703896
37378,0.023213653,-0.0018974809,0.030534595,-0.019155705,0.026489312,0.062288467,0.011385013,0.07165582,0.00028925203,0.040013704,0.036012355,0.012764309,0.027111659,0.010970634,0.045577724,0.051876288,0.041748125,0.047037292,0.050027937,0.05428775,0.05419107,0.008502766,0.07881012,0.030776491,0.017790223,0.0357746,-0.004684148,-0.024275934,0.03842094,0.018662967,0.04927675,0.018821826,0.057078224,0.030462066,0.056935932,0.067887805,-0.008669473,0.017475627,0.020852668,0.012499307,0.038957506,0.047783285,0.017858928,0.011133826,0.014766994,0.013951152,0.021092238,0.016473167,0.05152127,-0.04943977,0.05043909,6.70411e-05,0.009223609,0.011731452,0.052079525,0.024545213,0.002744856,0.00402136,0.04975398,0.014001161
37379,0.013567131,0.03578471,0.073442884,0.021042794,0.0068591386,0.043005038,0.006822662,0.011999966,-0.0009807628,0.03409598,-0.0040503126,0.05045453,-0.007813899,0.0012451472,0.010531724,0.06586587,0.05726978,-0.003920375,0.01862098,0.0295936,0.028872477,0.014599142,0.06318702,0.02648987,0.010048182,0.05565019,-0.035700332,-0.016595775,0.02099959,0.038420755,0.07885473,-0.024506226,0.04204963,0.017239824,0.039317787,0.061163414,0.012216558,-0.0052635074,0.0137263015,0.039897457,0.011167658,0.0084281545,-0.016699234,0.030734682,0.033067264,0.0138911,-0.010210886,0.001863696,0.05133247,0.0065034437,0.00763208,-0.018475266,0.026781477,-0.023850413,0.026205273,0.016270744,-0.002702107,0.023336945,0.045497205,0.0017679514
37380,0.0044176034,0.05197658,0.096560776,0.010117234,0.0050417176,0.046709333,-0.024248317,0.028006712,-0.030002309,0.08067713,0.012974527,0.034097742,-0.013863001,-0.009711384,-0.024389915,0.04067897,0.08828857,-0.025146043,0.0516675,0.029026344,0.0629979,0.015732303,0.07828834,0.020854322,-0.0026799536,0.027412303,-0.014942839,0.005689723,0.042228717,0.036941536,0.087457746,0.012665239,0.06920924,0.02749446,0.087476216,0.05746827,0.028208042,-0.010601164,0.0471289,0.0772663,0.023868816,-0.0031231649,0.014242724,0.021830946,0.02276063,-0.018798582,0.029032746,0.018928567,0.0655894,0.033477526,0.013929252,0.017464034,0.022190465,-0.0039067552,0.013292695,0.007531404,-0.0016340129,0.0058582746,0.036206204,0.012880981
37427,0.038606245,0.07149439,0.058298398,0.03954939,0.015467753,0.08204428,0.055912357,0.086246334,0.055561427,0.09199283,0.08874219,0.038531244,0.09078113,0.07389664,0.04158292,0.09609925,0.11276252,0.079682894,0.08921582,0.07790818,0.06824389,0.052348543,0.0596057,0.03745399,0.07139127,0.08129114,0.03312468,0.034015223,0.0701456,0.04501752,0.09653001,0.010700375,0.08424306,0.040592473,0.07450501,0.11160349,0.05678119,0.073854394,0.049516488,0.06447044,0.06108794,0.025246719,0.0712446,0.068079166,0.045756545,0.025001988,0.047884736,0.04716671,0.068252064,0.047186878,0.07607509,0.05303134,0.075487666,0.030903427,0.05106057,0.034686137,0.03610071,0.06911548,0.086761825,0.07112216
37428,0.027250407,0.0030509194,0.03213324,-0.0045240917,0.0066717616,0.014464012,0.020809604,0.001214499,-0.013033251,0.055172395,0.036754843,0.031183498,0.03414656,-0.0015981159,0.020215414,-0.003328622,0.052152615,0.05728573,0.042038817,0.030838476,0.02388417,0.0059383027,0.03103841,0.014236177,0.0047031078,0.0371844,0.0015185679,0.0012770662,0.031249605,0.039031748,0.019836932,0.01677592,0.032403607,0.025233611,0.01701782,0.025048316,0.05830161,0.054466445,-0.00018565326,0.019717462,0.018211935,0.0023738015,-0.0020528063,-0.020250352,-0.012783808,0.015914394,0.010843265,0.0029894568,-0.0014451038,0.0159787,0.020929387,0.01939124,0.06436398,0.0019741734,0.046841722,-0.016314257,0.014285873,0.029157363,0.00997292,-0.0031166251
37429,0.011156519,0.0022582083,0.005984614,-0.014232884,0.010959844,0.011402104,0.0050094905,-0.0024409902,-0.049362555,0.005656516,0.014341063,0.012757978,-0.0036439223,-0.002115752,-0.006064743,0.028634772,-0.0060368194,0.028478535,0.020682529,0.004464371,0.021255894,-0.011198885,0.008147488,0.0030566622,-0.0074253804,0.0012626403,0.0011217599,-0.0037615113,-0.028211141,0.04002966,-0.0072091375,-0.01546421,-0.00035405977,-0.017208474,-0.01715406,0.020145727,0.0011963962,0.03204973,-0.016987987,-0.013720777,0.009421376,0.005446307,-0.03368829,-0.019713225,-0.0006150859,0.023108816,-0.008507018,0.011064728,0.0092889,0.010401134,-0.016583763,-0.0025240548,-0.005013591,0.004243217,0.006588056,0.00072781515,0.014275516,0.031895336,-0.02432278,0.0011242473
37430,0.0005989643,0.036171373,0.0067620478,0.0046332916,0.0089171985,0.014468337,0.042309646,0.031014292,0.022790695,-0.017459081,0.034739535,0.02634536,0.011144103,0.014974917,-0.008137475,0.05327558,0.034908287,0.029078929,0.024093278,0.034709338,0.033425648,0.0034644168,0.04328018,0.028557077,0.016194036,0.025645943,0.026082873,-0.003587837,0.020705365,0.0069309156,0.044229314,0.016844446,0.029751286,0.0056065996,0.049976286,0.048155412,-0.00095501915,0.011465472,-0.010033601,0.031328406,0.014745128,-0.01707288,-0.00059931335,-0.008003548,0.014860138,0.02430853,-0.008251488,0.021482596,0.046904158,-0.005206671,0.008446096,0.015731106,0.02502651,0.011400051,0.020861052,0.013862596,0.028373254,0.0028773614,0.01847608,0.003576175
37431,-0.010570447,0.014644991,0.01470027,0.032208126,0.0076970663,0.03213143,0.009824276,0.022664286,0.0074499585,0.029998092,0.013763759,0.017274,0.0055751204,0.020096041,-0.003114497,0.050659556,0.065240026,0.010254306,0.014386923,0.026289487,0.047572643,-0.024678817,0.033484705,0.031462558,0.008497111,0.02939468,0.008542648,0.011877071,0.0071023465,0.008083207,0.06280307,0.0049984753,0.037718248,0.030140491,0.021926036,0.04068734,0.021583004,-0.0025972591,0.009906864,0.021736166,0.027080193,-0.0040072934,0.006291878,0.0014360672,0.0058871843,-0.00075357285,0.021187194,-0.0048132963,0.03994033,-0.022182152,0.01765109,-0.0018027023,0.009216953,-0.01764589,0.008050132,-0.00056465034,0.0017540517,0.013390053,-0.012738101,0.007362666
37432,0.0042114086,0.02313418,0.02731663,0.03247033,-0.021558007,0.031167602,-0.011670987,-0.01187196,0.0067484058,0.062904365,-0.010233625,0.007154001,0.002362445,0.005794335,-0.017851716,0.031486057,0.071751475,-0.0018806694,0.02506767,0.023229621,0.056637496,-0.016399065,0.046052236,0.007177191,0.0028411057,0.01620503,-0.020622205,0.0025543382,-0.0045329724,-0.0013624663,0.073478326,-0.027082987,0.06673647,-0.015801433,0.06320998,0.036555488,0.024124056,0.043057412,0.02325178,-0.0051504895,0.017021073,-0.009508685,0.022493275,0.041936893,0.0076471176,0.007554254,0.04442994,0.00036807716,0.021170007,-0.0076643233,0.0032436296,-0.020023981,0.017573869,-0.019549338,0.04073747,-0.009941364,-0.0152232265,0.018085478,0.003152974,-0.008760878
37480,-0.011559964,-0.0077194027,0.02659683,0.020543307,0.025984464,0.021837445,-0.007099055,0.029561527,-0.010620265,0.029908985,0.009258395,0.02007253,0.0056957253,0.026710138,0.010869051,0.028369904,0.02265592,0.031829223,-0.034722168,0.03868593,0.020848988,0.007126745,0.015869092,0.016317753,0.016434098,0.009590643,-0.021332731,0.018955853,0.018806858,0.04757973,0.026865207,0.0056478027,0.013153225,0.029455855,0.01781399,0.035544153,0.04523943,0.018527815,-0.018516079,0.00016747632,0.02169797,0.025165683,0.02900581,0.018665124,-0.004020223,-0.0024421986,-0.010861949,0.022392618,0.0072720493,0.019863976,0.0040539564,0.027698651,0.01571639,0.002374011,0.020168258,0.017298903,0.016159749,0.01282395,0.0036251687,0.015671799
37481,-0.0043643303,0.014306712,-0.0009122404,-0.002235676,0.014738432,0.022885771,0.026638769,0.037501615,0.022288643,-0.005005913,0.009356727,0.019174745,-0.017553339,0.03559037,-0.014932393,-0.0082204295,0.010948579,0.019143455,0.008778234,0.014368179,0.011597313,-0.0075747557,0.00034822038,-0.0023962623,0.02082596,0.02027189,0.009297961,-0.005779233,-0.0088579515,0.01572074,0.0016519055,-0.0008263523,-0.03052819,0.021822475,-0.025381321,-0.029195653,0.042108458,0.013819178,-0.0018086039,-0.022572935,0.0016235895,-0.009665679,-0.011431833,0.021861145,-0.0030581057,0.00039567394,0.007932718,0.023925157,-0.00048472112,-0.026124483,0.01137396,-0.018131392,0.030810922,0.014462358,0.021135205,0.008201849,-0.011988104,0.0026510532,0.03125104,0.014890857
37482,-0.004000006,-0.009765533,0.012093448,0.008984755,0.020637682,-0.009966062,0.03427152,0.004145885,-0.01906505,-0.01901344,-0.008944874,-0.0014798086,0.035563592,-0.0329949,-0.039147757,0.010727417,-0.026064789,0.02731198,-0.018286083,0.023919446,0.01182782,-0.017002577,0.040376425,0.006251259,-0.0013028396,0.011914801,-0.028146446,-0.008974,0.012083617,0.0069968677,0.0121883685,-0.023812821,-0.025982954,0.02017775,-0.028569551,-0.015904242,-0.005028484,0.02613034,0.025067521,-0.008749542,0.00997563,0.028067328,-0.0011702338,0.0006102168,0.0026389947,-0.018791595,0.003600686,0.004692923,-0.028170832,-0.016356759,-0.03070101,-0.03457013,0.00012387894,0.023575656,0.019254966,-0.0024950258,0.025467044,-0.013712883,-0.0044375076,0.003741565
37483,0.012697179,0.0049186484,-0.020563105,-0.04809911,0.00489125,0.006080357,-0.040609285,-0.005363962,0.030117026,0.010349128,0.0044778907,0.010799994,0.032085963,-0.01661876,8.756093e-05,0.01692761,0.013459876,0.022557875,0.019678142,-0.024804898,0.0028308833,0.009719528,0.008840385,-0.0031081687,-0.0057977117,0.013807426,0.011781155,0.0031964227,0.019378848,0.00042211948,0.0047130645,-0.003120686,-0.00028868733,-0.0070825745,-0.009583007,-0.011542339,0.007136551,-0.00013792336,0.0024505714,0.0063040466,-0.005682494,0.00091023743,0.005289675,-0.017449575,0.0029575212,-0.013182007,-0.00059907,0.00219772,0.006083612,-0.0021288088,-0.0171477,0.050715134,-0.004702379,0.027342305,0.012194426,-0.019762848,-0.013880804,0.0024604474,-0.00606516,0.017530724
37484,-0.011143246,-0.01175971,0.0006778364,-0.021011265,0.0075917467,-0.0038430803,-0.011096947,-0.031386413,0.031356264,-0.0052330866,-0.023395345,-0.013649404,-0.0009889696,-0.006849792,0.012380306,0.0012836658,0.005548546,-0.01691744,0.0013221767,-0.0018641542,0.0031296574,-0.03188518,-0.01759734,-0.027497156,-0.002300711,0.007686838,0.0153808845,0.0056261905,-0.03907789,-0.02101376,-0.00027006338,-0.019611219,0.008270134,-0.024825728,-0.01816318,0.0019143535,-0.023157379,0.0055639297,0.016854296,-0.03678197,-0.007014953,-0.011925954,0.008859382,0.029138662,-0.011277246,-0.021002376,0.019987246,-0.0052088313,-0.010456935,0.0117847575,-0.011412114,0.023278432,-0.021109,-0.002228741,0.019876061,0.002686927,-0.022493588,0.0022905262,-0.01848044,-0.003124101
37533,0.0010881918,0.037388723,0.045460034,0.0047448534,0.012806341,0.011994156,0.0078323195,0.036423277,0.0053144204,-0.004156505,0.03903835,0.023098564,0.06352342,0.03918984,0.02776551,0.04626894,0.011814789,0.025767418,0.021610549,0.01674641,0.009509285,0.036125507,0.03770173,0.0096785715,-0.0060652085,0.04147185,0.030169716,0.033364497,0.025168134,0.057731595,0.037476942,0.026959496,0.014067384,-0.008454066,0.038483273,0.025622757,0.01258785,0.032284226,0.021013841,-0.0087888725,0.041409846,0.024904912,0.042201336,0.033793673,0.049705654,0.02576325,0.033125695,0.03349128,0.031230325,0.01592949,0.02647573,0.021205992,0.019492522,0.025048977,0.016928814,0.017798128,0.026813133,0.027503943,0.040033866,0.04312036
37534,-0.0033804474,0.023666361,0.005699856,-0.03017798,-0.013075404,0.013040707,0.0059199245,0.0043460536,0.014338697,-0.0031931412,0.037478402,-0.005963376,0.0062912307,0.0033109102,-0.010017763,0.03690139,0.00554378,0.007381545,0.0020109059,-0.0067179506,0.006566418,-0.0013424881,-0.002053974,-0.0014274744,-0.0013772864,0.020616604,0.013111192,-0.0037927572,0.010185749,-0.014660048,-0.0092203235,0.0117211,-6.310642e-05,0.03335721,0.0029871792,-0.01078546,-0.0044237925,0.027905347,0.029399814,-0.0006718848,-0.0045087733,0.008955752,-0.0013598005,-0.008805369,0.0062122215,0.010227059,0.007305837,-0.0017818253,-0.0023569113,0.0037649132,0.015283552,0.018142466,0.0052893125,0.013197056,-0.00077477656,-0.0038649526,0.022769561,0.0076396633,0.0020180389,-0.011863784
37535,0.020569786,-0.0112656765,0.011187043,-0.008580548,-0.020380134,0.024763227,0.008960511,0.03901903,0.014480677,0.037293863,0.0063495734,-0.024186308,0.02372641,0.01018232,-0.014300321,0.0027169425,0.010540058,-0.020268701,-0.0066718,-0.0068719313,-0.010266326,-0.034184836,0.00027793055,0.0060053174,0.011709203,-0.007626888,-0.021475956,0.0028369308,0.013634528,0.0053091124,-0.015711762,-0.014577508,0.021780452,0.002587488,-0.0039038274,-0.0035837365,-0.02199144,-0.014607828,0.004585114,0.007930155,0.0040363194,0.0030374238,0.024744296,0.019759769,-0.002008613,-0.00025697146,0.0020822184,0.013409485,-0.0049745985,-0.008836067,0.0023209292,0.005844573,-0.008712072,0.009739378,-0.022816954,0.014084113,-0.017905982,-0.0461646,0.029739017,0.0011965508
37536,0.034863405,-0.021410933,0.013599076,-0.001493847,0.013666448,0.015917545,-0.036440868,-0.0017213412,0.05637284,0.023319006,0.020903826,0.027533958,0.026526736,-0.019333845,-0.005973803,-0.007633388,0.008527412,-0.0014027146,0.041094217,0.014014096,0.014223763,-0.00168679,0.0058737206,0.02402202,0.007999442,0.010373585,-0.015185199,-0.016323354,0.02498386,0.004652889,-0.0012338087,-0.028278075,0.0038504347,0.013115293,0.020375764,0.032253597,0.005607426,0.014408837,-0.017304234,0.029674595,-0.012998971,0.01027548,0.00013234746,0.035518132,0.022390952,-0.0025043369,0.0021034405,0.0055612237,-0.02007892,-0.0036055145,0.015054788,0.006855879,0.0032550609,0.020589339,0.0022373637,0.0008855502,0.0050962702,0.0024128195,-0.0013491499,0.013745301
37586,-0.0025940514,-0.031024316,0.02317985,0.0070666843,-0.012698564,-0.015776904,0.016121324,-0.008108408,0.046862528,0.018973632,0.027449777,-0.015954304,0.03442698,0.035478543,0.022711636,0.015256542,-0.009173601,-0.00394109,0.026917225,0.010798131,-0.010035167,0.050624907,0.018704314,0.0199236,-0.006015457,0.032682516,0.004611892,0.0030923644,0.039266426,0.02630604,0.0025583352,-0.015213708,0.0049576615,0.006748769,0.024327353,-0.008104847,0.022859333,0.007569919,0.004141982,0.018333243,0.024347045,0.0081520965,0.022885606,-0.0048690713,0.009638368,0.019999012,0.0041149007,0.014837231,0.008150031,-0.0066978373,0.006912842,-0.007685961,-0.025302457,0.0060737096,-0.02877158,-0.0060075237,-0.005631326,0.010727291,-0.019716918,-0.004860781
37587,-0.013031504,-0.024238082,0.014559126,0.0326533,-0.0014896244,-0.01037532,0.05209024,0.006355325,0.023554863,0.013701643,0.017737782,0.004635045,0.022441467,0.004421052,-0.0029169533,0.010659475,0.013880693,0.0033647965,0.03139185,0.022517627,0.01738562,0.013302214,0.009647538,-0.019272493,0.004369267,0.0028589193,0.050188024,0.019024424,0.008678791,-0.020428566,-0.0014682676,0.011916787,0.05439888,0.029141342,-0.003548689,0.037916057,-0.0074279793,0.031698126,0.0007666817,-0.0021815496,0.016041346,0.0287314,0.0017405556,0.023842184,0.0092322575,0.015237287,-0.00870763,0.015534621,0.013638345,-0.0026805382,0.0010730991,0.036598284,-0.012343422,-0.010583269,-0.011566824,0.004976056,0.04294334,-0.021769993,-0.018737702,0.01646348
