,0,1
0,guitar_piano,0.6980655193328857
1,bus_piano,0.6917080879211426
2,microscope_hammer,0.7803491353988647
3,Trumpet_boat,0.777564525604248
4,couch_trumpet,0.5351514220237732
5,umbrella_chair,0.686928391456604
6,bottle_brush,0.7372837662696838
7,microscope_axe,0.8829857110977173
8,chair_scissors,0.6537808179855347
9,microscope_kite,0.7197186946868896
10,knife_chair,0.6650551557540894
11,Bear_Cow,0.8236722350120544
12,Bear_frog,0.7776610255241394
13,Cat_dog,0.8692492842674255
14,Cat_Sheep,0.8072968125343323
15,Cow_dog,0.86976557970047
16,Cow_Lion,0.8639895915985107
17,Dog_Bear,0.8000756502151489
18,Frog_Turtle,0.8710461854934692
19,Giraffe_Dog,0.7307873368263245
20,Giraffe_Lion,0.7106660008430481
21,Horse_Cow,0.8933783173561096
22,Horse_Kangaroo,0.872090756893158
23,Horse_monkey,0.8872458934783936
24,Kangaroo_horse,0.872090756893158
25,Lion_Bear,0.8076377511024475
26,lion_cow,0.8639895915985107
27,Monkey_Dog,0.8764834403991699
28,Rhinoceros_Cow,0.8602268695831299
29,Rhinoceros_Horse,0.8484458923339844
