,Concept,Euclidean,Pearson
0,bee_raccoon,0.26729699969291687,0.9382209405303001
1,bird_ant,0.23254357278347015,0.7224554419517517
2,ant_raccoon,0.30512893199920654,0.9842863027006388
3,deer_fish,0.2631790339946747,0.9990959009155631
4,bear_frog,0.24830769002437592,0.8871304020285606
5,alligator_rhinoceros,0.24056416749954224,1.0303971860557795
6,rhinoceros_alligator,0.24056416749954224,1.0303971860557795
7,bird_deer,0.22969815135002136,0.8848777115345001
8,frog_turtle,0.2878161072731018,1.1252820789813995
9,bird_horse,0.22943566739559174,0.9838692396879196
10,horse_bird,0.22943566739559174,0.9838692396879196
11,alligator_turtle,0.25986355543136597,1.037303652614355
12,kangaroo_camel,0.28779470920562744,1.192712277173996
13,horse_kangaroo,0.2180641144514084,0.8451221734285355
14,kangaroo_horse,0.2180641144514084,0.8451221734285355
15,elephant_deer,0.2726294994354248,0.8668447136878967
16,squirrel_cat,0.2869899570941925,1.0978556647896767
17,rabbit_deer,0.20078352093696594,0.8691701591014862
18,raccoon_rabbit,0.2752322852611542,1.0843599364161491
19,horse_monkey,0.17784135043621063,0.794214278459549
20,rabbit_camel,0.22079825401306152,0.981954962015152
21,monkey_dog,0.24493218958377838,1.054505117237568
22,monkey_squirrel,0.22724969685077667,1.004253402352333
23,horse_goat,0.2143743634223938,0.8699623942375183
24,horse_cow,0.1819806545972824,0.9138804972171783
25,rhinoceros_cow,0.22451719641685486,1.0672111436724663
26,cow_lion,0.21292226016521454,0.8957060351967812
27,donkey_cow,0.22463732957839966,0.8359756767749786
28,lion_cow,0.21292226016521454,0.8957060351967812
29,bear_cow,0.22180983424186707,0.9141299948096275
30,camel_rhinoceros,0.23217226564884186,0.7769306898117065
31,cat_sheep,0.26661965250968933,0.8324972540140152
32,giraffe_donkey,0.3073684573173523,0.8420382589101791
33,giraffe_lion,0.3585171103477478,1.2853188514709473
34,cow_dog,0.22770091891288757,0.9191259667277336
35,giraffe_dog,0.3276572823524475,0.9085472747683525
36,donkey_dog,0.2913081645965576,1.0337518006563187
37,cat_dog,0.31397545337677,1.0676360353827477
38,lion_bear,0.2644563615322113,0.9979264591820538
39,rabbit_raccoon,0.2752322852611542,1.0843599364161491
40,bear_leopard,0.33834025263786316,1.0789531841874123
41,rhinoceros_horse,0.20770366489887238,0.869626373052597
42,raccoon_lion,0.30883651971817017,1.202977865934372
43,tiger_raccoon,0.25232288241386414,0.7277357876300812
44,dog_bear,0.2660105228424072,0.9263419061899185
45,dog_raccoon,0.3018399775028229,1.0198874343186617
46,deer_sheep,0.25416284799575806,0.9700798615813255
