,zebra,kangaroo,lion,penguin,turtle,raccoon,tiger,monkey,camel,deer,rhinoceros,cow,giraffe,elephant,fish,sheep,leopard,dog,squirrel,horse,alligator,bear,donkey,ant,bird,bee,cat,rabbit,frog,goat
40774,0.017222391,0.008556656,-0.008481138,0.013163348,0.03156252,0.016452217,0.008483424,0.01625279,-0.013695034,0.020165822,0.0149989305,-0.015830357,0.015698723,0.0007988727,-0.020303864,-0.05824263,0.030217014,0.005527064,0.020519719,0.017997898,0.03404467,0.02225153,-0.0035685373,0.032628033,-0.012401301,0.023256471,0.022571186,0.02591378,0.031735465,0.013108686
44540,0.03296319,0.041755635,0.022669679,0.007160472,0.054386195,0.033234525,0.014501941,0.03805622,0.015801176,0.04288003,0.048658755,0.010945983,0.010746375,0.020049533,0.044726055,-0.026972605,0.055599302,0.03590756,0.02018118,0.05793814,0.05130683,0.027052097,0.0183288,0.08343005,0.020327687,0.052763056,0.027670467,0.042686626,0.06521395,0.06352779
44541,0.027581647,0.00517548,0.04051984,-0.0016388111,0.030658273,0.022405313,-0.021169348,0.03416679,0.045689072,0.034088712,0.060004402,0.024824647,0.030159786,0.03377771,0.0671582,-0.015327959,0.03967234,0.014811848,0.02221744,0.04022198,0.053085234,0.016492086,0.0049432046,0.076225854,0.05702428,0.07230393,0.006616585,0.017779164,0.046952143,0.039414525
44586,0.04764169,0.034224052,0.030914808,0.0013838522,0.044969704,0.0352191,0.022675617,0.042637337,0.05239245,0.06517636,0.04796135,0.029236553,0.01797785,0.015810808,0.032609943,-0.0028164226,0.045098227,0.062217724,0.032133393,0.043298066,0.060230196,0.031614818,0.023508707,0.0718176,0.040913522,0.09089127,0.03429326,0.041053727,0.06323424,0.06711918
44587,-0.004060039,0.017902112,0.009311985,-0.019437945,0.00733755,0.03555141,-0.004861623,0.020694388,0.02723106,0.0042080185,0.031122511,0.020776672,0.03546736,-0.00979668,0.016366923,-0.0057600657,0.017590644,0.021464093,-0.00055929023,0.010562596,0.012400934,-0.012673985,-0.0023347612,0.05651923,0.010960122,0.057520404,-0.0022863264,0.021160016,0.0007098403,0.022071302
44634,0.010566291,0.0066590016,-0.014843635,-0.0014925605,0.029320525,-0.01334855,0.009845901,0.021341229,0.03468071,0.017998228,0.02704607,0.01219932,0.027339885,-0.030915255,0.029318912,-0.0018173967,0.031530898,0.013360132,0.013169877,-0.0062550656,0.014677654,0.011933491,-0.0024815202,0.027516061,0.031991452,0.032298665,0.024114132,0.020035844,0.014040947,0.027649505
48385,0.05167861,0.042005736,0.016511334,0.003757362,0.03729671,0.021388886,0.012668834,0.069004156,0.047189638,0.06532944,0.029310813,0.04603499,0.03707677,0.052143384,0.088316865,0.020332199,0.0714675,0.017978769,0.00024784417,0.050697196,0.05092923,0.049351558,0.02884843,0.06840304,0.031088104,0.05767167,0.031231172,0.044719998,0.035633933,0.064889535
48431,0.082325436,0.059576705,0.0413658,0.046155434,0.06269341,0.0440976,0.031686578,0.08740827,0.0703593,0.06257727,0.048504192,0.04570551,0.041178755,0.04520796,0.09298714,0.027683994,0.06575713,0.041617185,0.023095665,0.05747429,0.07114422,0.044044923,0.026833663,0.0618097,0.0527512,0.04862969,0.055951197,0.051009085,0.07139785,0.062952936
48432,0.05522615,0.02828825,0.068113096,0.042243794,0.02474025,0.057003096,0.03191684,0.07329603,0.05061609,0.100118406,0.049945354,0.057612117,0.0390358,0.04007092,0.091899924,0.008460453,0.07338505,0.045583557,-0.008159362,0.05314124,0.06730198,0.049647078,0.045469195,0.060827944,0.084666885,0.08942256,0.034137268,0.05438833,0.040552586,0.05876926
48479,0.038249385,0.032294203,0.01812096,0.038341817,0.06335485,0.015998913,0.024536846,0.030553123,0.024749042,0.041040543,0.053396627,0.04049473,0.0066363625,0.018741943,0.076427825,0.0068656965,0.03946501,0.024140658,0.01934739,0.053008538,0.03597862,0.03015959,0.024280563,0.07024713,0.048412923,0.07178154,0.07112667,0.038044896,0.04619503,0.03586447
