,turtle,fish,bee,frog,rabbit,cow,cat,dog,raccoon,monkey,rhinoceros,giraffe,elephant,leopard,penguin,tiger,bird,sheep,lion,alligator,bear,deer,goat,horse,squirrel,camel,ant,kangaroo,donkey,zebra
22972,0.041521307,-0.013630968,0.04468745,0.009647177,0.03138418,0.016567288,0.058148757,0.04442654,0.03071853,0.030179955,-0.011641595,0.031380873,0.05161773,0.007642575,0.005897555,0.03760228,-0.015271689,-0.008456619,0.019235319,0.049326513,0.031698078,0.018543521,0.043104142,0.03156938,0.05321172,0.037289727,0.06760692,0.020025609,0.01453941,0.01374353
23021,0.0016472362,0.007894523,0.012720004,0.025146104,-0.008674431,0.02294819,0.026673755,0.012212309,-0.007486779,0.020322995,0.021265918,0.0049769036,0.01514551,0.009421016,0.022194982,0.02653648,0.02400758,0.0053890334,0.023302749,0.015101671,0.023116255,0.008676018,0.0105639,0.016696982,0.007233584,0.069307774,0.036029723,0.03685822,0.00793548,0.008626043
23022,0.017845614,0.0058299564,0.03365779,0.017066117,0.0087008,0.01047301,0.047364756,0.014263666,0.0018590977,0.0037928356,-0.006411399,-0.0029870812,0.0077415383,-0.006301064,-0.0034808156,0.007958234,0.0040962254,-0.007557807,0.025828257,0.021051504,0.041009206,-0.00011531481,0.03923867,0.0078611765,0.054856513,0.012832217,0.034509502,-0.004289524,0.013491825,0.020525796
23074,0.009712343,-0.014216927,0.026540836,-0.015019122,-0.003942818,0.009479206,0.034399826,-0.003346407,0.013555448,0.01092299,-0.013766911,0.040967826,0.0042455327,0.02060924,0.029194126,0.008613044,0.004651226,0.007858655,0.028897777,0.023122342,0.0033197757,-0.0041654278,0.037092652,0.031676162,0.01689431,0.029893383,-0.0018096411,0.00047319537,0.020909825,0.013808305
23125,0.0007589708,0.002780428,0.036593262,-0.005813816,0.010853398,-0.004549975,0.012273145,-0.014390814,0.040753517,0.022407359,-0.018685443,-0.0009434836,-0.004237503,0.018528698,0.017804878,0.0042854785,-0.016377253,-0.009751945,-0.0029824104,0.031011134,0.016403122,0.015400827,-0.0014113163,0.023374772,-0.0026725736,0.02376275,0.006204259,0.028632693,0.0120352125,-0.011774801
25847,0.019457793,0.011975487,0.017520633,0.004139616,0.008710222,-0.0023413242,0.027457999,0.016854508,0.0148124425,-0.024889998,-0.013649718,0.022435,0.0070732273,-0.009522995,-0.004098129,0.039299916,0.02510778,0.020483935,0.02347613,0.013514056,0.0032216075,0.028726282,0.018729657,0.00109656,-0.004295998,0.0013584575,0.010611151,-0.010325593,0.03029798,0.0065983073
25848,-0.007639004,0.014672819,0.035442244,0.01799138,0.025956811,0.019037848,0.0056644096,0.023626419,0.0023698986,0.02289109,-0.0036732126,0.030809185,0.0032393232,0.0011909828,0.016850794,0.034129288,0.006657757,0.037152138,0.028886175,0.040483546,0.040918697,0.04057939,0.060370326,0.053955525,0.009336156,0.026186908,0.04767977,-0.012422815,0.026369182,0.018363444
25899,-0.022343308,-0.009739509,0.0062472746,-0.005054888,-0.014003072,-0.002414116,-0.017316934,0.0051138885,-0.019795751,0.01845626,0.0046499334,-0.0024571982,0.0038839087,-0.0044790343,-0.015744556,-0.0002540707,-0.006889265,0.017684542,0.01858686,-0.017361151,0.028554007,-0.0033016682,-0.009881883,0.027719796,-0.009574047,-0.016035534,-0.02049092,0.037360698,-0.0120020695,0.017895898
25900,0.0024009778,0.004717439,0.03656349,0.009756567,0.036672372,0.013954803,0.01762603,0.019622399,0.024673475,0.023841152,0.0024180526,0.037887115,0.030350253,-0.0027866887,0.011875815,0.05154322,-0.013831132,0.03087259,0.015435469,0.024297053,0.015899988,0.0013817182,0.033874705,0.018785516,0.04378436,0.038252275,0.053060636,0.026291898,0.033349257,0.023822123
25901,0.0147179095,0.0056616864,0.057169184,0.007450444,0.028098265,0.040811066,0.050250698,0.051510394,0.060588762,0.033416715,-0.010736988,0.03613484,0.03157157,0.0037296237,0.020919034,0.05491896,0.014945225,0.018713158,0.0137287015,0.057659954,0.04511596,0.037509087,0.034554765,0.039282653,0.04820546,0.036016647,0.06795637,0.019249901,0.0012614708,0.050941486
