,zebra,kangaroo,lion,penguin,turtle,raccoon,tiger,monkey,camel,deer,rhinoceros,cow,giraffe,elephant,fish,sheep,leopard,dog,squirrel,horse,alligator,bear,donkey,ant,bird,bee,cat,rabbit,frog,goat
19673,0.014519215,0.007124541,0.034425672,0.014810779,-0.0017738855,0.010564998,-0.017256742,0.013620744,-0.0058569596,-0.012660146,-0.01933696,0.01623916,-0.0219025,0.02490854,-0.0016836111,-0.012966457,-0.0065828636,0.025722628,-0.012920122,0.01487743,0.007559175,0.02743885,0.03182177,0.0061978814,-0.01085521,0.00617145,0.0065102098,-0.007106488,-0.030679101,-0.0039866287
19721,-0.004947685,0.017285349,0.07229808,0.005954174,0.0075189644,-0.022041911,0.02571708,-0.0062774755,-0.02578334,0.00052834366,-0.039543193,0.023321277,-0.0056500286,0.018906021,0.027803466,-0.009139919,0.012551778,0.023676202,-0.0103902975,-0.010514383,-0.006347604,0.009253524,0.0049798824,-0.010553129,0.01172432,0.017349826,-0.008824274,-0.0020252205,-0.02237024,0.009143167
19765,-0.007823258,0.030177824,0.029657973,-0.0010375654,0.016934527,-0.02608981,0.022125298,-0.008237333,-0.006691761,0.007527106,0.0072063296,0.0063714697,0.005847233,-0.0057558524,0.020033186,0.029908264,0.032411534,-0.0070804567,0.02920694,0.0068933796,0.020461852,0.004832089,0.04043212,0.010666425,-0.014481242,0.0052396636,0.004516184,0.014105978,0.00038509755,-0.011449714
19766,0.012865256,0.033619974,0.032885935,-0.0074822865,0.0018834608,-0.0037307118,0.032510392,0.025635144,0.019747114,-0.044140454,0.0065499432,0.03035202,-0.013292364,0.034565724,0.0034004673,-0.01452833,0.036173698,0.0119504975,0.046346102,0.03123918,0.008061902,0.029845342,0.016895644,0.03211184,0.0032492515,0.047064412,-0.012942381,0.015306803,0.010256191,-0.0053019314
19811,-0.011502926,0.014066346,0.053422272,-0.03328531,0.009934049,-0.019701166,0.013040043,0.005851624,0.004247104,-0.0034417051,-0.022867246,0.0090806,-0.04856583,0.0333076,0.016666746,-0.012937757,0.0012435435,0.026234046,0.01790174,0.010364522,-0.0070402217,0.004592816,-0.000508642,0.033859637,0.007409649,-0.0004874418,-0.04182059,0.0068672486,-0.002279098,0.0043439902
22510,-0.005044658,-0.024225162,-0.001102414,-0.0048348545,0.0064674597,-0.028623074,0.029818634,-0.011720036,-0.0049284203,-0.020206973,-0.01928074,-0.011557682,-0.008675753,0.008944345,-0.020461345,-0.011058246,-0.005868525,-0.0009224272,-0.026216194,-0.008276483,0.0015186593,-0.051514935,0.0227033,-0.0068261977,0.009663613,0.009309416,-0.0012710592,-0.0046016523,0.0144159235,-0.01346857
22511,-0.021940133,-0.009878649,0.00074455916,0.0076929186,-0.006253376,0.013257164,-0.009087856,-0.0013035251,-0.0061410866,-0.009354887,-0.006460516,0.0029760723,-0.010704207,-0.0027183339,-0.017014496,-0.025502471,0.0022953271,0.009829189,-0.0174329,0.0031390905,-0.00015233427,-0.023072088,0.010876905,0.024788057,-0.02896486,0.004298421,-0.007334745,-0.010340871,-0.0019025182,-0.033294436
22558,-0.0070531345,-0.012304281,-0.004249834,0.0038907186,0.033928435,0.04887784,-0.003634399,-0.012585681,-0.008102982,-0.028361307,-0.007459428,0.006630773,0.0065192864,-0.015155864,0.016766367,0.011977497,0.008720238,0.009469934,-0.022044899,-0.0006970747,0.0055277855,-0.0057751127,0.026561446,0.04079554,0.02580752,0.00643249,0.03015124,0.005321007,-0.012807003,0.011600837
22559,0.024550483,0.01416001,0.035514724,-0.0015219381,0.022401353,0.02370152,0.0032162238,0.020167353,0.0053113718,-0.0013013532,0.0021997432,0.011852545,-0.019650472,-0.006436967,0.0005151915,-0.015435125,0.015672088,0.020664733,0.011262956,0.009376903,-0.0052446364,0.004251787,0.013976869,0.022759965,0.0056465864,-0.00086920493,-0.011389007,-0.0093931975,-0.01218992,-0.0015461516
22560,0.012876111,-0.0015311046,0.023566052,0.0006919168,0.014713176,-0.011102549,0.005981372,0.018518636,0.045414407,-0.015325931,-0.030385813,0.0120966965,-0.04350545,-0.0025864479,0.0011621708,0.013931129,-0.02938596,0.035726197,0.04766922,0.01235563,0.012386522,0.00052764936,-0.002814553,0.013386653,0.0054289754,0.029038087,-0.029894084,-0.0034618573,0.0012217335,0.030327305
