,bird,tiger,donkey,rabbit,deer,camel,goat,sheep,cat,kangaroo,rhinoceros,penguin,frog,lion,dog,squirrel,bear,turtle,elephant,ant,horse,alligator,raccoon,cow,leopard,monkey,giraffe,bee,fish,zebra
23538,0.018066216,-0.006322495,0.0072285794,-0.004232882,0.03095652,0.009267569,-0.0044537596,-0.0067291656,0.010647382,0.0020598697,0.00020442624,0.00854103,0.015387297,0.014876958,-0.009079323,-0.029475063,0.02293122,-0.010218846,0.031687487,0.0061001386,0.010864802,-0.0053891256,0.017387005,0.019434428,0.001590455,-0.0012398647,0.0064054676,0.012158432,0.015550916,0.0068174233
23540,0.06563479,0.013125488,0.013459978,0.034665916,0.05240451,0.057709213,0.06643366,0.044412453,0.050798297,0.0481967,0.04983917,0.041242726,0.052188013,0.054070134,0.05482392,0.019776633,0.039380282,0.038840834,0.022759639,0.05342563,0.030055868,0.087964244,-0.0045980825,0.029873082,0.030526849,0.057834733,-0.019214476,0.06791318,0.078202136,0.045710634
23541,0.020001067,0.017588817,-0.0013082428,0.028851645,0.0434234,0.029409803,0.011667651,0.0007887532,0.045581058,0.028358886,0.020808157,0.04516079,0.030782318,0.017496113,-0.01424132,0.019611487,0.0010521974,0.031276163,-0.007431245,0.04900648,0.010695677,0.04931942,0.005879534,0.013892103,0.03817737,0.02961,-0.015543465,0.073477305,0.06514391,0.033231143
23571,-0.015576457,-0.036486022,0.011355315,-0.0051264423,0.0014303917,0.011648943,0.0026520554,-0.012722716,0.0069101136,-0.00089518103,0.003762949,-0.030520007,0.025078142,-0.011579894,-0.027378375,0.029589528,0.01931163,0.027661463,0.0005789188,0.022076204,0.014391035,0.018307218,-0.011559353,-0.005599402,0.028404882,-0.022695512,-0.008402717,0.026583819,-0.008615273,-0.0039097317
26614,-0.009624043,-0.0063937563,-0.036233783,-0.036985543,-0.012062873,-0.021884205,-0.0057710973,0.0027751748,-0.013838131,0.00292054,-0.028764436,-0.024429135,-0.016777268,-0.0044815578,-0.031884816,-0.012645625,-0.026131349,-0.002605265,-0.01232978,0.007881342,-0.018119836,0.0053918287,-0.032122944,-0.030173523,-0.0023290478,-0.00020485681,-0.04696841,0.011503607,-0.02542022,0.012493018
26615,0.025387496,-0.02236467,-0.014216211,-0.028341947,0.047610868,0.008914269,-0.008656275,-0.019987514,0.026388643,-0.009369466,-0.031533495,-0.01709876,0.013347552,-0.0030720017,-0.023190042,0.0056981235,-0.01358376,0.00065031444,-0.014582455,0.01384073,0.01237614,-0.0035925172,-0.026453033,0.004163694,0.021445429,0.012357081,0.009024995,0.008647886,0.008262987,0.009315395
26616,0.11797849,0.010212511,0.023080282,0.027847,0.06500905,0.052933957,0.049563814,0.028833672,0.050291467,0.08227012,0.07487962,0.040684294,0.0627613,0.055317733,0.044108193,0.012656524,0.031423274,0.05390094,0.054079074,0.035578493,0.021333247,0.07553519,0.012737296,0.036673296,0.07879733,0.0369465,0.06014746,0.033845678,0.0827688,0.07912353
26639,0.08505061,0.04308014,-0.005352112,0.00049973326,0.061400007,0.033466514,0.0312876,0.030279322,0.060348976,0.03926569,0.008049908,0.04257052,0.058513194,0.02776075,0.05769152,0.014261183,0.02597327,0.07994536,0.035826344,0.043585215,0.028209649,0.06541375,0.018267436,0.030426571,0.020600757,0.072747566,0.03606807,0.07411123,0.077193044,0.06871043
26640,0.061716396,0.07113183,0.013101826,0.022371104,0.065271415,0.026673816,0.055098932,0.008827924,0.072697766,0.0507308,0.06192179,0.016616184,0.07600691,0.0693549,0.049812187,0.025436105,0.01852561,0.03599475,0.021980865,0.040276464,0.05316143,0.05341355,0.012549623,0.025405979,0.044091985,0.08147299,0.006078741,0.05568781,0.037802696,0.057603378
26641,0.024188228,0.02205195,-0.006592768,0.0072288886,0.026577277,0.005901923,0.06508338,0.009226926,0.033561155,0.012354426,0.042920068,-0.0065489807,0.025207661,0.0423577,0.037659943,0.005197033,0.0159844,-0.0030146427,0.013108631,0.04596297,0.013743046,0.04676721,0.013599998,0.024977854,0.014630455,0.0515648,0.0028844085,0.014634803,0.0025347248,0.019357152
26642,0.015092271,0.0045008063,0.017506605,-0.0033999982,0.025185933,0.01600268,0.0027030928,-0.013318379,0.031806577,-0.0068339403,-0.0098468615,-0.017396992,-0.008455081,0.023827856,0.012867231,-0.01890349,-0.005712442,-0.011413836,0.0010577616,0.041308004,0.023835294,-0.021323055,-0.022113368,0.010070044,-0.0025143095,0.002880621,-0.032922525,0.035897106,0.011805759,-0.023781871
26643,0.027703514,-0.038764562,-0.019185057,-0.015159443,0.013672792,0.03398581,0.024747757,-0.036383424,-0.02070947,0.03745031,0.005869847,0.00768568,-0.0047402834,-0.021750176,-0.007851784,-0.03147118,-0.0023460242,0.015429576,-0.017016357,0.032624923,0.0104467245,-0.0051523778,-0.003344563,-0.0018052174,0.021219239,-0.01276525,-0.01958554,0.026406376,-0.007960743,0.024307182
26668,0.07821838,0.005342878,-0.009760373,-0.0011503581,0.056717318,0.014242594,0.011706114,0.0013166511,0.04957573,0.01665842,0.001926984,0.039296016,0.034255896,0.022729822,0.032288034,-0.010358457,0.007707196,0.054748487,0.031175977,0.025677621,0.018406324,0.06522155,0.027898908,0.012134965,0.040806267,0.052696023,-0.028536983,0.040967,0.043508563,0.04471435
26669,0.023981528,0.035242725,-0.00034049028,0.012216806,0.016651144,0.032036092,0.04933362,0.013556947,0.012461345,0.0063610557,0.016521143,-0.021719322,-0.008833318,0.025728218,0.010690451,-0.02527962,0.00220386,-0.0046573426,0.024991287,0.069440186,0.021709165,0.04568928,0.026600525,0.008545577,-0.012621497,0.041395728,-0.012072448,0.027480828,0.03551601,0.02129913
26670,0.00017061022,0.026477603,-0.023269951,0.02348531,0.010606867,0.0074674566,0.014187843,-0.030883094,-0.019003404,-0.00026992164,0.032232124,-0.040167585,-0.0029392727,0.03980268,0.015576641,-0.008473415,-0.012755916,-0.004327018,0.020530442,0.007824254,0.0029469186,0.017693281,0.00022148217,-0.015687605,-0.02365823,0.018435342,-0.0055846847,0.004741291,-0.01286984,-0.005912842
26671,0.003124126,0.015432107,-0.02202372,0.027186053,0.033768974,-0.029311305,0.05643338,-0.005634835,0.0060125818,0.016477628,0.024396418,-0.0039050523,0.022682877,0.01893142,0.036630884,0.011278287,-0.0064127687,0.02530045,0.04667374,0.022485524,0.028830474,0.010622392,-0.013110454,-0.0016653249,0.004479524,0.0011788165,-0.011699789,0.008000601,0.009479536,-0.021310138
26699,0.07391019,0.013061229,0.0011479198,0.03854163,0.06326363,0.053554714,0.04377993,0.011671185,0.042972237,0.033080455,0.07116648,0.057528455,0.05045181,0.062389787,0.047850188,0.014280442,0.031557303,0.05776782,0.038449,0.07548515,0.046575118,0.095229216,0.03744035,0.022969918,0.049438816,0.055326294,-0.02081819,0.084851205,0.08085955,0.08035796
26700,0.0017439435,0.007430777,0.036487475,0.035914768,0.018747462,-0.019592812,0.005350796,0.00022149582,0.022545457,0.0213088,0.037476644,0.006011233,0.022435961,0.003356911,-0.009836177,-0.013572171,0.012760068,-0.016510217,0.0013448196,0.014214657,0.009697199,0.029995339,0.010564096,0.0140011655,-0.034020033,0.015672872,-0.019289432,0.05925261,0.020615688,0.024795318
26731,0.016253999,0.0008588855,0.032375894,0.014652801,0.020484393,-0.0008940832,0.03675403,0.001323993,-0.015402171,-0.00031598532,0.006156849,-0.011142102,0.044432458,0.034474038,-0.00834139,-0.0057768007,0.058149274,0.0246197,0.008323208,0.0321852,0.02020019,0.01260152,0.009251102,0.0091071045,0.043310676,0.00088155206,-0.0002871373,0.015405397,-0.013692516,0.009648331
26732,0.0453615,0.00011577768,-0.01789526,0.02348041,0.03361464,0.030314272,0.015856178,-0.0042197057,0.02490519,0.024579167,0.024205886,0.018130973,0.017148318,0.05834058,0.011241843,-0.004138299,0.06580625,0.03924183,0.021510916,0.02509845,0.030030603,0.028704239,0.054948702,0.0064751967,0.033628587,0.034275856,-0.004709175,0.050435383,0.0127495015,0.049221873
26733,0.05797827,0.02167262,0.005505515,0.03647376,0.02738975,0.05589035,0.06327752,0.00016619141,0.017429465,0.031180257,0.053195342,0.0291898,0.047956664,0.060476225,0.03054428,-0.022314787,0.052228242,0.057737555,0.038651526,0.052826088,0.057310283,0.06771865,0.015964197,0.00860235,0.033781614,0.054566592,-0.0017589346,0.08325205,0.08355069,0.05937089
26734,0.074772544,0.009014153,0.028957747,0.05706805,0.030711398,0.02529425,0.06066514,0.015551892,0.056723606,0.026336988,0.042993367,0.030357676,0.05061878,0.061663043,0.039092116,-0.025533335,0.052701395,0.041501265,0.004987066,0.0694719,0.05174905,0.073738866,0.0037804756,0.039455142,0.023490041,0.06925634,0.016570808,0.09225341,0.075368814,0.05489421
26735,0.055578854,0.011224072,0.023273097,0.0460166,0.049119532,0.060631055,0.041236456,0.038864907,0.039765406,0.031203842,0.045253877,0.052576277,0.037139524,0.04789068,0.053119194,0.02968155,0.0040199966,0.043303702,-0.0024022392,0.023423558,0.02504605,0.046802815,0.054548662,0.026711648,0.02920153,0.051737133,-0.006201062,0.046889108,0.06259349,0.044468094
26770,0.0026191715,0.009519521,0.010193903,0.025901457,0.021661697,0.04784487,0.01741127,-0.041962534,-0.011955648,-0.0027084704,-0.02323399,0.0029937606,0.014237662,0.008696818,-0.02136211,0.0071529746,0.045729924,0.049957123,0.023326367,0.027781645,0.0043627378,0.020477029,-0.012181364,0.005403415,0.02078921,0.0017188586,-0.013847378,0.032463063,-0.0046679196,0.014214686
26771,-0.007293767,-0.0014787888,0.008928354,-0.007988217,0.02559113,0.059556264,-0.033701602,-0.0027500996,0.024724511,0.03693668,0.040707763,0.0011410216,0.027024547,0.03612273,-0.0015534895,0.00972727,0.023471097,0.046026085,-0.001601275,0.033200346,0.025231803,-0.0018179504,-0.0010455115,0.0035389615,0.034302782,-0.003913197,-0.0032342474,0.011892711,0.01671998,0.04153605
26772,0.012692388,-0.00424506,0.009677071,-0.0048885657,-0.03529877,0.021406667,0.011199846,-0.002074341,-0.011890311,0.042737067,0.009935428,-0.013256919,0.0098515535,-0.0067891465,0.012520548,0.0055202357,-0.00010163663,-0.009573357,-0.015833298,0.02727276,-0.026658589,-0.015091627,0.017158633,0.007918652,-0.009065106,0.0032640938,-0.009140828,0.024131356,0.009804868,0.002282883
26813,0.07942716,0.007714262,-0.0014100475,0.03828745,-0.006344817,0.028770946,0.06322441,-0.03528277,0.02634261,-0.00183705,0.03085874,0.04844259,0.010279219,0.031563032,0.03732915,0.042436954,-0.008197434,0.02015443,0.03764287,0.04348545,0.010787872,0.040178455,0.0016134096,0.03244095,0.02297604,0.026054664,-0.01579119,0.04573227,0.065407746,0.0419898
26814,0.003577806,-0.020132525,-0.0016103558,0.01833246,-0.013317545,0.03821206,0.024212705,-0.026305176,0.017999494,0.020266425,0.019812865,-0.019420909,-0.0051306332,0.0463789,0.008933387,-0.010804324,0.02962937,0.040898923,0.004293233,0.027417526,0.023017526,0.042324346,0.0064137876,0.007492546,0.013133788,0.0073238215,-0.031638514,0.029527793,0.04666279,0.011616516
29915,0.029055258,0.0059297844,0.0047452035,-0.000773573,0.023002809,0.01366923,0.05969547,0.03305876,0.022227356,0.02888527,0.0004428172,0.002347298,0.002553926,0.027704874,0.006064771,0.005224099,0.035918627,0.014215487,0.013256744,0.034116726,0.010159357,0.030626811,-0.0062949914,0.006165408,0.010794767,0.01773465,0.013397727,0.054415565,0.017028319,0.019053629
29916,0.022134082,-0.0024515928,-0.0021455253,0.024766982,0.0008113782,0.048193987,0.017292263,0.02873069,0.009526899,0.015525017,0.016280914,0.01744871,-0.0029492166,0.030165523,0.05159673,0.02154342,-0.003972872,0.004474774,0.034923334,-0.011868943,-0.03066877,-0.019380545,-0.030110238,0.028722016,-0.01218263,0.038726494,-0.014957824,0.010024378,0.019047873,0.02486073
29917,0.083250396,0.025512144,0.021498883,0.021287056,0.05205329,0.05339617,0.0480521,0.015944093,0.047015373,0.028227342,0.044235718,0.032584433,0.075303055,0.039234295,0.06627365,0.0258927,0.016538259,0.060601275,0.045760173,0.079502024,0.016625611,0.061798945,0.013660572,0.02987629,0.062366117,0.05620176,0.07449708,0.044599194,0.05276999,0.09821894
29939,0.06010058,0.02084008,0.016199486,0.006954707,0.057762723,0.051800642,0.06084779,0.025384957,0.046093617,0.034579426,-0.0049877358,0.03722215,0.058738068,0.03674806,0.051407192,0.018397776,0.013021541,0.056897223,0.025886467,0.045135185,0.054244015,0.054051112,0.033598546,0.01901107,0.038271587,0.04356907,0.0584895,0.03450263,-0.0029737682,0.048053805
29940,0.09085998,0.034449417,0.009894927,0.005240007,0.075052515,0.044618648,0.07187358,0.031439234,0.08111662,0.048437227,0.034284845,0.03818491,0.053088192,0.07038781,0.060453773,0.020437567,0.02475284,0.04917075,0.03640582,0.07986149,0.06236398,0.068492725,0.025293702,0.018727794,0.06772305,0.0837694,0.049361527,0.051481154,0.044585586,0.07026885
29941,0.050395746,0.05190293,-0.016096435,0.016470684,0.014668189,0.01134006,0.054003593,0.026015257,0.0313026,0.036986273,0.024401061,-0.016666332,-0.0007758774,0.048098315,0.015310693,0.004850717,0.005906275,0.010780789,0.015679529,0.05097266,0.036832277,0.03267346,0.015099543,0.0001998252,-0.005784888,0.04591404,0.0024536913,0.04375096,0.020945368,0.018369226
29942,0.005683781,-0.02278272,-0.010863398,-0.019523786,0.004478294,-0.039181735,0.004747456,0.011894743,-0.005635193,0.011039291,0.0008346811,-0.039249167,-0.026694419,-0.014344075,-0.00067711435,-0.0016548076,-0.008925208,-0.009440973,0.0066043823,0.012588064,0.003934611,-0.008674125,0.021143226,-0.011250188,-0.007252145,-0.014075561,-0.036620628,-0.010923571,-0.02026978,-0.013097056
29943,0.0035222967,0.024399476,-0.014402418,-0.020798016,0.00970068,0.018627182,0.009950541,0.038351733,0.018463142,0.014526859,0.016381113,0.017339412,-0.011411137,0.016895834,0.007522059,0.03614961,0.029448887,-0.005220281,0.024201272,0.06689589,0.024863178,0.017352698,0.0017214537,0.020602185,0.012932114,0.025821662,-0.0001446108,0.019009652,-0.0126753105,0.040562477
29967,0.03483875,0.028439604,-0.016539443,-0.0035385247,0.01988769,0.03207627,0.011277615,0.018796943,0.039636753,0.012415762,0.006887675,0.021027839,0.046200648,0.055831265,0.014795349,0.037859213,0.050373986,0.053496886,-0.001910159,0.04910322,0.034075413,0.052971497,0.0032841861,-0.009514934,0.047685266,0.055270184,-0.019225769,0.047830295,0.047624033,0.016050564
29968,0.063456975,0.042344004,0.0041806423,0.0016596088,0.017257405,0.0030361258,0.041334342,0.019978134,0.035197172,0.014074285,0.012281995,0.025707945,0.06127067,0.04386188,0.03275208,0.03319022,0.024732089,0.067031,0.019713134,0.02640803,0.03473352,0.05466563,0.01681847,0.036773387,0.020037958,0.055509776,0.0076248576,0.03534409,0.02494549,0.035114486
29969,0.07889536,0.057801247,0.023167724,0.031263173,0.055143718,-0.016662003,0.0740555,0.020856349,0.052396882,0.047895897,0.07998014,0.02593415,0.05270772,0.03893092,0.047008928,0.031951208,0.03297147,0.020177757,0.023784034,0.034732085,0.04432949,0.053490866,0.022193909,0.009491389,0.02201584,0.07109677,0.046977032,0.045224223,0.044396017,0.04194205
29970,0.046025172,0.020058332,0.00014223887,0.022695167,0.008238066,0.01399523,0.06249787,0.009972391,0.040516566,0.031207323,0.039518114,-0.0063960534,0.012486662,0.019201513,0.032543745,0.0014874473,0.023805058,0.04562339,0.03945107,0.004934223,0.029504672,0.01838397,0.0010909922,0.02693099,0.025286881,0.027073262,0.026137471,0.011552486,0.029745078,0.011800897
29971,-0.013541504,0.01728938,-0.010867681,-0.0069978894,0.008444197,-0.0015868228,-0.01782989,-0.022495678,-0.011698473,0.0030701328,-0.0024193663,-0.007821339,-0.026505312,-0.0053475485,-0.006335389,-0.013364282,0.00083299977,-0.013457472,0.008791803,0.036022294,0.0057297065,-0.016042411,-0.022022776,-0.0040175687,-0.0021694878,-0.013009797,-0.021112956,-0.011748373,-0.0070622005,-0.017485704
29972,0.040883143,0.01438574,-0.013736758,0.018255606,0.045470823,0.032746505,0.045351285,0.009365329,0.03217912,0.0028877712,0.016217992,-0.013051546,0.024863927,0.009861267,0.0563919,0.016364725,0.017866554,0.004756543,0.029792776,0.04101457,0.03451506,0.023672694,0.008757719,0.035079435,0.017523343,0.042536158,-0.017278004,0.015105481,0.020971179,0.0065831034
29998,0.04268876,0.022263693,0.011015936,0.024995284,0.032191526,0.048836544,0.023664504,-0.0070228633,0.04885793,0.050594196,0.06269906,0.0064347335,0.08300843,0.07542873,0.026368914,0.021183139,0.025805121,0.05878066,0.057956498,0.025362289,0.042016793,0.074196376,0.009079923,0.02342332,0.058479697,0.06540837,-0.027844483,0.069291584,0.07416157,0.03294043
29999,-0.005459869,0.0065778475,0.0008593439,-0.024715798,-0.011401561,0.00023889418,-0.008620248,-0.015545222,-0.00039624143,0.014874425,0.037445858,-0.00437469,-0.01161738,0.0024639033,-0.0026162474,0.018832477,0.0023395354,-0.03820241,0.04997708,0.0067473934,-0.0060211704,-0.0049426556,-0.0027463315,-0.012853555,0.026543478,-0.0030660278,-0.037315745,-0.018236965,-0.004188793,-0.014397445
30031,0.023836384,-0.032290954,-0.009836782,0.031539563,0.015278049,-0.0072694323,0.011748294,-0.0132583,0.025604611,0.020739933,-0.004599902,0.012620085,0.020190464,-0.012857537,0.019567557,-0.02623309,0.037318785,0.027335668,-0.0001667769,0.04697208,0.012099677,0.0417904,0.010542805,0.03328772,0.02614485,0.034740042,0.008110616,0.02361047,0.042398814,0.0073281177
30032,0.019481666,0.039475072,0.00066379394,0.028992882,0.018393872,0.042916775,0.05387628,-0.0076066055,0.018503426,0.018045744,0.041532062,0.022601755,0.035403438,0.015511316,0.030694315,0.009938825,0.04303497,0.040128034,0.05204907,0.0425362,0.05153491,0.05192249,0.04274903,0.016252656,0.04764633,0.04249012,-0.004569436,0.020680087,0.07500894,0.039836578
30033,0.078856505,0.05181098,0.032302763,0.04109342,0.044843514,0.064584605,0.06382602,0.02437972,0.027018575,0.026106106,0.06571113,0.030890519,0.05967478,0.06825546,0.08087046,0.02293629,0.06535454,0.048384104,0.047777146,0.054579545,0.05403207,0.07788505,0.059065234,0.050877973,0.060157444,0.070913576,-0.03462294,0.05436799,0.053305086,0.044001684
30034,0.068076484,0.032134082,0.026437486,0.047631297,0.070624225,0.034328464,0.085033864,0.032525595,0.064465605,0.035314385,0.07474279,0.05415749,0.07261471,0.073436484,0.059446696,0.024203362,0.059135925,0.055396453,0.04405646,0.08234563,0.06342741,0.10726312,0.03041141,0.03928562,0.062735334,0.07098349,-0.015904266,0.07367247,0.053713083,0.079234116
30067,-0.0156176025,-0.002037699,0.01564859,-0.008487132,0.021164117,0.043459576,0.033612814,0.0006058105,-0.01116396,-0.00591559,0.0041762027,-0.014371361,0.018269429,0.0083592255,0.017229943,0.013733174,-0.029461017,-0.008456752,-0.008097928,0.0035675995,-0.020250706,0.003043105,-0.014489169,-0.017051667,-0.006921737,0.00661722,-0.012059418,0.008421548,-0.01952504,-0.023270017
30068,0.03026835,-0.0035863284,0.00040021818,0.0025775505,-0.016939769,0.020894552,0.006593549,-0.00068280165,-0.039255902,0.008812953,0.006856551,-0.0078906575,0.029872129,0.015525104,-0.018641619,-0.00092754205,0.01081849,0.030366229,0.009882636,0.04985969,0.0054358956,0.008105465,0.007815394,-0.001846171,0.0062132687,-0.025191115,0.009865735,0.017256422,0.003828099,0.0135484515
30069,0.04113046,0.031373706,-0.012217672,0.023561418,-0.016283507,0.03982808,0.026396753,0.020118259,0.010814541,0.023357155,0.03467786,0.03353972,0.01417156,0.026771247,-0.0009680924,0.02371299,0.01238364,0.019527612,0.03534447,-0.0018903731,0.013701748,0.032622132,0.009543823,0.010157906,0.0028269,0.0055828914,0.01341728,0.03633346,0.014177747,0.0314717
30070,0.039654806,0.013758347,0.016256923,0.043740034,0.025902336,0.05126391,0.07301487,0.03498659,0.021163216,0.0358111,0.041140653,0.035979908,0.038301956,0.065369844,0.055089172,0.012751696,0.021010911,0.050803315,0.05368622,0.025093446,0.0391081,0.032847706,0.021251308,0.018319877,0.0520366,0.052655134,-0.0027439792,0.047235753,0.05192526,0.035595965
30071,0.09376163,0.044565897,0.020016981,0.05410215,0.088098474,0.057098087,0.06596414,0.028217988,0.060584307,0.039470557,0.080627084,0.06934623,0.07415251,0.08707759,0.079723634,0.007050501,0.05785559,0.037673514,0.03833775,0.098089166,0.077421255,0.09201094,0.033753067,0.04314738,0.0614804,0.069762446,-0.008725257,0.094532914,0.07964102,0.08185599
30108,-0.0052666306,-0.0009878284,0.018457102,0.01916741,0.0040980782,0.052910298,0.035098087,0.0050256248,-0.02481761,-0.0015232993,0.008794123,0.004468416,0.013420093,0.026596488,0.017370908,0.010322078,0.017879052,0.013104144,0.03859404,0.054301072,-0.001663777,0.03282378,0.0026108895,0.009456805,0.01627705,0.009670704,-0.02628669,0.029341906,0.015972197,0.035757523
30109,-0.024544336,0.03485631,0.003718638,-0.0046715564,-0.0025525503,0.031602442,0.017289262,0.0048022713,-0.043704912,0.0112540955,0.011479677,0.0075980467,0.019267695,0.014072609,0.014940258,-0.030089207,-0.0015772003,0.029822832,-0.0009818673,0.024187742,0.0004818635,0.0032451812,0.008256364,-0.008740358,-0.020643514,-0.011676092,-0.018497966,0.017761739,0.004880612,0.01989648
30111,0.014556325,0.037162166,-0.0015888093,0.018996432,0.015709888,0.025510041,0.049956586,0.020459572,0.02329254,0.008903649,0.010352656,-0.03159628,-0.0072761546,0.015220005,0.015181954,0.021995155,0.019715065,-0.0005523258,0.009986554,0.01926293,0.015753368,0.02027391,0.03592072,0.009419365,0.008088195,0.026626231,-0.0013993299,0.02757653,0.008645552,0.017921092
30152,0.03267863,0.0020648697,0.0072392686,0.030765377,0.033716157,0.048897207,0.058209866,-0.011271239,0.011928506,0.02008599,0.024187094,0.030581808,0.031960018,0.044645358,0.025507033,0.02061863,0.0558337,0.013999323,0.032857817,0.04661979,0.008788517,0.031508237,0.027400509,0.01762681,0.01712372,0.022238426,-0.046840142,0.059151944,0.04506572,0.0491062
30153,0.040381223,0.011934894,0.034723025,0.024452811,0.045605805,0.025904015,0.03515809,0.002948974,0.009855778,0.030263295,0.023062637,0.025527565,0.03205109,0.03030493,0.051785324,0.017641215,0.03421739,0.024413442,0.04489625,0.030631209,0.012237827,0.020709004,0.016861023,0.020373201,0.017778428,0.02050254,-0.016143339,0.03356282,0.03910229,0.016497284
30199,0.04152443,0.016758157,0.014806288,0.018335523,0.056133073,0.027590081,0.05037874,-0.009434263,0.03094846,0.00658042,0.037043754,0.0385718,0.0058348775,0.006960781,0.036169384,-0.00029327287,0.0276109,-0.017105429,0.034937765,0.0075836964,0.008430836,0.037395786,0.020121789,0.01348139,-0.012166414,0.030497873,-0.006518295,0.018715054,0.069551356,0.012373435
33342,0.025154015,-0.0039983513,-0.0052171606,-0.0049715773,0.03589719,-0.0013033223,0.026986858,0.015706366,0.018045625,0.030025408,-0.0003180957,0.020490756,0.0098163,0.027290514,0.008588199,0.011114233,-0.007823032,0.02096104,0.033573408,0.016904486,0.001972119,0.032011125,0.0025021483,-0.00475136,0.04467391,0.019998861,0.019013098,0.041870613,0.015169174,0.03427476
