,bird,tiger,donkey,rabbit,deer,camel,goat,sheep,cat,kangaroo,rhinoceros,penguin,frog,lion,dog,squirrel,bear,turtle,elephant,ant,horse,alligator,raccoon,cow,leopard,monkey,giraffe,bee,fish,zebra
12810,0.009605221,-0.032922085,-0.008287293,-0.0012797676,-0.021606198,-0.014703911,-0.036170807,-0.05730632,0.044623733,0.02388852,-0.018642468,-0.015404514,0.01882248,-0.0012791619,-0.013445218,0.007436961,-0.009041279,0.008510717,-0.010734354,0.023334295,-0.011479977,-0.0008693803,0.004846481,-0.005809642,0.005689179,0.020787545,0.029585078,0.02227161,-0.012646035,0.039544266
14947,0.016193157,0.013978962,0.031967822,0.0104688285,0.002415479,0.0007946153,0.018412597,0.024583785,0.051217426,0.007848629,0.008917269,0.04541573,-0.005454682,0.0019117332,0.024739763,0.016220866,0.006173058,-0.011539113,0.039520375,0.0510013,0.022349732,0.0082075475,0.05642054,0.025548592,0.024407161,0.0046629836,0.012952979,0.027192427,0.015135755,0.021022841
14994,0.011289504,0.029135713,0.03360573,0.0149018215,0.043147344,0.030213619,0.0036626726,0.0068701915,0.044265572,0.013934902,0.04311953,0.036925744,0.01338433,-0.0040048594,0.026405223,-0.013048541,0.030134575,0.015086844,0.00624039,0.04162636,0.040865287,0.020346813,0.043092955,0.003394331,0.025076196,0.032634735,0.014123698,0.030092642,0.04174386,0.011118636
14995,0.055370893,0.0058537307,0.017891916,0.0068636066,0.010097343,0.029584968,0.0016962886,-0.0008183578,0.026219634,0.033862088,-0.018323315,0.012925438,0.015816687,0.0016335008,0.009509799,0.017969148,0.031466056,0.014652732,0.026959272,0.001112014,0.017603265,0.028499693,0.037883364,-0.0024128892,0.029149108,0.0050982977,0.017754702,0.019007653,0.016148238,0.022547545
15042,0.039202277,0.026964432,0.005846415,0.015817452,-0.0149506545,0.039579347,0.0019864123,-0.015659122,0.03603588,0.05991065,0.014029141,0.01747891,-0.009232087,0.00852361,0.04768245,0.0035601035,0.00767805,-0.004861895,0.012912867,0.037044898,0.03224816,0.031010441,0.058779627,0.009393821,-0.0058220313,0.036316175,0.029963957,0.04521234,0.0015336685,0.022297462
15043,0.035428226,-0.016654992,0.0020158703,0.002540384,0.020566195,0.019788014,-0.0126354145,0.015063557,0.037801147,0.013497991,-0.0047174213,0.006251157,0.007554414,0.0062156157,0.018388161,0.023028875,0.008340722,0.055852726,0.009897272,0.021601697,-0.0019523784,0.049419984,0.018211303,0.032390837,0.018115377,-0.019723013,-0.0029063548,0.0018914929,0.01019384,0.011307121
15091,0.0045009675,0.032653067,-0.019411562,0.009411496,-0.01487708,0.042759243,0.038117018,0.0208298,0.03823471,0.03509234,-0.0034740318,0.010194936,0.0388722,-0.010734049,0.04262793,0.013401762,0.031545885,0.00082200003,-0.021405779,0.036192045,0.012995783,0.02752214,0.0012794448,-0.0008275481,0.017112251,0.017668664,0.036992285,-0.009356479,0.0008800961,0.021243908
15092,-0.0033707463,0.008307039,0.0022659944,0.027800465,0.00021959034,0.005742119,0.011051767,0.02776253,0.016114054,-0.012155302,-0.01438086,0.013954879,-0.007783743,-0.008848274,0.027453275,0.016449444,0.00260624,0.008752198,-0.025813507,-0.012606822,0.0024143558,0.01840607,0.05598086,0.027286092,0.029077837,0.010661308,0.01475441,0.0020002972,-0.0113057345,-0.012450375
15139,-0.025961034,0.043815497,0.012799065,-0.003012904,0.006292112,0.019826487,0.0037201655,0.015210953,0.0019048894,0.06495824,0.03236403,0.060699284,0.012350875,0.052232504,0.03896341,0.04106402,0.0055919937,0.0028076756,0.025428183,-0.0008566945,0.02110324,0.026825815,0.03537154,0.026278364,0.014146146,0.037253328,0.0040414557,0.032785982,0.015490326,-0.0033964359
15140,-0.013986287,-0.019738853,0.01147858,0.009760131,0.028015874,0.034469124,0.019885473,0.019244973,0.03797852,0.033623766,-0.010485654,0.014994088,0.017010735,-0.013094117,0.024472006,0.05473947,0.006131233,-0.011475089,0.041483935,0.023044208,0.004174538,0.024818309,0.013670904,0.011825244,0.037978414,0.033921808,0.024470104,-0.004089654,-0.0039014628,0.02123853
15141,-0.0067947507,0.008716135,0.012958787,0.012344069,0.02692245,0.013794833,0.003959615,0.010709236,0.04725356,0.0035794321,-0.015865875,0.024590028,-0.0043090465,-0.009106793,0.009221255,-2.412172e-05,0.0054505174,-0.014516301,-0.012424015,0.010196961,0.011929798,0.0027524282,0.0138786575,0.00040415468,0.013308905,0.04900433,0.012591515,-0.009785815,0.0072927102,-0.013457338
15189,-0.04158287,-0.021791035,0.025091527,0.0071173054,-0.022176826,0.0012881393,0.016797455,0.024433041,0.000626768,0.04088727,-0.00240299,0.017193122,0.010524787,0.024648717,0.01219687,-0.019405408,-0.017644985,0.008811298,-0.022040782,-0.019926637,-0.0010053791,0.0034255835,0.018117525,-0.0026193867,3.3544067e-05,-0.0012706683,0.0024032483,-0.0072825816,-0.0026461326,0.015265241
15190,-0.0037767962,0.033266064,0.03137869,0.020773571,0.04922338,0.05037767,0.048125077,0.07076035,0.06621676,0.0839949,0.039179455,0.018393425,0.051773235,0.048180133,0.044330705,0.017749675,0.036803056,0.011241111,0.042912703,0.07418119,0.05691978,0.05111821,0.044122368,0.017148932,0.05086017,0.058003794,0.036905985,0.03496476,0.009031911,-0.0046078977
15191,0.03561401,0.03701538,-0.0039403276,-0.01475248,0.015085033,0.026858993,-0.006920273,0.017364018,0.024561128,0.06115022,0.018913947,-0.0072885877,0.014543809,0.020357938,0.010231902,0.04418716,0.011248331,0.0037886798,0.03319065,0.049219534,0.0033689179,0.03799528,0.026667574,0.019984474,-0.008610635,0.02925411,0.005237811,0.068732046,0.0152864605,-0.031671017
15239,0.009973534,0.025396643,0.008769252,0.035847034,-0.0006911939,0.043638185,0.0037460804,0.025670081,0.02231194,0.02129122,-0.0053956644,0.0103402315,0.0045441897,0.0055851615,0.02725886,0.028832724,0.0037679973,0.033098485,0.034122687,0.03886229,0.026971973,0.020532524,-0.006475614,0.0016163588,0.0006491219,0.012793736,0.009457528,0.013056935,0.010488761,0.03830793
15240,0.022886103,0.016802602,0.024483914,0.02106756,-0.0012339227,0.02797369,-0.0036549147,0.038594548,0.07057459,0.054650843,0.0227553,0.012189939,0.047988012,0.019516429,0.058207985,0.011314933,0.019289603,0.034969103,0.024616012,0.057044696,0.03866561,0.021900646,0.037874594,0.0029392214,0.04142615,0.026602715,-0.0007854116,0.06842553,0.003913839,0.04020168
15241,0.041084845,0.003503138,0.008480412,0.018491318,0.0038203683,0.017635345,-0.011560145,0.016863612,0.023588335,0.034510467,-0.004961317,0.009662238,0.008906617,0.03468682,0.01870208,0.016168818,-0.00014624698,0.0035107627,0.031569276,0.042086054,0.0097380215,0.03589871,0.040561236,0.02505458,0.0062171738,0.0046164244,0.014683105,0.036028776,0.008306809,0.010390974
15242,-0.01117714,0.012593947,-0.004405564,-0.008450194,0.009354561,0.0023235008,0.039183307,-0.01589141,0.010041014,-0.012928169,0.01870334,-0.006949007,-0.030493453,-0.014035094,-0.0021641266,-0.015522227,-0.009955251,0.003164842,-0.0049292194,-0.01630594,-0.001362898,-0.0036273028,0.012445944,-0.0020510396,-0.0038347335,3.4559827e-05,-0.0034679628,-0.0059362724,0.0060779904,-0.02127015
15290,-0.008887299,-0.016311066,0.009033901,0.0246273,-0.024319537,0.024816483,0.0018725282,0.0057414356,0.037393693,0.04387175,0.019324332,-0.017592667,0.005190079,0.0007379567,0.069666505,0.039760027,0.021574574,0.011100267,0.015830165,0.023250848,0.036278512,0.023293322,0.015884375,0.0024613058,-0.024087975,0.022554653,0.004232871,0.08742844,0.02809278,0.015089452
15291,0.008333442,0.0068080532,0.0023141922,0.00011479327,-0.008767058,0.014315265,1.9894293e-05,0.018688532,0.0024681166,0.0076863603,0.015002175,0.0035206887,-0.0034296717,0.024927987,-0.002585439,-0.004877639,0.026074074,0.008435428,-0.03197676,0.028860718,0.009017397,0.0027923621,0.018350499,-0.012369044,-0.0050771176,0.0277007,-0.0019852717,-0.013288352,0.036893155,0.022099525
15340,0.017803889,0.011047917,0.02861678,0.009506161,0.035996452,-0.015371102,0.0016939057,0.028590165,-0.0055702184,0.028414672,0.0034928906,0.029635131,-0.012813899,0.021783324,-0.0031075832,-0.01278726,0.023145346,0.010991533,0.035610616,0.009883246,-0.005354155,0.015237738,0.0216832,0.00030873017,-0.0015781469,-0.022603244,0.025195574,0.025202401,0.0043915543,-0.011447653
17518,0.0122665735,0.065545976,0.04965255,0.025872832,-0.0114780655,0.010643531,0.04642604,0.0069999113,0.053646173,0.016425503,0.0035216592,0.019644732,-0.0060972427,0.040292922,0.041721135,0.078507595,0.006686019,0.03954167,0.05968679,0.063586995,0.023266347,0.048078697,0.05473709,0.009496546,0.056781527,0.039219707,0.015965689,0.04607563,0.042423856,0.048755914
17566,-0.03973421,0.0143659,0.009976824,-0.01157347,0.010167281,-0.012228537,0.016709,-0.02078944,-0.0041542905,0.012030498,0.009431851,-0.017434947,-0.00035451772,-0.0027170365,-0.014940161,-0.013147092,-0.015819715,0.009482863,0.009442363,-0.016319351,0.0055697057,-0.020540588,-0.009945651,-0.015819743,0.012082634,-0.0005005935,-0.007181969,-0.00682527,-0.0036519598,-0.033414472
17567,0.009488915,0.06502082,0.041729435,0.005487958,0.011964555,0.041534994,0.046917405,0.023598118,0.068714686,0.105938874,0.052430555,0.020779366,0.005316959,0.047612276,0.06666022,0.048319083,0.0061124396,-0.0013441773,0.037405897,0.050238684,0.053746227,0.040944528,0.012197807,0.0029030293,0.03635822,0.045480024,0.03913155,0.061861828,0.014818664,0.06349611
17568,0.05750799,0.0777527,0.03794373,0.025753709,0.013794407,0.048001263,0.07165486,0.036906853,0.04726301,0.060563322,0.020489654,0.039619442,0.01665766,0.02385076,0.060620397,0.070996195,0.03568883,0.05045071,0.039238993,0.06009294,0.016984167,0.044362176,0.06700811,0.02579738,0.025562206,0.054695502,0.02577255,0.07485334,0.026280677,0.03918947
17617,0.017137097,0.020946058,0.009329222,0.028144786,0.024938263,0.04592706,0.03408338,0.013542838,0.08488944,0.06434749,-0.009631377,0.008796838,0.059677914,0.04760917,0.055772472,0.032726903,-0.010441852,-0.0064395196,0.03112094,0.03198572,0.03254171,0.022868892,0.00025025508,0.003852436,-0.02985394,0.052631784,0.01629535,0.03061595,-0.012973241,0.021633616
17618,0.024686841,0.04440787,0.0069668405,0.028810427,0.034963828,0.0337227,0.03383569,0.020045342,0.052852124,0.06298032,0.019968597,0.0036688333,0.04682899,0.03244178,0.05535787,0.071471386,0.031701926,0.01506037,0.010841972,0.07035911,0.027350249,0.036186345,0.04101927,0.0037625867,0.018500851,0.05530086,0.0026874887,0.026130723,0.039674316,0.0053684134
17619,0.02084972,-0.016337138,0.0071488456,-0.012485296,0.0390355,0.04485387,-0.030721001,-0.02044884,0.024620585,0.007202174,0.00990957,-0.010500996,-0.021911463,-0.02415713,0.02307517,0.025281956,0.021710092,0.02805048,0.03441328,0.005572055,0.012662911,0.011466887,0.014916395,0.009029979,0.010184705,-0.013696198,0.023655117,0.0030218044,0.041822124,0.027450576
17668,-0.01969402,0.022606425,-0.017365756,-0.0067649647,-0.05485174,-0.023477798,-0.013437013,0.010977696,-0.05090927,0.0022727842,-0.055634778,0.005197667,0.0016206428,-0.010682146,0.053878278,0.017962247,-0.04323998,-0.045805458,-0.029507086,0.004210967,-0.0016149405,-0.002349159,0.0010513245,-0.01822005,-0.030380502,-0.008620093,-0.003470787,0.03027643,-0.033090785,-0.007334802
17669,0.026669301,0.048786864,0.0142863495,0.026892694,-0.008343725,0.028086022,0.027025117,0.005394981,0.023178712,0.0262476,0.006955382,-0.028041696,0.00797161,0.031441007,0.012215726,0.04460229,0.008397625,0.009508588,0.03889511,0.021350773,0.030592395,0.047231216,0.014447421,-0.001931983,0.029843366,0.038002033,0.007966897,0.044232115,0.006700805,0.0056266277
17670,0.017667102,0.020885171,0.013373721,-0.004531402,0.0059596836,0.008111941,0.0076909442,-0.0033023043,0.01729693,0.006998138,0.030465508,0.013452888,-0.012926352,0.014608658,0.009122357,0.00617226,0.0071286988,0.021355832,0.03280076,-0.009719693,0.026232133,0.010643668,-0.0039077033,-0.0037024217,0.014476971,0.0024063434,0.026781911,-0.017892702,0.025416084,0.004545556
17718,-0.011148212,0.006560685,-0.0019066393,0.012505129,-0.0069506895,0.0019385364,0.030140596,-0.006937118,0.006435703,0.012661484,-0.035039607,-0.00034152158,0.011766817,-0.0025995013,0.008766541,0.0100579625,0.015938224,0.041705508,-0.008266021,0.021855773,0.005910393,0.014537805,-0.014510891,0.0017843108,0.021280661,0.0014433315,0.010369613,0.02796041,0.007249774,-8.498287e-05
17719,-0.006233186,0.025291445,-0.010540065,0.007594198,0.004594686,-0.021506744,0.012113854,-0.009559321,0.011593603,0.017516665,-0.010460519,-0.012007865,0.015893923,-0.0024330125,0.018609693,0.036952797,-0.01215221,-0.038071774,-0.006894668,0.012261941,0.017707154,0.0032263214,0.027471045,-0.00015105277,0.018136045,-0.0015992653,0.014691238,0.015909987,-0.019255348,-0.016722634
17720,0.008106493,0.030729465,-0.004584126,0.0049497485,0.0049875244,0.013518676,0.032233316,-0.0045657507,0.042956587,0.01845433,0.035739705,-0.010782696,-0.008076446,0.036112506,-0.0071538035,0.03961811,0.01953269,0.023690479,-0.0063578957,0.033030797,0.021260848,0.042907625,-0.0028072149,0.012372345,-0.015306857,0.014057131,0.005969351,0.026783967,0.024565466,0.021969525
17721,0.024823321,-0.004954854,-0.00808761,0.0011112097,-0.0018689084,-0.029657343,0.03116748,-0.0056503024,0.012589584,-0.0038269765,0.027115231,0.007504845,-0.0026396506,-0.0031674926,-0.0026707305,0.012134117,-0.025843024,0.047667447,-0.0070973695,0.03303911,0.025075434,0.01793296,0.018496847,0.015918355,0.008788621,0.004058387,0.01721129,0.041729394,-0.024210364,0.01686045
17768,0.0005675002,0.01897995,0.032251377,0.027107015,0.014762823,0.016212583,0.0007248943,0.01373896,0.030994585,0.043974847,-0.0077740517,0.014190715,-0.006145859,0.026013242,0.0022214726,0.030952394,0.036016244,-0.009225417,-0.0032457567,0.018110456,0.0029444688,0.02899499,0.031065233,0.027920498,0.023689797,0.0053094546,0.02551601,0.02673543,0.031137489,0.012169257
17769,0.0037700778,0.00024211749,0.027108612,0.008160452,-0.0015028393,0.0026600931,0.035449978,0.014479212,-0.0019581176,0.01159579,-0.01825455,0.023464128,0.0035645515,-0.005328622,0.001525801,-0.016107582,0.015998555,-0.0048550274,0.005451948,-0.005727676,0.0037511105,0.026473,0.0024350032,0.017442754,-0.003495951,-0.0021275834,-0.0017015856,-0.005018364,-0.012567396,-0.038756747
17770,-0.015267211,-0.0013369148,0.0077547766,0.004290427,0.030312171,-0.008533818,0.008534099,-0.0070771812,0.02538617,0.004811268,-0.012040973,0.024240797,0.03844667,0.0058893054,0.008548202,0.0067638983,-0.009412274,0.008897063,0.018088961,0.04977481,0.006081004,-0.0043031177,0.025619091,0.017301938,0.010702101,0.0115649635,-0.004471285,0.02603513,-0.027061937,-0.030875957
17771,-0.005454359,0.025018761,-0.012920395,0.019441029,0.02656849,0.042362675,-0.0012890653,0.053664554,0.013126795,0.031878352,-0.00682171,0.018319853,0.0043445244,0.015247021,-0.001292393,0.033799063,0.03950036,0.0006871714,0.054202016,0.03241071,0.028225636,0.004466992,0.03293151,0.01575765,0.053445857,0.028809717,0.039164722,0.035715964,0.032953914,-0.007829409
17772,0.010896034,0.025149038,0.0017273942,0.0032221274,-0.008177803,-0.0063166134,-0.004754795,0.019684372,0.02211541,0.004328351,-0.016040558,0.0103517845,-0.0044292836,0.025175946,-0.00959812,0.012911491,0.032412328,0.00017615315,0.0015466209,0.032471433,0.013774097,0.015163086,0.045257345,0.01796278,0.036654513,0.02083117,0.024627147,0.026691176,0.017076226,0.028107883
17820,0.02682597,-0.01003705,0.017880814,-0.004225376,0.019143218,-0.014177331,0.020891314,-0.015669152,-0.011816462,-0.00080872903,-0.005014019,-0.009066197,-0.010245851,-0.029633766,0.009048316,-0.0022058096,-0.00747267,-0.02156618,-0.032475445,0.011839181,0.011241128,-0.027025586,0.013683207,0.0030879716,-0.00299545,-0.011576112,-0.009645491,-0.0019084336,-0.036676954,-0.00010358045
17821,0.02913943,-0.020418176,0.013134773,0.021643305,0.023084367,0.025042772,0.012547976,0.021393267,0.03999045,0.05431296,0.0348551,-0.022378152,0.022448668,0.015629422,0.01072703,0.037781868,-0.0012896558,0.021180922,-0.00038271584,0.04870007,0.027403502,0.011692713,0.05033359,0.02725631,0.021756768,0.013834267,0.0010551453,0.04300019,0.017156793,0.013963704
17822,0.025206598,0.037016056,0.008375577,0.02471327,0.005395669,0.046359416,0.0150786815,0.016082307,0.024044901,0.02935311,-0.014816188,0.012721099,0.017043307,0.040760864,0.021179264,0.03811393,0.0061304583,-0.008341852,0.035804562,0.07076999,0.03617732,0.02732882,0.05812076,0.027301358,0.06122755,0.01682369,0.0239428,0.009217372,0.019965759,0.042638194
17823,-0.012587347,0.05852187,0.011506471,-0.0012881022,-0.022589905,0.022447424,0.016461093,-0.010236979,0.021228492,-0.020527167,-0.017411703,0.040801615,0.024691984,0.027578225,0.031456966,0.023278574,0.0060610375,0.003612235,0.0025617601,0.019388905,0.02961564,0.033312652,0.015897356,0.002109668,0.08040098,0.009370043,0.008896376,0.031289812,0.0077713225,0.040903065
17824,0.006321797,0.04142395,-0.0070373607,0.012307712,0.0015141625,-0.010329039,-0.0036110946,-0.016445154,-0.0025820557,-0.005922362,-0.005872881,0.0076817595,0.026345238,0.04118601,0.011974451,0.01641911,0.02645281,0.012474769,-0.025542593,-0.028562577,-0.0069739483,-0.0058897682,-0.01747732,0.02417464,0.008515953,-0.030747116,0.009224051,0.01743672,-0.0300415,-0.00040768855
17872,0.030484213,-0.0010278752,0.0137223555,0.025095457,0.004641713,0.028758489,0.0018962376,0.025316654,0.042773735,0.028372755,-0.01651834,-0.0034745645,-0.0055983937,0.017348502,0.036010277,0.03297162,0.017086651,-0.0051315716,0.018561149,0.032713976,0.014696378,0.014459095,0.032429483,0.014616129,0.015187256,0.01154178,-0.0013978202,0.03806598,0.018078784,0.023141598
17873,0.019569216,0.039851278,0.020172665,0.02117928,0.006910432,0.01109181,-0.010549963,0.012666172,0.045086112,0.026907787,-0.005936976,0.010741271,0.025524655,0.017067468,0.03991293,0.018198501,0.039822277,0.012851476,0.013816425,0.05804683,0.0035701618,0.018219283,0.021320896,0.0040098582,-0.009836375,0.012981608,0.0019428834,0.010248995,0.048391048,0.025833791
17874,-0.013986393,0.014689458,-0.0074983784,0.012793121,0.01946961,0.030523412,0.012911252,0.021199241,0.005806003,0.016995752,0.02397844,0.0165714,0.020402407,-0.0034209664,0.00052702986,0.0030348122,0.022076337,-0.019353755,0.008235472,0.020746483,-0.008404263,0.018713266,0.037787724,-0.00448083,0.005261097,-0.0072038635,0.0286098,0.027882857,-0.0010562682,-0.009949585
17923,-0.008001714,0.038539294,-0.011698045,0.011533666,0.011024472,0.0097298045,0.013498354,0.012185019,0.023485417,0.018133523,0.027295657,0.023973132,-0.0072622993,0.014098252,0.011078928,0.0102242725,0.01964321,0.005987068,-0.026613252,0.033489663,-0.021234617,0.004459579,0.008256762,-0.013392918,0.010488439,-0.007641151,-0.0093023805,0.0070087127,-0.0078077186,0.014715183
17924,-0.021793038,0.023659432,0.029414298,0.023421519,-0.016997904,0.019612737,-0.009089094,-0.022721201,0.039127313,0.017481513,-0.013388846,0.021493241,0.0018591061,-0.015305067,0.009192494,0.002376778,0.017823257,0.00045252955,0.011608727,0.0034560133,0.015508611,0.014892247,0.0022492914,0.012657273,0.020218628,0.011112391,0.0011193883,-0.0068601468,0.025083398,0.0053916485
20283,-0.0022555443,0.04040463,0.029818594,0.027101785,0.01855454,0.04294178,0.02888768,0.033201825,0.030537257,0.056441247,0.045929015,0.010308933,0.0033287362,0.007656198,0.047575016,0.055715322,-0.00017629657,0.02411248,0.062100634,0.03841342,0.032839857,0.036607698,0.043787047,0.007925286,0.051733885,0.020976232,0.032741006,0.025443716,-0.013230883,0.025364319
20284,0.03061702,0.07345834,0.004893174,0.0129161775,0.007111533,0.05241352,0.05362672,0.020248976,0.052188877,0.015558311,0.02687984,-0.0026924342,0.009399007,0.02978521,0.04796809,0.067505024,0.04209119,0.029392617,0.04743726,0.061840698,0.011195949,0.04314217,0.02209174,0.030843645,0.047047812,0.027548447,0.02700822,0.0786692,0.004996397,0.033781663
20332,0.012996257,0.009279133,0.00034924466,0.026790848,0.0042879432,0.012327152,0.007942789,0.0051412047,0.04348585,0.036696617,0.01454049,-0.0024108086,0.026439654,0.020038778,0.011251286,0.030773455,-0.0009032848,0.044317637,-0.01906816,0.022821242,0.025798077,0.012933136,0.027812423,0.018762773,0.003354124,0.032438625,0.01928267,0.0070195454,-0.0042075175,0.02632095
20333,0.021067642,-0.008949933,-0.01098156,0.014481985,-0.0219571,0.0005591608,-0.017003817,0.023556659,-0.016614836,0.02590853,-0.03340407,-0.015573799,-0.022448646,0.01115112,-0.023234582,0.00634653,-0.013645734,0.0075333645,0.01058501,-0.018705746,0.033860568,-0.00039599254,0.009923925,-0.011277847,-0.02007467,0.020920262,0.0103380615,-0.0034343116,-0.0044218665,0.007361339
20334,0.051269647,0.013017114,-0.009716134,0.0139519,-0.020998642,0.017762782,0.01979448,-0.0035238098,0.021789765,0.062325712,0.015348632,0.010187401,0.030653886,0.0379593,0.021824842,0.039461296,0.044213016,-0.0050581377,0.032762084,0.02178999,0.026313366,0.032907974,0.015130776,0.0056497045,0.0009960443,0.01997509,0.010201319,0.014238278,0.016066637,0.012557344
20335,0.03175323,0.074815795,0.024366021,0.020042056,0.02560939,0.07327153,0.036713433,0.013958227,0.06612607,0.07624556,0.033677276,-0.0031152696,0.011155679,0.031790506,0.025118852,0.038956214,0.032268748,0.047111496,0.037142158,0.06825295,0.020299153,0.04052224,0.044954192,0.010600421,0.059641346,0.04844667,0.042024095,0.08294717,0.015309036,0.015973521
20336,-0.0116412975,0.0071132374,-0.00774316,-0.007431937,0.033115376,0.035125773,-0.01298871,0.023553014,0.052064013,0.028941715,-0.01760597,-0.0024696765,0.016857905,0.0005011521,0.0056515597,0.052765902,0.014446805,0.04556702,0.029792724,0.022500662,0.03452938,0.0010388059,0.034947634,0.006157827,0.03080853,0.021411082,0.026235463,0.02601365,0.01045623,-0.00020335133
20383,-0.0035815379,0.03065987,0.032576855,0.030996354,0.010020859,0.028853059,0.0038553004,-0.002250496,0.026580056,0.03376668,0.047811914,0.04420291,-0.001603671,0.010050212,0.041993722,0.032206137,0.004418941,0.047542516,-0.0051878616,0.012314603,0.0289781,-0.0045102253,0.02841737,0.022466226,0.06232682,0.04005849,0.0071282196,0.042023297,0.030010857,0.056438312
20385,0.0050700568,0.008413464,-0.010319288,-0.004052062,-0.005312973,-0.0139476,-0.020140758,-0.0047530048,-0.02077566,-0.021994887,-0.047154382,-0.025566472,0.018013751,-0.030818058,0.025836088,-0.008069685,-0.011826384,-0.008312594,-0.015267353,-0.01535627,-0.008335479,0.0008686679,0.01778397,-0.005968183,-0.032639813,-0.007428238,0.0136692375,-0.0107703805,-0.029476903,0.008761161
20386,0.008117969,0.033751633,0.02978316,0.014301692,0.016031457,0.043090645,0.017506277,0.04091309,0.03775491,0.04010512,0.017330196,-0.019566985,-0.003180126,0.016214902,0.043029863,0.053900704,0.005065236,0.030730145,0.07730114,0.013379662,0.016012685,0.027346773,0.017368585,0.011606477,0.020590175,0.030354435,0.024719043,0.038470663,0.03368487,0.034760397
