,bird,tiger,donkey,rabbit,deer,camel,goat,sheep,cat,kangaroo,rhinoceros,penguin,frog,lion,dog,squirrel,bear,turtle,elephant,ant,horse,alligator,raccoon,cow,leopard,monkey,giraffe,bee,fish,zebra
14723,-0.04971986,-0.011973732,-0.00953146,-0.0017910345,0.020914176,-0.002445134,-0.0066448064,-0.0054557403,-0.022129787,-0.017714342,-0.0058364794,-0.0023773606,-0.012178338,-0.021046283,0.017546274,-0.03603105,-0.0021855857,-0.03568451,-0.0018369392,-0.01660473,0.008523787,0.0073783323,0.00024186385,-0.029735116,0.03414173,-0.0005008628,-0.002420013,-0.011178208,-0.01205201,-0.010479473
14724,-0.017387217,0.005524838,-0.015667552,-0.016628722,0.013236787,-0.025740117,-0.0005625629,0.003089125,0.008065118,0.008087196,-0.02014439,-0.008559394,0.0076290458,-0.00019426893,0.027022133,-0.017691463,0.002187563,-0.0148228565,-0.0023921381,-0.021776423,0.0020810927,0.0013826699,0.00042648675,-0.010593538,0.0046662367,-0.021961479,0.001364228,-0.013865031,-0.013670937,0.0066920943
14759,-0.048886716,0.0056511206,-0.042237382,-0.009457496,0.01920498,-0.049359545,-0.021979155,0.019393532,-0.02960469,-0.0119914,-0.03156973,0.017785165,-0.012617831,-0.048999134,-0.017428907,0.018703261,-0.04229546,-0.030360589,-0.026403762,-0.009110115,-0.018126352,-0.030544057,0.03324337,0.0036080938,-0.02022497,-0.01769901,-0.010541321,-0.02684205,-0.0072017103,-0.014691357
14760,-0.050316885,0.031345565,0.00053229433,-0.016823713,-0.0053040036,-0.041363765,-0.048756782,-0.009970752,-0.0055694953,0.030438518,-0.016378148,0.025274983,-0.041273307,-0.032967374,-0.01378499,-0.016292896,-0.011602737,-0.021620624,-0.011831195,0.017401239,-0.007395435,-0.051208425,0.009102904,0.0064575374,-0.04285937,-0.011674968,0.0028914653,-0.022480935,0.014313016,-0.023398913
14761,-0.006346665,0.056730807,0.025997395,0.031279393,0.014801172,0.010351819,0.034261037,-0.0018938236,0.0322492,0.04997233,-0.0021749828,0.041723456,-0.018596573,0.040568966,0.021432584,0.039799,0.031175377,-0.0052718283,0.04006895,0.035166126,0.013988801,0.0148444995,0.022595832,0.027223356,0.04236042,0.024881186,0.016157707,0.041797947,0.016466057,0.030633189
14762,0.0018499512,0.035940588,0.021070534,0.03655198,0.035441514,0.007817883,-0.016597861,0.039625596,0.016691068,0.020143816,0.02633687,0.062130764,-0.0008859001,0.014352687,0.06690136,0.025610626,0.027680585,-0.011860977,-0.007900187,-0.007791653,0.011116947,0.049172133,0.025656417,0.0027164156,0.045598555,0.028772384,0.02259895,0.027545214,0.023229001,0.024783574
14803,-0.06840838,-0.013755548,-0.06100434,-0.037338246,-0.026968664,-0.008789543,-0.031342905,-0.008395092,-0.03635369,-0.018798923,-0.052815836,0.027631564,-0.050549448,-0.029996492,-0.023683777,-0.0018247761,-0.036596704,-0.02261334,0.005971376,-0.0062958323,-0.019990133,-0.038617637,-0.010108813,-0.0039737956,-0.04034217,-0.026517315,-0.013527212,-0.05073741,-0.025461972,-0.053650077
14804,0.015446682,0.040597435,0.009574425,0.02686222,0.024784954,0.042242914,0.049167488,0.029359974,0.091643214,0.054967504,0.009100237,0.013197203,0.025550926,0.05952999,0.07758201,0.0664481,0.038633768,0.04286987,0.045563564,0.016430786,0.05868189,0.048453376,0.080463886,0.049263567,0.048964743,0.05689543,0.007534063,0.03757231,0.025750414,0.016004987
14805,0.041392226,0.06133114,0.016523631,0.018204996,0.019811565,0.015753357,0.0081494115,0.0045967824,0.06067724,0.066657566,0.036375787,0.0111891255,-0.007740041,0.026172027,0.07122559,0.058199614,0.048131835,0.035619207,0.017926883,0.048736576,0.038151667,0.035436425,0.020937467,0.042325437,0.061355498,0.04423793,0.0131709585,0.028758252,0.031979173,0.034918547
17102,0.007749627,0.03564574,0.04936923,-0.015825817,0.03045503,0.02901463,0.030984545,0.012662624,0.060472462,0.010569654,0.005798628,0.05668339,0.015516982,0.0053495765,0.0449443,0.03940703,0.031679567,0.043850053,0.013358812,0.053107288,0.042926732,0.023453593,0.086859845,0.040219788,0.010931472,0.026601344,0.05112974,-0.0037355719,0.013538837,0.04917572
17132,0.020715808,0.06351241,0.040412884,0.032524664,0.020059032,0.036086023,0.015262487,0.01574261,0.026681297,0.008224024,0.0013108322,0.017224075,0.012878202,0.032165732,0.049834486,0.014615726,0.014291515,-0.0069498005,0.0017334764,0.053065043,0.015697172,0.013598717,0.030761167,0.042737637,0.02324682,0.01909075,0.0049970187,0.039583694,0.026633268,0.0009934497
17133,0.00080453017,0.080704845,0.033406775,0.026531273,0.075486876,0.059184905,0.06790453,0.02660503,0.0887323,0.046795145,0.032364476,0.06762116,0.058076676,0.039929513,0.09870708,0.07589742,0.02085918,0.009861064,0.08311308,0.079162404,0.059618544,0.049418937,0.08443449,0.058674987,0.048784036,0.048418745,0.057183027,0.05927983,0.048171747,0.06767618
17134,-0.0063287276,0.027699867,0.012560569,0.022796417,0.040527686,0.01928647,0.020459997,0.06359016,0.043039024,0.0023462866,0.028294237,0.035021916,0.033546906,0.011756224,0.031546045,0.06553338,0.03232072,0.025886985,0.02908084,0.014796703,0.03827522,0.018036935,0.031045644,0.033143606,0.02312562,0.005532487,0.026992792,0.014249828,0.01656867,0.047544714
17165,-0.02131071,0.0085223,0.0061398167,-0.014478496,-0.019747041,0.0017898803,0.007867242,-0.009971122,-0.015180291,0.016174441,-0.028841564,0.040368527,-0.031209158,-0.026916102,-0.0048127226,-0.0109996125,-0.01649758,0.0050525465,-0.003646031,-0.0057459585,0.0014378062,-0.009761452,-0.0016822703,0.007118383,0.023305515,-0.005425704,-0.013020136,-0.00058617396,-0.011044584,-0.012804173
17166,0.046473976,0.023354871,0.010205526,0.020057986,0.011146698,0.045514453,0.0241612,0.010686215,0.02817084,0.032754317,0.018102387,0.026621388,-0.009151188,0.0064825113,0.025513476,0.03116783,0.014892784,0.00048603397,-0.0030467745,0.054165583,0.0089268675,0.040148526,0.043834493,0.06460634,0.016977783,0.028560132,0.025241232,0.069409005,0.07310914,0.051775064
17167,0.054461747,0.05791424,0.08134601,0.0601114,0.046473715,0.0524788,0.02504309,0.043279808,0.09212988,0.08425975,0.0307454,0.055367786,0.03772888,0.042087648,0.07360356,0.040666323,0.02891968,0.017325459,0.062600896,0.082770996,0.04992107,0.052776683,0.071589135,0.05867183,0.04575051,0.037936904,0.060296867,0.0484978,0.039013755,0.061613813
17168,0.018144015,0.0362051,0.038885552,0.043625135,-0.019342415,0.048728243,0.018842988,0.06230122,0.0409294,0.042383242,0.009049144,0.03173194,0.018011026,0.05123824,0.019347964,0.03266349,0.01384107,0.016145902,0.04555118,0.021385543,0.031952206,0.008706187,0.004928197,0.01665731,0.038810153,0.05199395,0.012970182,0.05758302,0.00114143,0.021893926
17201,0.026227618,0.018706994,-0.008246849,-0.014782719,0.004093066,0.03185165,-0.016379362,0.027050013,-0.0002093693,0.023474896,-0.0026432096,0.016878396,-0.034540832,-0.0061741085,-0.0053399256,-0.026001958,-0.008564866,-0.011498439,-0.008177386,0.007992763,0.021632096,-0.0131787285,-0.026557967,-0.008050012,0.0013830668,-0.0020939044,-0.030017136,0.029636486,-0.025096452,0.012464111
17202,0.0071642795,0.02415049,0.01356924,0.030068843,0.023390988,0.054322746,0.05808712,0.022754267,0.054343503,0.021777727,0.032788783,0.02849601,-0.0010559765,0.027230361,0.054942325,0.03060402,0.037723385,0.015850358,0.007849842,0.06305439,0.036445558,0.020919308,0.030661574,0.048146497,0.022306068,0.013632528,0.051286597,0.07278784,0.03913953,0.024740787
17203,0.018630637,0.07285881,0.078299135,0.049228977,0.07409649,0.055409502,0.05435436,0.04291998,0.06680561,0.06877266,0.038879473,0.07446232,0.04483466,0.07189075,0.0956578,0.050908606,0.019439137,0.023741977,0.06883626,0.087901615,0.058935333,0.046388265,0.084429465,0.04899828,0.060322374,0.059558865,0.08257877,0.049188364,0.06673436,0.05270316
17204,0.018376026,0.07333959,0.08388558,0.050336868,0.038941104,0.057837278,0.017770095,0.057239756,0.07025612,0.06857581,0.06758564,0.069916695,0.051690374,0.09619435,0.07341563,0.007642206,0.038962767,0.023900433,0.07581269,0.05087407,0.056316093,0.0702258,0.087284304,0.04438744,0.048738997,0.06083161,0.043135148,0.042838927,0.022987472,0.057404276
17205,-0.013584473,0.022385044,0.018747762,0.023620717,0.01714724,0.014469542,-0.015883783,0.015147433,0.0052942797,-0.013828306,0.034858808,0.002422227,-0.009364229,0.022986474,0.037563134,-0.011733974,0.003790769,0.007953221,0.017310413,0.01753326,-0.005316039,0.009054288,0.023133868,0.014780898,0.026587168,-0.001015311,0.022366708,0.0065982905,-0.012628266,-0.017359873
17237,0.0017688097,0.031118786,-0.00011740377,-0.013376678,-0.005344404,-0.0148647055,0.02961348,0.006127085,-0.006655317,0.003951496,0.019597137,0.005505238,0.026769629,-0.0007797666,0.013894141,0.023466686,0.010714506,0.0051241145,0.021387286,-0.013777641,-0.014890873,0.010921557,0.0029046775,0.011402062,-0.0019569416,-0.007342843,0.009649853,0.011124252,-0.0042116144,0.016296966
17238,-0.0058633313,0.0062742806,-0.01475536,0.004076943,-0.015573516,0.005891299,0.0139767565,0.023375472,-0.028583616,-0.012174804,-0.02569974,0.0042129755,0.0065751914,-0.018392958,-0.023486046,-0.03456661,-0.018960841,-0.003268997,-0.02836006,-0.03142027,-0.00021085453,-0.024454774,-0.012021349,-0.01217595,-0.0003465124,0.0043879612,-0.014744935,-0.024318984,-0.01626098,-0.00094782776
17240,0.0029735956,0.046209875,0.03332572,0.011459778,0.027957499,0.020861978,0.010080329,-0.01618406,0.029935664,0.043176245,0.008579479,0.028809035,-0.0055942307,0.017147183,0.028364522,0.055027183,0.005772624,0.005866281,0.016890721,0.042651173,0.019086696,0.0006063894,0.03463408,0.022662291,0.037021708,0.01808365,0.038536232,-0.0010808042,0.039738093,0.017172314
17241,0.03151143,0.055050645,0.05306931,0.006409448,0.04011608,0.009993815,0.024805948,0.002606691,0.075771876,0.04230983,0.025950013,0.027713576,0.011967719,0.06827083,0.04602729,0.045600366,0.06980577,0.03213619,0.044799466,0.022591695,0.029868044,0.0603907,0.05602771,0.02894886,0.03712732,0.017267073,0.036665097,0.012858151,0.036929745,0.052459214
17242,0.035332102,0.018734442,0.009398076,-0.0019906517,0.039688226,-0.0063928864,0.067394696,0.05728492,0.060737282,0.016681753,0.017843502,0.033408612,-0.008603423,0.06319826,0.042007636,0.045280814,0.017939147,-0.0010954235,0.04174991,0.011266564,0.042903677,0.022860968,0.035202786,0.04242496,0.033849195,0.04399569,0.036002606,0.028956996,-0.0069769844,0.013025376
17278,-0.03618878,-0.006987732,0.018132774,-0.0042142216,0.00400395,0.013364114,-0.0011190195,0.023621112,-0.0185348,-0.022635644,0.0022311315,-0.009939763,-0.031477537,-0.0032738382,-0.020250339,0.0073264516,-0.0425344,-0.022740021,-0.019007789,-0.0064329333,-0.015688257,-0.015494096,-0.015240145,0.0054667196,-0.038785834,-0.020982405,-0.024580657,-0.014643125,0.022081077,-0.0020740135
17279,-0.00043985606,-0.012958273,0.0014881262,-0.022897443,-0.0057240524,-0.010954171,-0.005728739,0.017557148,-0.03439941,0.019056989,-0.029724589,-0.01818073,-0.012279592,-0.038205523,-0.004930938,-0.03528843,-0.011991422,-0.026355466,-0.012784875,-0.042069968,-0.01770844,-0.010334891,-0.017827004,0.0006738561,-0.021151876,-0.017951762,-0.018753154,-0.022689173,0.027900994,-0.02040641
17322,-0.07612976,0.011707057,-0.026823929,-0.011067298,-0.027814357,-0.041747432,-0.0010270718,-0.011538574,-0.026136925,-0.006935581,-0.02587227,0.020016244,-0.03252092,-0.024529452,0.019116452,-0.003104692,-0.00612295,-0.026558988,-0.040932458,-0.012321307,-0.0052009705,-0.02093739,0.010743794,0.021734534,-0.043600563,-0.028468901,-0.031928018,-0.034474116,-0.019090539,-0.029311484
17323,0.014171057,0.00407014,0.0066445884,0.035635576,0.018824536,0.0048070326,0.028487353,0.027496872,0.04258789,0.018713601,0.021253506,0.010429536,-0.021366032,0.012072735,0.012213007,0.017334571,0.031037016,0.030395778,0.0027531981,-0.026661376,0.027753994,0.0045022755,0.01384448,0.017037626,0.023366824,0.015377802,0.03122211,0.008968056,0.012781277,-0.006599432
17324,0.032163966,-0.0060790624,0.018258564,0.0158781,0.039130162,0.042701676,0.030734831,0.014974977,0.014549553,0.058922708,0.02092086,0.032047812,-0.00415772,0.03149032,0.016998388,0.05886538,0.018117407,0.028937122,0.037110507,0.007275538,0.0135929,0.020749936,0.054971036,0.015013187,0.017506879,0.041181356,0.023159603,0.029468695,0.0028549617,-0.0041599018
17325,-0.004447946,0.00036145435,0.0064247325,-0.032714292,0.018956224,-0.02928822,-0.037087306,-0.028910654,-0.036683794,0.0007997683,-0.01761922,-0.029140247,0.008513038,0.0052174884,-0.024186617,-0.03996149,-0.00021073844,-0.012940551,-0.0103539275,-0.016402237,0.0068171103,-0.018521097,-0.023264483,-0.011329065,-0.021322826,-0.012797208,-0.0019151984,0.040490415,-0.037611883,-0.025443664
17326,0.020525297,0.062136132,0.05761147,0.010911748,0.017282492,0.011145902,0.008631481,0.05148628,0.016459575,0.013367151,0.038466442,0.04216005,0.026255513,0.038701307,0.038362462,-0.0056176223,0.021884328,0.017307572,0.030919217,0.027533822,0.012899805,0.04358999,0.04614966,0.027167195,0.025866563,0.00678643,0.0613932,0.017432489,0.04628044,0.007101378
17369,-0.055605847,-0.038502872,-0.006576115,-0.012179088,-0.020511258,-0.017682232,-0.030432627,-0.027071988,-0.026309727,-0.008035712,-0.035239737,-0.025186708,-0.04095936,0.003766921,-0.037101638,-0.0029507615,-0.039892633,-0.013794149,-0.034136444,-0.0025895312,-0.01871747,-0.021866746,-0.019431248,0.0029815894,-0.03145575,-0.011575818,-0.034385994,-0.04307087,-0.028494993,-0.03309374
17370,-0.028340504,-0.05422068,-0.030240916,-0.03931914,-0.009942089,0.026123809,-0.020693537,-0.029952437,-0.027899563,-0.03267496,-0.06125583,0.023011962,-0.0034722148,0.018856993,-0.027335158,-0.038653076,-0.012546015,-0.0048459196,0.020583715,-0.012790449,-0.0180029,0.0012763571,0.0020715736,-0.008595485,-0.04614969,-0.016069941,0.01422725,-0.048225563,-0.030334583,-0.04294692
19795,-0.029808363,0.07908095,0.05852526,0.022812793,0.053059414,0.04822896,0.04338108,-0.008818296,0.047405586,0.04983099,0.007111071,0.029528132,0.030394912,0.01026914,0.08300375,0.07147858,0.033567145,0.017541427,0.032175306,0.060729966,0.05236268,0.038116682,0.08881074,0.029371731,0.029230371,0.04337089,-0.014780253,0.039767273,0.044660237,0.04722381
19796,-0.005680504,0.07405477,0.05912232,-0.0054096137,0.033022624,-0.0069542807,0.033630494,0.009548239,0.051807243,0.027692279,0.0031097066,0.044426095,0.013386309,0.024788423,0.03066232,0.028121188,0.032710444,0.0009857515,0.014590359,0.04273827,0.04291341,0.039120268,0.090195656,0.025012724,0.03425187,0.012288754,0.030551441,0.006341306,0.014397328,0.048302587
19827,0.021592617,0.04011426,0.040842205,0.007655252,0.0064467597,0.01417259,-0.003835516,-0.026179641,0.048575778,-0.0058116615,-0.0038810372,0.027830293,0.03085647,0.025464175,0.02141905,0.013552383,0.007724602,-0.021188406,0.026885794,0.027655354,0.022220718,0.018706428,0.005659059,0.044565078,0.027042797,0.0029970396,-0.0050225235,0.042932298,-0.0079750335,0.022613809
19828,-0.017639836,0.011727098,-0.031831935,0.018348595,-0.030696573,0.015585095,0.016515514,-0.02401956,0.010380965,-0.011303891,-0.010696191,-0.018883167,0.03769612,0.0079128565,0.009739405,0.05002876,0.0060203825,0.0017265455,0.014544358,-0.005131815,0.015001471,-0.002241886,0.030573092,0.02761791,-0.0019616305,0.008029574,0.014876963,0.0047537903,-0.003189412,0.019509494
19829,0.015551207,0.0016825912,0.0069227614,0.0005065948,0.0013688164,-0.007138575,0.01627197,0.018798688,-0.03245644,0.004628636,-0.012016022,0.015250489,-0.013432696,-0.0022601679,0.0065771737,0.017839417,-0.010568523,0.01827877,-0.0204177,0.029188722,-0.013151799,0.0010477249,-0.019815816,-0.019528082,-0.011824317,0.013129779,-0.0065037757,-0.017391758,0.01944673,-0.0071673007
19830,0.0145611605,0.059072584,0.012952258,0.0044068466,-0.0023304485,0.025097536,-0.0047307317,0.022321425,-0.0023676765,-0.006061949,-0.001987758,0.02005515,0.0072533847,0.0028137648,0.014342785,0.023238381,0.009560824,-0.00014786019,-0.006256023,-0.011734691,0.03147293,-0.016752057,-0.011457812,0.0054642395,-0.009913174,-0.012760076,0.001288852,0.005574204,-0.03557301,0.044849634
19862,-0.0030635458,-0.023525007,0.0071747457,-0.019985395,-0.017761104,0.0049085827,0.006907843,-0.025739798,0.015330884,0.0005311873,-0.0446327,-0.0032830231,-0.005769275,-0.007916122,-0.016375205,-0.019361777,-0.027984262,-0.050972924,-0.008973915,-0.02669833,-0.022039315,-0.023701979,-0.0036044158,-0.021632493,-0.021613883,6.884212e-05,-0.0013166809,-0.018199822,-0.008710836,0.005281899
19863,0.04074351,-0.0057986514,0.01273248,0.018930594,-0.0028436035,-0.004068988,0.025939202,0.006689083,-0.006081411,-0.010239178,-0.02023172,0.002460216,-0.031071926,0.0083010085,0.016305555,0.018379835,0.014260121,-0.021909222,0.02302627,-0.00069395144,0.004338627,-0.012820124,0.010082367,0.021637596,0.0154051995,0.008151268,0.0032953664,-0.022760356,-0.016759844,0.018910928
19864,0.007565552,0.035758525,0.0007104582,-0.006077369,-0.01883355,-0.007545132,0.02442641,0.017959088,-0.014202517,0.025017977,0.014257848,0.01207991,0.0049613602,0.0011148839,0.0045435484,0.0054779835,0.02188988,-0.024900109,-0.018969923,-0.0069577876,0.010939551,-0.008700426,-0.02084745,-0.00097558304,0.0031618278,-0.010950244,0.001444294,-0.009920801,0.026711091,-0.0017644943
19900,0.02633969,0.0040504835,-0.024212994,0.018491196,0.0009106275,0.05443543,-0.0010916294,-0.02852927,0.021764582,0.00974838,-0.05229476,0.017354622,0.024123257,-0.014262187,-0.0065964474,0.029542694,-0.018296313,0.0010101796,-0.0027897668,-0.033578012,-0.015116756,0.0007296424,-0.026725052,-0.004040582,0.0019464748,-0.001218248,0.00138306,0.0066949767,0.04345053,0.011946966
19901,0.0044676405,0.017129622,-0.014374596,-0.024436787,-0.0012607955,-0.0042648376,0.018514799,0.017873205,-0.038842518,-0.013276904,-0.018156074,0.014007135,-0.00616411,-0.0017067232,0.0012468187,0.0064571984,-0.0040597175,-0.010712684,-0.009102994,0.0017286657,-0.013793233,-0.009085247,-0.01718197,-0.0013817657,-0.023379542,-0.000891529,-0.0073122624,0.023164561,0.002557197,0.017920041
19941,0.047959954,0.0496228,0.014456067,0.028377771,0.046191365,0.062379956,0.0370677,0.021882832,0.027909711,0.038310897,0.026376307,0.037048172,0.040643994,0.041264333,0.0349763,0.039032083,0.002183175,0.021854432,0.07245118,-0.0018443806,0.012637534,0.025651032,0.03466049,0.020994207,0.03667489,0.02427189,0.04349271,0.040423814,0.020655487,0.01998602
19985,-0.030440683,0.07598861,0.013330628,0.03534029,0.060025588,0.032869548,0.056193102,0.016096469,0.09315335,0.072810195,0.011103791,0.0543057,0.045549985,0.026375761,0.09374612,0.07150202,0.02430367,0.015932487,0.04292432,0.094584405,0.054330125,0.04425859,0.073966525,0.04117691,0.0027049147,0.068110846,0.05430953,0.062319785,0.0016547049,0.097671725
