,turtle,fish,bee,frog,rabbit,cow,cat,dog,raccoon,monkey,rhinoceros,giraffe,elephant,leopard,penguin,tiger,bird,sheep,lion,alligator,bear,deer,goat,horse,squirrel,camel,ant,kangaroo,donkey,zebra
10820,-0.031215033,-0.028468676,0.018705623,0.027589602,0.018877331,0.012370915,0.0125865005,0.029679045,-0.0056711417,-0.020219026,-0.02834919,-0.012219082,0.022870379,-0.015951544,0.0045435526,0.020392036,-0.023238564,-0.008007645,-0.015186313,0.017040305,0.0075163245,-0.020160023,-0.012857936,0.005286263,0.033027153,-0.018653883,0.045350686,0.007367382,0.03878611,0.018700244
10821,-0.033363,-0.020330178,0.010389875,0.011657588,-0.0046656732,-0.009720464,0.019620737,-0.018616036,-0.006052002,-0.024122423,-0.05874103,-0.054202795,0.038147513,0.011861451,-0.019118847,-0.007779336,-0.01728036,0.03275518,-0.036063496,0.0026780183,-0.03092002,-0.016838057,-0.00881026,-0.026790105,-0.0023879323,0.0006090145,0.009297219,0.0037939502,0.0024564725,-0.027704248
10822,-0.019202186,-0.028499715,-0.015042665,-0.0022191138,0.008734077,0.0035858762,0.01655814,0.053490806,-0.015337516,-0.023187099,-0.0038585376,0.000955794,0.022057392,-8.998563e-05,0.02743949,-0.005357722,-0.011267244,0.0025910593,0.04100005,0.029407399,-0.0061501977,0.003828876,-0.01531778,0.021550404,0.0025336416,-0.0004664481,0.027177393,0.0031680844,0.025446124,0.0013520085
10866,-0.03377756,-0.025044119,-0.019660087,-0.0041087246,0.011831034,0.011250794,0.026172245,0.024093801,-0.011281858,0.006586606,0.004216352,0.007332751,0.010507916,-0.0076745576,0.005884198,-0.01140226,0.012444149,-0.012569941,0.02241786,0.02116882,-0.022434196,-0.010165384,-0.019727696,-0.019596519,0.023132468,-0.009541949,-0.02665331,0.0022827599,-0.0012970172,-0.011964977
10867,-0.010753942,-0.033180226,0.061293203,-0.012971304,0.010957114,0.010869811,-0.00408517,0.00647069,-0.03051266,0.0026239187,-0.02616591,0.022749282,0.007542579,0.018903658,-0.0037959118,0.043011457,-0.0052714334,-0.025567899,-0.015153957,0.029171713,0.02974114,0.005809088,-0.0019400829,-0.014800671,0.02863265,0.010528721,0.029973427,0.032350224,0.020183718,0.00097571156
10868,0.0052989256,-0.007696018,0.010853681,0.012432083,-0.0104621835,-0.0021773407,0.01372356,-0.01376742,0.0060116374,-0.0029736387,-0.014518499,-0.021580711,0.022744754,0.022659788,-0.013436574,0.013660864,-5.8803707e-05,0.037362073,-0.015039712,0.006270624,0.004208237,0.0061493,-0.014841612,0.0064303544,-0.017372234,0.015494061,-0.005644305,0.0073100408,-0.013297201,-0.025428066
10869,-0.0010699792,-0.017212002,-0.028789269,0.024126714,0.005819063,0.00069752504,0.0115559595,0.032325115,-0.0066170315,-0.04120903,-0.011997841,0.01178212,0.022157433,0.008462674,0.011270109,0.010447591,-0.026695745,0.0066433162,0.04606386,0.007948619,0.017416403,-0.018206097,-0.016035525,0.0062845745,0.004359495,0.0005539355,0.029536009,-0.008376188,0.006200206,-0.014077873
10913,0.029540211,-0.0054897047,0.003786793,0.007966499,-0.006436067,-0.0070350035,0.049913447,0.043525014,-0.052130226,-0.0025034505,-0.017809011,0.017954433,-0.008042377,-0.007116014,0.013973001,0.0035051655,-0.015949378,-0.009499713,0.0032247007,0.002980087,-0.026975205,-0.008120335,-0.027845794,-0.01580926,0.020774797,-0.007644637,-0.013184023,-0.010222304,-0.0024050735,0.015356733
10914,0.034164324,-0.0074809133,0.019834185,-0.004211467,0.0013729067,0.006933128,0.025077963,-0.007732201,0.009176346,-0.0091204,-0.04271653,-0.0039932798,-0.015621615,-0.017623533,-0.018502792,0.008538351,-0.016437445,0.0044226716,-0.004259559,0.040896803,-0.008200414,-0.002536051,-0.018800419,-0.019409282,0.025005622,0.0045748283,-0.02673442,-0.0068330728,0.009831683,-0.0041293413
11007,0.010989481,-0.002437394,-0.008937827,0.026176147,0.014114683,0.011923808,0.033614974,0.052756924,-0.026704187,-0.0048137563,-0.0274691,0.017729575,0.022455378,-0.007546656,-0.0072455313,0.02638153,-0.041351665,-0.023055864,0.017703125,0.022283828,0.021165302,-0.0036481621,-0.010609284,0.0010546433,0.009193617,-0.0028685431,0.026239047,0.028703311,0.018449914,-0.03982593
11008,-0.044019192,-0.003295387,0.021299345,0.032322444,0.01707411,-0.0055508898,0.029774144,-0.002177519,-0.0342867,0.0051991,-0.04549246,-0.01666862,0.0028402843,0.0139731495,0.019255744,-0.0060265115,-0.012165421,0.007224155,-0.0043778317,-0.008779793,-0.0049948064,-0.0003498172,0.0048454744,-0.03181492,-0.0058557545,-0.023466459,0.008294217,-0.0047756718,0.015928218,-0.019644933
11055,0.016650405,0.02209957,0.003363247,0.0070472187,0.029410271,0.010148131,0.0077136196,0.050213035,-0.043997318,-0.0062137023,-0.025451303,0.020928646,0.027623124,0.0049660765,-0.0014934341,0.0019192112,-0.018129148,-0.021249121,-0.009980952,0.0048831087,0.005361706,-0.017453872,-0.016879087,0.010898839,-0.012403528,-0.0021521803,0.045637846,0.013552595,0.0194743,-0.010902607
11056,-0.021830557,0.002956377,0.00012282484,0.021560967,0.01221136,-0.0077645103,0.0079534715,0.046047438,-0.042994563,-0.00979038,0.0032170566,0.017933294,0.015857985,0.026295504,0.0040678284,-0.0129796965,-0.014805872,-0.011533033,0.007914844,0.04009449,-0.025940314,-0.0155226225,-6.666593e-05,0.00608579,0.011434826,-0.005568246,0.05174798,0.0064504817,0.037729662,-0.0113562085
11057,-0.011984158,-0.022646615,0.0041153934,0.019172348,-0.00729754,0.015006672,0.018534943,0.003355061,-0.02140368,-0.0014779516,-0.020791559,0.011612449,0.0017120983,-0.028910905,-0.009645225,-0.008698345,-0.0002977286,0.006841472,0.0034329689,-0.012510705,0.00987325,0.017964654,-0.006528419,-0.016530698,0.0075619207,0.013951092,-0.000993769,-0.018744862,-0.0141865285,-0.014435858
11101,0.008572264,0.014868125,0.019900648,0.00076408806,0.0027393831,-0.0036159884,0.013943508,0.0022968426,0.00038530523,-0.0029630475,-0.027874907,-0.0031853449,0.015074256,-0.010875071,-0.0005324306,0.014847103,-0.01018189,0.016905297,-0.0050334246,-0.0009675322,0.0023306848,-0.011779758,0.013407376,-0.002220117,-0.029710583,-0.010216883,0.028522259,0.0051964284,0.003119807,-0.013681899
11102,-0.017265396,-0.013415371,-0.003903689,0.008171615,-0.012753519,-0.016314838,-0.014585495,0.017712628,0.0018179895,-0.012505858,-0.013232582,0.0010069608,-0.009008809,-0.018494153,-0.011187705,-0.013129345,0.006773126,-0.0063475203,0.007842178,0.0207374,-0.010741818,-0.0303061,0.010423381,0.0053828377,-0.009877763,0.03257697,0.03925665,0.01119405,-7.8899786e-05,-0.026556969
12985,-0.020032698,-0.02453514,0.0020299705,-0.01021338,0.0007572008,0.004575956,0.021769874,-0.010570754,0.018116647,-0.021650316,-0.009307698,0.003214378,0.00081681245,-0.004696077,0.014691723,-0.0031685922,-0.039326724,0.041317686,-0.03087084,0.01784908,0.017185442,-0.0041722283,-0.005647268,-0.007954806,-0.01754719,-0.007843665,-0.0047080643,0.023495315,-0.0042899013,0.014623195
13033,-0.012897228,0.0079811355,0.011773686,-0.019870883,0.021073975,-0.004423792,-0.0070421514,-0.024863848,-0.0029307466,0.0048167915,-0.006357707,-0.0009704844,-0.015150228,1.7054379e-05,0.0007015091,-0.019462964,-0.017940128,-0.008351797,-0.030347554,-0.00046492895,-0.01541073,0.037521075,-0.0068896427,-0.016355539,-0.012135804,0.006622804,0.0070619597,0.003667514,0.030349946,0.01968212
13034,0.011678633,-0.031682957,0.020704836,-0.0043994766,-0.0024381373,0.0026008075,0.019052707,0.019706009,-0.024511779,0.013685127,0.022381142,0.010235938,-0.0011392814,-0.011166823,0.011653501,-0.031117419,0.006352873,-0.026174434,0.023079827,0.011353359,-0.023144232,0.030712306,0.00026037838,-0.013097613,0.016865436,0.026899861,0.008090134,-0.020118034,0.015733248,0.025415951
13082,-0.06496536,-0.017218096,-0.019164706,0.019720424,-0.016228886,0.014507018,0.0051367953,0.0016964412,-0.019005008,0.008229167,-0.019943984,-0.031345423,0.034614317,0.008163161,0.028927343,-0.008202971,-0.00569928,0.03788099,0.016297055,-0.0020728502,0.008486615,0.015848054,-0.037962016,-0.017476441,0.029688805,0.008611545,0.013653934,0.024918348,-0.016431956,0.029541753
13083,-0.03019982,0.0004621794,0.054124817,-0.026665298,0.001731072,-0.00143664,-0.005584466,-2.5956038e-05,-0.012737681,0.015302504,-0.011060574,0.030790776,0.032746594,-0.0054041003,0.010518511,0.036184106,-0.008324169,-0.02559907,-0.023912013,0.016521407,0.0076962323,0.010987658,-0.024839468,-0.00064365176,0.02935736,-0.00422003,0.0554197,0.02324593,0.018338148,-0.010203388
13084,-0.0050505907,0.003426468,0.057061717,-0.029482724,0.004474402,-0.0124326395,0.007926605,0.02918006,-0.009697641,0.016641086,-0.02162801,-0.0051420424,0.015713222,-0.02494152,0.008707435,-0.005616914,-0.0052284133,-0.035028853,-0.012707737,0.010678686,-0.019917486,0.005563078,0.018568993,0.012183006,0.004885007,0.012134604,0.043649998,-0.008266372,0.011375349,0.0014304552
13085,0.014760927,-0.023790887,-0.008018603,0.0050283023,0.0026945285,-0.000668861,0.023090696,0.043131616,-0.013181448,-0.012260765,-0.020723207,-0.0073389555,-0.0024109513,-0.032844704,0.022859795,-0.0041336664,-0.018852076,0.027525662,0.013870302,0.022557957,-0.012542044,-0.014760454,-0.02272203,-0.014220779,0.0072881873,0.008913706,0.007972995,-0.015437533,0.027431093,-0.0064836205
13132,-0.008116278,-0.0459311,-0.0076605077,0.014413794,-0.014721653,0.015033238,0.029388556,0.0051441416,-0.027016489,-0.013270151,-0.0018102924,-0.0050316625,-0.020653233,-0.03629142,0.0018910132,-0.0020226226,-0.018251065,-0.024771275,-0.0013667428,0.021100923,-0.01261486,-0.0060837567,-0.005233307,-0.015795598,0.027478063,-0.003707371,-0.0035370898,-0.009298109,-0.006648746,-0.009741459
13133,-0.0016691665,-0.0076731774,0.04763092,-0.0099071665,0.0066462476,0.011381596,0.0026566617,0.0038111042,-0.03139418,-0.011790584,-0.023620883,0.00455825,0.023215687,0.005490148,0.0037649313,0.026486764,0.016582808,-0.021488896,-0.0023395524,0.040716127,0.01099275,-0.013255726,-0.020912677,0.013749905,0.028206944,0.019249825,0.04610345,0.014385544,0.0013733814,-0.005284434
