,cat,camel,bird,giraffe,monkey,donkey,kangaroo,rhinoceros,elephant,raccoon,horse,cow,leopard,rabbit,goat,lion,turtle,zebra,dog,frog,sheep,tiger,ant,alligator,deer,penguin,bear,squirrel,fish,bee
58091,0.0041676406,0.014043334,0.010619883,0.0061950437,-0.008289347,-0.0018844114,-0.0077807554,0.0007250697,0.02697908,0.010840925,-0.01765691,0.0035434507,0.033052836,-0.016138975,0.009281128,0.026558243,-0.00020813134,0.00069794524,0.0022468863,0.00087999116,0.0009261065,0.0018789129,0.028999502,-0.0019199351,-0.01127418,0.01644641,-0.014520672,0.0055583124,-0.011069499,-0.022893516
58148,-0.037708886,-0.0018604338,-0.023873357,-0.008779703,-0.023433236,-0.018075608,0.010039643,-0.017351286,0.0041080513,0.00023163809,-0.012040344,0.014212646,9.384316e-06,-0.022126092,-0.004937436,-0.0069098994,-0.015794849,0.0026225809,-0.002515858,-0.01555862,-0.019728974,-0.033354327,-0.013159002,-0.012188925,-0.0042570382,-0.023326294,0.0015531682,-0.018905343,-0.027157918,-0.012166115
58149,-0.010904948,-0.021902353,-0.017739115,-0.019124093,-0.00628826,0.015018773,-0.0148159005,-0.0030591656,-0.0047190315,-0.029586898,0.0004953279,-0.011079826,0.0040088566,-0.023344466,-0.010012673,-0.05163316,0.025330178,-0.011435326,-0.014305454,0.012300671,0.022034794,0.009940374,0.019112142,-0.002652981,-0.0049175327,0.037960302,-0.025430195,-0.016849577,-0.037762705,-0.0005961757
58206,0.0057064313,-0.020873435,-0.0050264895,0.0072132475,-0.014603826,-0.03514601,-0.009645504,-0.034678336,-0.033452753,0.006321665,-0.037922975,0.0010176795,0.0077691344,-0.009509982,0.00815453,-0.02280132,-0.012753361,-0.022837125,0.01837471,-0.031378053,-0.0077560395,0.006963896,-0.03266066,-0.01810993,0.028133228,-0.021748818,0.017642898,-0.019496469,-0.03808485,0.021504225
58207,0.008030797,0.016557472,-0.0070598684,-0.01591982,-0.024705095,0.0074816383,0.0046300315,0.001253399,0.006976797,-0.02145935,-0.0026786902,0.023116069,0.0399863,-0.0026544284,-0.00665665,0.01546425,-0.010742657,0.025464624,0.02797828,0.017674664,-2.8630719e-05,0.008195951,0.002153095,0.0034240943,0.026712144,-0.004217547,0.023728019,0.01602208,-0.006621659,-0.0033429756
58208,-0.003994226,-0.008451927,0.0069661825,0.00069608307,0.009855178,0.006591668,-0.021612665,-0.0009354812,-0.024538139,0.01649663,-0.008902288,-0.0038792994,0.0097245155,0.012404828,0.02375806,-0.015138934,0.0063788905,0.0142415315,0.007223139,0.006524164,-0.0023594797,0.032508425,0.015686886,0.00067657203,0.0007982569,0.009673175,0.032170776,0.0036794376,-0.01657,0.007387833
58264,0.013357653,0.0028209796,0.020871108,-0.00455693,0.02196568,0.0037547008,0.023637934,0.027750736,0.010935611,0.0234783,-0.0057178545,0.006690243,-0.007352501,0.011332438,0.010740533,0.012989794,0.0066774157,0.03551418,0.015467525,-0.004442736,0.015590098,0.0131239565,0.017960308,0.0117464075,0.01492774,0.03004816,-0.0100300675,0.023072883,0.03491358,-0.014736925
58265,-0.01003798,0.023738852,0.011070259,-0.008444517,0.013449368,-0.00048395246,0.022710884,-0.010975472,-0.0062082806,0.036287125,-0.00717276,0.011647337,0.034490142,-0.0089843245,0.005358029,-0.006008563,-0.018512705,-0.017232122,-0.015672509,-0.004225932,0.024056887,-0.01030016,-0.0186397,-0.0032121977,0.011286698,0.00035223426,0.007850021,-0.03163089,-0.039550666,0.00675773
58266,0.030398386,0.02546955,-0.00082262186,0.0033998135,-0.010272643,0.0287406,0.01802986,-0.009893061,0.019143973,0.028988821,0.008230128,0.025644654,0.025548032,0.016134873,-0.029291002,0.025972744,-0.018370317,0.009969312,0.009111741,-0.012103633,0.00048371652,-0.014603197,0.013798085,0.013878065,0.032477878,-0.0047846143,0.027503386,0.025552548,-0.012009393,0.00835449
58267,0.01858974,0.013343641,0.0053512757,0.0022327497,-0.016482899,-0.046347927,-0.021316862,0.011919442,-0.0143969925,0.0029592284,-0.017396068,-0.0019010076,-0.0023813874,0.0032840755,0.022178302,0.015241939,-0.0009172992,-0.0033119682,0.015781617,0.005109397,-0.045371268,0.0022002265,-0.006673243,-0.016883075,0.02027911,-0.025989948,0.021693481,0.041464362,0.02554211,-0.0007502337
58322,0.0049249385,-0.014154513,-0.0062243044,0.022210443,-0.012483959,-0.0048246086,-0.011479064,0.00763829,-0.010495309,-0.004896545,0.018032368,-0.004994878,0.004055835,0.012825011,0.0028508557,-0.0045458362,0.012970909,0.014012945,0.04423374,0.019195724,-0.005876474,-0.022393646,-0.0024300937,-0.0065161423,-0.014363837,-0.004022704,-0.03000463,0.008521835,0.013033538,-0.038736966
58324,-0.016567482,0.017693544,-0.01883901,0.0049819103,0.0031451182,-0.02953162,-0.0009281573,-0.0010487282,-0.0071253576,0.024099806,-0.006939793,6.676186e-05,-0.014812096,-0.0028905934,0.009828241,-0.02556944,-0.0054615755,-0.03726531,-0.0033687341,0.009146787,-0.0005388136,0.0064271386,-0.025597578,0.0047124266,-0.022104137,-0.009014546,-0.05137201,-0.0145819085,-0.045522675,0.017166017
58325,0.028521327,0.0076077157,-0.024829566,0.0390029,-3.4862973e-05,-0.0024441862,-0.010704254,-0.0019200683,0.034349587,0.018608594,-0.0037182875,0.022890672,-0.0066447966,-0.0028285347,-0.015714807,0.028479973,0.010537893,0.005480781,0.020275917,0.0017739671,0.019341683,0.0062071774,-0.0024268392,-0.0011110394,0.030602949,0.008536278,-0.00034236733,-0.0007404803,-0.0068571777,0.024992997
58326,-0.016965315,-0.0012928179,0.025740944,-0.00080146507,-0.013342627,-0.035825986,-0.025768777,0.0012894087,0.012125887,0.03661904,-0.020836582,0.018370247,0.0002299634,0.0006699916,0.012250186,-0.009289307,0.020716967,-0.00484476,0.00020054542,0.023479432,-0.032182753,-0.020659408,0.011638206,-0.0033194919,-0.018391525,0.006155779,-0.0065232255,0.022830645,0.021464342,0.015284702
58382,-0.03369656,-0.011948797,-0.024147302,0.030143125,-0.019418923,-0.04907942,0.001769919,-0.0027776416,-0.019871347,-0.0002497503,-0.02432383,-0.008843073,-0.032416727,-0.005976146,8.431178e-05,-0.022059679,0.005704501,-0.042208392,0.020347929,0.005119299,-0.018616837,0.026698975,-0.026319494,-0.007435584,-0.024751661,-0.0007598509,-0.043227375,-0.002772718,-0.040937047,0.011836708
58383,-0.006984526,-0.0037451212,-0.03408936,0.011954936,-0.019648246,-0.0027065072,-0.018248728,-0.019377759,0.014258099,0.010485552,0.008729746,-0.0030457235,0.002583314,-0.014278707,0.01992953,-0.004982508,0.0039753458,-0.00790704,0.020433946,0.0119509995,-0.0044432417,0.02307705,-0.005519862,0.005603505,0.009430907,0.0015886569,-0.0010219965,0.013098716,-0.001848348,0.031763006
58439,-0.00026972638,0.03784278,0.027524823,-0.004178506,0.0042578704,-0.004348112,-0.008092633,-0.003383901,-0.010940275,-0.008284084,0.0062013157,-0.0041046194,0.008828176,-0.0056922236,-0.027452081,0.011299307,-0.04094587,-0.03570372,0.0026054184,-0.02209799,-0.00085389224,0.022673411,-0.002176273,-0.015090778,0.012307812,0.014217642,-0.0139166415,0.022943998,-0.023478465,0.003953789
58440,-0.025042066,0.011493088,0.00012548159,0.032558095,-0.005268311,-0.03155981,0.01035965,0.006773475,-0.012870211,0.01336243,-0.016140869,0.0038629293,-0.013243374,-0.006792087,0.0015452448,-0.0034395412,-0.006364966,-0.0073359185,0.017158324,-0.006635412,0.007872551,0.012268442,-0.018259801,-0.015711756,-0.016943587,0.015891882,0.020829061,-0.0057360516,-0.026568182,-0.0036732254
58441,0.007901249,0.024262873,0.008645195,0.01755889,-0.0012863679,0.03456859,0.021439208,0.0087488135,0.002942044,-0.005700316,0.030675894,0.006061224,0.020225229,-0.015575044,0.029921994,-0.022710307,0.022000337,0.025713844,0.01116177,0.010775651,0.0029006607,0.029657006,-0.008435404,0.01381845,-0.02065993,0.0022213953,0.011425514,0.035469823,-0.010131844,0.0018559633
61980,-0.004729331,-0.022830114,0.017311122,0.020093912,-0.014283575,0.031582132,0.012841191,-0.0013649692,0.03393958,0.016847083,-0.010776709,0.01560367,0.00032452666,-0.0046071005,0.010145007,0.008888724,-0.004938081,0.013036184,0.0064885058,0.01189961,0.022217462,-0.012836732,-0.00354473,0.01969661,0.013602491,0.0239281,0.0011133855,-0.009044818,0.029862469,0.0035394263
61981,0.0048026983,-0.014426188,-0.007163398,-0.0051748143,-0.0022806383,-0.01292726,0.017877843,-0.022490539,0.01924006,0.008671162,-0.013376006,0.022174194,0.04516058,-0.0028526485,0.021689659,-0.011480792,-0.02138898,0.008296629,-0.007178824,-0.0004941697,0.010295419,0.002999068,-0.014106676,0.0007673015,0.048822194,0.02042052,0.021107495,8.720501e-05,0.011319931,0.01805064
62039,0.012316178,0.011796157,0.007434363,-0.0065469765,0.012205807,-0.028988836,0.008830864,0.0009958212,-0.0042440128,-0.0016595436,0.0044272286,0.005458145,-0.0074672145,-0.0058251624,0.01587752,0.022781884,-0.005354861,-0.011498998,-0.012879231,-0.015382321,-0.011639543,-0.031579856,-0.0049621533,-0.017105425,-0.014284057,0.024420386,-0.002884012,-0.024217831,0.016393509,-0.035078123
62040,-0.022110222,0.015852828,-0.015757522,-0.010701795,0.019770384,0.014699052,0.007240992,-0.015853845,0.0049525364,0.032156173,-0.018314859,-0.0014810386,-0.0023357945,-0.006745621,0.012902404,0.03943917,-0.011149487,-0.015173647,0.00011304129,0.0120932525,0.0035710305,-0.033743564,-0.007192272,0.026206888,-0.009764492,0.012570973,-0.023362353,-0.038295723,-0.0129678855,0.0011540862
62041,-0.005406222,0.0075231013,0.003603934,-0.010453043,0.004464311,0.0064010606,0.0157954,0.018818403,0.002478337,0.010537039,0.006960535,0.003292789,0.00043857843,0.012241437,7.5500306e-05,-0.01458326,-0.0033648387,0.0061822156,0.0002912184,-0.012863529,0.006570158,-0.004942667,-0.015134186,0.021342939,-0.0030931265,-0.020987881,0.00030910037,0.010184601,-0.014945209,-0.008825584
62098,-0.0101794,0.006398762,-0.006403928,0.0031509965,0.01873605,0.013343401,0.006664244,-0.0038570773,-0.00017414754,0.032197323,0.0013156376,-0.0021522278,0.009510531,-0.0011549789,0.0116306385,0.018803181,-0.0026506502,-0.015602403,-0.010550772,0.013224058,0.022383785,-0.007753042,0.01892729,0.008404004,0.021501353,0.04110438,-0.04942818,-0.039038472,0.006399331,0.020466143
62099,0.01969922,0.003899283,0.011658884,-0.03714969,-0.0060276017,-0.020727856,-0.0248106,-0.023765191,0.029244117,-0.03984679,-0.011389091,0.003265095,-0.01952149,-0.0044505964,-0.012568049,-0.0027501609,-0.009258831,-0.02709668,-0.021075897,0.033348486,-0.004748271,-0.026561929,-0.014695493,-0.006320718,-0.00020779825,-0.0032146343,-0.024120597,-0.0060983263,0.016310977,-0.01579501
62100,0.010106229,-0.020092187,0.027684927,-0.0009876629,-0.009516344,-0.02294471,-0.026777064,-0.009375413,0.014043686,0.02478913,-0.010316058,0.02414953,0.00049177743,0.015582324,-0.00056207244,0.008117274,-0.007756604,-0.015803322,0.01768747,0.025994914,-0.0048826053,0.013498183,-0.0006648035,0.006648015,-0.007782819,0.009666638,-0.014428376,0.037033945,0.007580102,-0.04158092
62158,0.012935323,0.04011498,0.0063508837,-0.0056223474,-0.0047394154,0.008643929,0.022100868,0.006814444,0.0022230793,0.059491973,-0.008594367,0.01253571,0.024874387,0.026454844,0.015058263,0.0015015962,-0.020363785,0.007455891,0.00096741505,0.032715112,0.030676305,-0.0052625113,0.0045809317,-0.00308072,0.0013411088,0.017614719,0.014769784,-0.021394111,0.012702496,-0.013349733
62159,-0.024909742,-0.0039561484,0.0033783212,0.0028838634,-0.03145011,-0.01453311,-0.019496793,0.008155506,-0.02817335,0.030339835,-0.008545418,0.011403844,-0.013807016,-0.019111717,0.0012179682,-0.0012315208,0.005932413,-0.023545006,-0.020061089,0.018063268,0.023431325,-0.014237876,-0.024579333,-0.0030567304,-0.00482411,-0.011082056,0.025395991,0.03157439,-0.017728006,-0.025478197
62160,-0.006941501,-0.021947576,-0.03469115,-0.017621262,-0.0005281453,-0.013334709,0.020704886,-0.015497898,-0.010832317,0.008739063,-0.006766953,0.037514966,0.022333307,-0.011701771,-0.010912277,-0.027351884,-0.009047798,0.0069614244,-0.006769428,0.01272539,0.015827255,-0.007760482,-0.0118654305,0.009181076,0.025424428,0.011338747,-0.010252892,-0.023010626,0.040642366,0.016142128
62218,-0.00013614446,0.0014732182,0.02033015,-0.007638401,-0.0117792,-0.020471942,0.032658394,-0.027376344,0.016495598,-0.015512352,-0.004002713,0.0041084304,0.011766111,0.013102752,0.0150955245,0.004371707,-0.013554178,-0.02108414,0.012665416,-0.018346246,-0.027075,0.0059120315,-0.028666148,-0.016108235,-0.025842242,0.0066718734,0.026381077,-0.02880384,0.017426373,0.0072555034
62219,0.009460922,0.003129229,-0.0029133733,0.01064233,-0.0050589764,0.002060418,-0.018937605,0.020854324,0.021532714,0.0068278406,0.024957493,0.026029902,0.0131608,0.007334413,0.033225354,-0.014177288,0.018261513,-0.019416878,0.012770783,-0.00202067,0.009854673,0.011907809,-0.012236051,0.0012561117,-0.012380272,-0.0041109645,0.023528114,-0.019646429,-0.007359139,-0.010558434
62277,-0.006888361,0.018244186,0.027514227,-0.011426338,7.438008e-05,0.027157096,0.030331584,-0.014518096,-0.0011272846,-0.008673889,0.0067778095,-0.011282132,0.010065324,0.0076224767,0.024029283,-0.00398837,0.023050323,-0.015408538,0.009877434,-0.0050840685,0.010874183,0.007555008,-0.0181025,-0.008272205,-0.0051222797,0.00085972436,-0.020571476,-0.026171813,-0.011715499,-0.02762639
62278,0.003997877,-0.036615252,-0.012566194,-0.014535795,-0.012721139,-0.023847027,0.009527765,-0.009627192,-0.00715081,-0.0066375863,0.003715733,-0.004202345,-0.0033887206,-0.022901706,0.017192949,-0.020734327,0.004754625,-0.018857868,0.014703634,-0.023257716,-0.010102417,-0.01075406,0.0028198122,-1.9980906e-05,0.0028501032,-0.0026028303,-0.020575231,-0.0067154467,0.013655703,0.034394998
62279,0.007850052,-0.03573823,-0.011790526,-0.028530007,-0.0058269333,0.0206856,-0.025987258,-0.008131182,-0.0023613349,-0.010183443,0.0037041965,0.00074942614,1.0591078e-05,-0.012315947,0.030348713,-0.032310814,-0.01622986,-0.0067729442,0.03680725,-0.006729717,0.008207765,0.010887419,-0.012925168,0.019198323,0.0076331273,0.012336597,-0.0090817595,-0.023097081,-0.00044348952,0.006334232
62337,0.027168283,-0.03054892,0.017491994,0.017180916,-0.007736586,0.022440331,0.0271308,0.0044724424,0.0065353415,0.011637598,-0.0028478506,0.0038446018,-0.0012077136,0.008035262,-0.010525587,0.045393135,0.017211685,-0.008101511,0.012967094,-0.005664401,0.030967295,0.011355613,-0.011397404,-0.002933265,0.023824312,-0.017531266,-0.010869239,-0.008895087,-0.02557323,0.009231314
62338,-0.0074019637,0.0025046899,-0.0074199806,-0.0017524026,0.012737193,0.005785531,0.009828751,0.020135999,0.0051065385,-0.0011436709,0.025523132,0.0009598842,-0.009921831,0.013667743,-0.014488374,0.012003947,-0.010530311,-0.008703665,-0.010945422,-0.0027255148,0.003185466,-0.040137768,0.02313134,-0.015044858,-0.006224897,0.0130885495,0.0114143,-0.0017444473,0.025284419,0.015592727
62339,0.0007703903,0.011037714,0.0036138427,0.00015376322,0.0020200822,-0.0245953,-0.012793775,0.0129148355,0.0007662604,0.010953225,-0.005621118,0.0010703772,0.0020748395,-0.006612796,0.0060315356,0.006630151,-0.020429095,0.017849302,0.013141555,0.004751276,0.015184945,-0.018908447,0.003109537,0.017935423,-0.017445706,0.00026886538,-0.029816581,0.036062405,-0.003587029,0.021812923
62397,0.0024473798,-0.008748612,0.012496829,-0.00209808,0.0055836565,0.032508086,0.023369929,-0.026603498,0.0008021171,0.010176008,-0.002596123,0.00031492626,0.012692344,-0.004215225,0.015959341,0.03393061,0.00568527,0.020045388,0.026939042,-0.032171942,-0.017255196,0.0020618604,-0.014019299,-0.00073402346,0.018632794,-0.0012805493,-0.0005777672,0.015115895,0.008548186,0.0067698364
62398,-0.0030288354,-0.0051570865,-0.011186614,0.00053047825,-0.010819023,-0.0040849415,-0.025858818,-0.017127277,0.018815387,0.014591298,0.011087618,0.016053705,-0.0015777681,0.021828802,-0.0036380116,0.02145339,-0.0151650235,0.021923417,0.0021458014,-0.007835762,0.027457302,-0.0075427108,0.014796979,-0.0013610059,-0.0075905486,0.010180109,0.0058908365,0.015968105,0.018550314,0.013322695
62399,0.013547513,-0.0038233388,0.01921891,0.010846033,0.003959725,-0.042676788,-0.0074843154,-0.018240465,-0.012663442,-0.036537345,-0.015000408,0.007205636,-0.0029543787,-0.0008225578,-0.019758848,0.011927773,-0.012268732,-0.015588027,-0.020908019,-0.004679276,-0.019372512,0.00095079484,-0.0046967156,0.030413764,-0.008917089,0.017801331,0.005382324,0.008021452,-0.021167867,0.013104095
62456,-0.03711442,-0.014686865,-0.026964627,0.012744288,0.0027027074,0.040025692,1.4721105e-06,-0.009874041,-0.018694723,-0.0023278727,-0.0071595586,0.013579602,-0.024682477,0.007225644,0.008767436,0.011583514,0.017525503,-0.023587272,0.0075468277,-0.013838891,-0.028408587,0.01927875,-0.011873783,-0.0006442459,0.03274209,0.009147869,0.014593106,0.02490048,-0.013742219,0.021316268
62457,0.031311918,0.032406405,0.0056555266,0.016468937,0.013057482,0.02755271,0.022684483,-0.004939556,0.04980397,0.017804781,0.00070245814,0.016344896,-0.00022102357,0.006709914,0.03362616,0.008422124,-0.0036129144,0.044012014,0.050034195,0.022062019,-0.0009199412,0.0033653954,0.0010765971,-0.00508086,0.04577146,0.011357035,0.030137835,0.018359559,0.050087687,-0.01055669
62458,-0.01694771,-0.014240295,0.0043891496,-0.009458863,0.011289388,0.0068603083,0.02334697,-0.008352515,0.010463648,-0.00013382496,0.016180612,-0.00039636684,0.015519221,0.002984905,0.01985274,0.007841761,-0.0056699426,0.010433645,0.019382082,0.049905732,-0.010148431,0.017993083,-0.01829046,0.021578358,0.01976139,-0.01827877,-0.0036728065,0.013366313,0.019867113,-0.013125911
62514,0.038709585,-0.022117555,0.014665723,-0.017973546,0.009388823,0.0011699591,0.010384483,-0.00048808721,0.0043746904,-0.032742698,-0.005202524,0.011558811,0.0038430996,-0.009146636,0.009843566,-0.046397757,-0.0039986917,0.040512923,0.010745692,0.0008578763,-0.01767782,0.009944852,-0.0005284518,-3.4162e-05,-0.0074654296,0.02659803,0.0038710553,0.016538255,-0.020215241,0.04390055
62515,0.0052690394,-0.008432983,-0.011083036,0.0071782353,-0.00036630468,0.0048258156,0.04147863,-0.009543937,-0.030085454,0.0076200846,0.017673643,0.023065845,-0.010341746,-0.0043323175,-0.020789655,0.0017904557,0.004632237,-0.010120422,0.02425482,-0.012294785,-0.008626774,0.0005473444,0.006753512,0.0009555857,0.025794825,0.0116361035,-0.019865163,-0.0042602555,-0.001724196,0.026046509
62516,0.03909075,-0.0053409073,0.016559884,-0.0024025745,-0.005036036,0.02555981,0.034743324,-0.017939007,0.0320437,0.023624701,0.02095862,0.018665906,0.0058456794,0.022298498,-0.04089773,0.037855133,0.0055530258,0.012565943,0.012621108,-0.017894523,0.021420008,-0.006840708,0.016388012,0.005262146,0.023199426,0.054180432,0.032449964,0.019109009,-0.010077461,-0.010362472
62517,-0.002303174,0.004671512,0.004049622,-0.004544432,0.017697718,-0.012785968,-0.01663441,0.041030463,0.040352553,0.023945427,0.027912743,0.0007667706,-0.0017610997,0.011279459,0.021960042,0.002768758,0.012361921,-0.008464219,-0.00062026764,0.022121528,-0.037501093,-0.010061682,0.018022934,0.0066881645,0.039844856,-0.008714877,0.031612795,0.0103811035,0.035015568,0.013138062
62572,0.014931854,-0.0007359816,-0.0063714175,0.0030798633,0.004163019,-0.0032286432,-0.0005555327,-0.0077347034,0.009765909,0.00947814,-0.00043671354,-0.037064653,-0.0053908727,-0.005232725,-0.0034743457,0.00911894,0.03400631,-0.017575135,0.022552686,0.013768263,0.038713485,0.029120557,0.041730415,-0.021784194,-0.046112686,0.010376651,0.016215185,-0.010163737,-0.0023041896,-0.033543143
62573,0.013728385,-0.000826691,-0.0021647473,-0.014558877,0.0025086713,-0.011588189,0.007861817,0.00816059,0.0038115957,0.009353821,0.0011031538,0.02196551,-0.0076752477,-0.012792308,0.011141571,-0.022110611,-0.017193342,-0.006475406,0.0011551636,0.0016584533,-0.032171752,0.020974435,-0.02731941,-0.0069185365,-0.0022873553,-0.03147633,-0.0036979876,0.004483326,0.0030058755,0.0341185
62574,-0.01736038,0.017399102,-0.018354917,0.003273832,0.010460075,-0.0064740875,0.015854139,0.001762899,-0.035778563,0.014097486,0.013609973,-0.012652982,0.013312738,-0.0103626065,0.02351561,0.011385028,0.007597243,0.003556935,-0.007538542,0.0058001764,-0.0133754285,0.017307598,-0.0085118,0.019406807,0.027800055,0.0038342357,0.0012317381,0.018419262,-0.036252618,0.021005241
62575,0.009176484,0.010394172,0.011273648,-0.003668679,-0.014337222,-0.011186124,0.016153062,0.027040893,-0.01091778,0.0033295732,0.005988842,0.0025637003,-0.00899095,0.011030556,-0.012650463,0.021808682,0.003761823,0.010850116,0.017352473,-0.03697206,0.0021296784,-0.023805156,-0.035096277,-0.000510251,0.013299979,0.017151805,0.005878882,0.010397314,-0.014805846,0.019394943
62576,0.024398884,-0.006514978,0.013669093,0.017471755,0.0110786585,-0.020231461,-0.0014540539,0.0110648135,-0.0104101645,0.0005313265,0.0070918705,0.00941877,0.010803363,0.020834185,-0.02650434,0.010186272,0.0071869357,0.012376804,-0.00867995,-0.009907775,-0.012707616,0.0069735986,0.007365952,-0.000758589,-0.001801013,-0.0036570441,-0.01659575,-0.004251375,0.047535703,0.048921585
62633,-0.026487222,-0.008730222,-0.015768548,0.02009166,0.0067996266,-0.0034167226,-0.015774693,0.028445283,-0.022738345,0.047331363,0.017587947,0.0020760738,0.016030869,0.0041442383,0.045772076,0.013451417,0.011557106,0.0057660774,-0.0062133246,0.029222436,0.007372284,0.014363591,-0.0019557409,0.0021460832,0.012371932,0.01598564,0.023026392,-0.014329667,-0.03780128,0.009635792
62634,0.01682415,0.011584501,-0.009125736,0.0015303021,-0.0039991075,0.019755213,-0.0031579516,0.029957801,0.0004727319,-0.0036082722,0.02738253,0.023730062,0.018408384,-0.011357814,0.0291621,0.0038014806,0.030742647,0.0030508062,0.055541616,0.00023270694,0.033135746,0.034823928,-0.0076924097,0.020250378,0.013297796,0.019346423,0.019821336,0.004483294,-0.012462214,0.00815086
62692,-0.008549258,-0.0038154444,-0.004011716,0.03367621,-9.6524214e-05,-0.030417593,0.0008606333,-0.0018824959,-0.003116579,0.008196677,-0.0058288216,-0.0067759547,-0.021041783,0.0067976154,-0.00022650114,-0.001846935,0.0068300082,0.013979626,0.018900126,0.035179704,0.03832348,0.010952517,0.0036096473,0.0058868728,-0.0067336746,0.028246662,-0.013639596,-0.03195693,-0.010599474,-0.01692831
62693,-0.0031240017,0.013706115,-0.0015435921,0.031074295,-0.014378686,0.0061438023,0.0055978713,0.03557593,0.011481554,0.015075085,0.01855543,0.010472286,0.01957426,-0.014667671,-0.0027976993,-0.021602206,-0.0043225493,0.0183683,-0.018588947,0.0103349695,0.01389309,0.009679446,-0.0085779615,0.004136006,-0.015636174,-0.035366528,0.01851123,0.02487635,-0.011880546,-0.013012469
