,0
0,subject 01-glasser-VVC-cosine
1,clip-vis-sim
2,0.40549776549528865
3,0.003999200159968006
4,subject 01-glasser-VVC-pearson
5,clip-vis-sim
6,0.38390978027246103
7,0.007198560287942412
