,0
0,subject 03-glasser-2-cosine
1,clip-real
2,0.42295033415486005
3,0.0007998400319936012
4,subject 03-glasser-2-pearson
5,clip-real
6,0.3807676517095673
7,0.009598080383923215
8,subject 03-glasser-2-pearson
9,clip-vis-sim
10,-0.35762201836236723
11,0.009598080383923215
