,cat,camel,bird,giraffe,monkey,donkey,kangaroo,rhinoceros,elephant,raccoon,horse,cow,leopard,rabbit,goat,lion,turtle,zebra,dog,frog,sheep,tiger,ant,alligator,deer,penguin,bear,squirrel,fish,bee
216254,-0.021606239,0.01844728,-0.025384827,0.014724943,0.019032616,-0.04183807,0.0069658924,-0.0055918735,-0.014945692,0.017577969,0.015131476,-0.0022866393,0.023563923,0.013326165,-0.0145816235,0.039757624,0.0017087754,-0.00904094,0.026731975,0.01798846,0.026450535,-0.0071761417,0.027670942,-0.0032024719,0.00016589074,0.04336081,-0.01225736,0.016996741,-0.009145178,0.015729908
216256,-0.0028091792,0.028798362,-0.004350307,-0.001099181,0.03238867,0.010578357,0.007271973,0.004343655,0.024180798,0.034951564,0.008893221,-0.0023804281,-0.008543677,0.017131994,-0.011964199,0.024900863,0.020121455,0.013183169,0.029943952,0.01894366,0.01995411,0.040198866,-0.010720546,-0.012520288,0.009067955,0.0031779755,-0.0049238023,0.0036387283,-0.017957315,0.008900315
216257,0.0018024031,-0.016131548,-0.020701967,-0.009151171,-0.039410483,-0.01585404,-0.015073112,-0.05619875,-0.041824877,-0.020120697,-0.0196015,-0.04722428,-0.011158449,-0.068701975,-0.047021,-0.012043521,-0.0131367445,0.0046683783,0.006971916,-0.005285611,-0.037430312,-0.042265486,-0.022273721,-0.027543584,-0.027066777,0.006284078,-0.013464679,-0.027238728,-0.017143754,-0.037234664
216303,0.027675552,-0.01723657,0.0126565285,0.005568868,0.023389867,-0.025861131,-0.0041626613,0.009322828,-0.01843152,0.041190524,-0.016239813,0.03748725,0.009866646,0.005355069,0.008858393,-0.004042173,-0.018676408,-0.011176555,0.04048293,0.041281402,0.030527383,0.004474226,0.010829706,0.0010364478,0.011038724,0.0047711534,0.03386904,0.011207304,0.026836554,-0.045055006
216351,-0.021406518,0.014664463,-0.0042948634,-0.0034352194,0.0046579065,-0.007688305,0.021433821,-0.016544495,0.012895194,0.0007042791,-0.00566397,0.00018025516,0.015604205,0.0116362,0.0046143546,-0.02653984,-0.02789473,-0.0043448964,0.010363269,0.0043636463,0.0013670338,-0.007855196,-0.0037481177,-0.005598349,-0.0098027615,0.011742727,-0.0019575749,0.009877839,-0.0016588472,-0.024431119
216352,0.034474928,0.018732598,0.015773714,-0.012430427,0.013520273,-0.01398075,-0.023406083,-0.024963202,-0.003811866,-0.0050362553,0.016050568,0.016472107,0.015106899,0.012461614,-0.0055430033,0.008549707,0.01111124,-0.012646754,0.05335559,0.021791948,0.00015632661,-0.034116317,-0.026365072,-0.0057803937,0.026313396,-0.0052439473,0.031098835,0.0021541035,0.011442739,-0.020441432
216400,0.01092616,0.0023629265,0.0049437275,0.0055293255,0.011697437,0.0017213635,0.015239183,-0.0040879543,-0.023829771,0.027731799,-2.450977e-05,0.010383824,0.015179179,0.006690851,0.018445408,-0.0042063897,-0.002984779,-0.03216094,0.039887372,-0.04033201,-0.0040913788,0.005922302,-0.020531313,0.010132361,-0.011203242,0.00071202294,-0.0100015635,0.033139613,-0.0015504697,0.007441079
216401,0.021923358,-0.0025137498,0.004619375,0.0076153264,0.020923791,0.021397194,0.02847965,0.008683096,0.044009823,-0.0062100627,0.016259091,0.02573099,0.010083548,-0.0039647105,0.006020382,0.034390256,0.041750755,0.015438593,0.0744937,0.020693617,-0.0005209837,0.0033586884,-0.008466669,-0.010412957,-0.013336378,0.03150215,-0.0017541324,0.01642727,0.028098213,-0.0031625647
216403,-0.049163636,-0.041301165,-0.024887994,-0.020058313,-0.0091428915,0.016381575,-0.055198397,-0.029696325,-0.0041719764,0.005892789,-0.023009688,0.0009309897,-0.021941857,-0.007290903,-0.017766519,-0.012560108,-0.021836305,0.010683899,0.015877804,-0.017646888,0.016848201,-0.015747843,-0.034094762,0.015550119,0.009516087,0.0032619752,-0.010270841,-0.0011795933,0.010825125,0.004568761
216450,0.0034330946,0.04092057,-0.014940452,-0.03019767,0.008698933,0.0015299817,0.008017735,-0.0027394474,0.022264583,-0.021846497,0.0074066273,0.01399687,0.01073299,0.002732781,0.012928135,0.027323082,0.05432928,0.008779439,0.009343942,0.028354004,0.035461176,-0.0064312755,0.0013448158,-0.011140145,0.001478406,0.009041926,0.004286519,-0.005270804,0.007829665,-0.024652855
218184,0.025611667,0.014937875,0.015435539,-0.01301127,0.002476725,-0.023923306,0.033865694,-0.008906467,0.0018784305,0.056175172,-0.021183355,0.0012279394,-0.01573604,0.0004750636,-0.0022342603,-0.009613558,-0.012285002,-0.00081730285,-0.026874596,-0.008226399,0.019081658,0.0014076885,0.008176167,0.0043323133,-0.009905133,-0.03246659,0.06645956,-0.06339365,0.009180914,-0.03803885
218185,-0.01708322,-0.019573117,-0.015388079,-0.00701398,0.0004347676,-0.02755543,-0.015795404,-0.01840947,-0.029995268,0.0053144074,0.0057733743,0.018144518,-0.03964136,-0.02926629,-0.04584853,-0.02071192,-0.014771164,0.020696804,-0.0016436465,0.011411675,-0.023945525,0.015223336,-0.012338643,-0.031158427,-0.02590528,-0.013915979,0.030059649,0.024113253,-0.008471715,-0.014979771
218186,0.032314476,-0.029739715,0.010769279,0.016830785,0.028291471,0.005428897,-0.017445091,0.023004003,0.011247612,0.05463544,0.01716789,0.015243531,0.016586578,0.00048451615,0.00499569,0.013386265,-0.0002632228,0.008246542,-0.016106742,0.04160709,0.007981955,-0.010146291,0.030963229,0.044563245,0.023092888,0.004574006,0.03564223,0.015012149,0.024882128,0.011118243
218230,-0.018761426,0.004316052,0.016204089,-0.03450354,-0.00039857242,-0.0068396614,0.015567537,0.026540713,0.000746614,0.002460804,0.01328157,0.01295051,0.004000731,0.01966228,-0.0023347742,0.022774741,-0.011517835,0.040132534,-0.0017975677,-3.2129698e-05,0.0068583754,-0.0052672043,0.015618499,-0.014427801,-0.004546629,-0.0060252286,0.016761199,-0.022460954,0.017567972,-0.025895113
218231,-0.001269017,-0.0016980935,0.021820823,-0.021071283,-0.009037126,0.01067714,-0.002171118,0.013754904,0.021771992,0.03337797,-0.00053427304,-0.0026606664,-0.037598077,-0.010644889,0.00605775,0.013563608,0.039025556,0.018041044,0.002137433,0.019637965,-0.0067649907,0.020006133,-0.008785393,0.024779208,0.0068780654,-0.038380776,0.024174176,-0.0027630897,0.035979792,-0.026627539
218277,0.015588913,-0.017022407,-0.03419705,0.01171833,-0.016125854,0.008108283,0.021125995,0.017619172,-0.0094850985,-0.04528067,0.00453948,-0.013761873,-0.0131282285,-0.018291324,-0.030932778,-0.031366732,-0.036130276,-0.023997387,0.0015792238,-0.0019946762,-0.020197993,-0.006981783,0.00552154,0.0031315798,-0.0307782,0.011090239,-0.00342738,-0.014658131,0.043050047,0.008748732
218278,-0.011832017,-0.008993471,0.006758474,-0.011067622,-0.015039115,-0.012895699,-0.014738389,0.010271605,0.011439696,-0.037413526,0.017131237,-0.02207613,-0.008463527,-0.0127364965,0.0040265475,-0.008317455,-0.025577588,-0.03423757,0.0056162574,-0.02719889,-0.03704318,-0.018531485,-0.00859376,-0.007412903,0.01970873,0.0046474366,-0.022544244,-0.018500267,0.019878224,-0.006052232
218322,-0.018601552,-0.02597336,-0.008453086,-0.020785883,0.006433264,-0.005403423,-0.011740028,-0.004226206,0.009542648,-0.007414866,-0.018219344,0.009996822,0.006449157,-0.008533851,0.00020068015,-0.012702768,-0.005641559,-0.023766035,-0.02395804,0.026047954,-0.024789333,0.017631851,-0.030655757,0.015803782,0.036806773,0.004139028,-0.021640629,-0.0018643774,-0.022143917,-0.009841704
218323,0.023842603,0.0568161,0.018886173,0.0034969694,0.041149,-0.014294966,0.0031941521,0.00475085,0.0005690648,0.06352528,0.0388144,0.028007587,0.057561856,0.020091388,-7.7792756e-05,-0.010224016,-0.005975818,-0.02170561,0.06205434,0.028493175,0.03039881,0.030715443,0.018918134,0.015356843,-0.008885069,0.019623805,0.038290158,0.03852975,0.048127,-0.027556479
218324,0.00594821,0.026679432,0.0060098195,0.017438464,0.036630508,0.016179299,0.04764375,0.017070934,0.035237525,0.025395723,0.034917597,0.015629845,0.014961649,-0.01196611,0.039934855,0.051840622,0.008694344,0.0076937485,0.046857268,0.036078967,0.026714385,0.03163516,0.0472668,0.011007413,0.008778562,0.01908659,0.0010667648,0.017833788,0.023450278,-0.002563386
218325,-0.026438847,-0.022302287,0.018969677,-0.026584437,0.001693851,0.040657636,0.046260238,0.02395538,-0.0051738983,-0.019566838,0.011190857,0.0051514436,-0.007579442,-0.010209699,0.009513254,0.0022456604,0.010489416,0.011810581,0.01828728,-0.012881845,0.012178878,0.013451733,-0.040291023,0.0054220096,0.008858967,0.0013493281,-0.002150329,0.013563085,-0.0065346262,0.030200027
218369,-0.0042343596,-0.0065694638,0.00087916665,0.0022161102,0.0031949764,0.008228385,0.0048373663,0.017001685,-0.0019374177,0.007956255,0.009759218,0.012614682,-0.0035025794,0.00027983356,-0.002269581,-0.0057774833,-0.022042694,-0.004218023,0.020037696,-0.02000663,-0.011708257,0.018190846,-0.012262411,-0.0044428715,-0.015594243,0.024943464,0.008261042,0.0067226174,0.002354867,0.00706567
218370,0.046765774,0.031576533,0.021718984,0.045980316,0.03425846,-0.011768018,0.031912167,0.019365495,0.024809763,0.034651343,0.037063982,0.012156133,0.07286447,0.00060150056,-0.022665815,0.0314115,0.037605923,0.022503773,0.071175806,0.036310967,0.03606048,0.035804234,0.0104533285,0.017743343,-0.0027636653,0.0098552825,0.03283753,0.039797593,0.020358006,-0.019209383
218371,0.015297565,0.054256532,0.0097155385,0.007411363,0.04480909,0.004698275,0.019410877,0.023977766,0.03376152,0.07759342,0.038048033,0.02424249,0.02006643,0.009477451,0.011583441,0.037551966,0.034352373,0.030100117,0.04429868,0.040924724,0.042627897,0.012188246,-0.0108004,0.010611608,0.005177339,0.00070016575,0.022239806,0.039438833,0.009515104,0.014484704
218372,0.033653773,0.037908994,0.027853772,0.04007445,0.029098123,0.010413048,0.024741342,0.05341369,0.03639614,0.05119668,0.041773275,0.01904963,0.035964135,0.008872814,0.028268844,0.01668509,0.042940166,0.037496608,0.04786828,0.0142772,0.019639209,0.052950267,-0.012149858,0.006128827,0.014168791,0.009688039,0.041621413,0.043557763,0.046622608,0.028923454
218373,0.07279929,0.026710369,0.008472479,0.054479703,0.04331648,0.010607821,-0.0030822922,0.06652584,0.026028572,0.070223115,0.024401926,0.008978163,0.053543165,0.03165195,0.010144308,0.018397084,0.048664752,0.044174764,0.059338212,0.03308117,0.016239475,0.07151428,0.03516164,0.017548105,0.03880231,0.023699857,0.047769453,0.03771849,0.0156566,0.0022244554
218416,-0.011196557,0.014216241,-0.0085902205,0.0059291758,-0.0010574106,0.022390475,-0.03316795,0.0071881004,-0.003971877,0.037690897,0.024246657,-0.012943237,-0.010860991,0.012549377,0.009073347,0.033160914,0.009847122,-0.0035305645,-0.005005579,-0.033237953,-0.0033199862,0.028290248,0.009646345,-0.016227651,-0.022487307,0.008096306,0.011941582,-0.017789492,0.010772747,0.0069760135
218417,-0.0053995494,0.007395502,-0.0016234188,-0.019582046,0.019975357,-0.012854318,-0.0065813367,-0.027911166,-0.009000253,0.03180344,0.016460886,0.00010037996,0.03147559,0.003383464,-0.0013598129,0.031507403,-0.024868146,0.03323833,-0.010095955,0.004955879,-0.0016080035,-0.008647963,0.0030257367,-0.01974537,-0.022478266,0.01355971,-0.0027303838,-0.012462743,-0.0120805465,-0.009331188
218418,0.0133020645,0.019463515,-0.022804864,0.003850448,0.00058620115,0.010510181,-0.00482355,-0.0021102002,0.011471965,0.042332787,0.006751096,0.0069088084,0.015681582,0.00060111965,0.014752396,0.010125081,0.0071708593,0.014316146,-0.009989728,0.010795393,0.0048453193,-0.028933728,-0.013550043,-0.005644092,-0.008335444,-0.03525641,-0.009242356,0.012964689,-0.017027356,0.0027779338
218419,0.013487454,0.016989678,-0.0077473125,0.018342951,0.028109832,0.008923958,9.7705364e-05,0.007874156,0.022976896,0.046265196,-0.0036277722,0.0012831589,-0.025318285,0.014870479,0.006932897,-0.00070724013,0.027526902,-0.014964271,0.011604088,0.03350325,0.023615584,0.022978134,0.024878591,-0.004915602,0.011804011,-0.0092558265,0.014235708,0.016176607,-0.00062615547,0.015552387
218420,0.03380714,0.016105922,0.04662645,0.015020805,0.030061098,0.014125108,0.026991718,0.0312247,0.03659742,0.058009755,0.016680134,0.002375463,-0.0008417368,-0.00034352206,-0.012186541,0.026902132,0.0112446705,0.029873861,0.060488764,0.04811487,0.021386111,0.03736596,0.053604722,0.020213101,0.0145488335,0.041631315,0.009767864,0.0043084607,0.021365209,-0.002378889
218465,-0.018804954,0.03102536,0.007731276,0.010551742,0.02069174,-0.014273207,0.0014322955,-0.035808515,0.008696278,0.025983535,-0.0015893183,0.0025081167,-0.0041691777,0.0040542274,0.037944537,0.006304243,0.0010648823,0.01139579,-0.0032697644,0.02434302,-0.0048690625,-0.00085995626,-0.009381097,0.0066373623,-0.0071151517,-0.026054144,0.0050677997,0.0046675424,0.0030423158,-0.024393702
218466,0.0070410636,0.039261404,-0.0070293997,0.014065976,0.033916738,-0.010031915,0.04333112,-0.023500348,0.00087285973,0.02284926,0.041047085,0.0022915015,0.03072486,0.00671958,0.040015236,0.031791147,0.005066814,0.03731,0.031141816,0.04859206,0.02028841,-0.0036324458,0.0017829305,0.012914877,0.036762442,0.015323264,-0.0069599454,0.03610864,0.023150831,0.00676433
218467,0.027618574,0.021356309,0.0039114575,0.009944826,0.024373136,0.028572077,0.017155096,-0.012469483,-0.011530973,0.041739553,0.008294233,-0.0057145148,0.008855285,0.013883072,0.005771905,0.013606258,0.044285845,0.022845352,0.029447936,0.046841785,0.0034503788,0.02630428,0.011251256,-0.005590879,0.030894274,0.050211813,0.012786326,0.0152442455,0.0035219204,0.014818112
218468,0.0034056834,-0.028072119,-0.012216573,0.0007491537,-0.01235944,0.024557786,-0.019264618,-0.01976535,-0.03216443,0.0043625385,-0.02603886,0.001727825,0.03043023,0.006657072,-0.03737367,-0.013716553,-0.0038102746,0.017865358,0.020151032,0.0032408852,-0.0032238478,0.013981983,0.03814089,-0.009691552,0.0043221335,0.03692237,-0.013198838,-0.009001034,0.032774355,-0.006874271
218512,0.0075380616,0.0330141,-0.00557428,0.020303532,-0.008526641,0.0119967265,0.021122066,-0.00635051,0.039792072,0.0024863542,-0.0020877372,0.0017650496,-0.04838796,0.008968531,-0.030545345,0.021217624,-0.011665791,-0.00974639,0.037168376,-0.0037776642,-0.011029606,-0.017456882,-0.023327833,0.007945976,-0.0069527985,0.0119051635,0.010729642,0.019817993,-0.005284507,-0.022349566
218513,-0.0025596814,-0.0074872803,0.020032613,-0.025969198,-0.006803512,-0.028930413,0.0115624,-0.029716678,0.014901799,-0.015857695,0.0060604275,0.0013170711,-0.009762213,-0.0059539434,-0.007932439,0.01245156,-0.00519193,-0.04721045,0.038321685,-0.02447906,-0.02409325,-0.028786942,-0.027129456,0.014496916,0.029761372,-0.018076979,0.020724537,0.020401953,-0.011126135,-0.00288519
218514,0.0152363675,0.032758825,0.025751837,-0.0036310188,0.038004715,0.004865224,0.050351996,0.0069118137,0.018820418,0.010423615,0.034138378,0.019371694,0.033666313,0.007815735,0.06329087,0.04797359,0.025146052,-0.00045841667,0.042751227,0.005973957,0.03290369,0.026541023,0.045318127,0.016050106,0.03570536,0.026236648,0.028884275,0.031084947,0.03228606,0.0007093577
218515,0.038986187,0.048135832,0.017164888,0.045542043,0.027220594,0.020918518,0.039301902,0.020694658,0.0033562041,0.031533066,0.039734397,0.027222348,0.04748298,0.018388567,0.022588646,0.031117573,0.021419205,0.042190388,0.06467862,0.03321296,0.043384522,0.03872219,0.03502683,0.02857812,0.056219224,0.052110326,0.046055883,0.008993653,0.02917328,0.04529588
218558,0.010085596,0.028292976,-0.008166549,-0.010333166,0.014738992,-0.032350495,0.011765094,0.008010284,0.012287185,0.0059193983,-0.0047893445,-0.007702358,-0.025443127,-0.014445197,-0.004247408,0.023849972,0.014962721,-0.0011533867,0.0021536371,-0.009689138,0.00014068931,0.015025861,0.00015673025,0.00015039761,-0.007461123,0.0032188296,-0.003879572,0.029930519,-0.028862676,-0.01824955
218559,0.011683829,0.0072165565,0.011438529,-0.016542861,0.050634395,-0.013602435,0.034663685,0.02703376,0.008656464,0.022031756,0.020899614,0.01432429,0.00959393,-0.010776744,0.014619279,0.018681424,0.03033603,0.011783696,0.07939188,0.0011550101,0.0053550676,0.030281795,0.00042459552,-0.020749623,0.022714667,0.049989074,-0.009046015,0.050348703,0.036239143,0.0070327963
218560,0.033061445,0.029264146,0.018672373,-0.030750247,0.04584186,-0.017571304,0.04432444,0.021942588,0.015391429,0.059713986,0.03521074,0.017875632,0.026130453,-0.0015719925,0.03750568,0.013987961,0.016243054,0.020846115,0.06245562,0.039233238,0.014834027,0.0344666,0.011859224,-0.0076818825,0.018619737,0.06313196,0.0025767896,0.030628381,0.041747987,0.005891191
218561,0.024548104,0.042289305,0.018787624,0.024354294,0.026967505,0.023162642,0.019175058,0.023545535,0.031684842,0.06446057,0.039568745,0.005316708,0.024880635,0.011260121,0.0497389,0.028556382,0.030492293,0.033642255,0.015039141,0.023383385,0.03648134,0.0236198,0.005117859,0.012628842,0.025909765,0.047112938,0.0031482105,0.018052531,0.008970323,0.02530207
218603,-0.0069233724,-0.015334185,0.026036354,-0.0017167976,-0.0068979748,-0.033002503,0.0013090115,-0.0033758543,-0.020365763,0.013387167,-0.0020494366,0.013934928,-0.01991762,0.0031690735,-0.0013149296,-0.015830213,0.005988937,0.012769393,0.012623926,-0.017918942,0.008799547,-0.020399624,-0.023260063,0.0085394075,-0.028150527,-0.007659866,0.0042532934,0.021461831,-0.029864876,-0.01910236
218604,0.0135570085,0.026305323,-0.012494597,-0.004012006,0.029857283,-0.0066279415,0.035314646,0.014084789,0.017307019,0.015738565,0.017268797,0.0049128854,0.029358894,-0.025338618,-0.012993815,0.019079061,0.07052209,-0.0015499679,0.050365645,0.013509552,0.020340858,0.020127237,0.012414839,-0.02096966,-0.002134908,0.045493383,0.015982673,0.03411764,0.013091195,-0.030779583
218605,-0.055424307,-0.036668267,-0.048154075,-0.029065156,-0.02576849,-0.014172349,-0.07804645,-0.046373744,-0.06618948,-0.07062889,-0.03852587,-0.026919087,-0.03883868,-0.018490067,-0.028964387,-0.11592422,-0.06259261,-0.038096115,-0.051028077,-0.052037094,-0.037503388,-0.05365285,-0.048961405,-0.03488321,-0.029088909,-0.018085638,-0.034168433,-0.031812742,-0.027047655,-0.006232481
218606,-0.04834418,-0.041163433,-0.029623637,-0.0102842115,-0.0225124,0.0060311463,-0.016800119,-0.05661605,-0.02730903,-0.049942642,-0.04712672,-0.014517273,-0.032621685,0.010166988,-0.053650275,-0.033083383,-0.035706628,-0.015600156,-0.019117476,-0.003957455,-0.0025889373,-0.024928808,-0.010510013,0.021818675,-0.010147384,-0.004930982,-0.032483853,-0.0044617704,0.017815558,-0.023429414
220064,0.014855566,-0.021118598,0.020308657,0.008614655,-0.004537041,-0.037916753,0.00110528,-0.0154167535,0.019395769,0.042912822,-0.015643215,0.014117825,-0.021118358,-0.017519394,0.027403334,0.017532557,0.0026531739,-0.0526635,-0.03243105,-0.020022705,-0.0029116205,0.0088513335,0.005509127,0.005726958,0.003451964,-0.022960054,0.030809164,-0.044040684,-0.011786449,-0.06458103
220107,0.02810195,-0.024130778,0.018982163,0.003941083,0.0030136814,-0.023720881,0.0041866447,-0.024942705,-0.010812179,0.01627476,-0.022936994,0.017725876,-0.012959293,0.0102066975,0.005612845,-0.009695695,1.0229919e-05,-0.049008578,-0.013301391,-0.03307122,0.012292877,-0.0033977812,0.011302114,0.011072143,0.007728715,-0.019816099,0.04781509,-0.025874184,0.0025855594,-0.038054366
220109,0.035660673,0.010548002,-0.006075675,-0.0345584,0.012058626,-0.01819783,0.026422754,0.0050992826,0.05456969,0.044918988,0.031086845,0.0087159285,0.0036883187,0.01884796,0.0029979332,-0.031176256,0.048243623,0.005050765,-0.017863004,0.025742473,-0.0025569003,-0.00012891243,0.001001738,0.022609128,-0.01965448,-0.0021086952,0.052820623,0.011402068,-0.0006448862,0.0034432511
220150,-0.030386763,0.028748447,0.0025141437,-0.025608405,0.018932695,-0.03380744,0.025883073,0.0013472041,0.0036871433,0.019156761,0.020565908,-0.012319622,-0.004051764,0.011784765,0.008625146,0.011401155,0.010663883,0.004004766,-0.05276485,0.009809327,-0.01201358,0.025702693,0.020231843,0.007602857,-0.015224159,-0.014114499,0.01502718,-0.007510887,0.021373076,-0.0031568275
220151,0.008642954,-0.01627863,0.01775746,0.0013193432,0.004851515,-0.0005735972,0.001974811,0.009723852,0.004054007,0.027274512,0.0021247196,0.02527509,0.0013607318,0.003723263,0.02273918,-0.0013321796,0.010404937,-0.01877576,-0.023892172,-0.03060144,0.015167856,0.017910741,0.0073498613,0.0053881756,0.030202866,-0.021537697,0.021290287,-0.0011630306,0.0076970286,-0.040214676
220152,0.023430005,-0.000758088,0.008354074,-0.009958955,0.01700944,-0.011984691,0.006955135,0.01525062,0.032075867,0.06766941,-0.0039402423,0.028981252,0.010121424,0.025857562,0.036591318,0.012148024,0.027381398,-0.014181056,0.011317988,0.00093276304,0.017596873,0.032573562,-0.0067741885,0.029443331,0.006095818,0.013931426,0.01770815,0.042640906,0.03195158,-0.04103414
220153,-0.00085676153,-0.004459166,0.0028204955,-0.017816946,0.004359182,-0.009880299,0.040990237,0.0057219514,0.009408263,0.009744219,-0.0055531096,0.0020950101,-0.0038741073,-0.009446415,-0.00565609,0.010231968,0.0073092245,0.0061879526,0.01723461,0.00593833,-0.012989867,0.0055720867,-0.0052877045,-0.0072426484,0.0042575547,0.00840431,-0.009586573,0.014498819,-0.010045374,0.0031988604
220193,-0.014557858,-0.027569788,-0.018594088,-0.009140725,-0.0048948894,-0.0048189037,0.009077244,0.0049090274,-0.0016533252,-0.0012461692,-0.0027704502,-0.010149195,-0.03174605,-0.0031488875,0.0014287712,-0.020221949,0.007502842,-0.0057269484,-0.028779766,-0.010387595,-0.014678031,0.026898777,-0.018840164,-0.0053571784,0.015491768,0.01972555,-0.033473223,-0.0037180083,-0.00019818607,0.0074048503
220194,-0.015637523,0.011020805,0.008182359,-0.023881456,0.019051364,0.012164633,0.006348545,0.0027282415,0.0113372505,-0.019648593,0.0046037626,-0.0057730116,0.009493199,-0.014150943,0.010814875,0.014201445,-0.035451528,-0.01217372,0.0051987697,0.012275807,-0.007969373,0.022330895,0.030775778,-0.0031047296,-0.010886754,0.008318233,-0.0031094365,-0.00704723,0.02365525,0.01418617
220195,-0.013835437,-0.03658624,-0.0091401255,0.0063425116,-0.007898624,0.014125355,-0.00020558697,0.008061103,0.031249411,-0.043359414,0.00945255,0.013506138,0.000778543,-0.010611098,0.011733387,0.0023850005,0.002354308,-0.01747108,-0.013122306,0.0058719213,0.00082460727,-0.037898477,0.024853209,-0.010349795,0.0075749843,0.017184466,-0.011547356,-0.009878081,0.03138818,0.005274502
220196,0.0006592994,-0.007821098,-0.0011957817,0.012894181,0.00209345,0.009246353,0.019793088,-0.013845772,-0.015840871,0.019358259,-0.010735027,-0.011968859,0.02854961,-0.020190649,-0.0015461551,0.00532594,0.019926643,-0.012503651,0.014541837,-0.01179757,-0.009341293,0.024283051,0.011093806,-0.003960089,0.007600649,-0.03302585,0.023656799,0.0053404733,0.028500482,-0.018719098
220237,-0.023432234,0.023704244,-0.03563753,-0.011231969,-0.00054392795,-0.027346553,-0.01265331,-0.008911625,-0.009856929,0.022645086,-0.0050400514,-0.008131945,-0.011452217,-0.02210191,0.010276612,-0.012002558,0.01437778,-0.027703963,-0.026161298,-0.019811463,0.00014972997,-0.0008472619,-0.004170982,-0.011406079,-0.026370915,-0.030998237,-0.01959083,-0.013769598,-0.03755969,-0.023537217
220238,-0.010297651,0.006720671,-0.020634687,-0.013039865,-0.017741462,0.0034213362,-0.027989471,-0.018296309,-0.057509433,-0.0016597264,0.005049886,0.011122092,0.013089422,0.0052216393,0.007648746,-0.0008525957,-0.04185593,-0.05290528,0.028906912,0.03023003,0.008171052,0.01231711,0.008843468,-0.007425876,-0.05698603,-0.020382354,0.0028299384,-0.012532394,0.0060347817,-0.011231888
220239,0.0025459349,0.033648737,-0.004021734,0.0033885834,0.032023963,0.007901953,0.009936842,0.027517831,0.023648605,0.0671128,0.019612564,0.0063177957,0.031062813,0.006292012,0.017942578,0.01104695,0.020386847,0.016033169,0.03490557,0.034182712,0.02096217,-0.004545988,-0.009118448,-0.0021780967,0.00027246345,-0.024212928,0.027653268,0.024211762,0.013325284,0.015094007
220240,0.012015335,0.01532949,0.015457779,-0.000875917,0.019158391,0.002911375,0.019599533,0.011118193,0.006661896,0.03197756,0.032471295,-0.0047074077,-0.020400232,0.007832265,0.028731639,0.022307323,0.032257877,0.061122626,0.039757267,0.022841893,0.026544744,0.00042664833,-0.009254885,-0.0005737596,-0.003066742,0.018139146,0.016301304,0.0270876,0.037775468,0.018632857
220241,0.02521783,-0.016465656,0.015279093,0.0017974699,-0.024646081,0.0061223744,0.032342143,-0.02147529,-0.011616611,-0.016648987,-0.013796779,0.030676233,-0.027970811,0.0009688614,-0.0059064566,-0.0074519166,0.0010950438,-0.014935815,-0.01838056,-0.0017244178,0.0013731063,0.0031449802,-0.024763316,0.0035774054,-0.008023869,-0.011243326,0.0063380785,0.017020026,0.0015764203,-0.0275359
220280,-0.016187975,-0.02034802,0.021076085,-0.0008360936,-0.002688892,0.015938777,-0.009366217,0.010646045,-0.020038398,0.01794065,0.009989555,0.009531537,-0.009536442,-0.00050575257,-0.046983898,-0.013534036,-0.01765378,-0.0047686086,0.006175684,0.008080155,-0.014210963,-0.030201817,0.011166673,0.0010897303,-0.0007170693,-0.03736334,-0.01125757,0.0062374803,-0.028697731,0.0118039595
220281,-0.003900112,0.01696982,0.0075866967,-0.016968632,-0.015757868,-0.017365731,-0.0512086,0.003643537,-0.001014833,0.029394358,-0.009417344,-0.0067780563,0.0021524045,-0.026375612,-0.011650681,0.0023372516,-0.008793083,-0.020529384,0.00016143282,-0.020989455,-0.008430351,-0.004313269,-0.01689689,0.010821502,-0.042641416,-0.03227556,-0.027865315,0.014640696,-0.0039571794,-0.04831331
220282,0.08380032,0.05985816,0.013440951,0.03770661,0.027351102,0.00013768424,0.039860386,0.043796018,0.030222612,0.06455744,0.039191246,0.040160652,0.057060096,0.022202834,-0.01455418,0.0708332,0.04251348,0.020763334,0.08049913,0.05886656,0.06693355,0.08110709,0.02356012,0.017444432,-0.0034962231,-0.0018280199,0.059885383,0.051730204,0.06338549,-0.013786363
220283,-0.005451785,0.016585415,-0.007567669,-0.014658175,0.0043956134,-0.020779729,-0.035677012,-0.009099658,0.00092431856,0.054091822,0.0024902632,0.01962164,0.0152282035,0.017164161,-0.017840454,-0.017196298,0.026027465,0.021135049,0.005399786,0.022214621,0.0057781264,-0.013873987,-0.030190984,-0.0195784,-0.0006220403,-0.047913384,0.015036278,0.005063333,-0.020298602,0.008430711
220284,0.041263726,0.03613585,0.011381139,0.01657115,0.009195751,-0.0148186935,-0.009327587,0.009370694,0.02830712,0.054777507,0.015698804,0.020232407,0.030758614,0.0040878356,0.014724836,0.026898911,0.03274737,0.051240478,0.031212198,0.014621136,0.0034426234,0.04347234,0.0021578588,-0.0051649394,0.008462881,-0.00032796978,-0.006585484,0.028193576,0.008416455,0.026929779
220285,0.043976802,0.043770775,0.014027734,0.029915728,0.018115625,-0.018665658,0.03450821,0.020960748,0.030619659,0.023442077,0.01181702,0.014132895,0.033366743,0.024906516,-0.0021357026,0.039462324,0.023267955,0.040063426,0.076945625,0.027450144,0.018356545,0.032566562,0.0059983996,0.0024127786,0.04552147,0.010413281,0.033384454,0.011705921,0.027216919,0.02456043
