,turtle,fish,bee,frog,rabbit,cow,cat,dog,raccoon,monkey,rhinoceros,giraffe,elephant,leopard,penguin,tiger,bird,sheep,lion,alligator,bear,deer,goat,horse,squirrel,camel,ant,kangaroo,donkey,zebra
148837,0.041129496,0.043107208,0.048779134,0.06377558,0.023175338,-0.0092851585,0.06549066,0.033275183,0.023941332,0.04267702,0.022674335,0.02069479,0.062370274,0.053736854,0.026747355,0.008960159,0.032462347,0.038004067,0.03078516,0.05092014,0.028980574,0.038443644,0.047826286,0.020335697,0.029376574,0.03216477,0.04339711,0.0012398312,-0.002587851,0.0020792268
152061,-0.0014803609,0.01803858,0.012088972,0.022954024,0.021847866,0.026564265,0.11896187,0.05446878,0.024439951,0.074020006,-0.025050351,-0.00036528148,0.037664082,0.009661135,0.0101351375,0.024501495,-0.014592377,-0.006304128,0.045115475,0.04964109,-0.0068977834,0.007793352,0.042101365,0.0074166073,0.047887336,0.029144472,0.040458143,0.037859324,0.024963014,0.0121138105
152114,-0.014577345,-0.011424273,-0.011464864,-0.011066623,-0.017016955,-0.022820696,0.021110028,0.013738707,0.0091769,-0.020256272,-0.012923296,-0.012062016,-0.0024282364,0.01825029,-0.010439138,0.010809849,-0.0253687,-0.02871617,0.0067116693,-0.0068817274,0.008180975,-0.025757039,-0.016141804,-0.0317408,-0.0121054975,0.023344517,0.0015730265,-0.02855465,-0.02425392,-0.01739616
152115,0.030369185,0.008810807,0.007392051,0.05933225,0.023418806,0.017082574,0.046175182,0.040958475,0.036253657,0.02667349,0.025265895,-0.0053116404,0.04434596,0.022301579,0.0049042916,0.048223797,-0.030369682,0.027337132,0.022488466,0.017257227,0.0025222532,0.059828088,0.05169393,0.0014707438,0.064768694,0.008813129,0.01057069,0.012171574,0.016698847,-0.017977329
152116,-0.026871031,0.03978869,-0.016418718,0.010480925,0.0059901644,0.00016763264,-0.0061496566,0.020808285,0.0072597377,0.009688883,0.0008844007,-0.014696345,-0.003160093,-0.009138778,-0.0034963076,0.015369795,-0.022755422,0.0032678626,-0.002774821,-0.010957454,-0.032281194,0.008861243,0.016389905,-0.023464581,0.020770276,-0.021065585,0.0140012065,0.013588247,-0.014324687,-0.0419739
152168,0.011274629,0.0024937382,-0.0066697574,0.017909138,-0.004113238,0.018582134,0.027246648,0.0052283793,0.008207998,-0.009042093,-0.021967495,0.010904234,0.017702477,-0.022260146,0.010837585,0.028145535,-0.027388066,0.043325048,0.006927379,0.008931528,-0.0011115045,-0.004279568,0.014332544,0.016813671,0.0260097,0.028789176,0.0108304145,0.009298469,0.0018538648,0.020288013
152169,0.01203981,-0.014127529,-0.010317379,0.012486539,0.0005462977,-0.00037882873,-0.010584845,-0.017558163,0.013061159,-0.02166771,-0.0023763047,-0.013561354,0.009654651,0.014354906,0.024938682,-0.0049032643,-0.027069492,0.007995386,0.011372302,-0.023611598,-0.021440988,-0.0047999434,-0.009114413,0.01883222,0.014914145,-0.014799788,-0.020823572,-0.005582197,0.01891709,-0.016163731
152170,-0.0068910667,0.0066664205,-0.01792693,-0.0041381777,0.0037352091,0.0052425903,-0.0112837115,-0.011855795,0.0048394124,0.005213318,-0.009105949,-0.0130344,0.0069794916,-0.005290616,-0.025259556,-0.006489783,-0.022275733,0.0109958025,0.0127857365,-0.011001962,0.013631511,-0.0053444616,-0.013791472,-0.020255765,0.013192031,-0.012893009,0.0008796581,0.0019029528,-0.009544535,-0.03789839
152223,-0.043601155,-0.011393036,0.0070217177,-0.015309741,-0.0071316413,-0.021196263,0.023782974,0.0072968365,-0.029220134,-0.018244619,-0.008447855,-0.016583579,0.013162379,-0.0045893653,-0.014622494,0.002334331,0.00016571519,-0.025777379,0.025890673,-0.014201534,-0.019822177,-0.008844279,-0.0039590863,0.003964352,-0.018135846,-0.018821629,-0.0045014382,-0.0019573579,-0.03643657,0.031456437
152224,0.021797309,-0.011553441,0.038883884,0.024319775,0.016572833,-0.0007927926,0.009077255,-0.012421046,-0.01517411,-0.0074921423,0.010171252,0.007164681,-0.0039347736,0.0037304983,-0.004945176,-0.014054579,-0.015629714,-0.000803791,0.00571687,0.014680083,-0.0042441464,-0.01404272,0.018438647,-0.013626059,-0.031288356,-0.010359702,-0.01844045,0.0270385,0.0068065166,0.024754962
152225,-0.001700479,-0.022862384,0.03340431,-0.0026755063,-0.012048267,0.025246218,-0.008136683,-0.021029485,0.0038956723,-0.007233189,-0.005638422,-0.0023507017,-0.009324019,0.028689025,-0.0062275236,-0.010808985,0.017544823,0.009796484,0.012795512,-0.009201515,-0.015891643,-0.03467616,-0.009918331,-0.0055689975,-0.00053594727,-0.03698433,-0.0048493934,0.023500847,0.028090112,-0.01303042
152278,-0.003173012,0.03125164,-0.0071686967,0.008523251,0.017314354,0.014867946,0.022314927,0.046266574,0.029618287,0.0460784,0.04268715,0.048209995,0.0021166347,0.021294108,-0.0052401205,0.012026414,0.02943507,-0.013086848,0.038662206,0.023786472,0.030107876,0.023715792,0.036672037,0.024265341,0.022701668,0.036910523,0.021134397,0.02779635,0.027298778,0.0341382
152279,0.0013420872,0.03794613,0.04612733,0.024096156,0.021244893,0.024346879,0.06274202,0.049417824,0.035523344,0.05655733,0.039258663,0.023103705,0.013575853,0.041474584,0.0023199732,0.07124265,0.007208459,0.020037739,0.036159843,0.034900177,0.017267285,0.013107189,0.035472095,0.031413853,0.042829752,0.073650286,0.081362344,0.059454348,0.03235386,0.065553606
152280,0.032353405,0.016491676,0.03246873,0.042241827,0.036779482,0.03028063,0.042301074,0.07238969,0.0525633,0.059256215,0.02655711,0.050504144,0.05192186,0.048099685,0.041713197,0.033272017,0.023363536,0.04300916,0.038919825,0.056636747,0.04869436,0.04668014,0.063357845,0.05106972,0.057961415,0.037222955,0.065743156,0.06598633,0.062427495,0.04887407
152333,0.042826846,0.042935774,0.0067859143,0.012561291,0.018717803,0.0038065966,0.020072268,0.04558025,0.06356722,0.031100526,0.024374945,0.0041989195,0.055511642,-0.012763981,0.03766962,0.039341863,-0.014754753,0.01902149,0.03579009,0.030947128,0.025821835,0.031611502,0.035272125,0.035978515,0.010941374,0.031697277,0.03844553,0.028258404,0.026860125,0.004570284
