,zebra,kangaroo,lion,penguin,turtle,raccoon,tiger,monkey,camel,deer,rhinoceros,cow,giraffe,elephant,fish,sheep,leopard,dog,squirrel,horse,alligator,bear,donkey,ant,bird,bee,cat,rabbit,frog,goat
71868,-0.0015909976,0.030129218,-0.028836539,0.007919532,-0.0053781155,-0.007009823,-0.02166417,-0.017647946,-0.0023386953,0.013332427,-0.019505447,-0.0089100385,0.016511811,-0.042433232,-0.034569018,0.016296964,-0.017784312,-0.008145932,0.010904734,-0.0010579675,0.0010883939,-0.03191978,0.01163083,-0.007227313,0.018107655,0.010927224,-0.029653681,0.006468021,0.019404544,0.006044535
71898,0.0006778262,0.04370588,0.021146432,0.0146535905,-0.017452182,0.019903734,-0.02639637,0.0038124246,-0.0029708361,0.016052308,-0.0041452013,-0.0018162448,0.0055282763,-0.0033810416,-0.035471007,0.03155066,0.013793376,-0.01171835,-0.028695673,-0.011577137,0.0020826042,-0.01594164,-0.0024251603,0.00224974,-0.014719005,-0.040524278,-0.0039804,-0.0023924029,-0.016228497,-0.014427055
71899,-0.0025412429,-0.012528453,-0.009644623,-0.0058687828,0.031105282,-0.0045845937,-0.014105756,0.0013929907,0.022072328,0.0002714206,-0.0055877143,0.009626781,-0.00191699,0.012846819,0.004244514,-0.015949115,-0.050154313,0.007819167,-0.011484024,-0.011045471,0.0043217964,0.0073806364,0.0019483675,0.007293126,-0.00849802,-0.007069441,-0.0219561,0.012764203,0.00688165,-0.010323509
71929,-0.016099133,-0.03819235,-0.0033735428,0.010896328,0.014402696,-0.02473574,0.017239321,-0.015793614,-0.012907535,-0.039603766,0.03683407,0.0011197604,0.01627075,0.00341938,0.0053134714,-0.03050262,-0.0011365874,0.027813492,-0.0026869837,-0.0010626231,0.004342472,-0.008614545,0.025127754,-0.009506527,-0.0229349,-0.018182,-0.0046590962,-0.004138907,-0.01871949,-0.013961259
71957,-0.008382508,-0.018116724,-0.016906379,-0.023883395,0.020771446,-0.02545953,-0.0018273083,0.0064376746,0.008813263,-0.029998174,0.0031822596,-0.0003627014,0.0035929305,-0.0016981593,-0.009956273,-0.04115565,0.0076491553,0.011430763,0.0022083723,-0.008449172,-0.012451469,0.015887879,-0.008842546,-0.031503502,0.017303566,-0.017392712,-0.023924416,0.016877718,-0.008070548,-0.0106351515
71958,-0.030783368,0.018621339,-0.013179607,-0.016661279,0.019889517,-0.048604786,0.0048922994,-0.012512385,0.008781202,-0.00015098664,-0.01519777,-0.011838086,-0.030862764,-0.020142863,-0.012282846,-0.028184593,-0.021886917,-0.008188438,-0.02934681,-0.030209502,-0.021845335,-0.0030223904,-0.041888636,-0.016785046,-0.0061705415,-0.011791212,-0.020094557,-0.018673478,-0.015226739,-0.0050157574
71984,-0.03282481,-0.019497441,0.0031454389,-0.01893961,-0.005637992,0.01334659,-0.022793537,0.02009298,-0.047521647,-0.035443682,-0.025605172,0.009562886,0.016438494,-0.0009361636,-0.032068875,-0.008310099,0.015690891,-0.03832035,-0.010757394,-0.0031138596,-0.008865915,-0.009997836,-0.036076117,-0.0023174363,-0.00094026513,0.012614246,-0.03485709,0.00367173,0.024639294,0.010142587
71985,-0.018151028,-0.0133100385,0.015481667,0.04104534,0.027470201,0.0325164,-0.001202416,0.010859072,0.0012307497,0.008687727,-0.0019435938,0.039128322,-0.011826771,0.00025107586,0.0012195237,-0.014208488,0.0063590133,0.019914279,-0.0035699196,-0.00060433213,-0.0056812656,0.003230945,-0.026417965,0.033787876,-0.008881141,0.02579551,0.021258986,0.004241223,-0.012216047,0.03771993
72010,-0.018122755,0.033493344,-0.015206623,-0.002886721,0.00077907025,0.025865084,0.014227517,0.000603405,-0.010087539,-0.0057935175,-0.021783615,0.00059899496,-0.011275134,-0.009442169,-0.0024710838,-0.018621864,0.02098503,-0.025711266,0.0047118063,0.0015317132,-0.009476334,0.0020527225,-0.009392233,0.013705183,-0.010706316,0.006281957,-0.004789229,-0.008014743,-0.014200647,-0.017859468
72012,-0.004008909,0.037526432,0.0088497,-0.028514273,-0.0067618303,-0.0063026934,-0.005828623,0.007975396,0.017103232,0.018488644,-0.014745264,0.031985786,-0.019480644,-0.025251193,-0.008952421,-0.0058623007,-0.01641508,0.016739761,-0.011976556,-0.012513037,0.01971489,0.0086969575,0.0053208354,0.013858542,0.009478362,-0.008241413,0.0034219,-0.012738981,0.0061392747,0.029084653
