,zebra,kangaroo,lion,penguin,turtle,raccoon,tiger,monkey,camel,deer,rhinoceros,cow,giraffe,elephant,fish,sheep,leopard,dog,squirrel,horse,alligator,bear,donkey,ant,bird,bee,cat,rabbit,frog,goat
50942,0.0017008303,-0.014228572,-0.016548311,-0.01305886,0.019766254,-0.027109206,-0.02121854,-0.019674072,-0.016391225,0.0032674272,0.006990587,0.0030890976,0.011637688,-0.0054079373,0.013558019,-0.020392768,0.00018547678,0.016589915,-0.016803294,-0.0013617933,-0.0113435015,0.0068534017,-0.013356499,-0.0260491,-0.017230911,-0.022892112,-0.045123976,0.010739527,-0.010951663,-0.011085908
50996,0.03954878,-0.010447984,0.015574463,-0.011523951,0.020642297,-0.018219167,0.038923573,0.012975882,-0.003876737,-0.0073434035,0.029132344,0.023567379,0.0075820126,0.014608235,0.0337602,-0.008972903,0.0073917042,0.0048412657,-0.010889158,0.013105221,-0.0018966519,0.016284296,-0.008241195,-0.0015496261,0.0025234923,-0.0027229097,-0.013047247,-0.021839803,0.008389551,0.0025218613
51049,-0.0067875446,-0.050699804,0.008692981,0.00995656,-0.008430638,0.0030593027,-0.025332266,0.014821682,0.0038134113,-0.06979175,0.00628165,0.0070760525,-0.019755581,-0.026862087,-0.01816515,-0.016904263,0.009430703,0.0141137885,0.0072268434,0.0046045906,9.7785996e-05,-0.005794043,-0.0056276643,0.010382236,-0.02067502,-0.012538594,-0.0015334636,-0.018056577,0.008286444,0.043394372
54803,0.025795752,-0.010280404,0.025694499,-0.0006272233,0.028298212,0.0068797865,0.025846386,0.023736263,0.033897962,-0.017216465,-0.017647209,0.015354739,-0.052715573,0.012948527,0.0154081555,-0.019515917,0.000833019,0.048286613,-0.006316545,0.0038324466,0.026896028,0.026428036,0.014937006,0.013448774,-0.023311986,0.012907813,-0.02613371,0.0026089835,-0.009870357,-0.007883102
54804,-0.0029945604,-0.00905417,0.016199475,0.0018842472,0.019040523,-0.015686268,0.034234516,0.026265858,0.024572141,-0.020018259,-0.021337816,0.025586853,-0.040825374,0.024615765,0.020954719,-0.017848322,0.0071781822,0.043205857,0.0011412461,0.015172708,0.0005646371,0.036458116,0.009776632,0.0040220376,-0.012921977,0.010061438,-0.020375215,0.018837767,-0.001738178,0.007919234
54806,0.039274383,0.0006861822,0.0212102,0.03748105,0.0042682877,0.009679971,0.033665255,0.012631479,0.027987788,-0.014050971,-0.006704459,0.03939094,-0.006339083,0.027205335,-0.010042968,-0.011903419,0.013659701,0.026310666,-0.028571634,0.002420019,-0.0037695838,0.018026447,0.027455935,0.015077303,-0.011474331,0.024320096,-0.0050163832,0.01531566,-0.008077954,0.0005844757
54807,0.03204067,0.0006963306,0.0048208367,0.024865886,0.024770044,-0.0028697222,0.0345068,0.02269017,0.056136746,-0.0033731803,-0.007081932,0.012295018,-0.017520614,0.0390086,0.021964496,-0.010716918,0.0029890705,0.04155093,-0.01184621,-0.016364088,-0.009464857,0.022658756,-0.012679972,0.009911346,0.030449823,0.032083906,-0.0027234235,0.016319824,0.0058519486,0.0089130765
54808,0.016161855,0.031009024,0.008046049,-0.00903877,0.012582173,-0.023295462,0.022024654,0.021136569,0.00727435,-0.00959211,-0.010093432,0.024949908,-0.023249386,0.032667622,0.024916284,-0.016478995,-0.003022503,0.025087746,0.00973091,0.00071952556,-0.0004236464,0.0195683,-0.0019617875,0.011415362,0.021101318,0.0059305807,-0.011142141,0.016176926,0.00980716,0.0077497642
54857,0.04058775,0.000480009,0.012027797,-0.021177903,0.01138403,0.0040162336,0.04254211,0.044994544,0.039636724,-0.021484941,-0.009819521,0.03248967,-0.032791857,-0.003925683,0.033362355,0.008289738,-0.0012411835,0.058366816,-0.02220343,0.009280755,0.008031095,0.020432668,0.048526753,0.012333388,-0.01978892,0.02579955,-0.013088415,0.011596466,0.003178764,0.016324092
54858,0.03302208,0.0042831614,0.016974626,0.024084816,0.0050214897,0.023585638,0.024888508,0.025280425,0.015804831,-0.021182865,-0.00018796262,0.025564687,-0.021380147,0.0061658714,0.0064992867,-0.0049278536,0.022735992,0.042602897,-0.010041181,-0.0075424514,0.0027581903,0.0322544,0.0064437906,0.033135083,-0.008941419,-0.010476711,0.008554147,0.011903524,-0.007906399,0.004985655
54859,0.013135404,-0.004685608,0.010897104,-0.027505996,-0.020234147,-0.039636165,-0.0066615767,0.014063242,-0.018274328,-0.04244857,0.0018274685,0.0049257753,-0.034810077,-0.015883638,-0.019738577,-0.046386227,0.011112128,0.020538082,0.009721263,0.011920958,0.0021437176,0.015754074,0.0007041151,-0.024710523,-0.018196374,0.0110268295,-0.038263038,-0.009413644,-0.011245075,-0.0026176767
54862,0.02050982,0.0006155474,0.010631345,0.01744431,0.04509901,-0.013990018,0.018529786,0.024599297,0.018993687,-0.011521961,-0.0037000664,0.039167695,-0.030075053,0.030107416,0.029843152,-0.025080487,0.025541248,0.043789193,0.02454435,0.0029348067,0.0014702276,0.026210405,0.013781796,0.015099026,-0.004340684,0.036972802,-0.024356453,0.020854482,-0.0035514308,0.017652607
54863,0.0145244645,0.0061288886,0.031692244,-0.0032288076,0.033146817,-0.010633182,0.019327091,0.024314051,0.024866892,-0.012838543,-0.01627604,0.039265607,-0.037284475,0.035271976,0.044404987,-0.03896493,0.02307415,0.033289406,0.016699841,0.006961245,0.0074909157,0.023175066,0.011780675,0.024965987,-0.011785343,0.024574295,-0.027066978,0.020765273,0.0046492177,0.0078466935
