,0
0,subject 03-glasser-Pir-cosine
1,clip-vis-sim
2,-0.42238597403084993
3,0.005198960207958408
4,subject 03-glasser-Pir-pearson
5,clip-vis-sim
6,-0.4846709266115438
7,0.0007998400319936012
