,turtle,fish,bee,frog,rabbit,cow,cat,dog,raccoon,monkey,rhinoceros,giraffe,elephant,leopard,penguin,tiger,bird,sheep,lion,alligator,bear,deer,goat,horse,squirrel,camel,ant,kangaroo,donkey,zebra
20589,-0.04958674,-0.05220574,0.0035707012,-0.01659972,-0.0026703298,-0.010037139,0.017553262,0.019107549,-0.016190572,0.018253513,-0.012366009,-0.03427535,0.020903014,-0.0035447509,0.021852816,0.01807434,-0.03505064,-0.02806379,-0.0089401575,-0.016798051,-0.0064772866,0.005251538,-0.012439486,-0.007051719,-0.007947683,-0.024072543,0.02129571,-0.008126947,-0.0044930005,-0.005848071
20641,-0.0032434396,-0.011123744,0.02182871,-0.00097556383,0.027622873,-0.0033058177,0.019517303,-0.00858431,-0.0010958564,0.012707282,-0.007356739,0.0050268057,0.0072738607,0.01402969,0.000105655134,0.018752221,0.003910215,0.025587104,0.01949574,-0.004166744,0.0022788674,-0.0055276197,0.019699661,0.010548296,0.0122377025,-0.016695222,-0.006378871,-0.003863602,0.011320375,0.00045570545
20693,-0.00074317306,-0.01021926,0.019992704,0.029066654,0.0020956064,-0.011271027,0.026176468,0.043057263,0.006551925,0.008479002,0.0055870595,0.01434426,-0.007108779,0.027318323,0.008329177,0.003921594,-0.012796442,-0.009835218,0.0028322802,0.0037056953,0.0028101616,-0.041794363,0.015908519,0.0044098045,0.0104210265,-0.011549887,0.017726986,0.017871058,-0.0155780995,-0.0050470214
20694,0.005805955,-0.02226991,-0.0035588704,0.031925663,-0.0063335137,-0.0015798506,0.04439524,0.0065410477,0.024409637,0.005414589,-0.018388158,-0.021187745,-0.0030873816,0.0047203456,-0.0110593075,0.021867858,-0.011805995,0.0062089576,-0.018585904,0.0024181076,-0.02304291,-0.0076206573,-0.0017432626,0.01574123,-0.0009878818,0.004090469,-0.0017849309,-0.010570057,0.0034713924,-0.030104695
20746,0.020815259,-0.0054942737,0.0013256663,-0.0114858635,0.015397344,-0.0059137656,0.007897456,0.015032884,0.0060419054,0.020726042,0.003467013,0.0017295895,0.0071634105,0.018864853,0.018827254,0.029983746,-0.01605408,0.029986368,0.009336001,0.0058785514,-0.018930957,-0.011018168,0.033738278,0.016105777,-0.003822198,0.041846603,0.022553125,0.025853364,0.0014072662,0.008828271
23327,0.047855783,0.0672758,0.03445551,0.023466565,0.04402036,0.042253207,0.09901628,0.059208766,0.10500405,0.036194313,0.030252656,0.02940494,0.043945644,0.033910234,-0.0023885153,0.063773625,0.046727356,0.056725357,0.044835076,0.07101594,0.025941305,0.041422904,0.054490466,0.03917729,0.037468646,0.034031186,0.05790625,0.10195213,0.039832726,0.05582786
23328,0.014467447,0.04026008,0.034751713,0.01878851,0.036598478,0.028227521,0.05592148,0.04904141,0.090549804,0.065907955,-0.0044049495,-0.0061555947,0.033428717,0.033124555,0.041267827,0.055329412,0.008761896,0.0141971335,0.062286656,0.031396814,0.03504524,0.014307308,0.010808446,0.043820426,0.04547051,0.017584212,0.03156699,0.03375847,0.035755422,0.047534626
23329,0.011700285,0.0048731,0.008073074,0.0027470198,0.016451446,0.0153036965,0.018722324,-0.0029540535,0.033983964,0.018071007,-0.0027330813,0.011186252,0.0058511253,-0.03467623,0.006256254,0.008345275,0.013900034,0.0018118169,-0.014761861,-0.00652927,0.015366341,-0.017690737,0.017509423,-0.0065812604,-0.009348766,-0.025874777,0.01734259,-0.00043187416,0.003868009,0.011694933
23378,-0.009518798,-0.008686991,0.024988556,-0.018403685,-0.007801156,0.0021746652,0.027227499,0.017252201,-0.010245066,0.032450352,0.007110882,-0.025603032,0.017596817,0.013191062,0.0016746552,0.022462742,-0.020633718,-0.024033284,0.014474484,-0.010921809,-0.0089361565,-0.0025165519,0.0057817088,-0.008023239,-0.030865164,0.030740758,0.03471402,0.004817086,0.0102952,-0.004415414
23379,0.007122032,-0.017773025,-0.02568674,0.0047419,-9.2460854e-05,-0.00862749,0.018376404,-0.018155746,-0.019164339,0.020163743,0.001484319,-0.019382183,0.028894635,-0.005701089,0.008643735,0.023861868,-0.030100046,-0.016615633,-0.007902075,-0.023587102,0.010260647,0.015315041,0.017485308,-0.008443163,-0.014731348,-0.010211541,-0.009004534,0.034297083,-0.040871233,-0.002537905
23380,0.008812046,-0.020300994,0.025627011,0.001997438,0.02019771,0.014007345,0.016776584,0.030500224,0.017016968,0.014732216,0.0023618613,-0.004546854,0.028461816,0.0012022039,0.03179415,0.029926531,-0.0006453924,-0.018097559,0.002304229,0.006027316,-0.013022249,0.017020049,0.019505015,0.013206873,-0.0015641683,-0.0070162155,-0.002716411,0.038124207,-0.0208206,0.0036751197
23381,0.006359316,-0.021281058,0.005440632,0.008276387,0.013087827,0.0023247784,0.039344892,-0.0060875057,0.010641645,0.0011600163,-0.010788935,0.023543239,-0.006292898,-0.009522295,0.030453453,-0.023847887,-0.00281021,-0.0035081552,-0.022554344,-0.005380517,-0.0014301284,-0.02643496,0.009599791,-0.0066565108,0.012134007,-0.0050586904,-0.0032191009,0.019804273,-0.0091412505,-0.017331498
23429,-0.007038569,-0.027668925,0.029988192,-0.006974978,0.0043028835,-0.024965793,0.04274675,0.021095848,0.0036233708,0.021163536,-0.014565821,0.02420163,0.009901658,9.588028e-05,-0.017806252,0.0070280624,-0.017514989,-0.015087571,0.022046752,-0.0073883515,0.0371607,-0.024354214,-0.015669817,0.004283015,0.008459434,0.0005058171,0.016925057,0.013170409,0.05898874,0.0028187523
