,zebra,kangaroo,lion,penguin,turtle,raccoon,tiger,monkey,camel,deer,rhinoceros,cow,giraffe,elephant,fish,sheep,leopard,dog,squirrel,horse,alligator,bear,donkey,ant,bird,bee,cat,rabbit,frog,goat
5067,0.012168989,-0.03180289,0.02040718,0.0003271317,0.023688788,0.00053134,-0.0055116783,0.0022795869,-0.012773388,-0.02367971,0.009059925,0.012178454,0.007443581,0.01839081,-0.014789634,-0.0014457715,-0.010454203,-0.0067601018,0.0016510632,0.00537812,0.01273686,0.021015106,0.0020096593,0.008932798,0.016213704,-0.018364316,0.033729557,0.0061939787,-0.012183857,0.048198715
5111,-0.020656573,-0.009301369,0.013671846,0.010527329,-0.015094821,-0.003863007,0.024754234,-0.003676027,0.0025027245,-0.0066227335,-0.017202688,0.02939091,-0.0022366159,-0.01947558,0.008923843,-0.009981667,-0.031069892,0.016194267,-0.010097348,-0.0062755956,-0.008318645,0.0115048615,-0.0017594647,-0.03769162,0.0008763859,-0.028631479,0.028044073,-0.0032984782,0.0034734427,0.0018813368
5154,-0.0239148,0.007994451,-0.0045868168,-0.0015708841,0.032351326,0.002944192,0.004401776,-0.004668171,-0.02288953,-0.006949699,0.007948616,-0.02681378,-0.019876003,-0.0130577115,-0.0040256246,0.033035237,-0.01563409,-0.04240564,-0.014352054,-0.0072213435,-0.0031463038,-0.03278007,0.0018006166,0.0030144611,0.0023433988,-0.014189149,-0.014829992,0.0073209736,-0.004608523,-0.01560763
5155,-0.009840257,-0.0066807377,-0.02484789,-0.01904709,-0.007679533,0.021106346,-0.0025956978,0.000390208,0.019143907,0.011805632,0.0030451007,0.0054113143,-0.011266266,0.0011634253,-0.004302611,-0.023186093,-0.013556595,0.046600115,-0.01408234,-0.0013546493,0.010357183,0.020118603,0.03215876,-0.015404068,-0.024555637,0.03859587,0.021796927,-0.022460481,0.009727266,-0.013797246
5196,-0.00910841,-0.0053120586,-0.011663027,-0.0065293186,0.01486436,0.013655235,-0.014394269,0.02118632,0.033507254,0.0077376156,0.005559426,0.013317641,-0.012072132,-0.0053986646,-0.003566806,0.00048349923,-0.020842811,0.024542773,-0.0054860427,-0.021749357,0.006601292,0.011978686,0.008397046,-0.012737538,0.013409309,0.009419912,0.007276829,0.022193423,-0.012518369,0.004301747
5197,-0.021908348,-0.0016948031,0.006738151,0.010920948,-0.0071306205,-0.00038931426,0.014903548,0.0038658187,0.026881853,0.026838137,-0.020362444,0.015892608,-0.028085118,-0.010266431,-0.010947994,0.009785186,0.022162914,0.00037670942,0.0128188925,-0.01110414,0.0052817888,0.012417416,0.010168016,0.00902171,0.021601977,0.00762585,-0.0004624234,0.0025534232,0.008412398,-0.01063514
5198,0.014351788,0.02406857,-0.020350732,-0.04073103,-0.0068873637,0.030114138,-0.018955931,-0.010972659,-0.0006543628,0.031470362,0.008926389,0.017244378,0.006603683,-0.035013493,-0.0048792604,-0.012837852,-0.00013611715,0.0101018725,0.015352853,-0.009825848,-0.0035440808,-0.0023820791,0.00616963,0.0060088597,0.0016161959,0.01576735,0.012332735,-0.00096006785,0.019232249,-0.022789167
5238,-0.002174249,-0.016182814,0.017833913,-0.0017438642,-0.021470008,0.030732894,-0.00010485016,0.0048778844,-0.013481201,0.0053284704,0.0037675984,-0.0076880194,0.01506896,-0.0006921252,-0.009168536,0.024836227,0.015413877,-0.018423194,0.010620267,0.016651971,0.013686405,0.013733648,0.006944509,0.026308656,-0.00432743,-0.024841381,-0.017065546,0.0111719,0.009088747,0.0029361828
5239,0.005932038,-0.00712763,-0.004038326,-0.004782129,0.01259986,0.008798918,-0.000101252226,0.023590604,0.0021087723,0.00073020597,0.0014799094,0.01874827,0.008269303,-0.0012482549,-0.0012990182,0.0001314167,-0.021531237,0.0011022831,0.027169207,-0.007631926,0.001088464,0.025775308,0.0069903764,0.0012407802,-0.017409226,-0.0013114229,0.012273605,0.0253009,-0.0016393721,-0.015760029
5240,-0.014680718,0.015808078,0.0065075657,0.013438498,0.010281817,0.020060603,-0.0034041412,-0.00503714,0.024541376,0.0045258454,-0.0414563,0.0008163075,-0.025534227,-0.0041895164,0.009609424,0.008996387,0.007823452,0.01992011,0.018083604,-0.018513998,-0.0015022162,0.007569466,-0.0029869562,-0.018758886,0.013920774,-0.00076622213,0.0090101585,-0.0023721762,0.011778186,-0.03796839
5241,0.027946679,0.020512966,-0.0059028002,-0.023057386,-0.0155893015,0.023941273,-0.01226865,0.0086380225,-0.011963165,-0.0018285677,0.020628368,0.019716483,0.0056352224,-0.03300428,0.00024091695,-0.010172023,0.025636038,-0.025014741,0.015043591,-0.0013541663,-0.016686311,0.0030955814,-0.015791751,0.022060007,-0.004519739,-0.00998916,0.0016173053,0.023035409,-0.0030086646,-0.00202469
5281,0.021241002,-0.0013031318,0.039590508,0.013310139,-0.027644679,-0.00024229956,-0.0018032609,0.01115944,-0.03113094,0.007905059,-0.002286543,-0.009710816,0.024553219,0.008145127,-0.0062059076,0.0035713895,0.03936543,-0.0127109075,0.02601968,0.015946435,0.014277126,0.01464053,0.009619211,0.027296582,-0.025939008,-0.025850466,-0.015805861,-0.0037613462,0.024349662,-0.0123764565
5282,0.005283304,-0.0071338676,-0.0051469975,-0.00026680282,-0.0016291743,0.024325704,0.019864134,0.024345458,-0.025294324,7.7155266e-05,0.0019091946,0.010906901,0.016152708,-0.015436019,-0.017581647,0.009819788,0.0115143685,0.0023094993,0.050338414,-0.0002211011,-0.0029174367,0.004940782,7.192977e-05,-0.0080246935,-0.033729978,0.0057089124,-0.0020822005,-0.000450414,-0.008927904,-0.023677193
5323,0.019136326,-0.02667273,0.040826503,-0.012817025,-0.02217388,0.0076426077,-0.006009757,0.015769344,-0.02667819,0.0047735483,0.006381158,-0.009624492,0.0029185256,0.007779109,-0.007334286,-0.002264116,0.020919407,-0.0016579336,0.024226755,0.0137701705,0.009245964,0.019400667,0.009815349,0.01970612,-0.029774504,-0.029017536,-0.008779296,0.013617322,0.017180456,-0.009903149
5324,0.009421845,-0.009364024,-0.0013960056,0.0028551624,0.008170274,0.024716608,0.017322121,0.029077964,-0.023507247,0.0018246407,-0.0021986326,0.0080361795,0.02099234,-0.008207186,-0.014593604,0.015861629,0.016363902,-0.00021528453,0.041823655,-0.0012895401,-0.0049758204,-0.0015702123,-0.0024491309,-0.01877806,-0.029948434,0.012339915,-0.0045710714,-0.013809648,-0.003996612,-0.030946324
5365,-0.0051859706,-0.03153376,0.05583061,-0.005772114,-0.016765641,0.016244087,0.00952305,0.011670284,0.021721018,-0.005250325,0.0004982902,-0.016684106,0.008316967,-0.028796682,-0.005439632,0.020460872,0.0135818245,0.002272776,0.044955235,0.007955078,0.0021867647,0.0035641894,0.0036192883,0.031948477,-0.029405171,-0.038904414,-0.0308137,-0.010125943,0.018111305,-0.0052801035
5366,0.01295819,0.0039247875,0.017673472,0.0008146235,0.010547998,0.016815538,0.0031285777,0.021934787,0.008550477,-0.004943764,-0.0007117788,0.018934902,0.033957157,0.010067608,-0.019124009,0.016791394,0.0062770634,0.00012894534,0.039540943,-0.00558007,-0.010697208,0.009597664,0.002794434,-0.014403925,-0.022507757,0.007819798,0.014792024,-0.020297155,0.013238396,-0.048293557
5407,0.018357001,-0.014975268,0.026174141,-0.009742854,0.023624204,0.00075001706,-0.013231151,-0.0100014135,0.017036626,-0.018559383,-0.017829914,-0.008208613,-0.02283959,-0.0512453,-0.021126993,0.01462178,0.010307185,0.0094385585,0.0019133216,-0.006580842,0.00056448946,-0.010162833,-0.0117020905,0.021755045,-0.019875016,-0.010379198,-0.020020792,-0.0047438815,0.0023300473,-0.01132493
5408,0.016549876,0.015588131,-0.022847027,-0.0005412561,0.0083393855,0.037890155,0.0299752,0.012083557,-0.033742145,0.01446256,0.01745838,-0.0019852824,-0.017205562,-0.012876015,-0.023850314,-0.026560673,0.025828758,0.0032454215,0.055693973,-0.016730662,-0.017682865,-0.011113354,0.011938143,0.0027249183,-0.017005797,0.008961257,0.0064846515,0.018478056,-0.018811498,-0.009988704
5409,-0.008385171,0.015086898,0.016103497,0.017192932,0.0022368354,0.05520067,-0.01844572,-0.0036720904,0.010871598,0.010454271,-0.016679157,-0.010118464,-0.00787503,0.017282112,0.008839838,-0.018126149,-0.015433912,0.0014107283,0.016709045,-0.009385091,-0.0027273782,0.016702546,0.0040540774,-0.00996241,0.015420559,0.0067035896,0.03006719,-0.0009307321,0.018097943,-0.022718227
5449,0.011760105,0.0003031157,0.025288224,0.0038000972,0.02874737,0.0029051,-0.017139805,-0.0009421993,-0.0013996748,-0.029751932,-0.015454729,-0.007872131,-0.02829536,-0.03263921,-0.011611316,0.0015574488,0.0070201834,0.012500743,-0.010874905,-0.014887511,0.0077089625,-0.010604643,-0.007058089,0.0094341375,0.007977515,-0.010894798,0.01291803,0.004675563,0.008224274,-0.013771133
5450,-0.018238425,-0.0025700603,-0.011088925,-0.017452674,-0.004882737,0.034161787,-0.0010332944,0.023938477,0.021643603,-0.030000785,-0.004798243,0.0029185412,-0.014198561,0.010978821,-0.02057141,0.006561601,-0.0037440213,0.020718629,0.012285077,-0.022186967,-0.0008067135,0.023610542,0.020577887,0.0044085667,0.022200279,0.0021753071,-0.003353109,0.019777698,-0.009482519,-0.004851312
5451,-0.00462667,0.01874681,0.01703869,0.014706776,0.0071325656,0.05059452,-0.019490505,-0.0021064652,0.013995857,0.0025443041,-0.018168272,-0.009019663,-0.0009758982,0.01715186,0.0012883265,-0.021035105,-0.0156133175,0.0028986663,0.013576806,-0.011329596,0.0024986893,0.02103289,0.011805899,-0.0123408735,0.013520461,0.00534682,0.022059908,0.0015053382,0.023570893,-0.03261256
5490,0.008244936,-0.0116579095,0.035630234,-0.01828715,0.014955821,0.012446541,-0.030153446,-0.0060761776,-0.0014226692,-0.05410433,-0.023694655,-0.012724104,-0.02285652,-0.031774435,-0.011426114,0.008013642,0.0028246387,0.015427035,-0.015317173,-0.0087243235,-0.0005822831,-0.030147148,-0.021300776,0.0064665903,0.008204258,-0.017058557,0.0033085763,-0.0030124716,0.025681688,-0.009307573
5491,-0.013378419,-0.0100967875,-0.013227469,-0.014540083,-0.00018469601,0.024653679,-0.0052852724,0.020489315,0.023906926,-0.026160767,-0.0028171286,0.014702628,-0.010909335,0.00950886,-0.010175612,0.0034075796,-0.003710625,0.022143127,0.0055468925,-0.016471915,0.001856463,0.022538098,0.0202185,0.0033001422,0.019782798,0.0055617318,0.0042387904,0.025055828,-0.0067300783,0.0034749184
5492,0.0108159855,0.02276346,0.03450647,0.02060412,0.018850313,0.038611837,-0.026503963,0.006440637,0.0065896376,-0.008658969,-0.014782426,-0.00039045885,0.008717641,0.019431287,-0.013128743,-0.018051492,0.004643881,0.0130222095,0.011263096,-0.013480539,0.012935846,0.023079537,0.019156367,-0.014247802,0.007243518,0.0036145176,0.02518625,0.014647965,0.03028235,-0.032938696
5528,-0.04023326,-0.011717908,-0.0041200942,-0.007655351,-0.010942272,-0.007139214,0.032173358,-0.00013097624,0.04167371,0.018195378,-0.025246628,0.0045809285,0.043192208,-0.02209898,-0.00080550305,-0.008904411,0.01029856,0.00582586,0.00958782,-0.0036485933,-0.011280317,-0.019223554,-0.0004968985,-0.0059541054,-0.03156328,0.010969012,-0.027508415,-0.0049966564,4.7796715e-05,-0.017852947
5529,-0.0054259654,-0.003788866,0.02560921,-0.020523487,0.0117595,0.012281186,-0.03709544,-0.014087577,0.013883285,-0.04816446,-0.009159134,-0.022716375,-0.029530287,-0.0404868,-0.04009809,0.0061365743,-0.0021296795,0.008672508,-0.017231073,0.004877851,0.0049113207,-0.035486963,-0.022474678,0.01863789,0.0030952406,-0.017777713,-0.017439643,0.0066296943,0.0122665465,-0.005575724
5530,-0.007125662,-0.0073894784,-0.007578423,-0.014704806,-0.002640579,0.02385726,0.0008966515,0.021706244,0.021113412,-0.02909924,-0.0010803696,0.013680899,-0.009313722,0.011024509,-0.015107683,0.0055695153,0.0016040733,0.01254451,0.009216839,-0.014283308,-0.0029064517,0.022724725,0.020237716,0.00090271235,0.013338476,0.0020731029,0.003357958,0.02055383,-0.0064966693,0.00017814897
5531,0.015099901,0.015199512,0.037151795,0.028359795,0.01296856,0.028606424,-0.030997152,0.009454201,0.008162065,-0.0034710832,-0.01483616,-0.00025616647,0.01066837,0.022395266,-0.010619216,-0.010176705,0.004518526,0.0062349574,0.01249484,-0.011067909,0.0031186466,0.024457768,0.016608736,-0.014029761,0.0018522464,-0.004960735,0.03482877,0.008470531,0.035427053,-0.017548667
5565,0.018854938,0.0141072525,-0.0403779,0.0021406626,-0.0030503448,-0.009922148,-0.01620089,0.0134465555,0.028390132,0.010331268,-0.017811477,-0.012671169,-0.006207261,-0.0065686926,0.02188473,-0.0010752085,-0.022502618,0.009325691,-0.035245623,-0.010713573,-0.011827881,-0.023628341,-0.0055694673,0.00044812076,0.00428904,-0.018665412,-0.03022466,-0.019623479,0.0054712594,-0.009664846
5566,-0.014916108,0.005684108,0.029122882,5.6408036e-05,2.4814779e-05,0.009414622,-0.024912044,-0.010960636,0.038643572,-0.03385583,0.010698922,-0.018638903,-0.01124465,-0.04744196,-0.03813776,0.00452924,0.0010347812,-0.0051724254,-0.007131671,0.011968717,0.008441879,-0.025538802,-0.015014175,0.014689307,-0.00024360295,-0.009028056,-0.024304124,0.00848021,-0.00822465,-0.012740023
5567,0.00080599246,0.0029775111,-0.003762888,-0.01891475,0.00082089164,0.020603646,0.011807639,0.02461333,0.010858678,-0.023489518,0.0065099266,0.006367901,-0.009420616,0.00011254108,-0.017300187,0.003943221,0.008780125,0.003208197,0.020644788,-0.00925061,-0.010369981,0.021280045,0.02847066,-0.0012601189,-0.007121833,-0.00116643,-0.005587096,0.007002089,-0.007967409,-0.014577453
5603,0.004109191,0.008398985,0.035573166,0.00047221486,-0.014493737,0.0034201052,-0.010427136,0.012276045,0.023028122,-0.00088694296,0.005249927,-0.010453465,0.017457178,-0.030887293,0.0067935656,0.004393086,0.013669613,-0.0034299556,0.007399632,0.0030308373,0.014676962,0.003653615,0.0087677725,0.016423544,-0.015236353,-0.024803795,-0.009599756,-0.006468686,-0.012490351,-0.0037081551
6756,0.017226877,0.02706104,0.009606822,0.00914672,-0.012112244,0.028041681,0.043209214,0.006103024,-0.0047321147,-0.013848576,-0.0022080878,0.00016700057,-8.928011e-05,0.03471036,-0.023693273,0.0060396832,0.01318303,0.005586678,-0.018139923,0.027235292,0.009359573,0.016446812,0.016430743,0.028129393,0.006068058,-0.0019048736,0.018695243,0.0073682736,0.033226486,0.010326036
6802,0.015213221,0.037236564,0.0014861493,0.041510954,0.019579023,0.033873677,0.00411193,0.0019324453,-0.0089910785,0.0060755946,0.0033207543,0.015407891,0.041730862,-0.003174802,0.009324447,-0.001557243,-0.0079727275,-0.015597149,0.019243017,0.006275732,0.026224812,0.010153695,-0.00059206225,0.015460666,0.05026457,0.009004321,0.027356958,0.0030483946,-0.016936198,0.018407684
6803,-0.0017832428,0.0067099757,0.015091215,0.0056733,0.022489494,-0.0019017248,-0.01931565,0.019514536,0.02874398,0.015587046,0.0013786355,0.008258338,0.031081423,-0.007135812,-0.02550328,0.015802171,-0.0056915493,0.007512855,-0.019310022,0.007312262,-0.017965999,-0.01277851,0.005801464,0.013944991,-0.016084304,0.02042488,0.003847,-0.023839816,-0.021048002,-0.015075495
6848,0.018830562,0.028484397,-0.03652922,0.025022827,-0.015315649,0.03379755,0.0009771041,0.0059641036,0.01775355,-0.013512832,-0.014613337,0.00042628916,0.03644104,0.0016216902,0.007943834,0.0033348147,-0.017901832,-0.006517816,0.026192537,0.014588173,0.002662048,0.004549596,0.002286628,-0.004219207,0.04665826,0.018529383,0.012624276,0.00593462,0.015919281,0.025246138
6849,-0.017567946,0.0016800115,-0.0043341652,0.012842517,0.028387045,-0.0372028,-0.0037676245,-0.009749697,0.002769376,0.0037362028,0.008559689,0.0035673894,-0.0016219756,-0.007879622,-0.022092821,0.009340237,0.004128049,0.00082829036,-0.010973491,0.007869518,-0.017200641,-0.023392694,-0.011165339,-0.039684728,-0.0019346959,-0.003369273,0.025386693,-0.014358369,0.0033837107,0.0053328867
6892,0.008803107,-0.0055534667,-0.02783976,0.0013993084,0.033357453,0.005895006,-0.026948052,0.010923035,0.016553797,0.0012631699,0.0035759688,-0.0069018616,-0.010174989,-0.011349623,0.021977795,0.0150951175,-0.056638986,0.013799309,-0.03458168,-0.016225992,-0.018774385,0.0015751341,-0.019795328,-0.01683761,0.0049792845,-0.0036999707,0.014558025,-0.0003405536,-5.1463332e-05,0.0020105399
6893,0.021507973,0.020039303,0.0042502075,0.027323486,-0.03380571,-0.00045832744,-0.020661756,0.0022665567,-0.0028011121,-0.009428025,0.004336355,-0.0035196943,0.00023737196,-0.02827431,0.018730745,-0.0144076245,-0.020975776,0.014437313,-0.017924348,-0.00680935,-0.003606635,0.016618904,0.0114596905,0.01051714,0.04441304,-0.0069107823,0.012798764,-0.0151081225,0.020472705,0.0037284184
6894,-0.019652888,-0.0112552075,-0.022647224,0.0040881503,0.009426679,-0.015757484,0.0058495733,-0.0019735226,0.00022769347,-0.0015908194,0.022977805,-0.009704947,-0.018343082,-0.00014345099,-0.029646905,0.005563333,-0.009593336,0.030504681,0.02313218,0.0013641026,-0.020424983,-0.017105892,-0.02533955,-0.0064316974,0.014099416,0.029161401,0.020275675,0.013122313,0.019621396,0.013394224
6936,0.00033368418,-0.007947176,-0.02060989,-0.008556739,0.005288586,-0.006444695,-0.009190942,0.009182897,0.014550909,-0.05127807,0.027237142,0.00896388,0.026932722,-0.0041482877,0.0041356254,0.0057347645,0.028703185,-0.0052774497,0.041402172,-0.0019866424,-0.00027683657,-0.024804464,-0.0018389007,0.01051379,-0.038515627,-0.00943675,-0.0026754795,0.0060340967,-0.007997134,-0.009982168
6937,0.0038269125,-0.019669034,-0.015305724,0.03795147,0.026851093,0.0053925384,-0.024282997,0.027605116,0.0081210295,-0.00079332944,0.008390776,-0.0051423186,-0.011900831,-0.023705503,0.013509442,0.0008167879,-0.045309473,0.013529635,0.00024583456,-0.0019099297,-0.016823372,0.007447154,0.0092557715,0.0018136358,-0.0041051935,0.013200707,0.0038934338,0.005759744,-0.014971961,0.017186107
6938,0.010254978,-0.004954573,0.010582373,-0.0062492527,-0.009996503,-0.021093154,-0.010926158,-0.013761878,-0.0070452816,-0.0017606606,-0.026286615,-0.019636383,-0.027351486,-0.026766302,-0.010108308,-0.0036281089,-0.032669056,0.009082913,-0.014489248,-0.012878497,0.00013228413,0.010354842,-0.026985055,-0.013684232,0.0054301224,-0.051516626,0.00031664874,-0.016604675,-0.0026288417,0.0055265636
