,bear,deer,giraffe,donkey,camel,raccoon,sheep,frog,dog,bird,squirrel,lion,rabbit,alligator,leopard,kangaroo,turtle,zebra,penguin,cat,monkey,horse,tiger,elephant,rhinoceros,cow,fish,ant,goat,bee
4033,0.019696066,-0.021303475,-0.014020924,-0.003359359,-0.010091713,0.003861878,-0.028326282,0.0028354088,-0.017825544,0.022233674,-0.016345745,-0.014855128,0.010781155,-0.027447825,-0.009285415,0.024972314,0.0078541385,0.023305476,-0.021374539,-0.0046156794,0.022527508,-0.00036640125,0.023150092,0.01843537,0.007693769,-0.0051947995,-0.007858645,0.02618139,-0.028758377,-0.050894473
4034,0.059533473,0.015460205,-0.010446053,0.0022761668,-0.037089214,0.019897373,-0.03320194,-0.017356686,-0.0016706418,0.0045134653,0.0026095842,0.016051715,0.0018991064,0.008281304,0.006902291,-0.017117685,0.011349332,0.0106403725,0.0004719263,0.03327956,0.013444051,0.0031594571,0.010522074,-0.0038524612,0.00231192,0.008579998,-0.019250998,0.014865742,0.02700767,0.015772676
4035,0.009304824,-0.011753562,0.0018251507,-0.012648518,-0.0072387033,0.0016099126,-0.010349174,-0.0019299146,-0.0145358825,-0.020161843,0.0014472198,0.0067202314,0.021318322,-0.0073174634,0.007753668,-0.005397296,-0.0065468065,-0.006283479,-0.0023520563,0.009938446,-0.004444991,-0.01641166,0.010225337,-0.010853945,0.006098705,-0.019159773,-0.029134287,-0.009113044,-0.019933298,0.007172043
4036,0.021591535,-0.016723506,0.051554818,0.006799873,0.018018423,-0.02361948,-0.0042805155,-0.0029820018,-0.01020409,0.010711466,0.011917878,0.002823662,-0.015858846,0.010493539,-0.012675148,-0.010276404,-0.024083456,0.016881416,0.011254174,0.0053902287,0.009449972,-0.0029112045,0.011758494,0.030157588,-0.0020507707,-0.017378971,-0.051963214,-0.003718211,-0.000793123,0.014524195
4037,-0.062391948,-0.03692384,0.027859045,0.019079598,-0.0023686243,-0.031100119,-0.0028594646,-0.008373246,0.015773365,0.004425621,0.01765135,-0.0073282663,-0.02957879,-0.013734873,-0.020524232,-0.01664177,-0.001696291,0.012166083,0.045089003,0.0059409775,-0.002085388,-0.02319892,-0.013862737,-0.022051932,-0.025961636,-0.029795429,-0.020065943,0.0035705043,-0.027286202,0.00763051
4038,-0.037448186,-0.00897684,0.024766488,-0.0012650356,0.0007891927,-0.0106364405,0.017807653,0.0044289567,0.04247122,0.007960788,0.0062202993,0.03130512,0.018597873,-0.018067837,0.008709564,0.014106914,-0.0009805857,0.013865568,0.038743798,-0.02605658,-0.0020871165,-0.003623152,-0.0059120785,-0.018864023,-0.0012154678,-0.01838833,-0.005535264,0.020012496,-0.008177267,-0.013446052
4070,0.0054005566,-0.01980915,-0.0143451495,0.0020790368,0.0101697715,0.013536102,-0.036915477,-0.021767959,0.0041747694,0.009770448,-0.022463784,-0.0025571305,0.022594428,-0.003039777,0.008417717,0.027447753,0.028289229,0.02344839,0.012735358,0.02028057,0.010279664,0.022836275,-0.010792154,-0.0075646085,-0.013925924,-0.03304097,-0.017720861,0.011716475,-0.016214972,-0.04445377
4071,-0.004271219,-0.015827743,0.0022925783,-0.011237086,-0.021074623,-0.03494489,-0.042784665,-0.034680426,-0.025606876,-0.0048526586,-0.021984825,0.0020529844,0.005177937,-0.026100412,-0.03357092,-0.040273484,-0.023692546,-0.011104452,0.0013948623,0.0017839633,-0.008554927,-0.003188073,-0.003675373,0.002144226,-0.04051066,-0.020521222,-0.022970093,-0.012560288,-0.035872985,-0.007902625
4072,-0.07889836,-0.035887275,-0.013256249,-0.043164153,-0.031618934,-0.045268696,-0.02318514,-0.009444907,-0.04354605,-0.04707468,-0.035949748,-0.059042796,-0.0026083868,-0.05011146,-0.0005533186,-0.041893423,-0.06943448,-0.0065215915,-0.035483018,-0.03418992,-0.021545582,-0.04638787,-0.02785612,-0.019611297,-0.043417484,-0.046845824,-0.07415549,-0.041311476,-0.006769838,-0.009696397
4073,-0.034454346,-0.044295836,0.04413284,-0.019328753,0.0075641726,0.005027788,0.011372405,-0.016458245,-0.032613743,-0.018089134,-0.03394285,0.0033456627,-0.008775197,-0.013564994,-0.021243015,-0.009235628,-0.0019914545,0.03805065,-0.016672835,-0.047837194,-0.0061925068,-0.02505294,-0.0075054592,-0.006382451,-0.015027839,0.0003950627,-0.032039065,-0.027617276,-0.008079699,-0.024313817
4074,-0.08844847,-0.037184898,0.036854353,-0.010216623,-0.026760617,-0.017236799,-0.012022491,-0.033391323,-0.0010723546,-0.0248729,-0.029555313,-0.013714708,-0.040841892,-0.046316978,-0.026980506,-0.005750505,0.0006125576,-0.0045435424,0.020705462,-0.022218509,-0.019557096,-0.035571624,0.017256761,-0.014588818,-0.048243243,-0.04131056,-0.021863585,-0.007544532,-0.01630017,-0.035051104
4075,-0.06273296,-0.035043195,0.036936816,-0.017774357,-0.03932643,-0.047404427,-0.018679917,-0.03944523,0.018135443,-0.026569152,-0.021042617,-0.018792523,-0.02161801,-0.04312366,-0.036790203,-0.01865468,0.0004230902,-0.010583125,0.028665304,-0.026712425,-0.028441882,-0.03860304,-0.0024499104,-0.014382492,-0.0470359,-0.045168296,-0.02989795,-0.005208777,-0.02452682,-0.027838307
4109,0.013961607,0.009671714,-0.005439291,-0.016338384,0.033389147,0.012962464,-0.027964799,-0.0047316737,0.0066842716,-0.008486717,0.0022588957,0.01333762,0.0027864247,6.8945424e-06,0.024464957,0.042684704,0.03972747,-0.005458012,0.02442234,0.01601419,0.026217336,0.015322114,0.024320796,-0.00244108,-0.01751677,-0.0012076696,-0.011678028,0.014683768,0.022761913,-0.028433507
4110,-0.019894518,-0.007779591,0.014503469,-0.040174242,-0.023993768,-0.02554368,-0.039741248,-0.012287724,0.0011531158,-0.056404978,-0.016412327,-0.021351276,-0.0076917303,-0.010845646,-0.025053993,-0.054299474,0.009421176,-0.034123674,0.008207646,-0.044552837,-0.015742207,-0.02334172,0.002631208,-0.008892958,0.004513836,-0.031244518,0.01838264,-0.0136107365,-0.030900203,0.011690644
4111,-0.040259402,-0.025606453,0.006371943,-0.0072431327,-0.027896343,-0.0037077672,-0.01838002,-0.015227419,0.0044492143,-0.06272894,-0.019651687,-0.03634408,-0.014393016,-0.025317626,-0.010662715,-0.03143482,-0.034061875,0.011154276,-0.00024135939,-0.06198908,-0.023928173,-0.03496522,0.0005228917,-0.00212734,-0.040432226,-0.013498197,-0.000623287,-0.031955462,0.0121086165,-0.016168019
4112,-0.016192975,-0.025929525,-0.020140504,-0.008282672,-0.0070220283,-0.0353864,-0.0061648395,0.0141826,-0.0034407673,-0.01297021,-0.051442284,-0.016285803,-0.0098488135,-0.0034004773,-0.015402992,0.008063583,-0.016482322,0.0047241845,0.0032212387,-0.0064654127,-0.010489977,-0.027814673,-0.03631195,0.010452631,-0.017391376,-0.010089937,-0.01162075,-0.031823948,0.0118086,0.009014718
4113,-0.046172965,-0.0007774215,0.0068142167,-0.033993002,-0.02662875,0.014974636,0.012094326,-0.04589443,-0.009472783,-0.043829847,-0.04312089,0.0034207974,-0.019586386,-0.025651982,0.0019772649,-0.03474288,0.0028390472,0.0014487657,0.02551479,-0.006138619,-0.015594295,-0.039471943,0.021392254,-0.0038451469,-0.059441715,-0.015125893,-0.01578891,-0.012788191,0.0030715761,-0.003808881
4114,-0.03782199,-0.02274998,0.008930569,-0.021567963,-0.03266125,-0.029328002,-0.00095588685,-0.028012782,-0.026783034,-0.033213712,-0.012079713,-0.027772667,-0.015438851,-0.017023263,-0.008555825,-0.019318497,-0.013753441,-0.013587873,0.0077879443,0.01083748,-0.009805069,-0.0141811995,0.019220125,0.005880822,-0.031217687,-0.029875368,0.0019691612,0.007975578,0.015527379,0.023406247
4148,0.0106129125,-0.0038831236,0.002665134,0.008706291,0.004014164,-0.008151091,0.007107904,-0.0005621005,0.010700262,0.027653666,0.01323874,-0.00088020164,-0.015908835,0.0021949296,0.0092380885,0.017312326,-0.002593184,-0.010019482,0.036159728,-0.012257648,-0.009346294,0.0077992254,0.028294148,-0.011680894,-0.030646602,0.012982242,-0.019572819,0.02279006,-0.034510348,0.006888947
4149,0.012107533,0.010973084,0.006975925,-0.011843763,0.021001095,0.030609757,-0.0062556914,0.006800817,0.0047666426,-0.0073188078,-0.0030613297,0.025852608,-0.005293265,-0.020648548,0.05128783,0.0033056214,0.0052450937,-0.018711435,-0.00517897,0.03287598,-0.022117354,-0.0033886395,0.02919135,-0.001838592,0.025130691,-0.009610169,0.026722968,-0.019877668,0.01121108,0.012390107
4150,-0.026454521,-0.02932182,0.042234007,-0.037101645,-0.0029501228,0.004643122,-0.004208346,0.0040014125,0.0025757207,-0.030381886,-0.042761385,-0.024839208,-0.01913854,-0.024881653,0.008233112,-0.005865822,-0.011497341,-0.014611983,-0.016665017,-0.036207207,-0.03478191,-0.05284202,0.014920647,-0.009267359,-0.008113013,-0.017036708,0.023620477,0.008806805,-0.027944526,-0.010924832
4152,-0.03386909,-0.003121473,0.011848765,-0.011344236,-0.035653453,0.0029469926,-0.022072963,-0.00877906,-0.015853303,-0.015580227,-0.010183019,-0.014773895,-0.003038244,-0.028756477,0.0027673526,0.025862262,-0.026742185,-0.0068280026,7.1342256e-05,-0.004781797,-0.0071848235,-0.0059060794,-0.007821643,0.007380593,-0.018400127,-0.0017630579,-0.0014232931,-0.03937938,0.0011278829,0.013710071
4153,-0.015544721,-0.03659871,0.0027240955,-0.0078882715,-0.0025461994,-0.016857812,0.005920327,-0.012635663,-0.01870477,0.0077388547,-0.0013140471,-0.006908141,0.006299594,-0.014689069,0.022856241,-0.010493497,-0.021649085,-0.010220142,-0.0029572938,-0.01500091,-0.006598473,-0.007212196,-0.011311434,0.0044570747,-0.018893002,0.01640668,-0.02896788,0.031127213,0.0268637,0.01837642
4189,-0.0065564937,-0.021107664,-0.0033074766,-0.017224843,-0.015214208,0.017655743,-0.018174613,0.017053656,0.006317791,-0.0052013,0.045559794,0.008310354,0.001473972,0.02158949,-0.006717196,-0.015598091,-0.019750882,0.0061767534,0.017815912,-9.967977e-05,-0.0008293567,0.00012521842,0.0046173683,0.004110011,-0.010921963,0.008466709,0.025641069,-0.0028895258,-0.004164209,0.030015789
4193,0.012795976,0.008083425,-0.0041439715,-0.02512298,-0.017509157,-0.016154824,-0.019056236,0.004072809,0.010870035,0.014912654,-0.007267447,0.008973502,0.0005301074,-0.024599582,-0.001793437,0.019753063,-0.0037498027,-0.0053891405,0.021931984,-0.005425144,0.011845411,-0.028099433,-0.033900067,-0.007976328,0.002719572,-0.012979842,0.014604342,-0.013489188,0.0034318843,0.022795873
4194,0.012734224,-0.011476897,-0.017126061,-0.015578356,-0.016555307,-0.0053311344,-0.019628514,-0.008829222,-0.014826648,-0.0077780806,0.0035207635,-0.004100946,-0.010032503,-0.025064575,-0.012056296,0.018729405,0.003174505,-0.013955728,-0.02179373,-0.01879985,0.00077894545,-0.016058557,0.009176869,-0.01640889,-0.0049606287,0.009470463,-0.055246696,-0.011091267,0.0022782425,0.0020281095
4234,0.0059822947,-0.0011109295,0.006602965,-0.025342792,-0.0019012286,-0.005443422,-0.010488174,-0.008403157,0.016008947,-0.00827117,-0.03870889,-0.016637677,0.0056726667,-0.011257477,-0.031210931,0.018391931,-0.0021447402,-0.03315514,0.01170525,0.012503597,-0.004829315,-0.024670288,-0.033809874,-0.009976779,0.012294094,-0.013411067,0.0068190084,0.0022517452,-0.01873088,-0.00787853
4235,0.010800946,-0.02306621,-0.012294948,0.003309505,0.011477307,0.0029573748,0.01096094,-0.020811645,-0.012095648,-0.014816484,-0.015096775,-0.030961588,0.032740474,-0.023573386,0.0026371505,0.028125169,0.0100556845,-0.006128387,0.0223973,-0.013139923,0.0068051796,-0.041904047,-0.030857889,0.0035248727,-0.030296372,0.0069222865,-0.0014122855,-0.023195088,-0.034745183,0.00065508735
4275,-0.03723611,0.007571442,0.01096455,0.0033031323,0.010702598,-0.025570199,0.0012794113,-0.007504055,-0.011895981,-0.025907869,-0.00056335545,0.02557856,-0.020301165,-0.0032521717,0.00058804423,-0.008534794,-0.023225112,-0.010358213,-0.00844494,-0.0109564485,-0.0060967566,-0.016366737,-0.009999496,0.02439396,-0.0063681477,0.010895143,0.017568959,-0.032472886,0.0046501257,-0.0030394986
4276,-0.013543396,0.010991328,0.02576144,-0.0017984522,0.023496786,-0.009260378,0.009076048,0.004126265,0.02016784,-0.013759348,-0.0053920653,0.0155853415,0.0041549713,0.013008062,0.020218575,0.009770408,0.030718774,0.0023004126,-0.013636605,0.028069971,0.00010560934,-0.013557583,0.0062586344,0.015582227,0.0027911935,-0.0013796035,0.02347719,0.012712304,-0.00870685,0.025035733
5539,0.05886364,-0.021370187,-0.0058872667,-0.012786508,0.03767659,0.007599937,0.0065248697,0.023883931,0.0024902516,0.017009271,0.026632195,0.003789356,-0.014857616,0.02171634,-0.00444207,0.014702869,-0.011820346,-0.006776417,-0.025556058,0.011308313,0.020941518,-0.00355356,0.039438613,-0.0005814084,0.035436127,0.0033323981,0.015227045,-0.0044816737,-0.0003155296,-0.041879877
5540,0.005554188,-0.024946108,-0.017892068,-0.0231973,-0.017558461,0.0047302246,-0.021525422,0.001562673,-0.024873456,-0.007119855,0.0069612805,-0.010199691,-0.024660679,0.000105039915,-0.017182417,-0.021372192,0.0015262514,-0.024298258,-0.03209952,0.015662314,-0.0025537817,-0.019441478,-0.030140644,0.013437577,-0.00038960358,-0.013497836,-0.032280456,-0.03607772,-0.0020031475,-0.04767638
5571,0.019416051,-0.00214817,-0.017751286,0.031936977,0.0277327,0.012630746,0.023038866,0.04105681,0.025120927,-0.01660186,0.039507452,0.011703074,0.007614353,0.011310045,0.036384113,0.010804155,0.01317319,-0.010636299,-0.010038261,0.01886893,0.02541131,0.011611861,-0.0022000864,0.0050713546,-0.0020754316,0.017710017,0.015584084,0.004750186,0.03448819,-0.015138946
5572,-0.007646292,-0.013575143,-0.050830707,-0.039758135,-0.02108635,-0.002356903,-0.016117856,0.015337106,-0.019852394,0.004443281,-0.010461685,0.006058078,0.0008818085,-0.009162313,-0.010609661,-0.011592177,-0.0033489254,-0.010525893,-0.0105003165,0.024311801,-0.000928008,-0.0146796545,-0.032837432,-0.02892399,-0.0121594705,-0.021600312,-0.03777255,-0.06264983,-0.007298194,-0.035140347
5573,-0.018776542,-0.020217953,-0.02105423,-0.007822789,-0.018076306,0.014504551,0.00842524,0.014094853,-0.0073687495,-0.03748947,-0.044931453,-0.015718265,-0.01603722,-0.010684629,-0.02967537,-0.0004347982,-0.0058142673,0.00692484,-0.004059761,-0.0061609945,0.008510161,-0.009381443,-0.011877791,-0.008754234,-0.030952409,0.00019334629,-0.035502534,-0.025095947,0.016905235,-0.026034338
5604,-0.014865194,-0.010419317,0.015770188,0.0014004546,0.018894827,0.003267876,0.0068769488,-0.00454571,-0.0029892242,0.00057247624,-0.009037679,0.026529199,0.0017633131,-0.0065700742,-0.0064823604,-0.010935155,-0.008136098,0.0045761894,-0.01491743,0.045079205,0.029426716,0.01763255,-0.01074705,-0.010546689,0.009731422,-0.0047713974,0.0016662943,0.011616435,0.021553809,-0.00069486164
5605,-0.044617087,0.0037926303,-0.013367931,-0.027713522,-0.024276672,-0.03326342,-0.0047779013,0.006109141,-0.013311955,0.022676915,-0.0073859454,0.0066564404,-0.020632455,-0.008482589,-0.0041200244,-0.014596748,0.0013830307,0.00042962996,-0.019943846,0.03531484,0.02561632,0.010000161,-0.012533831,-0.0017747042,-0.006386494,-0.0019345726,0.008406416,-0.031490825,-0.008346713,-0.0038907204
5606,0.010192396,0.021101378,-0.020739438,-0.0307331,0.002892933,0.018678779,-0.019628227,0.0052041532,0.032305796,-0.04348011,0.00046283915,-0.011963181,-0.0054322896,-0.0027778987,0.004469715,0.035546083,0.013236429,0.011079057,-0.001497324,0.006879637,0.021418966,0.027834505,0.017320985,-0.015768224,-0.0035475597,0.020358913,-0.012457024,-0.027538933,0.012964589,-0.021180024
5607,-0.021924308,0.015288594,-0.0331967,-0.0019966227,-0.0064730705,0.005034114,-0.014970531,0.015207923,0.050260928,0.01661705,-0.0013071507,0.0059029087,-0.004565192,-0.014954179,0.0046554715,-0.000973948,-0.012236309,-0.00946685,-0.010663424,-0.030584944,-0.016449437,0.006714747,-0.00892078,0.01223766,0.013860746,-0.0065895705,0.037470188,-0.009328051,-0.015469954,-0.022279298
5608,-0.00016728106,0.007721598,0.0013140539,0.0020154926,-0.01167747,0.03673726,0.046617497,0.007782137,0.0037448276,-0.01928706,-0.008750797,0.023700094,-0.02721733,-0.0030928294,-0.0101246415,-0.005714186,-0.018394483,0.00093023974,-0.0033380582,-0.022127025,0.009675513,-0.0065206722,0.018056093,0.027045133,0.00829062,0.015703766,0.0045089363,-0.013423116,-0.0055604517,-0.01216364
5640,-0.041308377,-0.029670374,0.020934174,-0.006877026,-0.010510508,0.0020066563,0.010899018,0.017204734,-0.02444847,-0.011044297,0.020272128,-0.011206443,0.005092788,-0.017311618,-0.027345797,-0.0053202957,0.0045415983,0.0096312845,-0.032986466,-0.006802862,-0.017407501,0.014515349,-0.019117005,0.014384276,0.0075759985,0.0014923926,-0.000651668,-0.0021763416,0.035580356,-0.0026436353
5641,0.065504566,0.02348999,-0.02095153,-0.04697682,0.009846772,0.03318453,-0.012777857,0.02505762,0.011204079,0.031820953,-0.0027425883,0.033014446,-0.005210977,-0.0008437621,-0.027252236,0.030348958,0.007974102,-0.011973966,-0.023093706,0.0409258,0.05059551,0.013483123,0.008540357,0.0029995355,0.028681576,0.017940627,0.022318967,0.0005677962,0.02426658,-0.03415703
5642,0.012314591,0.0061343554,0.0080841845,-0.029680273,0.021962775,0.04119748,0.018954799,-5.6670047e-05,0.039709963,0.0018689627,-0.013591099,0.0014425317,-0.007174237,0.00759292,-0.012214667,0.021264775,0.030593557,0.0031845532,0.0060716067,-0.02650097,0.02722429,0.0011395904,-0.009056731,-0.020554388,-0.010358758,0.012814281,0.030733349,0.015588055,0.009774477,0.004226541
5643,0.012140363,0.0146835325,-0.020751089,-0.013324074,0.014701617,-0.0022935958,-0.0036131255,-0.010783133,0.01728717,-0.0046009975,0.032859094,-0.00091541914,-0.0037100988,0.010622334,-0.00920778,-0.011967912,0.011086454,-0.008816045,0.009757727,-0.016013794,-0.007923653,-0.002972611,0.00041027958,-0.026638582,0.003011518,0.006613692,0.001851977,0.039145086,-0.017273499,-0.0034167732
5678,0.035999235,0.0021939313,-0.026549146,0.0021391893,0.0233851,0.022952428,0.009459831,0.006443305,-0.01769744,-0.012836379,0.005530503,-0.019969849,-0.0017304976,0.020931618,-0.0019541124,0.035680875,0.017584717,0.0002087069,-0.013217807,-0.018473787,-0.00032016783,0.00033008106,0.013007228,0.01318074,-0.01995995,0.008207498,-0.019185629,-0.01697206,0.026910424,-0.00039279772
5679,0.058196712,0.033779804,0.006936094,-0.003744648,0.032680165,0.033555184,-0.0023747461,-0.0037299932,0.012093759,0.025301976,0.032719597,0.024473302,0.014016143,0.021447057,0.019539846,0.042327758,0.020868348,0.0051140855,-0.0044822693,0.027613519,0.0198911,0.024154814,0.02122009,-0.01302359,0.012144524,0.03587855,-0.005463283,0.024385324,0.04274045,-0.0045501795
5680,0.03020913,0.0031045836,-0.007320652,0.0055969656,0.005860562,0.016191283,0.0110044675,-0.004543685,0.0040772315,0.008470052,0.014694009,0.025988437,0.011754462,0.009173748,0.0074828155,-0.02726581,-0.030876704,-0.022474544,0.019892372,0.007605433,0.00071300473,-0.0011177082,-0.012526623,-0.019223196,-0.014876622,-0.0057863942,-0.009621186,0.010525671,-0.0077772927,0.019166062
5681,0.017271081,-0.004842568,0.014950863,0.018337801,0.008940849,-0.024539752,-0.032663718,-0.038368613,0.025626821,0.031202555,-0.0020758219,-0.009183998,-0.0075194873,0.018095886,-0.023344448,-0.012755063,-0.00707606,0.031499576,0.005592423,0.011715879,0.0053565917,0.0025653,0.0032984812,0.026260315,0.024200344,-0.0066307816,-0.034337234,0.00877747,0.004582206,0.028102813
5717,0.052179318,-0.009261136,-0.0084503,-0.02025436,0.01816883,0.021949636,-0.011330478,-0.026590647,0.01772371,-0.014315084,-0.00061587367,0.0007712543,0.00012610445,0.0042584552,0.0049979296,-0.01086576,0.015685,-0.0026973297,0.00027259518,0.0079229055,0.02565317,0.02535104,-0.0014721093,0.0016083749,-0.03839426,-0.0018767202,-0.020971486,0.0029222693,-0.0047324705,-0.019232541
5718,0.04693384,-0.0069671404,-0.011064727,0.011013753,0.017869316,0.02799316,-0.0019219896,-0.006516678,0.018997476,0.030006958,-0.006372202,-0.0107610775,0.0065039606,0.023086825,-0.005272647,0.027762854,0.026911827,-0.009948931,-0.002984837,0.0042321044,0.013332644,0.0007803943,0.04274176,0.025298573,-0.026288426,0.025985284,0.002269881,0.031829,0.01191732,0.012237868
5719,-0.012812686,0.010850982,-0.0050365464,-0.0011814706,0.011358104,0.008681711,-0.010848119,0.0077468827,-0.0020933468,0.0008806375,-0.0038340956,0.0082482165,0.008516077,0.013421572,0.023426712,0.03737702,-0.0029962985,0.018373692,0.011721122,0.019502897,0.01482936,0.0038572464,0.004179043,0.04278483,0.007599165,-0.012614275,0.020114249,0.004542496,-0.031251602,0.012766339
5720,0.01182928,0.010489206,0.02375725,0.0031529805,0.005619539,0.042335484,0.013025452,0.03371315,0.01903847,0.015943347,0.01822853,0.04452604,0.014663097,0.021470195,0.025411876,0.03583336,0.029201632,0.017046044,0.013136593,0.026396513,0.0061237537,0.014423512,0.017947894,-0.024198582,0.009527858,0.013906932,-0.009415149,-0.015102019,0.013477784,0.031550914
5721,-0.045082573,0.0013467785,0.010092462,0.008926481,-0.012993328,0.014850266,0.009078062,0.016512873,0.032208815,-0.0059594684,0.00015178665,0.031209601,-0.008006266,-0.02249685,0.014108021,0.04472615,0.0083652465,0.022002533,0.010353648,-0.004167501,0.01167513,0.0127113275,0.009476387,-0.005381912,-0.0093433065,-0.010039522,-0.017396543,0.015055877,-0.01726384,0.010549809
5757,0.050661772,0.0026433421,-0.011585966,-0.0027613416,0.00783377,0.00015342794,-0.051252287,-0.046576872,0.020612404,0.0005196249,0.0047275443,0.030480893,0.0072325002,-0.015815657,0.005966486,0.004726765,0.028205512,0.027802134,-0.029850498,0.040308136,0.029905243,0.04108906,-0.0006027066,0.008971014,-0.026729561,0.0016315359,0.0011729844,0.019332496,0.005856668,-0.036580186
5758,-0.047840666,-0.0107873455,-1.2494624e-05,-0.03336616,-0.0066791237,-0.05051415,-0.060673088,-0.059426248,-0.036233705,-0.018005947,-0.05797419,-0.042312946,-0.0006747443,0.00061530154,-0.032459978,-0.025738755,-0.032013137,0.030650854,-0.010376949,-0.0062613473,-0.0052276677,-0.015817817,-0.03652778,-0.001966227,0.009371475,-0.017017871,-0.03126731,-0.038848,-0.042456973,-0.027764054
5759,-0.019593447,0.027028762,0.03995156,-0.0015619328,0.03236709,0.020795563,0.005121214,0.034619015,0.08445548,0.009514245,0.012008538,0.032891612,0.018624797,0.0066077984,0.038952973,0.06267703,0.0148587525,0.04383054,0.022313682,0.0134189995,0.043161754,0.029351845,0.02059678,0.022171592,0.035605278,0.0030182842,0.021886693,0.01412849,0.0037034575,0.03142904
5761,-0.055730466,-0.04765175,-0.016488822,0.015859017,-0.014342226,-0.0016292598,-0.013109356,-0.010942954,0.017720321,-0.019882547,-0.0124396905,0.00476451,-0.028593233,-0.02768243,-0.064899154,-0.003229935,0.006591463,-0.020269537,0.007895876,0.004553636,-0.02453435,-0.033437636,0.014249648,-0.031001454,-0.008851073,-0.020899102,-0.03400829,-0.02376991,-0.009853403,-0.02166594
5798,0.032289993,-0.001883816,0.044507865,0.009107528,-0.003049052,0.009576273,-0.0066030174,-0.015196808,0.047642466,0.030878857,0.0011182568,0.057685763,0.0142810205,0.009751525,-0.004884427,0.033771988,0.011913982,0.018879406,0.053095642,0.033562575,0.021245996,0.024431907,0.030563183,-0.0011750957,-0.02935006,-0.0126521075,0.00069087994,0.045596495,-0.005723621,-0.002774556
5799,-0.0397733,0.0050067888,-0.0051746555,-0.026619814,-0.05126897,-0.049593974,-0.03899147,-0.050943017,0.0018940391,-0.017953774,-0.01715435,-0.037546095,-0.005356775,-0.00860568,-0.011262736,-0.05341432,-0.004394969,-0.015047412,-0.017117726,-0.022356436,-0.01183967,-0.038033985,-0.01567929,0.0044181496,-0.030204644,-0.040750686,-0.01855843,-0.05364145,-0.031031517,-0.007146833
5800,-0.014768917,4.938245e-05,0.034145568,0.019829845,0.0058991895,0.024075212,0.0249141,0.020728528,0.055071633,-0.014858526,0.010141565,0.034723252,0.005131132,-0.010240909,0.035067536,-0.019837944,0.021904105,0.0206988,0.051113997,-0.016581992,-0.009467606,-0.0034113883,0.023375735,0.0348808,0.015456803,-0.014854628,-0.016378114,-0.0020590078,-0.009198826,0.021583294
5801,-0.031001566,-0.06253181,0.015280261,-0.028498726,-0.014435477,-0.00393885,0.0029805757,-0.027285667,0.0016395549,0.0070175175,-0.038764846,-0.014664928,-0.027024455,-0.015113254,-0.022777712,-0.006118346,-0.016116006,0.010778635,-0.016062533,-0.020801349,-0.0352478,-0.05328834,-0.014967372,-0.028616702,-0.0377041,-0.038904794,-0.031537008,-0.005818156,0.015885806,-0.022610867
5803,-0.033800967,0.008194245,0.0026146064,-0.0065859105,-0.029896615,-0.007154964,-0.033977974,-0.0064240308,0.007169001,-0.03197034,0.0008113536,0.0058225985,0.013609397,-0.003476801,-0.0012173918,0.010439404,-0.023613898,-0.005022266,0.011333148,0.0019935567,-0.034392264,-0.007807235,-0.016265102,-0.00803375,-0.031327914,-0.00083460193,-0.0005317603,0.011615488,0.0045587164,-0.03236803
5839,-0.033257473,-0.016871234,0.03828059,0.011014894,0.04089768,0.008123931,0.009657378,0.01349995,0.04240239,-0.00305944,0.012584821,0.0023046988,-0.005692584,-0.01472229,0.00581022,0.015879994,-0.010814401,-0.0039690537,0.03791425,0.009859634,-0.014844593,0.00053837086,0.015255496,-0.027177589,-0.028133564,-0.026967386,-0.01551076,0.008800996,-0.0054007634,-0.008964552
5840,0.014156344,0.009036369,-0.034092028,0.021894535,0.0227636,0.009466093,-0.0014399706,-0.011172287,0.00795118,-0.043471556,-0.0073833354,0.027450578,-0.0183117,-0.01686844,0.029382644,-0.010058489,0.017835401,0.018529968,-0.0044640996,-0.021204071,-0.019404313,-0.0128547875,-0.009682414,0.008136483,-0.0334457,-0.014131828,0.018439848,0.011500242,0.018052481,0.016637918
5841,-0.0059974627,-0.021932485,0.0002873746,-0.028182594,-0.0025317424,-0.006473266,-0.014096193,-0.026506012,0.047986757,-0.039185274,-0.03693187,-0.010157243,-0.00072947424,-0.030287934,-0.005806146,-0.013756412,0.0001946368,0.004024688,0.012596753,-0.048140306,-0.017214166,-0.013277374,-0.023068205,-0.010495576,-0.049313504,-0.0181841,0.004226042,0.0021856418,-0.015861938,0.007009989
5883,-0.031486545,-0.015590121,0.024137946,-0.0063666687,0.015840186,-0.009737786,0.030143188,0.0013819505,-0.0033347383,0.008630308,-0.012059624,0.017771611,-0.0017934014,0.011271052,0.035934795,0.0101168,-0.023375021,0.018153781,0.0038188305,0.001461803,0.017967433,-0.0055886493,0.009570702,-0.019764878,-0.030558603,-0.020330843,-0.000766142,-0.019826544,0.025236666,0.00060789724
5887,-0.0051701786,-0.015575406,-0.01931416,0.017481392,-0.017420376,-0.036538944,-0.028636778,0.015498887,0.015388864,-0.0030946014,0.015292194,-0.012614346,0.0074673016,0.009734155,0.018333571,-0.011633708,-0.017051991,0.0023572426,0.024121353,0.0051497347,-0.016672237,0.0054779793,-0.020437613,-9.333071e-05,0.017784862,-0.0021244134,-0.020998443,-0.013089314,0.007816747,-0.0017163375
