,zebra,kangaroo,lion,penguin,turtle,raccoon,tiger,monkey,camel,deer,rhinoceros,cow,giraffe,elephant,fish,sheep,leopard,dog,squirrel,horse,alligator,bear,donkey,ant,bird,bee,cat,rabbit,frog,goat
98834,-0.02161797,-0.0018397524,0.018588077,0.014258824,0.005824797,0.018338205,-0.036539532,0.031128658,-0.003631383,-0.00733868,0.006165166,-0.0038670942,0.00628419,0.005474273,-0.03050448,0.008557881,0.007352486,0.0055448785,-0.036078308,0.0010275949,0.00045389496,-0.008775309,-0.0026583278,0.008753263,0.010188906,0.015538427,-0.017503733,0.027840883,-0.0039743404,0.01862482
98835,0.0068355235,-0.01292523,-0.027091289,-0.0027221758,-0.02473814,-0.014150269,-0.02717179,0.011989842,0.011276445,0.0079044765,0.019607304,-0.012585263,-0.02190269,-0.0022264672,-0.012640604,0.01207415,0.02075228,0.003655295,0.0027093496,-0.016638678,-0.0009869086,-0.020672927,0.00628801,-0.0021318444,0.004340543,-0.021427726,-0.008657899,-0.0008337069,-0.027816994,0.005733287
98836,0.022832736,-0.0010662774,-0.003385424,-0.016576596,-0.012514699,0.009298742,0.020577976,0.0054815616,0.0060061966,6.169205e-05,0.015041414,-0.00034279437,-0.007018052,0.0084714675,0.014851299,0.010374249,0.009326321,0.0051289895,0.012800132,-0.002414357,-0.0040611145,0.018984953,-0.027234385,0.013817075,0.015493958,-0.00940602,0.011633194,-0.02043857,0.014336015,0.0072807837
98837,0.0047678202,-0.020063369,-0.018965535,0.008096336,0.018809522,-0.01581345,-0.012577411,0.027074821,0.0036576774,-0.03423557,0.010120932,-0.011370078,-0.02063743,0.00349854,0.00953887,0.013310254,-0.0009487352,0.043748755,0.0061814263,0.0032200553,-0.007839001,0.027822549,0.02366174,0.0030014839,-0.019046592,0.021362042,0.008116097,0.0044082017,-0.006944177,0.012854873
98895,-0.0059306645,0.011586155,-0.017326133,-0.017720895,0.007363929,0.011631266,-0.013093305,0.014328667,-0.0038407177,-0.013936623,0.009074769,-0.0052846675,-0.018718753,0.02039047,0.008537209,-0.011310377,-0.0058154366,0.00030804984,-0.01611826,0.0010230439,-0.0068517555,-0.016255504,-0.0052586743,-0.0016792258,-0.011187238,-0.008879507,-0.013198469,0.016310606,0.01269187,0.025950104
98896,0.009920173,0.004368408,0.020223217,-0.039276026,0.01771492,-0.0067934054,-0.035453226,-0.0010487105,0.014016938,-0.0066408725,0.011267502,-0.012217923,-0.0023490652,0.01510495,-0.009027174,0.0011418698,0.041551635,0.015267112,-0.041397993,-0.011244774,-0.0047781006,0.062108856,0.0004035436,-0.0017892675,0.002510558,0.026227528,-0.02922581,-0.016713347,0.0028794417,0.022429591
98897,0.021991864,-0.0010217825,0.025086476,0.00936234,0.04582603,-0.0015799459,-0.023823686,0.02202109,0.0009993017,0.03655935,0.014014694,-0.016705671,-0.0036529815,0.0076778904,-0.0086539,-0.02295211,-0.025352797,0.024798954,-0.007249446,-0.0010070996,0.0014151898,-0.0053002355,0.012613691,-0.0062392205,-0.022684587,0.0061166133,0.023698384,0.0011672458,0.0053269505,0.0033639905
98956,0.019564029,-0.019971421,0.009223101,-0.018096417,0.002822673,0.007079095,0.010971795,0.0047832807,0.01554471,-0.003941425,-0.008497582,0.0027905684,0.022638133,0.011905779,-0.0248983,-0.0092948945,0.008544536,0.005772009,-0.0011926194,0.005162731,-0.035494294,-0.0015933892,0.012722309,-0.0037873732,-0.012154269,0.006214705,-0.0039115995,0.0043497756,0.021155,0.020501299
98957,0.0114135435,0.01274351,0.03135657,0.0063332706,0.044851776,0.010173381,-0.021978343,0.014536821,0.009422057,-0.018054804,-0.008151069,0.0061531807,-0.0058908253,0.023568982,0.010512534,-0.010876719,0.009236008,0.017341888,-0.017848058,-0.011230913,0.014019366,0.018557942,-0.0028024681,-0.03302337,-1.6504278e-05,-0.0004684607,0.0037179266,0.004654197,0.023254506,0.004076484
98958,-0.002835608,-0.014739033,0.00595534,0.008698148,0.019383306,-0.014482795,-0.007953967,-0.002478365,-0.014610986,0.0060431194,0.008431848,0.012773189,-0.021877011,0.008675465,-0.023245351,-0.008787938,-0.028525196,0.033128135,-0.011600872,-0.0020767956,0.012344227,-0.025671916,-0.0036590907,-0.027556032,-0.014955469,-0.010040387,-0.011144332,0.0048121195,0.021541288,0.008698371
98959,-0.033360258,0.0102018565,0.0020852655,-0.009166052,0.008397758,0.01214766,-0.032345783,0.010062784,-0.0029435894,0.0022025723,-0.0015781907,0.014073995,0.016956633,0.020887889,-0.01376519,-0.0024647375,-0.012568277,0.008279443,0.0039295517,-0.00230359,-0.0029762674,-0.0072866096,0.023049882,0.01934051,0.012813807,-0.018664133,-0.022786925,0.017366627,-0.006498615,-0.0023449773
99016,0.003437557,-0.010664419,-0.0026886736,-0.0072861114,0.021053748,-0.018034967,0.009584136,-0.008173217,0.013315002,0.009053036,0.016849527,0.007348696,0.034576744,0.0136978915,8.928528e-05,-0.023784557,0.026411906,-0.033680707,0.010705177,0.0069382894,-0.0063825385,-0.001690861,0.038684458,-0.0056953733,0.00094451086,0.023916341,0.005508059,-8.4547944e-05,0.01757448,-0.0031607288
99017,-0.0024819197,-0.012912049,-0.012048456,-0.0118252495,0.004377497,-0.0035113152,-0.025253505,-0.0025039937,0.0116870105,0.030616915,0.012551407,0.03299266,-0.0121214865,-0.011798737,-0.00070862845,-0.0018104241,0.022295289,0.02145381,0.012628664,-0.005202722,0.019319631,-0.001353064,0.015014372,-0.017951846,0.008516994,0.028379248,-0.009194796,-0.028246602,-0.005891166,-0.018452402
99018,0.013652418,-0.0098842755,0.02887912,-0.004614491,0.029030055,-0.04421593,0.011167475,0.0029835284,-0.0011762719,0.0020119871,0.020142626,-0.009012771,-0.004930145,0.0040269257,0.0026594505,0.02013126,-0.012306239,0.01208165,0.004475655,0.0038557819,0.028520474,0.010320418,-0.0098154815,0.03378203,0.0025841275,0.02173242,-0.020868482,0.0055903816,-0.019182203,0.00053753675
99077,0.00061813183,0.039004784,0.007245946,-0.015080474,-0.037652686,-0.002663669,-0.00065592414,0.0067499857,0.017219154,-0.0117205605,0.0010464812,0.0012397426,0.0003633506,0.02690108,-0.028981775,0.008852424,-0.029860204,0.009283747,-8.166061e-05,-0.013585347,0.01634696,0.007890181,0.021672117,0.030058185,0.014478975,-0.009643017,-0.022439204,0.0036388936,-0.008355121,-0.00015196127
99078,-0.0031320695,0.000913651,0.03574587,-0.01485991,0.02320225,-0.013131843,0.009234563,0.026665838,0.015918696,0.023114651,-0.029114539,-0.002150127,-0.0046048276,0.01141999,0.022956228,0.009002266,0.023980618,-0.005535683,0.018575514,-0.0020447858,0.04063249,0.048833217,0.03968791,0.034142043,0.014775333,0.024182966,-0.016011762,-0.006674781,-0.02135662,0.02697075
99079,-0.010220093,0.03842537,0.0058964286,0.026698582,0.002489277,-0.031655967,0.0015965294,-0.0018199881,0.02698437,-0.012995782,0.023068106,-0.005130604,-0.0067181755,0.020035824,0.0028820904,-0.00065800804,-0.015782284,0.020984443,0.006315009,-0.011595939,-0.010414519,0.020020565,-0.0002456652,-0.046189647,-0.004142334,-0.026221229,0.017116297,-0.013882467,-0.017575555,0.0049638753
99139,0.020188805,-0.0008439347,0.046736892,-0.008083538,-0.013939924,0.0179563,-0.009285658,0.024951281,0.04549688,-0.0031369925,-0.004938862,0.009429116,-0.01713998,0.017025465,-0.02456517,0.040400516,0.012975529,0.009737998,0.0022718245,-0.015715985,0.021479135,0.020481452,0.025970796,-0.007755537,0.014098234,0.007817424,-0.006770449,-0.003981724,-0.015588355,-0.0032675024
99140,-0.027808418,0.041227926,0.015076158,0.0209416,0.008897085,-0.009899607,0.02210133,-0.01660444,-0.0077724396,-0.02018133,-0.01400964,-0.0036123302,0.007661637,0.0032573806,0.008204162,0.00875505,0.002682265,-0.009147193,-0.014450443,0.008070917,-0.001109345,-0.017993903,0.031437483,-0.0006489114,0.0069826357,0.010526154,-0.0008232072,-0.0061638155,-0.024436595,0.008458718
