,turtle,fish,bee,frog,rabbit,cow,cat,dog,raccoon,monkey,rhinoceros,giraffe,elephant,leopard,penguin,tiger,bird,sheep,lion,alligator,bear,deer,goat,horse,squirrel,camel,ant,kangaroo,donkey,zebra
151692,0.034282457,0.018096818,-0.0099465465,0.05087392,0.019207377,0.02553772,0.027577693,0.01203755,0.0368235,0.016290847,0.0044749365,0.0041898857,0.0059505533,0.015174072,-0.008666717,0.013125823,-0.003665739,0.036666315,0.008882028,0.019615049,-0.004224412,0.010725521,0.046397507,0.013742446,0.023546958,0.024795761,0.02505657,0.0005777168,0.03477605,0.0013662442
151738,-0.03257921,0.00081385206,-0.047269613,-0.0716375,-0.04243404,-0.02208597,-0.06998698,-0.037959114,-0.06394024,-0.032070655,-0.045985326,-0.025318988,-0.03520866,-0.026644891,0.009329299,-0.0023668883,-0.034269024,-0.027717298,-0.055868324,-0.008328273,-0.03436487,-0.031674523,-0.043592613,-0.03856989,-0.060518485,-0.07111279,-0.020158252,-0.036079947,-0.037749182,-0.02393192
151741,0.054146048,0.03314392,0.046624735,0.009698842,0.031582255,0.01123501,0.024930445,0.039510325,0.041105904,0.036266677,0.028807225,-0.0052212407,0.019428043,0.026966609,0.037550468,0.012298834,0.008441564,-0.0038872603,0.03203507,0.006797016,0.02882527,0.014634649,0.044768304,0.023625167,0.03183163,0.028064206,0.05278792,0.03572182,0.02373226,0.014226698
151742,0.04205365,0.054974735,0.037060637,0.013963795,0.017165821,0.036573738,0.06251902,0.08961672,0.115787365,0.039907943,0.022696756,0.01620183,0.01266266,-0.00025830572,0.02206471,0.026746796,0.022319654,0.037170086,0.043124843,0.043089446,0.02263374,0.03696966,0.05262406,0.011114295,0.05763063,0.046513956,0.052986633,0.052565154,0.021263594,0.0032801807
151743,0.05771048,0.063574545,0.061220855,0.018518893,0.05220832,0.065108776,0.1309147,0.096300565,0.11809505,0.077015415,0.0690889,0.0543662,0.08439205,0.078663625,0.070663236,0.047852922,0.028495245,0.057013124,0.07592326,0.08724913,0.04879569,0.07379578,0.07781697,0.06256465,0.06673966,0.06429095,0.05536443,0.090637654,0.06444137,0.04955217
151744,0.05103677,0.04633926,0.031974893,0.033563197,0.04663868,0.05066019,0.05543664,0.08021831,0.06891953,0.031157285,0.046727765,0.00757808,0.042044986,0.043058824,0.03748352,0.038925882,0.022080088,0.012329049,0.02430039,0.05592197,0.039976005,0.058518212,0.030556789,0.03690993,0.04164359,0.043272633,0.044912,0.05955935,0.031016871,0.049894944
151795,0.030245332,0.015723871,0.014992463,-0.0087235,0.018594006,0.034534123,0.03892828,0.046019644,0.04348444,-0.0052267774,0.0065638185,0.01718595,-0.031031258,0.013870362,0.010629118,0.01591806,-0.0020465057,0.028102024,0.029147917,0.020165969,0.013296914,0.017313512,0.025992269,0.006705686,0.040422395,0.014058616,0.022900306,0.009808638,0.0017940182,0.030749707
151796,0.0070494097,0.027540235,0.02527661,0.058634043,0.0003927024,0.00912143,0.061162364,0.017281817,0.03113977,0.03968513,-0.0120331,0.060127985,0.040172942,0.0014685927,0.04044513,0.04398601,0.029675925,0.0020959645,0.014763637,0.03579211,-0.0016723449,0.038115192,0.01339442,0.036513798,0.04715365,0.029869914,0.03019388,-0.008229886,0.031812623,0.016759612
151797,-0.006167089,-0.009746245,0.0005481485,0.005969299,-0.009260148,0.006603559,0.041915923,0.0020685112,0.028778017,0.037661903,-0.016257882,0.023611324,0.033035364,0.029011592,0.031966757,-0.0014060047,0.0036330894,-0.0068870033,0.0066502537,0.031134075,-0.016791208,0.017239368,0.0060944296,-0.0011078045,0.05628487,0.02030163,-0.0008844156,-0.022084264,0.0041471794,0.021999383
154792,-0.0057767928,-0.0027147566,-0.01905767,0.0068551353,0.010983888,-0.00045713075,-0.011504364,-0.009430678,-0.017170034,0.01192136,-0.0018548564,0.0025962023,0.00055395626,0.0038774628,-0.01871763,-0.0096551,-0.0035916076,-0.012099103,-0.027906092,-0.010181307,-0.021088814,-0.030987652,-0.0015342595,-0.012553227,0.009225997,-0.0020691908,0.008220315,-0.014619589,-0.0053535043,-0.0010419771
154840,-0.012834315,-0.0018058723,0.0034517471,0.010045332,-0.0029524043,-0.02859103,0.029660717,-0.017580962,0.012079541,-0.013016851,-0.0019547974,-0.020299926,-0.021335414,0.016021967,0.007822302,0.010699644,-0.020595098,-0.0034338653,-0.009412538,-0.0059717684,-0.02021786,0.0048452006,0.005331328,-0.011388157,0.03234573,-0.034420244,0.012297065,-0.039197315,0.00063744123,-0.0022693693
154841,-0.008651516,-0.00039585456,-0.012341328,-0.024345957,0.0043038637,-0.020193633,0.0214056,0.0024122335,0.015668074,0.016855912,0.01619699,-0.0212261,-0.021347022,-0.003032007,-0.00070340437,-0.00083346316,0.015768377,-0.034199998,-0.022498785,-0.0035960206,-0.05211444,0.0029442806,-0.011084669,-0.0044864765,0.015321032,-0.013872236,-0.00056483893,-0.043847013,-0.008135247,-0.016945822
154842,0.006156375,-0.0024256464,0.00788545,0.0025047378,-0.0032615177,-0.006005174,-0.014636643,0.022507558,0.022108177,-0.009384854,0.028461235,-0.036743384,-0.018779812,-0.0029603818,0.011841651,-0.008668133,0.0005421688,-0.015771115,0.002189522,-0.010187975,-0.006579165,0.006627895,0.006868332,-0.018166767,0.0078023714,-0.0069262832,0.0070466637,-0.022574082,0.0057824813,-0.034727864
154843,-0.002916745,0.0012678197,-0.04385501,-0.018972537,0.018573336,0.0007780725,-0.007028529,-0.00047655436,0.02146595,-0.009226392,0.03082531,0.0054701674,0.03219189,0.034755033,0.017682655,0.0099923955,-0.027977644,0.023023792,0.0127001,0.011024465,0.031571973,0.02382669,0.017785849,0.0028861638,-0.0038911754,-0.022538213,0.012126349,0.013209172,0.033629503,-0.028225387
154889,-0.05097084,0.009678952,-0.007004976,0.020458264,-0.005210327,-0.0067445734,0.03310218,0.0007976049,-0.057628293,-0.0052131363,-0.03380571,0.0026830435,0.018833773,-0.020676168,0.010456662,0.027861692,-0.040245287,-0.03777345,-0.005206321,0.012496931,-0.0065927194,-0.006563712,0.016799254,-0.009503548,0.016995363,-0.028404525,0.028349295,0.0065651448,0.02750215,-0.008945969
154890,0.004024527,0.011474955,0.02285275,0.019467702,0.0066980557,0.021451084,0.059721243,0.06285501,0.071611196,0.042240705,0.041263744,0.003790391,0.051017683,0.04215643,-0.010031048,0.035764117,0.021051265,0.037867453,0.04172425,0.07154589,0.01866378,0.0395683,0.04704763,0.01970477,0.020837935,0.025008136,0.08359778,0.02322414,0.04455645,0.0415055
154891,0.018020848,0.01474191,0.069370314,0.034542855,0.03681469,0.025196994,0.06201909,0.043819785,0.07320242,0.045811217,-0.0017927267,0.030316358,0.05354931,0.043730717,0.017114248,0.04038498,0.019754829,0.033762384,0.062125042,0.052784298,0.022568077,0.040621314,0.049053755,0.036728222,0.0372987,0.03420792,0.05798177,0.041715812,0.05553168,0.048798278
154892,-0.0038935116,0.031540398,0.060234845,0.03993093,0.02047229,0.016876914,0.067051105,0.047983482,0.060160425,0.053264573,0.018862193,0.02226135,0.028125564,0.03176112,0.01769169,0.02755191,0.05710246,0.021333002,0.06355212,0.059176087,0.014421855,0.04113524,0.036148507,0.01790594,0.03831523,0.021943726,0.036417473,0.027098008,0.03120128,0.02993019
154893,-0.010763866,0.032603625,0.01829586,0.011173435,0.015180707,-0.010548831,0.03495376,0.02900896,0.029007971,0.015381724,0.0011003757,0.00016641314,0.0016207081,0.013426059,0.014516647,-0.0015325086,-0.013515365,0.0036187854,0.016123563,0.007061144,0.016455378,0.041644856,-0.02307684,0.010731895,0.009299905,0.04200081,0.0069313757,-0.01563784,-0.012613643,0.0144971935
154894,-0.0012474932,0.012254932,-0.030478299,0.0037965598,-0.0028025724,0.005547229,-0.0024005508,-0.009866676,0.015998667,0.0042577293,-0.010181967,-0.0060778074,-0.020493893,-0.024580525,0.019176116,-0.0018207681,-0.03933134,-0.0043105893,-0.025904192,-0.006107573,0.0020352837,0.021830939,0.00065964897,-0.010243905,0.0386807,-6.489456e-05,-0.0068639233,0.0060387007,-0.005171655,0.009427296
154895,-0.018210465,0.019122785,-0.03381974,0.02201282,0.008413046,0.013185263,-0.024536753,-0.0053484067,0.020304633,0.01488072,0.01159907,-0.014343669,0.013547611,0.022973627,0.05578059,0.007719215,-0.00044297552,-0.015651431,0.003576283,-0.017357046,0.01386325,0.018101804,0.037056755,-0.0061576813,0.007527909,0.012127084,-0.011230841,-0.00050563243,0.020291684,-0.0038262245
154941,-0.03835317,0.008302323,-0.014617048,-0.027556183,-0.04956743,-0.03514522,-0.037532605,0.014262001,-0.014456217,-0.019029286,-0.014573787,-0.035194,-0.01780527,-0.0047906726,0.015545419,0.021841528,-0.024907725,-0.020368477,-0.059240192,-0.022179805,-0.03743582,-0.01942934,-0.030874195,-0.03657437,-0.018398648,-0.05580164,0.0063453987,-0.024126098,-0.017280454,-0.023188807
154942,0.07222748,0.0037618391,0.050827894,0.031161107,0.017754726,0.028957874,0.07032249,0.06562551,0.106363595,0.055200677,-0.016657371,0.022161243,0.038071737,0.046541113,0.012162209,0.04665341,0.018956635,-0.004597547,0.03101726,0.05767831,0.0043045618,0.035941124,0.03750937,0.033280775,0.039080776,0.06346142,0.07368878,0.038969297,0.013538272,0.04482833
154943,0.06778717,0.02150097,0.09069095,0.016361488,0.016565224,0.040659156,0.06435422,0.012345151,0.0363376,0.037671328,-0.016910767,0.021409983,0.08511865,0.038083132,0.031429235,0.0537298,0.0038710933,0.033589434,0.028316444,0.05987334,0.043089587,0.033631276,0.058462262,0.020158656,0.03161293,0.059107646,0.037748244,0.038761456,0.044369776,0.016471382
154944,0.011171096,0.032811794,0.06546266,0.022904703,0.024823284,0.024159273,0.07916319,0.046994492,0.03492044,0.066954166,0.035089303,-0.016578117,0.05837706,0.019284429,0.031310763,0.07352891,-0.0014981682,0.029974623,0.023468561,0.037643455,0.0072984807,0.04393813,0.04405624,0.0025235962,0.03796412,0.015738528,0.04600623,0.05478713,0.06414214,-0.0064725988
154945,0.013825466,0.037865743,0.048947994,0.032883618,0.031353295,0.07350751,0.08898806,0.09911514,0.07037798,0.06095386,0.022018671,0.045168933,0.055729866,0.019491145,0.08345022,0.04631268,0.026449576,0.03802384,0.08045789,0.06374232,0.020158097,0.06644931,0.04472218,0.031421028,0.061320383,0.057990283,0.07035905,0.05647363,0.046680037,0.051878825
