,elephant,bear,horse,fish,bee,cat,kangaroo,dog,rabbit,tiger,alligator,frog,penguin,raccoon,ant,squirrel,donkey,cow,giraffe,zebra,sheep,goat,turtle,deer,camel,leopard,monkey,lion,rhinoceros,bird
87922,-0.0054351897,0.02369895,-0.0019018389,0.009124787,-0.021325415,0.008627503,-0.010375992,0.012192997,0.005434496,-0.023699043,0.009685367,0.027904876,-0.012071635,0.002008452,-0.010548019,0.0059219785,-0.01434894,0.0073427022,-0.051756028,0.030323066,-0.018181324,-0.026006661,-0.0027454023,-0.034555085,-0.014817785,0.0037796486,-0.006251981,0.020191878,0.0037482586,0.02301845
88028,-0.017427517,0.006900238,-0.012516458,-0.011208269,4.5707293e-05,0.012924609,-0.027029598,-0.0015131546,-0.0151928095,-0.013111436,-0.012591275,-0.008385108,0.019119496,-0.022431104,0.002205165,0.007688875,0.015629327,0.0058805733,0.009128877,-0.018255582,0.010253173,0.023849683,-0.008513848,0.00082410127,-0.0034217853,0.00090738497,0.017433558,0.00034673946,-0.015339146,-0.0019069487
88078,-0.0071282773,-0.0008511734,-0.013035384,-0.02214259,-0.0014527295,-0.0021120484,0.015403637,0.030036962,-0.010553696,0.001601285,-0.0016606223,-0.015321846,0.016618656,0.0046532624,-0.007297004,0.0009688949,0.019067282,0.026472626,-0.032395896,0.006333299,0.013021273,-0.033175033,-0.0017720655,-0.01687275,0.007767828,0.029838556,-0.0036410063,-0.022315888,0.010341554,-0.008386603
88124,0.004332659,0.022454813,-0.014843506,0.002039017,-0.016362244,-0.010650068,-0.006050627,0.013508186,-0.0040605194,0.03161592,-0.001365393,0.02590206,0.03461958,0.021031985,-0.0010403538,0.016801875,0.027133599,0.011752505,-0.0044098534,0.0029428639,-0.004934166,0.0021548383,0.025584491,-0.02810677,0.017182523,-0.0017090213,0.003166764,0.0026163931,0.009162925,0.05602183
88168,-0.0126612475,0.011235811,0.006524338,-0.016364649,0.014641247,-0.010905336,0.01750029,0.012594075,-0.020494612,-0.0018392885,-0.01958433,0.0046037296,0.0034822437,-0.00027751396,0.0017570625,0.010031566,0.024247741,-0.006709793,0.03291515,0.010817222,0.023338258,0.011895638,0.020270707,0.0016601011,0.0015487632,-0.004434664,0.010895625,0.03377008,-0.018944358,-0.008348101
91428,0.009674254,-0.022879615,0.007525128,0.04495296,-0.0155565515,0.031141981,0.015503445,0.009596218,0.010197504,0.005011357,-0.022074679,0.012366327,0.015159463,0.02306105,0.0068352795,0.0043496825,0.03733754,0.0036798324,0.02139276,-0.007050345,-0.036045972,0.00022607918,-0.038294163,0.01757394,-0.0086962255,0.015663767,0.018226543,0.024843419,-0.014994952,0.022579543
91429,-0.014551305,-0.00750168,-0.006564951,0.0068493467,-0.014556386,-0.016079359,0.005172878,0.016518893,-0.0007129265,0.024352783,-0.0015358255,0.006321916,0.018661523,0.0053579086,0.028590566,0.019417876,-0.00058626634,-0.0075937584,0.0026377055,0.009434397,-0.01099461,0.0289653,0.02545827,0.026703408,-0.00055818196,0.01973982,0.015577715,-0.004569916,0.0003686035,-0.004802034
91487,-0.0019235718,-0.0015376155,0.006971752,0.024552414,0.0046394533,0.017942177,-0.011217095,0.0051573873,-0.0077161347,0.008402169,0.01638458,0.006036464,0.03358071,0.032480754,-0.029306414,-0.010153866,-0.0060056807,-0.0013880054,-0.017602682,-0.0076248557,0.0028956905,0.0046708467,0.012852161,0.017079668,0.013935779,-0.021407343,0.012323205,-0.015329045,0.0141754495,-0.0016390738
91542,0.036518406,0.01242929,-0.020267405,0.0026376918,0.0024269095,0.012331937,-0.0043558814,0.032249108,-0.0068871467,-0.025777617,0.0014324834,-0.0018055923,-0.023574246,0.010762517,0.017897954,0.0036013154,0.010156875,0.00070928776,0.009540924,-0.0013325928,0.013071767,-0.0062866607,-0.02202946,0.0009944424,-0.019886183,-0.009019479,-0.009747357,0.0033102937,-0.018528808,-0.038408775
91543,0.007484213,0.00905605,-0.016564459,-0.0014048734,0.028592134,-0.013057805,0.04908907,-0.06347727,0.014548381,0.010539857,-0.00035630842,0.000795098,0.013840158,0.014537421,0.0040101134,0.008104116,0.0039174855,0.0058173127,-9.88779e-05,-0.011886372,-0.031469252,-0.0009615876,0.02523578,-0.00850757,-0.022818225,-0.0010792249,0.0029348873,0.0015820827,0.0046970593,0.007912538
91599,0.011798028,0.018810822,0.0070200246,-0.0064898096,0.004577127,-0.0150777595,0.014259655,-0.008007168,0.008632761,-0.015189041,-3.536775e-05,0.023653949,-0.0083318,-0.0039052293,0.01514144,0.008945156,0.008388215,-0.032724787,-0.03357627,-0.00367173,0.001194379,0.0047372514,-0.019419765,-0.017649302,-0.03833689,0.0037981446,0.0011933477,0.0034636438,0.02111389,-0.026710177
91655,0.0030588538,0.00073541625,0.0053938297,-0.015672287,0.0059455517,0.033291023,0.017450076,0.02631662,0.004912508,-0.009536934,0.013293314,0.02565135,0.010549934,0.0024169257,0.011352246,0.018849846,0.0020256422,0.0030447382,-0.0027418148,0.0076475726,-0.0042713997,-0.0033881317,0.0027177453,0.013472778,-0.013809749,0.0023314927,0.018653315,0.015525387,-0.0013926843,0.0027610858
91708,-0.023001732,-0.029084397,-0.0051315646,0.014645286,-0.021128131,0.0048281695,-0.0048454944,-0.028079934,-0.019066708,0.016087307,0.011108275,-0.01346301,-0.054220807,-0.0009155553,-0.015345485,-0.004856951,0.009613638,-0.026481966,-0.020865059,-0.04057079,-0.010219038,0.0011294311,-0.020857012,-0.020290753,-0.033964958,0.008852783,-0.017128205,0.0035916588,-0.05558951,-0.028929308
91709,0.01475747,-0.0017544562,-0.0032587461,0.014778144,0.007729944,0.008951989,-0.00017750946,0.023822667,-0.005592227,0.033312734,0.021180188,0.01739812,-0.04263991,0.008723785,0.019516366,0.011755042,-0.009558056,0.013766032,0.024173776,-0.01671534,-0.0148955425,0.018192066,0.0006249805,0.014428328,0.011789721,0.026791759,-0.0004958588,0.020293595,-0.0056242733,0.031070761
91760,0.008252972,0.008870319,-0.012657757,-0.015113048,-0.0064206817,-0.0056904363,-0.018327324,-0.0035488692,0.0010551872,-0.015441216,0.0068709604,0.0065751276,-0.011248811,-0.010365318,0.0005276057,0.03719277,0.029517153,-0.011292011,0.01772754,0.015339433,-0.016860051,-0.035486948,-0.011302128,0.0006762094,-0.024940705,-0.009372152,0.0064055338,-0.009842475,-0.031171532,0.023142591
91761,0.024226956,0.0011854979,-0.0013715457,0.0063839494,0.024896001,-0.027783712,-0.03542739,0.013076098,0.023272274,0.0048431265,0.0030966168,-0.00077286386,0.021641864,-0.0005178715,0.022118906,0.015903233,-0.0029080168,0.0061195623,-0.015162383,0.0037005497,-0.011480063,-0.033513222,0.0058255848,-0.007982598,0.005901767,-0.027416661,0.0073067583,0.026254384,-0.035308883,-0.024413088
91806,0.017687147,-0.005642278,-0.013127797,0.0045666522,-0.007993963,0.0022566698,0.0071024727,0.0031380558,-0.01731687,0.0018563885,0.00016659871,-0.014823682,-0.019240368,0.0006712808,-0.0072658863,0.007843577,-0.0073167314,-0.018737089,-0.008668075,0.010172588,-0.029103361,-0.018862212,-0.040709864,-0.016171608,-0.011892528,0.006083812,-0.02833346,-0.037346385,-0.021046048,0.0014630087
91849,-0.008837378,-0.030011406,-0.010107531,-0.0014096905,0.005612859,-0.007740836,0.013756644,0.0055408427,-0.00710728,0.011121715,0.021745602,0.0054319096,0.017489398,-0.028308615,0.02512689,-0.00021882728,0.035682682,0.004692571,0.019611238,-0.0071201944,0.0026184048,0.0021137216,-0.01781893,0.0048993737,0.018175272,0.023697605,-0.00012043949,0.0062330007,-0.0013982691,-0.0027576003
91850,-0.021236032,0.03028532,-0.014616153,0.008491066,-0.017153485,-0.013703418,0.013998819,-0.009565653,0.006195009,0.028286817,0.006269119,0.010316866,0.0041178945,-0.019655691,0.0130523965,-0.0018699093,0.02103152,-0.0017802439,0.01136764,-0.020477464,-0.0051633082,-0.008896738,-0.0059489477,-0.018350856,0.042139474,-0.016224993,0.0007020706,-0.0041244063,0.0036743951,0.050017517
91893,-0.003961356,0.00011415209,0.024138905,0.0061986707,0.042887684,-0.022363104,-0.019873405,-0.01853316,-0.029057926,-0.005465735,-0.021208031,0.018684873,0.015187121,0.01344064,0.007509161,0.0016203681,0.011727967,-0.012619522,0.016540082,-0.027223038,0.0013219238,-0.007080032,0.0077293725,0.009710015,0.011661771,0.03229499,0.014955741,0.014495087,0.01653472,0.016891753
91935,0.014138617,-0.006157495,-0.00295918,0.0025315548,-0.0019338505,0.007968222,0.00048450567,0.0059934445,-0.021668365,0.013094518,0.017238716,-0.0028184473,-0.029820794,0.030455194,-0.013609957,0.0060720914,-0.009008637,0.011687711,-0.0026449796,0.0008481241,0.0013622768,0.010047722,-0.00379376,0.013382767,0.0033698601,0.008186518,-0.009827107,-0.013607773,0.004563566,-0.014886186
91979,-0.0028286874,0.03233033,-0.0027508216,-0.0010248056,-0.012384106,-0.017815068,-0.016760295,0.0055585057,-0.006042622,-0.010029913,-0.02915459,0.02683983,0.017848065,0.0069961534,0.020178314,-0.01060924,0.018177781,-0.0075310008,0.012418932,-0.03318219,0.008501886,0.012941495,-0.003679381,-0.01688567,-0.008780523,0.0018754316,-0.0076941843,-0.0034105154,-0.02502203,-0.02835136
92023,-0.029043669,-0.023900377,-0.0036754662,0.00084155845,-0.007874802,0.0080110105,0.01656305,0.01726635,-0.007434812,-0.008730027,-0.022722133,-0.013344877,0.011466783,0.0035849924,0.015816502,-0.017202377,-0.008387434,-0.0041283877,0.032262124,0.027540619,-0.0067171357,-0.00474277,0.01507489,-0.036195017,-0.0006759735,0.017674109,-0.0029947956,-0.01683817,0.00023171182,0.009115574
95094,0.01746049,-0.009367841,0.0036350675,-0.009893528,0.026704459,0.011692919,0.030209756,0.029395156,0.0046877447,-0.004696962,0.008578419,-0.0073542832,0.003544974,0.0121732205,-0.01667205,0.0169637,0.029124057,0.007281156,0.002576599,0.017392784,-0.030415168,0.022085892,0.0024376262,-0.023893384,-0.00790118,0.021446504,0.007644405,-0.02721929,-0.01570236,-0.039580334
95150,0.023637252,-0.031804573,0.0027597602,0.013338198,-0.028530588,0.015654093,-0.0023305193,0.020346964,-0.013196775,0.03545053,0.004968839,-0.0043495945,0.009916979,0.016790038,0.0053011696,0.0035998374,0.04534185,0.0085780425,0.01568331,-0.018524768,-0.03234907,-0.0007558316,-0.005962403,-0.0041091535,0.007517043,0.037264407,-0.0028143257,0.011007669,0.0045732884,0.009054383
95151,0.02438947,-0.009308955,-0.014983668,-0.026914224,-0.0016458953,-0.012951278,0.003927117,0.01778147,-0.014382706,0.033252608,0.007524982,-0.003739462,-0.011736234,-0.027194068,0.0226435,-0.002728833,-0.0020061878,0.013462417,0.014930463,-0.0070603117,-0.006112361,-0.019922873,0.0012926199,0.004226901,-0.009702333,0.023681253,-0.010565701,0.016478,-0.002638299,-0.020624563
95152,0.03904913,-0.011166626,0.008057011,0.03234323,0.02213484,0.031239493,0.006274438,-0.0009594308,0.0008344874,0.003712328,0.0058393483,0.027825316,-0.022894448,-0.019079244,0.02232503,0.005509142,0.025837043,-0.019610858,0.02384602,-0.024287796,-0.028785242,-0.0022220192,0.01915274,0.023388574,-0.013075556,0.017893374,0.024589702,0.02471224,0.006692313,-0.03677253
