,bear,deer,giraffe,donkey,camel,raccoon,sheep,frog,dog,bird,squirrel,lion,rabbit,alligator,leopard,kangaroo,turtle,zebra,penguin,cat,monkey,horse,tiger,elephant,rhinoceros,cow,fish,ant,goat,bee
55697,-0.0135888355,0.018267557,0.0075994353,-0.004898939,-0.027255213,0.014351663,0.04790947,-0.0042140093,0.0062152357,0.0021825328,0.035948236,-0.003621274,-0.0003018876,0.0236742,0.039471958,0.0017555327,0.0021231547,-0.012366633,0.015173576,0.00439372,0.006279467,-0.004655342,0.019129928,0.025275236,0.008402287,0.052647308,0.003062049,-0.0030863446,0.037845712,-0.017215155
55698,-0.015375369,0.011454768,-0.016706092,0.028471835,0.014148713,0.03487497,0.053019974,-0.0019474834,0.018226491,0.03989155,0.04209459,-0.00774446,0.0022255722,0.006016702,-0.015682094,-0.017907498,0.04277246,0.011222524,0.019758968,0.011607017,0.019629093,0.013558163,0.029565044,-0.001263226,-0.0065937103,0.065214,0.0006811533,0.010797392,0.014731187,-0.0036642114
55741,-0.036655173,-0.0041959793,0.017422574,0.02085531,-0.012577276,-0.0008273942,0.011340835,-0.02918634,0.008333421,0.0071837385,0.012781582,-0.017779669,-0.010104616,0.0068674,0.01291518,0.030174876,0.006915476,0.0058062505,0.00494023,-0.0008723314,0.020535553,0.0047644577,0.027208379,-0.025553262,-0.0013471587,0.008660483,-0.036176432,0.01615785,-0.0008216494,0.043655425
55742,-0.04067838,0.0008707652,0.0015271785,0.015733304,-0.022328436,-0.0066333856,-0.0002194789,-0.00081067596,0.010345272,-0.00073403,0.024337212,-0.03809103,0.0024859747,-0.0020529903,0.041061237,0.0024901025,0.008558513,-0.00045256814,0.022258699,0.012556009,0.011685383,-0.013121578,0.013496659,-7.400351e-05,-0.012645508,0.025810318,-0.012838371,-0.007212423,0.0032177968,0.01791912
167038,-0.011401873,-0.017863767,0.0020339813,-0.02509576,0.0023789522,-0.02030921,0.012487695,-0.020081414,-0.010564615,-0.0035483055,-0.012509409,-0.0025587715,0.0015092228,-0.00093572587,-0.026706746,0.0019889295,-0.010212144,-0.02133531,0.011010799,-0.00849318,0.00056595396,-0.0063065146,-0.019575333,0.038410995,-0.007788168,-0.026186084,-0.015335499,-0.007905032,0.0021724661,0.0073972307
167039,0.017562456,-0.01834756,-0.020510016,-0.0033923571,0.011763878,0.012851105,-0.0010676719,0.030403681,-0.0025677483,-0.021087274,0.021016126,-0.02700875,0.008360221,-0.0042547565,-0.005204093,-0.010009978,-0.019156253,0.01180474,0.0033752266,0.011516567,-0.009116943,0.0015148111,-0.01577315,0.0151795745,0.000618238,0.022541063,-0.011572859,-0.0011120295,-0.0010664737,0.019740734
167040,0.02936416,-0.013847786,0.041350164,0.01742342,0.016851507,0.012803532,0.029413829,0.027743207,0.0022561199,0.0049367887,0.009375621,0.009485186,0.007102174,0.00251898,-0.002304421,0.001684078,0.015132702,0.005160386,0.006542912,-0.00035191886,0.019135837,-0.0028019056,0.021987313,0.018623946,0.029953478,0.00834573,0.040741127,-0.012146127,0.022481672,0.0042053
167041,0.041838616,0.017778413,0.034234636,-0.004022673,0.053269263,0.04977529,0.079587474,-0.0088627655,0.035985935,0.00836482,0.0027730137,0.012764988,0.021575814,0.038874965,0.0023281467,0.016651044,0.04783416,0.034617964,0.033877257,0.020500612,0.029725112,0.045633096,0.0399245,0.045309488,0.024923084,0.023368478,0.03969296,0.0050980267,0.008184925,-0.015758717
167042,-0.0033734012,0.0142286,0.002657164,0.0033614852,-0.0011782503,0.03477675,0.040819865,0.012945375,0.0012742175,0.009002226,-0.009046401,-0.0050724256,0.013556179,0.026909811,0.022422254,-0.0042492165,0.008046045,0.00627652,-0.013467763,0.009520438,0.015215113,0.009977871,0.028386787,0.017039817,0.004614293,0.026261376,0.032977182,0.002055735,0.016947588,0.012879991
167079,-0.030787649,0.02619042,-0.009698956,-0.004534779,-0.028176114,-0.001763965,-0.0063150674,-0.010605093,0.02848843,-0.0360031,-0.007350892,-0.011176216,-0.0034070436,-0.0053927624,-0.014112002,-0.01854978,-0.0015501463,-0.027185267,-0.02103141,-0.010867047,-0.011123848,-0.019385913,0.0017607535,-0.014564804,0.006402454,-0.009992744,-0.016552193,-0.02429195,-0.0025145852,-0.0037404418
167080,0.008928648,0.02323203,-0.003712774,-0.041107703,-0.001522225,-0.0039875847,-0.0002963113,0.005595094,0.028176246,-0.036861036,-0.0027346406,-0.019550825,-0.0075966045,0.0110666305,-0.00037243232,-0.010127262,-0.024553701,-0.0230269,-0.005071605,0.026689976,0.026427181,0.005432163,0.002334095,0.0076312833,0.016630463,0.02773914,-0.023283286,0.008525323,0.0039470904,0.027740465
167081,0.012673047,-0.026808837,-0.03794125,-0.034195703,0.02940769,0.025505392,0.023207141,0.03232398,0.021452809,0.005139028,-0.016142359,0.02203839,0.014942259,0.024957439,-0.018863428,-0.0030869106,0.01026539,0.02513895,-0.0062544574,0.032365434,0.0051193675,0.017634088,-0.00926926,0.0048499056,-0.016185952,0.011437498,0.029908175,0.0029111735,0.031093584,-0.015470372
167082,0.042632002,0.0032520865,0.026776798,0.016406076,0.028065773,0.072289534,0.01913135,0.0046183127,0.04454803,0.0110099325,0.041738372,0.056737285,0.011515069,0.027693847,0.023114286,0.0026986648,0.014178582,0.011435556,-0.009489313,0.041845065,0.0256726,0.017563453,0.01943737,0.027202258,-0.008888269,0.039639715,0.04499246,0.023998598,0.054687083,0.00025244863
167083,0.026568867,0.020599198,0.016883275,0.040144145,0.036817897,0.029140942,0.025894457,0.016808541,0.05672202,0.040409718,0.030279214,0.0006343878,0.03748778,0.007836178,0.020682734,0.0278885,0.057358723,0.025224572,0.017264483,-0.007941595,0.03789982,0.027068386,0.0038941943,0.02193276,0.054501325,0.03824837,0.06742149,0.03201276,0.05644827,0.013610466
171125,-0.0011750706,0.038046625,0.029994363,0.008696023,-0.00027366573,0.02464012,0.00875297,-0.006020706,0.0063288617,-0.005804623,0.020341014,0.011782129,0.011457044,0.023001531,-0.0055109425,0.04979451,0.024283886,0.011204746,0.020096539,0.022519179,0.011693339,0.0050095324,0.01731701,0.0013464846,-0.00065093854,-0.008476833,0.040426232,0.017415911,0.006961826,0.014655775
171169,0.016059319,-0.0038730695,0.005194614,-0.016451797,-0.0006003324,-0.013799601,0.012675774,0.01332545,0.025312364,0.019110754,0.023473965,0.010052715,0.018159175,-0.01012955,-0.01864688,-0.0034290683,0.027285345,0.016776577,-0.014522288,0.014481254,-0.002055009,0.027556943,0.003094379,0.008491698,-0.04227524,-0.01949866,0.008753999,-0.0053614113,-0.005677355,0.009221674
171170,0.0046653072,0.03358885,-0.003954864,-0.0052607977,-0.012935565,-0.006158818,0.04114532,-0.010900634,0.012283984,-0.0045007844,0.0130796805,-0.00020067021,0.012688563,-0.005310141,-0.00306031,0.013719644,-0.008223903,0.008417693,-0.012381539,-0.0024943047,0.013869514,0.02094555,0.0032743334,0.02748777,-0.011296834,-0.01723121,0.009322223,-0.022324296,0.0043108244,-0.01963255
171213,0.008688628,0.0038707703,0.00092822436,-0.010673075,0.009363573,0.032085065,0.030990737,-0.0033220432,-0.015442677,0.02796977,0.006417746,0.015192333,0.017575474,0.015475442,-0.00089169544,0.011820868,-0.01108044,0.00028587529,0.026873881,0.0024118682,0.0072455406,0.016213652,0.01234083,0.0048182583,0.008178542,0.0096563045,0.034197804,0.018444413,-0.0150223775,-0.0048983158
171214,0.021278257,0.0017736116,-0.02316857,0.022851773,0.0077123884,0.01617744,0.008389562,-0.0019935828,-0.022679122,0.005891266,0.0017732388,0.036640648,-0.008517764,0.006482005,-0.011045083,-0.02448281,0.015508634,-0.019384937,-0.02867963,0.005729968,0.012750289,0.015292118,0.016350081,-0.012512387,0.023448288,0.013084247,0.058217656,0.016895687,-0.00452052,0.017320856
171215,0.014714205,0.012982369,-0.016473666,0.033184547,0.014320572,0.014451717,0.035898387,-0.012982239,-0.008722515,-8.7171793e-07,0.023334935,0.017400224,-0.016142441,-0.0059509254,0.0012253672,0.0056686904,0.0077583133,-0.0008018654,-0.062407106,0.01148336,-0.0038394139,0.0070995335,0.035218984,0.013179499,0.011841218,0.0018262783,0.004104884,0.016530925,0.013799201,0.0018715964
171216,0.012739758,0.036958415,0.0006069268,-0.00028101294,0.01067137,0.018929066,0.006845245,-0.009626512,0.018936962,0.015518148,-0.02728954,-0.016200816,0.0072595957,-0.0004967712,-0.032508776,0.016985035,-0.0067168907,0.008980815,0.0016054487,0.0060959333,-0.014503687,0.016576303,0.03129764,-0.00789713,0.0107812695,0.022282088,0.03283577,-0.009564133,-0.012502174,0.021304285
171217,0.038806107,-0.017481003,-0.005548146,-0.014908559,0.024537504,0.014210795,0.0089732595,0.022607675,0.024978796,-0.019943079,0.01425762,-0.042972013,0.02273033,0.004545038,-0.02790937,0.03462887,0.002827704,0.008344263,0.030048737,0.00034913546,0.0025855396,0.017162902,0.016125068,-0.012123935,0.024779173,0.019327229,0.02306298,-0.011558838,-0.003137719,0.027213054
171218,0.007122639,-0.019003257,-0.015639607,0.027522078,0.0040708003,0.03718124,0.03573614,-0.0072847554,0.039857533,-0.0004442831,0.0038072087,-0.013462846,0.0007577736,-6.0955685e-05,-0.021040281,0.014461447,-0.00651801,-0.007123703,-0.007995415,0.01458282,0.019679828,0.012890964,0.01927474,0.019171534,0.015480147,-0.0071318797,0.000832892,-0.027576713,0.009438004,-0.001099887
171255,0.016399505,0.011282288,0.015150175,-0.0008975447,0.00029923706,-0.002294679,-0.028682461,0.02435493,0.010671996,0.0061819777,0.0130676115,0.022450624,0.012323235,-0.001174536,0.030864997,0.040960416,0.046163905,-0.008499787,0.014581007,-0.011540375,-0.0013234977,-0.0049340925,0.018314382,0.00089663547,0.01625094,0.017267793,-0.003818442,0.014108012,0.020453872,0.017626764
171256,-0.0065195463,-0.0022636417,-0.014707233,-0.01703898,0.01590349,0.0058542597,0.015392604,0.026300656,0.0068257763,-0.013561599,0.005284148,-0.0015627038,-0.004337875,0.0031397922,-0.008957322,-0.004831096,0.00828327,-0.020324402,-0.007983021,0.018024765,0.024935061,-0.0002371585,-0.015692601,-0.010822271,-0.002273984,-0.004664572,0.015965858,0.006033366,0.0073775835,0.039690156
171257,0.041386176,0.014230639,0.031400207,0.02128113,0.062398065,0.06550384,0.03226836,0.037939694,0.06046473,0.033423502,0.041899096,0.0198222,0.035620082,0.028139219,0.039796304,0.014237699,0.03502251,0.018737102,0.019095978,0.057040483,0.04331826,0.016252177,0.02884497,0.045050755,0.009268933,0.041110426,0.04434265,0.035693813,0.04056353,0.018626539
171258,0.026135987,0.028726794,0.011369864,0.01767683,0.050734162,0.056673557,0.02088809,0.04453982,0.06292382,0.030634178,0.018637905,0.01721278,0.05162479,0.01867988,0.037606966,0.024593795,0.045362685,0.05082506,0.003965109,0.022049552,0.041197058,0.024744853,0.0052778185,0.039151073,0.008793187,0.04710218,0.054723997,0.021607682,0.043621536,0.03688183
171259,0.008604698,0.036281347,-0.016110696,0.027119286,0.050765123,0.037632216,0.027008526,-0.014883653,0.06356728,0.016566144,-0.0074666305,0.0073902714,0.02195137,0.017600767,0.0025411688,0.009156984,0.027037254,0.03658689,-0.019510653,0.00075520016,0.006081319,0.044537406,0.043178078,0.029342739,0.023114705,0.018259162,0.034105983,0.012149791,0.019074857,0.020438645
171260,0.038912043,0.04401939,0.017661188,0.028008552,0.020422542,0.04562558,0.04688759,0.032042544,0.037469614,0.060979445,-0.0035322204,0.024967125,0.024514623,0.015244227,-0.0031636904,0.0040759924,0.035395894,0.017906955,0.018353097,0.009693278,0.015287027,0.03197284,0.0465547,0.029676916,0.025739104,0.01552843,0.034955744,-0.015021604,0.010321669,0.04215171
171296,0.00708429,0.01585445,0.037406575,0.018767843,0.041501585,0.03934659,0.042569052,0.027886456,0.013259449,0.018220982,0.038283307,0.038749725,0.022432746,0.018431371,0.027435703,0.022605663,0.032514993,0.04419222,0.01951001,0.030202417,0.039127737,0.03706023,0.017786993,0.022590183,0.04915334,0.014102615,-0.006588603,0.042666268,-6.164936e-05,-0.0034243157
171297,0.0128922695,0.03858191,0.026328063,0.014453431,0.03879612,0.08171737,0.023091687,0.037343003,0.027985498,0.035051588,0.021194652,0.02773496,0.005225641,0.023382982,0.01739999,0.018383786,0.058077797,0.052224685,0.024782151,0.01398622,0.0372279,0.01869499,0.019482294,0.0033367248,0.03397392,0.021228962,0.025557576,0.026367337,0.017087422,-0.004228493
175228,0.0023858927,-0.0055752597,0.021929048,0.02930318,-0.0020905223,0.03717131,0.034165826,0.008242919,-0.021760851,0.0035549954,0.010005069,0.029727297,0.011360529,-0.006753907,-0.022167334,-0.0076551214,0.002051657,0.033746313,-0.0065515325,0.011785447,0.0075530224,0.012405238,-0.006825436,-0.0036138613,-0.010191795,-0.006589997,0.007626289,-0.015269023,0.012934974,0.009181681
175272,0.011092211,0.008641336,-0.017364489,-0.025824478,0.0371231,0.0052389037,0.025119064,-0.0013112793,-0.0068426854,-0.042312693,-0.008148688,0.011611819,0.005363365,0.017565483,-0.028714275,0.0070810686,-0.002225047,-0.023837669,0.0011244739,0.010403345,-0.0025015592,-0.017563665,0.01584485,0.003491818,-0.014747974,0.0029516127,-0.0034375016,-0.002069707,0.014734667,0.009083777
175273,0.0059381872,-0.0068316516,0.052986026,-0.04557972,-0.013933984,0.016406395,0.012905128,0.019161448,-0.011103157,0.00500177,0.029390655,-0.003069098,0.020208433,0.025496366,0.005041527,-0.004208814,-0.027559733,-0.031156326,0.011338822,0.018019319,0.008816416,0.020481933,0.024094587,0.019886734,0.0040097246,0.015101534,-0.0129001215,0.0038959289,0.012315862,-0.009392827
175274,0.011449247,-0.02647647,-0.018491559,-0.018264798,-0.020476779,-0.0028609454,-0.0073867454,0.0048871622,-0.013964302,0.0023129322,-0.0072747874,0.00995159,0.0123141175,0.0014624051,-0.013941643,0.02456622,-0.0126088075,-0.02061151,0.015336271,-0.02484186,-0.00012655805,-0.012234975,0.01677247,-0.0036088151,-0.0034262652,-0.003536246,0.032076612,-0.008842111,-0.02923253,-0.0018343875
175315,-0.027008215,-0.0018008157,-0.025951393,-0.038150575,-0.006654782,0.017843269,0.0133934645,0.0027647123,0.005441338,-0.0063798986,-0.011289322,-0.02574523,0.001274126,-0.012764145,-0.04937919,-0.03380425,-0.01632258,-0.03709246,-0.012564772,0.019838832,0.005736468,0.010830811,-0.0045628943,0.0053493246,0.00010888092,-0.016287794,-0.004223404,-0.01687502,0.040260687,0.01972743
175316,-0.018583179,0.013687565,0.0098496815,-0.0026059344,-0.013070472,-0.011320248,-0.0055400156,-0.0013555153,-0.012076441,0.009544865,-0.03841832,0.020958915,0.027539015,-0.010639812,-0.015022528,0.0010853304,0.01004222,-0.035760667,0.016177554,-0.031323057,-0.009713967,0.0057299607,0.017359635,0.036558915,0.027581071,0.014498402,0.0246673,0.012041842,0.030826807,-0.019722173
175317,0.023254303,0.032481562,-0.027129278,-0.011021186,0.0013265633,0.008826054,-0.012995999,-0.010261524,0.002056557,-0.0032118242,0.014073622,-0.0013496168,-0.0031548648,-0.0012694169,-0.016616285,-0.008645683,-0.018971786,0.01088246,0.018171398,-0.0039972235,0.0010996796,0.011311896,0.022968559,-0.0002485118,0.0032350256,-0.004059567,0.02773313,0.014112645,0.011942659,0.013000194
175357,-0.0076639224,0.011893812,-0.0064058783,-0.0213752,-0.017747516,-0.0017200665,0.010128739,0.007623372,0.0139464475,0.010475558,0.037033647,-0.019056162,0.002490907,-0.022982104,-0.02758347,-0.028604502,-0.007672978,-0.023386871,-0.016895644,0.027919976,-0.017573575,-0.004099266,0.021947732,-0.008270546,0.037812833,0.012250441,0.00087503623,0.025834208,0.011084437,0.0049545695
175358,0.0062007844,0.015725395,-0.024620758,0.00036882702,-0.022689695,0.020756887,0.00804235,0.035099633,0.009809892,0.019951401,0.025016746,0.024470031,0.034838263,-0.015138469,-0.0033895972,0.026839852,0.0438571,-0.029613743,0.03052657,-0.015471651,0.008977921,0.007709831,-0.025839709,0.025257414,0.009795337,0.00748139,0.007588204,0.0314848,0.02688875,0.048059165
175359,-0.024970775,0.00277739,0.00025352463,-0.0099292565,0.0033911625,0.0388622,0.018195592,-0.006766571,-0.023530483,-0.018914655,-0.010113663,0.011677257,0.0059948177,0.003257323,-0.0068292096,0.016289094,-0.008585741,-0.017248573,0.020935424,0.0258341,0.0042045717,0.0016802993,0.027282843,-0.016017089,-0.007944461,0.014235213,-0.014621091,0.029518902,0.020464787,-0.014541689
175360,0.023772025,0.013643608,-0.011175101,0.0019919423,-0.006969787,0.0066045583,-0.0011112764,0.0063166786,0.0070532807,0.0067892824,0.022223273,0.010358804,-0.006472413,-0.0053184717,0.008268087,0.005433187,-0.020084152,-0.036315985,-0.01868303,0.022934303,-0.010944235,0.021094372,0.0038099324,0.025059687,-0.0004318965,0.031172538,0.000874881,0.02072911,0.02895976,-0.022757983
175361,0.030012136,0.03479814,0.026462415,-0.0015208857,0.03143855,0.01864033,0.03493384,-0.0029129537,-0.027015118,0.049707383,0.013742381,0.0028293177,0.016580842,0.0019364147,0.021086708,-0.0055875275,-0.00037320107,0.022477532,-0.00011245596,-0.00027892366,0.034161355,0.0013488397,0.01962683,0.029957885,0.0046978393,0.007333948,0.01896568,-0.009643251,0.0010931878,-0.0063797063
175362,0.018508099,0.016389573,0.006293642,0.011106062,0.013968825,0.0026223168,0.016664796,-0.020659631,-0.013537838,0.026621819,0.0010673689,-0.0036401257,0.009257457,-0.0035756687,-0.019041933,0.0068089254,-0.01423537,-0.008589082,0.005035541,-0.0023786575,0.016230425,0.0033916242,-0.0060272813,0.0145982085,0.0025269904,-0.00068439235,-0.007294595,-0.008952152,-0.002475274,0.0016825218
175398,0.025994977,-0.0007297434,-0.022137502,-0.015066647,0.021166345,0.029370025,0.028673952,0.035973903,0.0030695025,-0.0351191,0.0038026627,0.017709384,0.0033491289,0.010330175,0.0106300535,0.028822249,-0.008736064,0.0052223653,0.027240388,0.021894554,-0.0032848904,0.011338747,0.027371438,0.005317611,-0.018424794,-0.0059904456,0.022131398,-0.007586038,0.024832683,-0.025336446
175399,0.03378892,0.027444253,0.013335151,0.0011681268,0.016055157,0.037636515,0.015101296,0.01580514,0.018230544,0.017238684,0.022392327,0.029606655,0.016433734,0.021963008,-0.018841904,0.012418273,0.013797876,0.032119285,0.008815623,0.037169505,0.012656454,0.020264236,0.032280292,0.013956991,0.012845263,0.018939285,0.009653361,-0.008504982,0.03664292,0.014672082
175400,0.036140267,0.045205627,0.026304705,-0.028578432,0.0518291,0.07156157,0.025200712,0.047421757,0.04469729,0.05867845,0.017298525,0.014752968,0.037626874,0.022571048,0.022923736,-0.012406275,0.053111102,0.033851653,-0.025034158,0.028904043,0.019274691,0.025500514,0.035198316,0.0260948,0.020461325,0.05270207,0.036618438,-0.016475037,0.05328366,0.0032925804
175402,0.047163848,0.029554129,0.0106292665,0.011433578,0.008218492,0.026671775,0.0133388685,-0.019885005,0.00040307143,0.017972387,0.019031292,0.039108295,0.01715709,0.014582712,0.0028319973,0.01176134,0.0119623495,0.018581698,-0.0030707393,-0.028348774,0.013323106,0.02964553,0.0116826175,0.02351939,0.010767862,0.010960512,0.013728858,-0.018008439,0.023669958,0.01427327
179244,-0.006508728,-0.010326753,0.029004803,-0.01898904,0.014127441,0.055021852,0.029035466,-0.010942165,0.013291498,0.004064243,-0.0017273832,0.008422983,-0.0046887617,0.010325202,-0.00039971867,0.0128368735,0.012688909,-0.032445684,0.004493518,0.015100566,0.01013564,0.01994934,0.014813997,-0.021997875,0.010510453,0.049641654,0.042061035,0.049382795,0.01842661,-0.033337604
179245,-0.017413417,-0.030323396,0.011178415,0.009305628,0.0013412145,0.014628179,-0.0037417691,0.012784707,-0.020857068,0.016285192,0.022380196,0.0067463624,0.0013477547,0.010101861,0.011568598,-0.007853254,0.044507578,-0.0017676471,0.006457431,0.019605098,0.0052282014,0.012778834,-0.006564196,-0.0066777356,-0.015129712,0.010518946,0.010605782,0.014338081,-0.006665511,-0.01362767
179288,-0.022774031,-0.03764312,0.043387428,-0.017470049,0.029380271,-0.013750969,0.00041899583,0.0004370079,-0.015310883,0.033852305,-0.028812079,-0.0014854041,-0.016705988,-0.019294972,-0.030129226,0.015739948,-0.0038834356,-0.021791905,-0.008235975,-0.0004967299,-0.0039049962,-0.0020370113,-0.016285853,-0.015864016,-0.0090547865,0.01629301,-0.03267205,0.008018299,0.017316187,0.015266631
179289,-0.026274404,-0.014379628,0.011231716,-0.014083191,-0.022789858,0.007839155,0.03146921,0.0068600453,-0.0006825477,0.011965204,-0.013423533,0.0027111836,0.023738243,0.005826142,0.033690806,-0.014489372,0.020845039,-0.021906808,-0.0030672273,-0.00269063,-0.006791257,-0.00011234451,-0.012775472,0.021059243,-0.016453015,0.008612971,-0.01797554,0.018695308,-0.026616246,-0.011447039
179331,-0.0048644156,-0.030471494,0.014972729,0.011964153,-0.013952886,0.008195774,0.034140315,0.00074393366,-0.039006338,0.011656425,-0.005368514,0.024310991,-0.005496424,0.0013619025,-0.008825462,0.007991045,-0.02409198,-0.012819566,-0.009589378,-0.0020778747,-0.0029803223,-0.010486283,-0.00503209,-0.012776364,-0.000908209,0.022686275,-0.008493363,-0.02150456,0.0119155375,0.011933113
179332,0.007481318,-0.0033385046,0.0077331476,-0.0080681,-0.014467049,0.001999222,0.028457457,-0.020980189,-0.018834278,0.009980866,0.0029965427,0.004551646,-0.010455154,-0.010256839,0.02379586,0.00036164807,0.001881327,0.015209057,0.0037193832,0.02000586,0.0036070712,0.01508058,-0.0034644224,0.0014620301,0.018091533,0.012217365,-0.003521065,0.0071570664,-0.0056296415,0.006446944
179372,0.016898962,0.01515801,-0.005249316,-0.007921983,0.0031733105,0.038346812,0.013446946,-0.011740263,-0.029488698,0.010942434,0.0019256662,0.011749779,0.013545801,0.0018901015,-0.005062539,0.015823485,0.017661937,0.0041039996,0.01236225,-0.0013844748,0.009001353,-0.007953731,-0.010074342,-0.0037831496,0.020830717,0.012276539,0.03136516,0.012006253,0.040387508,-0.024988458
179373,-0.014853686,0.004889266,0.027306845,-0.008972819,-0.016771311,-0.017422551,0.018941572,-0.0068222377,0.014184941,0.021377109,-0.010122274,-0.004401158,0.017525008,-0.015282105,-0.02382336,0.002406176,0.01083134,0.0019876848,-0.011053779,-0.00564041,0.0038315535,0.010553743,0.012153517,0.025637506,0.03577872,0.0023574184,-0.022303766,-0.012256555,0.004052404,-0.026138917
179374,0.026740054,-0.013913269,-0.019148715,-0.022498436,0.013993788,0.024821974,0.0019149929,0.012743351,0.029851615,0.016639328,0.024001958,0.017756376,-0.008511126,-0.024660744,0.016062478,0.03149155,-0.00031169908,-0.006282784,0.0023030725,-0.00035126167,0.021450026,0.01599663,0.007800996,0.013706422,-0.006394888,0.00075744704,0.01603671,-0.0023212293,0.007965778,-0.022740392
179412,0.022033008,-0.03701612,0.015495822,0.004230856,0.008693018,0.0039813737,0.017327158,0.03623622,0.0072154496,-0.0039205304,-0.024054335,0.0060254117,-0.0010800778,0.0025132808,-0.011893281,0.0006894342,-0.0133063095,-0.024864802,0.036443874,-0.0054312423,0.010681213,0.012484025,-0.0080015445,0.027382338,0.007036556,0.023425305,0.035949323,-0.0012813978,0.020316953,-0.00794028
179413,0.01971797,-0.0038915717,0.013972022,0.0053196647,-0.0005083548,0.015532953,0.016252564,-0.01567957,0.0045824307,-0.00053034135,0.015522648,0.013184777,0.0036493002,-0.015273019,-0.03309625,-0.005851062,0.011120814,-0.03800275,-0.02177283,-0.019204937,0.013574916,-0.0164184,-0.031264152,0.022679575,-0.011059123,0.012050071,-0.020892829,0.01727441,-0.006160544,0.002640644
179414,0.008937675,0.0002553632,-0.016533809,-0.018955218,0.0035847388,0.021059403,-0.024900837,0.009062757,-0.0018908525,-0.0016071387,0.021760844,0.0013892179,0.020393807,-0.0014333028,-0.0057178033,-0.012990418,-0.010955798,0.008862483,0.030112082,0.011776939,0.024747573,-0.0014290266,0.009922458,-0.0019403998,-0.012735911,0.018842375,-0.028371468,-0.017504659,-0.011819494,-0.009353765
179415,0.0012538964,0.015305086,0.020955458,-0.014101607,0.0049156942,0.023359962,0.029827029,0.04255176,0.0107133025,0.033284783,-0.021901747,-0.02534455,0.010831729,0.0070749014,-0.027488997,-0.011721737,0.012301949,-0.019170571,0.0022917376,0.0059792562,-0.0004892492,0.015489359,0.008102073,0.0066528893,0.017200774,0.017924918,0.00022139773,-0.005601147,0.02420339,-0.010612674
179416,-0.0022136408,0.014321673,-0.00096491695,0.004856817,0.0033335544,0.0061665177,0.017859435,0.004618999,-0.014838115,0.039569903,0.042363804,-0.0072383787,0.025836414,0.005007511,0.0077781617,0.0008274947,0.0047493773,0.002776169,0.010131914,0.022356084,0.004432997,0.0131653035,0.004041759,0.018156013,0.011331358,-0.0009656027,0.009670173,0.005601717,-0.021255502,0.0090207355
179417,-0.0009807808,0.04017896,0.0016997196,0.020334497,0.02132026,0.03274822,0.022661565,-0.025639912,0.0036948826,0.025786141,0.01858241,0.007236477,0.022380775,0.02321474,0.020489303,0.018139564,0.0017228331,0.062083717,0.031221941,0.03401914,-0.0031543318,0.008853178,0.008366635,0.035138674,0.0048137493,0.018236762,0.030256592,0.005024561,-0.0061606453,0.016277615
179450,0.009550844,0.035818238,-0.002430776,0.0054028723,-0.008177142,0.036625814,0.053276185,-0.021985615,0.017398736,0.0252473,-0.001467648,-0.016154364,0.011666299,0.018690914,-0.023616262,-0.00053674355,0.012177392,0.014900831,0.025338657,0.05203257,0.009397114,0.013892665,0.05367161,0.018750917,0.020273874,0.022463085,-0.0062706755,0.0045385216,0.026980413,-0.0009958171
183160,0.0029107921,-0.009746718,0.016939765,-0.016579496,0.011288789,0.06255252,0.037219424,-0.02451293,0.009347691,0.014024906,-0.00081000914,0.0003449774,0.017334705,0.011110578,-0.008024671,0.004813489,0.026891291,0.0048992042,0.0106821535,0.008537589,0.018533604,0.009680263,0.052115113,-0.024099099,0.03447285,0.055043485,0.03442706,0.02915105,0.038452704,-0.051520105
183161,0.0016486716,0.00515135,0.0033240132,-0.032452237,-0.0068139154,0.0098114675,-0.013249539,0.007222989,-0.007744294,0.0150159495,0.007094773,-0.010323174,0.0043993057,0.0020787986,0.006382007,0.00035052747,0.0109114,0.005815646,-0.014182295,0.024587356,0.027610086,-0.0023256214,0.016766282,0.029968025,-0.0023828018,-0.0051860684,-0.0024094842,0.019500813,0.003181357,0.004712446
183203,-0.020545548,-0.018872855,0.018242696,-0.046462048,-0.017660163,0.01942412,0.017974658,-0.03800122,-0.01190855,0.014497223,-0.009826075,-0.016242454,-0.0062654824,0.0031202398,-0.009311238,0.009970508,0.0066276216,-0.037575174,-0.013649567,-0.008314614,-0.0090328865,-0.015133421,0.018902482,-0.020157227,0.025951423,0.02081019,-0.010616541,0.034508094,0.04269005,-0.04739051
183204,-0.030161334,-0.012741665,-0.0037618969,0.006656755,0.010239653,0.003722123,-0.011366879,-0.01656626,-0.03138883,-0.022759775,-0.015598472,-0.004233593,-0.0067576654,-0.015452075,0.010277081,-0.035877034,0.021154486,-0.024761371,0.0022074163,-0.023761375,-0.018677143,-0.023410708,-0.026226828,-0.027885163,-0.023876024,-0.0023985198,0.01131697,-0.0074925427,-0.009982842,-0.017843163
183245,0.008370127,0.00292317,0.008845161,0.0050129406,0.024909412,0.05726028,0.038572196,0.0041720853,0.0023869134,0.04638147,0.025419727,-0.012121403,-0.010842379,-0.0021171633,-0.008277446,0.005397204,0.0047413493,-0.02844093,-0.009011901,0.014181194,0.021996468,-0.003921694,0.029485917,0.027082011,0.030372145,0.030999033,0.0038236761,0.008233689,0.052301347,-0.022050016
