,bear,deer,giraffe,donkey,camel,raccoon,sheep,frog,dog,bird,squirrel,lion,rabbit,alligator,leopard,kangaroo,turtle,zebra,penguin,cat,monkey,horse,tiger,elephant,rhinoceros,cow,fish,ant,goat,bee
104150,-0.013804424,-0.018628852,0.0142605975,0.001072085,0.020835841,-0.01844427,0.030937888,0.024242507,0.003781664,0.026554974,0.011592567,0.00058365084,-0.024450434,-0.009019612,0.017700344,0.003630535,0.034107946,-0.003672134,-0.013967943,0.0156922,0.009175268,-0.007890422,-0.012906764,0.0061876923,0.010213555,-0.015231359,0.013420661,-0.0179818,-0.020943118,0.014046225
104198,0.0051339497,-0.0014957935,-0.007935213,0.02992689,0.023016488,0.03219371,0.014216122,0.01837975,-0.023711776,0.0098883575,0.032148845,0.005820963,-0.005383732,-0.0070499848,-0.00047535123,0.009187988,-0.029952519,0.024795892,-0.0061185197,-0.026653603,0.0076610525,0.013454217,0.006938331,-0.032972224,-0.0062702647,-0.0069180205,0.0138152195,0.0022313904,-0.01535353,0.0063920803
104199,0.011381004,-0.003785977,0.0043077637,-0.04212771,-0.0029665492,0.0059682187,0.016428065,0.04280153,0.044152576,-0.028682774,0.028769681,0.041804615,-0.01212648,0.012012531,0.0055656843,-0.02685894,-0.013141337,0.013798996,0.015440088,-0.0060063004,0.0043892367,0.02137964,0.00234623,-0.00133219,-0.009154696,-0.0038158782,-0.008868081,-0.0005149382,-0.010061408,-0.022085726
107930,0.02165854,-0.026461503,-0.0043737907,-0.007471601,-0.0044528856,0.008276398,-0.01006734,-0.012686585,-0.020175641,-0.011155357,0.023736745,-0.011641532,-0.0075426702,-0.01127768,-0.042811837,-0.011179755,-0.0032331422,0.017695058,-0.027179329,-0.010393053,-0.0107406145,0.006847793,0.0019230699,-0.0041401214,-0.025955116,-0.0016111165,-0.0020528522,0.0012025867,-0.03386394,-0.008572167
107990,0.0018861402,0.006822098,-0.009656451,0.0036655155,-0.013271903,0.00023102015,-0.00936171,-0.009991874,0.0026018217,0.014538399,0.033873986,-0.0197045,-0.034883495,-0.013311666,-0.0055178343,-0.011669793,-5.7090696e-05,0.018243156,-0.010619365,-0.029902225,0.005636862,-0.008487804,0.011789276,0.018104743,-0.0020300362,0.008071209,-0.0036502436,0.0039103013,0.010557805,-0.014661844
108050,-0.042295773,-0.02536694,-0.043653518,0.0058900905,-0.0033718373,-0.012701564,-0.0257809,0.019396367,-0.02573345,-0.011704973,-0.00930494,0.00052697415,0.016185876,-0.001078582,-0.028525105,-0.013960033,-0.021026174,-0.021028591,0.016781224,0.0023122213,0.0024166582,-0.010533676,-0.02651897,0.007822789,-0.006210959,-0.008958928,0.008250921,-0.00024015021,0.0130752595,-0.02137348
108110,-0.049618497,0.0011179704,-0.0048905862,-0.019675942,0.034248035,-0.015609416,-0.019971797,0.019333942,0.017475784,0.016880335,0.0015602941,-0.02370687,0.0036728492,-0.018776683,-0.006462393,-0.015113306,-0.028977962,-0.004178292,0.046431214,0.0012457719,-0.01232125,0.012812551,-0.0023070641,-0.014373452,0.012540497,-0.011141027,0.005364025,-0.013287116,-0.00013495986,-0.018924437
108169,-0.0127660185,0.023995126,0.02851371,-0.016212346,-0.010831162,-0.018699216,-0.024578497,-0.005089277,-0.02260475,-0.022655465,0.032804612,-0.0013825955,-0.0064999703,-0.014206246,0.0022040897,-0.022329912,-0.0013187487,0.0013006963,0.041790824,0.013383261,0.0115378825,0.0020549123,0.041320484,0.008346052,-0.032578934,-0.014406995,0.0042908373,0.00883305,-0.010216106,0.018025156
108227,-0.010773229,0.03516028,0.03866714,-0.0351411,-0.01304935,-0.029857887,-0.027815035,-0.02181732,-0.020297633,0.0053574997,0.030141173,-0.042075787,0.0011796863,-0.0036270488,0.0098257465,0.017321639,-0.012582232,0.02264245,0.0016760379,0.010618304,0.015652506,-0.0026428278,-0.021900529,0.005459025,-0.015033768,-0.0055758567,-0.013309176,6.9046706e-05,0.011420879,-0.03618868
108284,-0.0089907395,0.012620706,-0.008699512,0.0071806074,0.009858741,0.031042205,0.0025425453,0.028086862,0.010997362,0.0097426465,0.018488543,-0.011772041,0.004863407,0.019839382,-0.01949793,0.025299544,0.0129318945,0.020977294,0.009208911,0.0019556321,-0.011043731,-0.0038750141,-0.005144434,-0.0030059144,0.0032354898,0.008140861,0.013787132,-0.014182266,0.03558213,-0.012060086
108285,0.007504704,-0.013617774,0.0071182908,-0.016883649,0.000634685,0.015375587,0.026014568,-0.016916428,0.026790252,-0.011586964,-0.00938617,0.041912634,-0.0098445965,-0.0022236716,-0.018645542,0.009717295,-0.0064743627,0.008401445,-0.013240695,0.010269557,0.0031192896,0.0058220276,-0.006239336,0.024729447,0.016949078,-0.0035588434,0.033514094,0.028982146,0.015835715,-0.012179546
108286,-0.0016841827,0.008347533,0.016008873,-0.009899451,0.036220282,-0.01912217,0.011962131,-0.021534504,0.012563328,-0.004382714,-0.006297556,-0.022997985,-0.00906571,-0.0009803688,-0.014911215,-0.0140092345,0.013115547,0.010317015,-0.028541677,0.0020574576,-0.01819632,0.0018171435,0.028403709,0.020498775,0.0077605564,-0.023310347,0.0058470066,0.010514122,-0.0073270462,-0.04251604
108335,-0.01091556,-0.022432683,0.00402538,-0.0020994304,0.028550401,0.005199477,0.00061026803,-0.0014485614,0.024881786,0.014857869,-0.017147388,-0.0042787516,0.0022586246,0.011311241,0.0027425888,-0.008509337,0.021208612,0.0065567843,0.0250728,0.008660568,-0.006816435,0.008002291,0.009268288,0.009589706,0.0063997754,0.013402562,-0.008937425,0.011381852,0.018313102,-0.004888695
108336,-0.034756746,0.005894748,0.030798355,-0.02884589,0.017254619,0.005422922,-0.0031127788,-0.019891815,0.021777436,0.0130101135,0.012632609,0.017607108,-0.014245611,-0.017355924,-0.0016427003,-0.018789388,-0.02630655,0.022105591,0.020723742,-0.003391585,-0.006608087,0.0010982666,-0.014782597,-0.008077233,-0.036517594,-0.01266368,-0.012265849,-0.012620177,-0.005984269,-0.009801826
108337,0.019722678,-0.0055401325,-0.0008375232,-0.02737005,0.012851148,-0.010950662,0.010019596,0.0033347087,0.007858724,0.010078073,-0.016620997,-0.047007333,0.0099193975,-0.009956636,0.018236784,-0.006498828,-0.0019986762,0.012053571,0.013070541,0.045649845,0.025293166,-0.010178243,0.015322392,-0.0053466335,-0.02345284,-0.017197402,-0.0053687003,0.011413176,-0.019420383,-0.0115926
108338,0.0044878894,0.014341616,-0.0020256916,-0.004683212,0.003130926,0.0137811145,-0.0022752434,0.013356045,0.0006653213,-0.0069877524,0.001845886,-0.016164238,0.01662132,-0.012783227,0.003027953,-0.021152833,0.042233225,-0.0015547475,0.0056507136,-0.0011055166,0.008027374,0.0013300674,0.018105574,-0.036754034,-0.010998842,-0.012836709,-0.01215396,0.022598742,-0.03958614,-0.019359412
108384,-0.014153651,-0.01971408,-0.012674712,-0.020708183,0.021337776,-0.014789446,-0.0038551223,0.01595582,0.026757179,-0.023620898,0.022510186,-0.024214983,-0.0004540449,-0.0050818645,-0.011626224,-0.008405148,0.0022267194,-0.016263822,0.011575014,0.006725643,-0.012015776,0.026615655,-0.020793095,-0.011511028,-0.025846064,0.0054727145,-0.0036075867,-0.032764893,0.02051237,0.0021457095
108385,-0.008501729,0.012299072,-0.011268411,-0.004365195,0.029920256,-0.017693076,-0.00513084,-0.0041232905,0.031174669,0.026867783,0.006569617,-0.02710926,-0.0018505227,-0.02421669,0.024428701,0.0210175,0.02903203,0.0028432198,0.032374132,-0.0015615266,-0.0029451018,-0.0063523543,0.011354342,-0.0299632,-0.0112299025,-0.011403952,0.010086442,-0.037420128,0.029443815,-0.012513635
108386,0.0032289263,0.027709814,0.0057076695,-0.02591193,0.022189787,-0.0020228794,0.009982858,-0.020042077,0.021781804,0.015966108,-0.022795811,-0.029396698,-0.0019249154,-0.004273093,0.010280778,-0.02733917,0.0027888257,0.025951385,0.01949321,-0.0058713504,0.016543455,0.02182146,-0.013534409,-0.011760307,-0.016131228,-0.017338172,-0.026386261,-0.0046909116,-0.008179112,0.014245019
108432,-0.01290423,0.010015897,0.004919072,0.015502871,0.017934643,-0.009480475,-0.014211302,0.018198723,-0.027921632,-0.011863698,0.003993988,-0.017483627,0.0004245465,-0.024841681,0.030090258,0.023113111,0.023228595,-0.027851261,-0.0239267,0.023475977,0.017733075,-0.015542983,0.0018072884,-0.027390026,-0.005740954,0.02088865,0.0033798479,0.0033507952,0.029622123,0.016970916
108433,0.0238963,-0.012121153,0.0059357285,-0.0011510631,0.004137437,-0.0053240694,-0.008119724,-0.009521148,-0.029398754,-0.0065680803,0.011678348,0.025239259,0.0024928548,-0.019689351,-0.034371477,-0.022780063,-0.004880591,-0.012516078,0.008597999,-0.010049988,-0.01532375,0.01362645,-0.0167689,-0.008978858,-0.00841161,-0.010069256,-0.016931945,-0.030254783,-0.0029933462,0.003502045
108480,-0.027364723,-0.014111019,-0.017298343,-0.01589875,-0.006464366,-0.0110563645,-0.03382716,-0.007224782,0.023014441,-0.021690058,-0.023371676,-0.009938695,-0.0069131567,-0.002183388,0.014253343,-0.040023666,0.0017200367,-0.012904177,0.02490489,-0.017616225,0.001326574,-0.013180322,0.028470648,0.015451565,-0.0063026785,-0.018575905,-0.010091818,0.005152922,0.038884968,-0.00793351
108481,0.012217726,-0.018071711,-0.01435294,0.004199034,0.02458582,0.0032658174,-0.0052581443,-0.011118762,-0.007833217,-0.045637563,0.02528566,0.009034436,0.0074992976,0.005155231,-0.009232997,-0.038754594,-0.002806945,-6.0598675e-05,-0.0045608613,-0.012501073,-0.016204642,0.004414007,-0.025352357,0.013318653,-0.011656142,-0.002711105,0.012510922,-0.005759645,-0.009910778,-0.002071529
108527,-0.03221654,-0.0047078165,-0.0028945645,0.023869863,-0.034633525,0.0032412477,-0.03966828,0.0052824356,0.036709312,0.013173421,0.0057414356,0.007446978,0.0077668764,-0.013954032,-0.01963742,-0.013172083,0.019596612,-0.0049119373,0.010951694,-0.008951561,-0.014729316,-0.012355581,0.016620152,0.022080116,-0.00071268465,0.011610613,0.006739332,0.00349445,0.007368047,0.024034416
108528,-0.01757777,-0.03395791,0.014069814,-0.008466831,0.003118565,-0.019004295,-0.02201877,-0.007341536,-0.013997878,-5.3924818e-05,-0.0151611855,-0.003903838,-0.01210376,-0.0059487126,-0.005576842,-0.02471137,0.027282223,-0.028270962,0.02324321,-0.03641595,-0.019515708,0.0058509805,-0.0148787275,-0.022594878,-0.018115193,-0.008234437,-0.027427336,-0.014757606,-0.004722424,0.024484657
108623,0.003842284,-0.01404898,-0.019454962,-0.011163771,0.015550379,-0.039175004,0.013285088,0.017246332,-0.013045645,-0.012610513,-0.01175709,0.006386788,-0.011043736,-0.005697267,-0.0032559717,0.018399764,0.0005376432,-0.029648552,0.019516785,0.021951688,-0.0031255807,-0.007921754,-0.04641286,-0.003958761,0.011361024,-0.021959342,0.032112386,0.022036476,0.0011704937,-0.012301476
108671,-0.035601776,-0.008097536,-0.0024787474,-0.024482219,-0.027166912,0.004341826,0.013316676,-0.00016822417,0.0106845675,-0.0047497163,0.005289147,-0.022509845,-0.019350538,-0.02238731,-0.035073917,0.003277162,0.016842643,-0.014868994,-0.021425093,-0.019587876,0.002372231,-0.0068040737,-0.017486729,-0.009442267,0.0007949481,-0.012720026,0.028846785,0.0014790933,-0.010778612,0.004603958
108672,0.027624406,-0.008498906,-0.005189793,-0.016120767,-0.00042276582,0.013704185,-0.0019049114,-0.007563139,-0.025020743,-0.0022440008,0.019373631,0.0042940653,-0.005132031,-0.0148945,-0.03483629,0.018030701,0.014981873,-0.015311908,-0.025684064,-0.011882762,-0.005283669,-0.017524881,-0.022043968,-0.000433275,-0.0066602584,0.008508407,-0.0067802747,-0.007041046,-0.0036355827,-0.014671494
108720,-0.029046973,-0.0063149123,-0.01292844,-0.0132678235,0.023525648,0.03962855,0.025055604,0.0076896176,0.038882315,0.020065099,-0.007390438,0.004361838,0.001987353,0.0005376057,0.0068577914,0.008326346,-0.009428739,-0.0072740805,0.004343331,-0.008688901,0.014866341,0.008615383,0.00607316,-0.037030075,-0.018477986,0.015535654,0.01895654,-0.03744952,0.021594442,-0.011565027
108721,0.00044761784,-0.036057066,-0.01197771,-0.025694072,0.015584301,0.024405142,0.005411507,0.020027282,0.035860997,0.0066559315,0.012880149,0.027619945,0.008404386,0.0163649,0.0030783426,-0.047415074,0.011218089,0.022472354,0.009643469,-0.024165653,-0.003372744,0.014285255,-0.007106114,0.0040137074,-0.0035086533,0.027762154,0.0066129896,0.009043714,0.001897493,0.0063530705
112328,0.012738963,-0.021007365,0.025267864,0.017718466,0.024776474,-0.028124986,0.032437243,0.03149813,0.027434893,-0.008307599,-0.020148395,-0.026355302,-0.0012916466,-0.0037399456,-0.0022580947,0.01065962,-0.0024462033,0.021907955,0.013418469,0.013737158,0.010522424,0.024878768,0.0073588304,-0.031026104,-0.009611041,0.0053143874,-0.009491679,-0.014809788,0.017159954,-0.006629888
112387,-0.032584436,-0.044515878,-0.0031887933,-0.049335647,0.0010025391,0.024327004,0.01948821,0.0052404846,-0.020063547,0.023073727,-0.005769079,0.02165526,0.020688998,-0.015683087,0.011439267,-0.020888709,0.011758094,0.004198451,-0.021822298,0.007690651,-0.013624694,-0.005971007,-0.017668033,-0.05727197,-0.024447545,0.005666822,-0.007243303,-0.026225314,0.0032412363,-0.0040206513
112388,-0.007355301,-0.05154188,0.010675299,-0.00052678527,-0.0009088169,0.026996741,-0.0021684307,-0.020113142,-0.013512783,-0.0049518817,-0.01408942,-0.0010407424,0.005124901,-0.004957277,0.01573661,0.0046583475,0.022704193,0.0046621887,-0.0046605617,-0.005030774,-0.01224323,0.008614617,-0.010294677,-0.0061634467,-0.0417351,0.017570302,-0.005852467,-0.004113525,-0.03853508,-0.035271857
112446,0.022396924,-0.0017659547,-0.028218517,0.0018450754,-0.014212407,0.02222818,-0.0063046217,0.0068243705,-0.0013957424,0.0107045965,-0.0024516245,0.017175885,-0.0062994263,0.007496364,0.0031934332,0.005303959,-0.004463867,0.0015989445,-0.018897753,-0.008139924,-0.003434602,0.00096430816,0.0039535933,-0.027210644,0.00035750153,0.0011130731,0.0047503933,0.009621935,-0.014527394,0.011698668
112447,0.033817265,-0.0065801535,-0.019096557,-0.015953945,-0.020382388,-0.01584722,0.009482806,-0.027377697,0.0020416994,-0.0077477843,-0.024932848,0.0029598728,-0.0064530405,0.017992252,0.01656711,-0.016732385,0.009478082,-0.0047846357,-0.005623846,-0.021121806,-0.020938562,0.010162928,-0.017345363,-0.021646058,0.0044475463,0.016675897,0.030301107,0.018818887,0.00011109002,0.022903671
112448,0.015285972,-0.006096441,-0.008960671,0.035948623,0.024955079,-0.004846457,-0.008383389,-0.028112158,-0.0005938671,0.018683946,0.00314775,-0.006798448,0.01816736,0.018045956,0.00952476,-0.010529819,0.012406282,0.02891779,0.020697327,0.01493466,0.0036206583,0.021456756,0.03594434,0.019325433,0.0015038978,0.03656766,-0.005769906,0.007268526,0.0027254382,-0.04755838
112506,0.01614032,-0.018386954,-0.008977921,0.00555144,-0.003842152,0.003253029,0.012150563,-0.009114613,0.01639905,-0.009185007,0.014444132,-0.0034672134,-0.009699247,-0.015698083,-0.012001872,-0.015041835,-0.018367974,0.018223308,-0.0122743575,-0.0019908338,0.01856683,-0.0057783895,-0.0038616646,0.033162717,-0.007567607,0.010703946,0.0040477333,-0.0106917,-0.02156116,0.0034103242
112507,0.00013928225,0.0029677767,-0.010576934,-0.036158293,0.009662762,-0.015695458,0.0070945006,-0.01767928,0.006064329,-0.012105864,0.0044462704,-0.026272664,-0.0033641178,0.00070766296,-0.017207814,-0.015899569,-0.013828024,-0.017564056,0.009359748,0.014828577,-0.008901819,-0.00573034,0.0095737185,-0.03277422,0.006554872,-0.013811037,-0.04316997,0.041213393,0.02432066,-0.007580886
112566,0.013002664,0.0054968335,0.0189534,0.019948425,0.010975375,0.0051215678,-0.005866607,0.0186428,-0.011704556,-0.0031251202,0.0030814556,0.020626446,-0.004231118,-0.00081411767,-0.029050834,-0.008833294,-0.009711169,-0.017475102,-0.012428309,-0.028188663,0.010997211,0.022165762,-0.0013540579,0.011727746,0.0043993504,0.0122112995,0.02817984,0.020595985,0.0016058305,0.023227885
112567,-0.022016363,0.031845,-0.022020807,-0.007585142,-0.0039912406,0.004371078,-0.0030851278,0.0021281121,0.0132101355,0.010487113,-0.0044283946,-0.0215191,0.00070982805,0.009630274,-0.0019352486,0.00042869398,0.003322578,-0.009646921,-0.014424344,0.0039011303,-0.008150693,0.0060936664,0.01406087,-0.009058968,0.011415486,0.02506165,0.016396834,0.008377463,0.005230008,-0.014134776
112626,0.010716672,-0.02670899,-0.0018432597,-0.010809411,-0.007335773,-0.01469007,0.039684992,0.0029520232,-0.018707758,-0.015044487,0.008631858,-0.006959829,-0.0037229022,0.015631428,-0.007300829,0.0038898382,-0.005494774,-0.016862229,0.00067473465,-0.008967459,0.01751337,-0.00044212723,0.013809759,-0.020985609,-0.018912027,0.008215642,0.05666891,-0.013459567,-0.00014157749,0.009514746
112627,-0.020911662,-0.0019707587,0.014776401,-0.0021589885,0.008817424,0.014027084,0.017080316,0.0552337,0.0018873081,-0.016625566,0.011442736,0.0069103036,0.004280741,-0.0043537165,0.010205156,-0.010870285,0.005496766,0.010722513,-0.008562099,0.0025123276,-0.011521208,0.0009150493,0.006145417,0.0015428705,0.01690529,0.04718694,-0.016261853,-0.025566215,-0.00298988,0.0026486013
112685,0.007817826,0.021230811,0.03645836,-0.003988356,-0.0072523057,-0.004609004,-0.0045775035,-0.026598206,0.00050194684,0.020213632,0.015604601,0.0044925762,0.0064696935,0.004343448,0.0045428784,-0.0037374145,0.022288742,-0.010542338,-0.011138394,0.0070068855,-0.002432821,0.002395039,0.045814995,0.02096575,-0.02196146,-0.0021452666,0.029636629,0.009985417,-0.0013972757,-0.0053303004
112686,0.026219599,-0.0084607415,0.017325358,0.023427358,0.0060704,0.0059679397,0.01128005,0.028499132,0.0022518449,0.0044233366,0.019480946,0.020064676,0.004363367,-0.0036460508,0.026125744,0.02296021,0.019803623,0.00118866,0.01818532,0.026002234,0.031842086,-0.014144734,0.017556187,-0.006182248,-0.011920785,0.0075929873,-0.03326979,-0.0054160054,-0.011960954,-0.009941074
112743,-0.03405008,-0.01891599,0.010173725,0.026153937,0.022405813,0.0070141205,-0.025695026,0.0217473,0.00971588,-0.010750939,0.00658376,0.0056389663,-0.024749711,-0.0070345425,0.013904017,0.00036736578,-0.003314154,-0.011572778,0.025572956,0.008355715,-0.015199043,-0.009805142,-0.02980799,-0.02210728,-0.0058014244,0.0053303814,0.015582964,0.017820355,-0.009896984,-0.0014660143
112744,-0.010670888,-0.008235669,0.006252596,0.026969166,0.0028879587,0.0035254534,-0.001005601,-0.027652787,0.0129565215,-0.03049401,-0.0010845531,-0.02611026,-0.0072918045,-0.0024907233,-0.009782172,0.013583262,0.0049291514,-0.002174814,0.03475428,-0.012008603,0.010038546,-0.008015217,-0.012193087,-0.0038871777,-0.0036945334,-0.01392141,-0.026133182,0.043036923,0.014504378,0.00851296
112745,-0.012197549,-0.008767551,0.014949016,-0.01253417,-0.013644748,0.00634747,0.014659331,-0.056217287,0.004793355,-0.022093216,-0.02209033,-0.02175636,0.0028991986,0.0018778887,0.026260495,-0.011768673,0.014755313,-0.019556018,0.022222651,-0.026037315,0.019611182,0.0014659899,0.020378536,0.021972522,0.01832399,-0.013539999,-0.0068214326,0.006489286,0.028765066,-0.014071297
112801,0.04050852,-0.0053750887,-0.0224509,-0.0074283457,0.012381658,-0.015689636,0.02630622,-0.0036572462,0.05306867,0.0167404,0.006621346,0.014201588,0.016714288,0.004686208,-0.018648436,-0.03187393,-0.0053728507,0.04440735,0.0039562755,0.009815422,0.011514581,0.01655122,-0.0067237,-0.028586516,0.011643089,-0.0022952962,0.010379488,0.023734512,0.006065019,-0.016021777
112802,0.0019932906,0.02877255,-0.01582911,-0.01807055,0.014603914,0.0020782787,0.027102092,-0.01862144,0.00354319,0.00049837824,-0.0051123328,-0.0020133192,0.001389465,0.004630255,0.0042244582,-0.038335945,0.043863844,0.014919003,0.019455219,-0.00080901943,-0.019915886,-0.013256836,-0.0048020678,-0.00017747656,0.0005897299,-0.028017364,-0.012102698,-0.003601366,0.033737417,-0.004100966
112803,-0.021901533,0.010857365,0.0012147268,-0.0017114977,0.015165001,0.012496219,-0.0038965754,-0.009067767,-0.032123152,-0.026436495,-0.023947159,0.0012537801,0.008334306,0.00147902,0.0048939907,-0.005951516,-0.021848656,-0.015752763,0.02982564,0.00282271,-3.6389567e-05,-0.014657992,-0.00623619,-0.01508646,0.010931292,0.0011424968,-0.030064672,-0.02675082,-0.015875684,0.01772918
112852,0.010672196,0.026978886,0.0047967336,0.020767838,0.022492582,0.002210986,0.008296926,-0.0014269877,-0.0026380413,0.0053351545,0.02999574,0.010780096,0.0059731733,-0.0017965235,0.035462458,0.027630536,0.013944823,0.0471745,0.0037793901,-0.009658669,0.0020760798,0.002489295,0.023072233,-0.013885704,-0.00065279874,2.3052717e-05,-0.0046373564,0.0062245713,0.039581057,-0.014898084
112853,-0.027100949,0.0085997665,-0.005138066,0.0033773314,-0.034097213,-0.008638048,-0.021931665,-0.010041486,-0.0036071753,-0.008079463,-0.013909307,-0.0071770414,-0.013184021,-0.008953742,-0.0015733652,-0.0071574827,0.0068631195,-0.0017892079,-0.014451788,-0.024755394,-0.0011641955,-0.012394373,0.0007279301,-0.0081528,0.019388655,-0.006005243,-0.016368205,-0.018896624,0.0019632839,-0.01866006
112854,-0.026070997,0.003376974,0.015800988,0.033242483,0.03328861,-0.007670369,0.019787649,0.020455481,-0.004407534,0.016473494,-0.013872893,0.016837204,-0.005498258,-0.0052211415,0.018593691,0.0071043908,0.0062556933,-0.009405442,0.016817564,-0.020131167,0.0037242377,-0.008710085,0.0029010705,-0.017220894,0.002924151,-0.015110407,-0.020039203,0.0017450247,-0.0031258792,0.006130261
112855,-0.03738971,-0.025156701,0.015231841,0.0036077239,-0.033764247,-0.01001744,-0.0023987608,-0.0062488937,-0.013793268,0.0017250323,-0.036943343,0.0036771437,-0.008352683,-0.010207246,0.0024776096,-0.01955103,-0.0017713072,0.02578181,0.014677641,0.0076555237,0.0057998155,-0.0038099242,-0.028508836,0.024471493,0.012954433,0.0007775126,-0.011062688,-0.010664355,0.008862446,3.542363e-06
112856,-0.007943657,0.0005011515,-0.0041622086,-0.008866428,-0.0057878806,-0.010425933,-0.011765294,0.0038628085,0.0053584627,0.016438045,0.00046820877,0.0019700842,0.013847261,-0.0035260227,0.010936401,0.0035850704,-0.007553071,-0.009707742,0.00394857,-0.0036072147,-0.0030501448,-0.006123694,-0.029544508,0.036639486,-0.02072342,0.00084736384,0.0014714176,0.032529935,0.01736326,-3.5837293e-05
