,zebra,kangaroo,lion,penguin,turtle,raccoon,tiger,monkey,camel,deer,rhinoceros,cow,giraffe,elephant,fish,sheep,leopard,dog,squirrel,horse,alligator,bear,donkey,ant,bird,bee,cat,rabbit,frog,goat
73802,-0.045564014,-0.022559294,-0.014453601,-0.040582743,0.020497227,-0.020401085,-0.010293693,-0.011919907,-0.004583582,0.020171778,-0.024012024,0.00033992995,-0.009881306,-0.006865771,-0.025843477,-0.010280492,-0.043688428,0.0061032083,-0.026421914,0.010952633,0.000710825,0.0048016123,0.014631855,0.0070634484,-0.01477439,-0.017497607,0.002215638,0.0202819,0.024477838,0.010075898
73861,-0.0051395204,-0.01924869,-0.024793373,-0.016789472,-0.023215339,-0.020528996,-0.027626628,0.011080481,0.017431052,-0.0037574302,-0.0056774165,-0.015666155,-0.0071649305,-0.004993026,-0.01335705,-0.00013816792,-0.040190954,-0.0053625717,-0.029251976,-0.022265062,0.007965288,-0.0055537843,-0.014239783,0.017877234,-0.010926597,-0.001198438,-0.016446175,0.00418498,-0.02970772,-0.00020571596
73921,-0.013129198,-0.026260844,-0.038257588,0.006466156,0.0071017877,-0.03612313,0.010299222,0.0034953917,0.0038549553,0.010217641,-0.025439067,-0.0055300207,-0.0018731424,-0.0002964105,-0.028241506,-0.0026537783,0.003235181,0.00192896,-0.008925522,0.0001608776,-0.0016463554,0.021159505,0.0032045096,-0.0010702288,0.01679598,0.029417673,-0.020047247,0.010193648,-0.020275226,-0.006257488
77747,0.03846728,-0.006789211,-0.0011237577,0.008653551,0.012776275,0.02579285,0.036296915,-0.018721543,0.022451684,-0.00042917207,0.052015647,0.006442949,-0.008511232,0.0001721916,0.026146373,-0.017593486,0.016624162,-0.008354319,0.031852987,0.013095357,0.0083133215,0.022293782,-0.0015452219,-0.013915011,-0.0019994185,0.0065623163,0.016070006,0.020645661,-0.013451693,-0.0371703
77807,0.0045948117,-0.010583443,0.01985854,0.0077163023,-0.021654332,-0.0016478049,-0.005503669,-0.0036785991,0.029507928,0.04265644,-0.008023155,-0.0018251179,-0.029661806,-0.005386766,-0.014329237,0.001502386,0.0086414525,0.014730533,0.01987815,0.012669097,0.025140727,0.014501373,0.022465495,0.006436372,0.008444206,0.03524836,-0.0075174454,0.003045169,0.029220534,0.01415432
77808,0.003364789,0.0069693686,-0.021572106,-0.018584078,0.011359118,-0.008288728,-0.017345276,0.00962928,0.024520433,0.006392335,-0.026078992,0.0043525794,-0.028598396,-0.0008397852,-0.009889453,-0.040193312,-0.028884074,0.0153243095,-0.019688845,0.0010404168,0.040441837,-0.013308256,0.017805098,0.020687278,0.0217036,0.037723053,-0.018186795,0.013520815,-0.0031981254,0.019999715
77867,-0.008961824,0.017375214,-0.0069912747,-0.009863572,-0.016092151,0.004996685,-0.0037012391,-4.4677483e-05,0.002602503,-0.0005968626,0.01919966,-0.026454886,-0.011298408,-0.0019916396,-0.022886405,-0.010168692,0.02345009,0.025512293,0.013406948,0.0016744634,0.007464681,0.013262674,0.00089047354,0.00678648,0.010543656,0.0040843333,-0.024948664,0.02152247,0.014427014,0.0059580444
77926,-0.0065210965,0.022106925,-0.015271347,0.007567553,0.020301279,0.0008978465,-0.010207505,0.02328737,-0.0153086595,0.0013017887,-0.016192961,0.009234333,-0.029199338,0.00562623,0.002107492,-0.027096609,-0.0057685394,0.013846246,-0.011229697,0.010127126,0.007362003,0.02494064,0.007940831,-0.007502369,0.0074425247,-0.020414086,-0.019427793,-0.029048637,-0.0055980985,0.007978973
77927,0.030527042,0.016173605,-0.0035020711,0.0009069589,0.013980289,0.022372276,0.004243451,-0.006004226,-0.015861077,0.006840737,0.009614811,0.0012938404,0.024677722,0.01957166,0.0035474282,0.010291795,-0.002603254,0.0073494595,-0.012699348,0.018498784,-0.0023352592,-0.019661846,0.0039911657,0.0041749286,0.005223582,-0.0056480407,-0.03528584,0.010794773,-0.00073988707,0.011313632
77987,-0.017545663,-0.02416706,-0.0076183975,-0.030520009,-0.00075030763,0.007966581,-0.008046317,-0.004562968,0.015091434,0.024336547,-0.034515988,-0.003856754,0.013053597,-0.011693683,-0.0013149393,-0.020308262,-0.012829517,0.025723828,-0.027162863,0.0074653295,0.0182804,0.014410897,-0.022843694,0.0032673897,0.003893005,-0.0032978423,-0.026561016,-0.0014787,-0.011264046,0.0031253705
