,0
0,subject 02-glasser-6ma-cosine
1,clip-vis-sim
2,-0.37724745947402866
3,0.008798240351929614
4,subject 02-glasser-6ma-pearson
5,clip-vis-sim
6,-0.39315439595400686
7,0.004799040191961607
